ID,Name,Pos,Price,Team,Pts,32,33,34,35,36,37,38
23024,McCarthy,GK,4.7,SOU,,3.134015848,3.445463904,2.749966695,3.428760382,3.25562243,2.954958442,3.016190387
131369,El Ghazi,MID,5.8,EVE,,3.074221439,3.058517182,2.538922668,2.751479612,4.086905589,4.337933913,2.674705157
160975,Podence,MID,5.4,WOL,,3.95823072,0,3.715745882,3.608422607,4.789662158,4.013346331,2.919412364
226791,Trincao,MID,5.8,WOL,,3.705297804,0,3.61316693,3.690409479,5.108821745,3.998995137,3.119667348
156990,Lamptey,DEF,4.6,BHA,,2.512666212,3.399920522,3.514844761,3.325423623,3.034327275,3.068585306,3.43520241
23000,Zouma,DEF,5.3,WHU,,3.163400745,4.023919207,2.258403154,3.090104067,3.749611471,2.163656418,3.172460406
23118,Benteke,FWD,5.8,CRY,,3.11554508,2.862221549,3.262345959,2.829799873,3.260408379,3.785377212,2.975084345
88532,Fred,MID,5.1,MUN,,3.059606738,4.137501277,2.697589546,3.090884369,2.791538723,2.777485639,2.785652467
23326,Iwobi,MID,5.5,EVE,,3.022381135,2.999818125,2.480657806,2.693760551,4.118692064,4.376375434,2.616496227
23016,Townsend,MID,5.6,EVE,,3.022381135,2.999818125,2.480657806,2.693760551,4.118692064,4.376375434,2.616496227
23517,Foster,GK,4.2,WAT,,2.956099066,3.087903645,2.235990068,3.216979827,5.302793712,2.792903563,2.442928514
187804,Andersen,DEF,4.7,CRY,,2.420991925,2.979042809,3.294970962,2.551095969,3.592209317,5.176031393,2.624475192
242869,Broja,FWD,5.1,SOU,,0.253969148,5.617632927,3.229695237,3.521795888,3.398394164,3.257735597,3.366662498
237976,Livramento,DEF,5,SOU,,2.537359553,4.993852675,2.818994391,3.34359048,2.82328795,1.915239293,2.417241984
91130,Moutinho,MID,5.7,WOL,,3.536785893,0,3.523706784,3.607440825,5.410914589,3.874392213,3.034562878
226789,Soumare,MID,5,LEI,,2.602306414,3.839991289,2.588985462,2.31805721,4.262311492,3.718013361,2.614986581
242878,Dewsbury-Hall,MID,4.5,LEI,,2.543033704,3.917101097,2.530082139,2.250517451,4.367134879,3.787239813,2.557761134
33589,Ndidi,MID,5,LEI,,2.543033704,3.917101097,2.530082139,2.250517451,4.367134879,3.787239813,2.557761134
278659,Trippier,DEF,4.7,NEW,,3.30647971,4.843530897,3.136446774,1.920657196,1.435182179,2.836860472,3.15779425
225305,Bachmann,GK,4.4,WAT,,2.950968208,3.075609327,2.277913236,3.197266179,5.073712011,2.793860936,2.467270942
92423,Burn,DEF,4.5,NEW,,3.317195746,5.225619108,3.187272547,1.794219834,1.201411247,2.557269245,2.807079355
23076,Maguire,DEF,5.1,MUN,,2.84582124,4.555967477,2.194648982,3.294646484,2.765698725,2.541418354,2.691726015
35701,Ayew,FWD,5.7,CRY,,3.011936748,2.778258698,3.173321955,2.746258596,3.171416448,3.812812941,2.889809961
139208,Webster,DEF,4.5,BHA,,2.299366147,3.224828287,3.506764321,3.304340304,2.964429053,3.010763974,3.41712563
32948,Wan-Bissaka,DEF,5.3,MUN,,2.883932761,4.238196237,2.272507083,3.292244505,2.814626605,2.597246787,2.743663108
192216,Ghoddos,MID,5,BRE,,3.126206237,3.025994329,2.986541166,2.781019662,3.159295547,2.961186132,3.284849534
230256,Lees-Melou,MID,5,NOR,,3.025462754,2.66631234,2.998409951,2.718833392,4.340738663,2.760250478,2.796101332
45003,Bednarek,DEF,4.3,SOU,,2.38933579,5.17049495,2.674626508,3.226322597,2.679209183,1.742930154,2.25751454
178201,Salisu,DEF,4.4,SOU,,2.401494928,5.172662393,2.682658955,3.245628731,2.666775498,1.713976553,2.226098061
88528,Jimenez,FWD,7.2,WOL,,3.231428765,0,3.496621485,3.639581372,4.857778485,4.187103989,3.127295691
255775,Lennon,MID,5,BUR,,2.680536308,4.290303905,2.717756813,2.431584437,2.460612057,3.57297333,2.492470487
241952,Romero,DEF,4.7,TOT,,2.362704542,3.269117456,2.673729898,2.91839642,3.685600928,3.503603004,3.186714213
92420,Gomes,MID,5,EVE,,2.721578387,2.852938035,2.327225538,2.544606223,4.215084418,4.497428621,2.464275241
131314,Mings,DEF,4.9,AVL,,2.693548451,0,2.622776242,4.247795849,5.059173752,6.83122073,1.510540762
242870,A Gordon,MID,4.5,EVE,,2.70292502,2.837272016,2.300754145,2.520768159,4.277831475,4.568774972,2.440544854
233401,Onyeka,MID,5,BRE,,3.070180717,2.967620639,2.932431848,2.727089256,3.102461904,2.90566671,3.223270399
23242,J Stephens,DEF,4.5,SOU,,2.377896213,5.038928162,2.666308422,3.215038868,2.650101951,1.719449701,2.219624772
230254,Duffy,DEF,4.6,BHA,,2.335102208,3.037912085,3.420144194,3.226760181,2.909841326,2.952557247,3.335634973
137599,Joelinton,FWD,5.7,NEW,,2.627790873,4.803065816,2.794677834,2.598948926,2.23651526,2.512056828,2.400877358
257281,Normann,MID,5,NOR,,2.948419983,2.56443029,2.920335481,2.621936442,4.537684274,2.671928646,2.718406828
134602,Jay Rodriguez,FWD,5.3,BUR,,2.858892504,4.168430816,2.778866424,2.651699805,2.5087482,2.888432025,2.226871729
226790,Perraud,DEF,5,SOU,,2.462539661,4.61515157,2.725587612,3.213571271,2.724999822,1.876126099,2.34361691
225290,Young,DEF,5,AVL,,2.818850199,0,2.756060443,4.220401736,4.745980548,6.247427695,1.752672244
192201,Norgaard,MID,4.5,BRE,,3.040575749,2.935531217,2.898804663,2.687931219,3.073814892,2.871684334,3.198279665
256301,Lyanco,DEF,4.5,SOU,,2.394866512,4.823646819,2.6528078,3.176572208,2.63518217,1.7461065,2.222936242
291492,Bentancur,MID,5,TOT,,2.640625439,2.772616486,2.62279333,2.855963253,4.223326345,2.952722544,2.846032417
92428,Soyuncu,DEF,4.4,LEI,,2.542076618,3.807748884,2.373473511,1.378175392,4.833688811,3.24505603,2.368973306
23241,Bertrand,DEF,4.5,LEI,,2.545084837,3.772409276,2.377768718,1.389984462,4.780068899,3.219721186,2.373346861
90433,Bissouma,MID,4.5,BHA,,2.461944366,4.150442838,2.752038395,2.586066627,2.658186223,2.58920794,2.731561751
175378,L Thomas,DEF,4.5,LEI,,2.597972326,3.597011476,2.435913688,1.491892782,4.483697425,3.106473023,2.430029533
92422,Mina,DEF,5,EVE,,2.43624868,2.810056736,1.32865495,2.402370456,4.267676359,5.413542402,2.111543799
157062,Minamino,MID,5.4,LIV,,2.369225346,2.780016047,2.86387494,2.695196683,3.742999544,2.643454285,2.808314864
23378,Keane,DEF,4.7,EVE,,2.43624868,2.83737129,1.236421705,2.400057067,4.19213758,5.176554238,2.014541456
131352,Godfrey,DEF,4.5,EVE,,2.348399811,2.785023249,1.05357538,2.325380391,4.4019237,5.631721013,1.908476503
23121,J Henderson,MID,5.1,LIV,,2.318446199,2.72320079,2.803198052,2.63789852,3.743380564,2.586614624,2.749849176
192195,Henry,DEF,4.6,BRE,,2.955576237,2.872989252,2.337489353,1.901928318,3.04753032,2.846455761,3.19249251
192730,Dowell,MID,5,NOR,,2.6886514,2.38171921,2.664293967,2.430674393,4.027726572,2.471916984,2.486811404
176655,Klich,MID,5.3,LEE,,3.292963993,0,2.975577002,2.868541225,4.643862435,3.228703264,3.046335271
192197,Pinnock,DEF,4.5,BRE,,2.899491627,2.820283708,2.264103395,1.824375294,2.993185383,2.79746673,3.135297215
242984,Tzolis,MID,5,NOR,,2.624674149,2.318074867,2.600267222,2.367358929,4.055063741,2.40922971,2.423069727
201968,Mateta,FWD,5.5,CRY,,2.62900349,2.375582164,2.78651208,2.341526297,2.784359642,3.438951757,2.484066687
138601,Cedric,DEF,4.5,ARS,,3.544070847,4.231573847,2.314681277,1.67883285,2.067244538,1.342047592,1.537537135
24075,Holding,DEF,4.6,ARS,,3.426823438,3.895269979,2.387629493,1.888703632,2.198484154,1.504393702,1.710792203
242865,Sargent,FWD,5.5,NOR,,1.950312264,2.472837434,2.746644588,2.489362447,4.419279404,2.482738134,2.602901973
88539,Saiss,DEF,4.9,WOL,,3.018221109,0,3.19614665,3.579148494,3.699640781,4.228592052,1.412174628
144450,Gilmour,MID,4.5,NOR,,2.583777016,2.277306181,2.559324233,2.326865489,4.089783094,2.369249544,2.382313603
45060,Femenia,DEF,4.3,WAT,,2.672417163,2.872000553,0.888070065,3.111481175,4.728823154,2.456508272,1.522998097
274827,Mykolenko,DEF,4.5,EVE,,2.405541387,2.786840778,1.400817607,2.323641121,3.512233348,4.214337948,1.996946211
225298,Ngakia,DEF,4.5,WAT,,2.66169963,2.846594294,1.006035536,3.068624852,4.383138922,2.461267853,1.595399311
88479,Masina,DEF,4.4,WAT,,2.653880568,2.844979047,0.935307405,3.075050403,4.530406591,2.445576453,1.546003807
177020,Veltman,DEF,4.3,BHA,,2.205733087,2.949925973,2.783222842,2.653641118,2.356416042,2.378056473,2.716345863
225299,Sierralta,DEF,4.5,WAT,,2.649621053,2.838775192,0.946289502,3.066666189,4.483956315,2.443107557,1.551359992
262155,Nkoulou,DEF,4.5,WAT,,2.644346605,2.83242631,0.956221643,3.058588488,4.447013545,2.439879547,1.556421156
131320,Holgate,DEF,4.5,EVE,,2.336988145,2.708033747,1.17154808,2.262532577,3.707464302,4.53075913,1.893189118
276427,H Kamara,DEF,4,WAT,,2.650354636,2.825495693,0.734282525,3.062044365,4.776470341,2.407526524,1.381309808
35690,Milivojevic,MID,5.5,CRY,,2.398656174,2.055301868,2.632214344,2.403083822,2.665498582,3.705209561,2.485288476
88496,Coady,DEF,5,WOL,,2.917364998,0,3.06822253,3.445342953,3.708203176,3.98808877,1.272804311
242874,Kenny,DEF,4.4,EVE,,2.271020212,2.740022529,1.234697182,2.231289358,3.619480709,4.403427203,1.871087363
274923,Patterson,DEF,4.5,EVE,,2.271020212,2.740022529,1.234697182,2.231289358,3.619480709,4.403427203,1.871087363
185167,Semedo,DEF,4.8,WOL,,2.770147886,0,3.12276209,3.454420929,3.60696814,4.048018267,1.45431005
23119,Firmino,FWD,7.3,LIV,,1.996074453,2.51117748,2.663496108,2.424440539,3.375526929,2.390494763,2.525577571
192193,Jansson,DEF,4.5,BRE,,2.758626857,2.641350059,2.116450027,1.633868714,2.853690905,2.616394424,3.000272449
23544,Kouyate,DEF,4.6,CRY,,2.012035163,2.867860052,2.547859445,2.095284959,2.73597165,3.344113322,2.1322141
278660,Samir,DEF,4.5,WAT,,2.584548434,2.790440492,0.63138797,3.044321903,4.755581649,2.348116747,1.308578776
179153,Rodrigo,FWD,6,LEE,,2.965903378,0,2.722465223,2.608040505,4.32379176,2.994743524,2.858554387
176665,Bamford,FWD,7.5,LEE,,2.965903378,0,2.722465223,2.608040505,4.32379176,2.994743524,2.858554387
23503,Cathcart,DEF,4.1,WAT,,2.51133485,2.724437606,0.768829363,2.967661325,4.568765359,2.306183228,1.402790914
225300,Troost-Ekong,DEF,4.2,WAT,,2.506807377,2.71786266,0.782074908,2.958655945,4.520223147,2.303811692,1.40966789
23028,McArthur,MID,4.5,CRY,,2.258965841,1.870523209,2.496962206,2.26479776,2.530913322,3.749073522,2.347624907
23059,Coleman,DEF,4.3,EVE,,1.988398383,2.667769187,1.12583799,2.069952546,3.645352078,4.500025032,1.720835192
45097,Riedewald,MID,5,CRY,,2.249058096,1.86231916,2.486010617,2.254864436,2.519812825,3.732630217,2.337328307
23008,Matic,MID,5,MUN,,2.551178793,3.092892101,2.043080521,2.333251243,2.111006056,2.086760703,2.10751929
176648,K Phillips,MID,5,LEE,,2.811812475,0,2.584180042,2.513758749,4.475966118,2.807868413,2.62892327
176664,T Roberts,MID,5.1,LEE,,2.811812475,0,2.584180042,2.513758749,4.475966118,2.807868413,2.62892327
23177,Mata,MID,5,MUN,,2.556944113,3.070205571,1.924271744,2.228527101,1.991673993,1.959426409,1.989154138
219749,Elanga,MID,4.5,MUN,,2.460054679,3.064319323,1.864895622,2.167622588,1.93174383,1.899319887,1.929299135
134708,Konsa,DEF,4.7,AVL,,2.185114957,0,2.152263224,3.259312632,3.51250541,4.554472564,1.381072446
182530,Allan,MID,4.5,EVE,,2.609899289,1.926347849,1.685061803,1.843557396,2.877524806,3.079367682,1.750717668
192718,Byram,DEF,4.5,NOR,,2.802787021,1.201082014,2.597922155,1.695054349,3.369126467,2.133281996,1.53538448
192743,Hanley,DEF,4.3,NOR,,2.784740309,1.079305986,2.630136711,1.639822568,3.569755669,2.112587581,1.465864031
186817,Coufal,DEF,4.9,WHU,,2.29117628,2.664627262,1.693183762,2.151080852,2.511948762,1.641726886,2.196407377
23278,Ogbonna,DEF,5.1,WHU,,2.29117628,2.664627262,1.693183762,2.151080852,2.511948762,1.641726886,2.196407377
92413,Dendoncker,MID,5,WOL,,3.453878348,0,3.023513232,2.219206622,2.55226165,2.156698008,1.678234117
257178,Hwang,FWD,5.9,WOL,,3.231428765,0,2.279265471,2.343868229,2.870184552,2.648809744,2.064669775
176652,Ayling,DEF,4.2,LEE,,2.676302809,0,2.422212211,1.4893905,3.89506912,3.166329409,2.510924265
225479,Giannoulis,DEF,4.5,NOR,,2.599732348,1.098853221,2.597729347,1.685527898,3.349724856,2.122309028,1.524182314
192749,J Sorensen,DEF,4.5,NOR,,2.587209874,1.10280568,2.600486688,1.661422868,3.420453224,2.111010722,1.495064941
259132,Zanka,DEF,4.5,BRE,,2.331730764,2.249034126,1.847536748,1.495368894,2.401031204,2.242385047,2.492594803
192734,Zimmermann,DEF,4.4,NOR,,2.599136593,1.042000197,2.603932615,1.655349081,3.448906055,2.109516141,1.487356873
192205,M Sorensen,DEF,4.5,BRE,,2.325587763,2.242331232,1.835658251,1.479853249,2.395667902,2.235823183,2.487975538
180456,Koch,DEF,4.3,LEE,,2.663442304,0,2.439090845,1.63007822,3.567816476,3.08242588,2.510241253
234799,Ajer,DEF,4.4,BRE,,2.323828007,2.237041801,1.817279701,1.448103835,2.396520899,2.229103121,2.49384392
283020,Guimaraes,MID,5,NEW,,1.958174377,3.16105212,2.084627203,1.705861258,1.545748925,1.803908952,1.80081477
226984,Firpo,DEF,4.3,LEE,,2.658120314,0,2.320820479,1.52127631,3.413692358,3.017007448,2.407032585
192733,Gibson,DEF,4.2,NOR,,2.609228644,0.965510973,2.46138246,1.501456307,3.310089913,1.953477941,1.348038827
203020,Kabak,DEF,4.3,NOR,,2.609228644,0.965510973,2.46138246,1.501456307,3.310089913,1.953477941,1.348038827
189201,Clyne,DEF,4.6,CRY,,1.692255574,2.003807367,2.145782143,1.77246969,2.319777401,2.756035205,1.797597149
225294,Daka,FWD,7.1,LEI,,2.523579684,3.02979019,1.951129502,1.448722628,1.533481951,1.085624748,1.110898581
185165,Llorente,DEF,4.3,LEE,,2.450835545,0,2.267364673,1.434389166,3.465393318,2.956484437,2.328129885
106466,Kilman,DEF,4.8,WOL,,2.350145807,0,2.455455814,2.710205055,2.613391235,3.067213597,1.186943256
176637,Cooper,DEF,4.4,LEE,,2.464331611,0,2.29639518,1.544442349,3.244166458,2.896607927,2.348185004
280662,Hjelde,DEF,4.5,LEE,,2.462530199,0,2.294716528,1.543313371,3.241794991,2.894490523,2.346468495
242908,Dalot,DEF,5.1,MUN,,1.922204488,2.525887782,1.545822205,2.174218492,1.879191236,1.745911525,1.835581829
260200,C Cresswell,DEF,4.5,LEE,,2.455684833,0,2.288337653,1.539023253,3.232783418,2.88644439,2.339945759
187323,Ait-Nouri,DEF,4.8,WOL,,2.341757337,0,2.440827639,2.674888918,2.521490163,3.041024353,1.244015294
139838,Krafth,DEF,4.5,NEW,,2.666022791,2.833315651,2.080260278,1.231392756,0.850836262,1.184875216,1.272325625
185623,Murphy,MID,5,NEW,,2.188220957,2.586748645,1.798329326,1.572085392,1.302900436,1.554501946,1.554616044
23148,Zinchenko,DEF,5.5,MCI,,1.507484041,1.972085746,2.040702439,1.760434814,2.446097813,1.684994856,1.903569715
242981,T Chalobah,DEF,5.1,CHE,,1.577098628,1.662355126,1.756229804,1.709729215,2.192863687,1.971011316,1.920097979
88518,Keita,MID,5.1,LIV,,1.518729072,1.852833878,1.815843813,1.713209978,1.840393245,1.685281289,1.777080428
24382,Masuaku,DEF,4.9,WHU,,2.204001497,1.854931903,1.236836039,1.524338167,1.746342083,1.203148838,1.563275693
88449,Diop,DEF,4.9,WHU,,2.157295464,1.873592207,1.24193246,1.535226577,1.762660772,1.206832944,1.576096234
176657,Forshaw,MID,5,LEE,,2.097294292,0,1.807659874,1.786496387,2.823961884,1.95506496,1.829286948
45114,Dummett,DEF,4.5,NEW,,2.366745961,2.219312459,1.739041635,1.059381237,0.77677228,1.156158021,1.24205675
176630,Werner,FWD,8.2,CHE,,1.493863831,1.52716266,1.606876943,1.520263429,1.964436345,1.922266055,1.749106217
23466,F Fernandez,DEF,4.4,NEW,,2.359290029,2.217020567,1.719141149,1.040232533,0.756974362,1.129103823,1.213329824
45072,Lascelles,DEF,4.3,NEW,,2.349215698,2.213248288,1.694516921,1.017723714,0.734456185,1.097217196,1.179404704
187802,Telles,DEF,5.1,MUN,,1.92900389,1.759543813,1.233354873,1.675097173,1.469111316,1.370444132,1.438335801
88450,Fredericks,DEF,4.5,WHU,,2.104685618,1.739073597,1.135636801,1.41573804,1.63236657,1.102305827,1.455037804
182753,Marcal,DEF,4.7,WOL,,1.878617915,0,1.955027537,2.099412745,1.936422522,2.367829543,1.018419088
23015,Tomkins,DEF,4.5,CRY,,1.272948904,1.502159472,1.625526786,1.330717451,1.753329341,2.040608401,1.357003722
192745,Aarons,DEF,4.2,NOR,,0.55122938,0.73330604,2.173451972,1.505038476,3.239766665,1.931486221,1.366995365
67736,Johnson,DEF,4.3,WHU,,2.031115611,1.621678763,1.03194334,1.305151968,1.517278434,0.998776534,1.344652554
230255,Jach,DEF,4.5,CRY,,1.204320246,1.430195705,1.54684696,1.261666971,1.672859509,2.009813331,1.286284882
178022,Forster,GK,4.6,SOU,,3.167852154,2.565627244,0.8996051,0.345699354,0.333260597,0.312256377,0.315932492
23018,J Ward,DEF,4.3,CRY,,1.19209875,1.417528365,1.533725009,1.249357293,1.65949367,2.007110209,1.273922238
178020,N Ferguson,DEF,4.5,CRY,,1.19209875,1.417528365,1.533725009,1.249357293,1.65949367,2.007110209,1.273922238
91162,Jonny,DEF,4.7,WOL,,1.819958029,0,1.796498376,1.895932328,1.715935264,2.14260586,0.95573576
192744,Skipp,MID,4.5,TOT,,1.511480792,0.63793342,1.250263202,1.615028556,2.237165283,1.667741945,1.602383125
225296,Sessegnon,DEF,4.6,TOT,,0.895813462,1.408624311,1.439067939,1.517553788,1.656923017,1.725137767,1.642696638
225319,Konate,DEF,5.5,LIV,,0.923910244,1.716897335,1.476096894,1.518292144,1.353907316,1.209700923,1.431021395
150363,B Williams,DEF,4.2,NOR,,0.845067471,0,2.081724416,1.198001691,2.663353549,1.611922282,1.084721488
94552,N Mendy,MID,4.5,LEI,,1.079860449,1.364500653,1.07015898,1.000217973,1.433277559,1.343297538,1.070072281
88556,Boly,DEF,4.5,WOL,,1.439930371,0,1.501461711,1.568160389,1.492085017,1.769955039,0.73141147
45111,Christensen,DEF,5,CHE,,1.000906245,1.054747728,1.11210256,1.086559999,1.428786797,1.280278452,1.212047781
45117,Ritchie,DEF,4.2,NEW,,1.716802679,1.695420958,1.192209437,0.647644791,0.407904498,0.507363731,0.538339189
176643,Struijk,DEF,4.1,LEE,,1.661224395,0,1.123079044,0.78730465,1.826871871,1.404442686,1.153533722
192736,Rupp,MID,4.5,NOR,,1.086008503,0.980752537,1.077980501,0.995743111,1.252784037,1.00661593,1.016249871
176667,Chambers,DEF,4.5,AVL,,0.979990676,0,0.96843692,1.395655479,1.329341907,1.657185322,0.670476059
23117,Milner,MID,5,LIV,,0.7858871,1.032984798,0.895973359,0.856448928,0.817426927,0.844826528,0.884754253
23171,Bailly,DEF,5,MUN,,0.870367404,1.017563555,0.719685514,0.962245348,0.858923438,0.802032825,0.840024646
25865,Manquillo,DEF,4,NEW,,1.400223198,1.526624424,0.937799885,0.436735204,0.215220957,0.216006783,0.230620165
76982,Nketiah,FWD,6,ARS,,0.914822061,0.778468405,0.859936282,0.830988329,0.816626675,0.840550044,0.882063755
45053,Lindelof,DEF,4.9,MUN,,0.831531835,0.988499937,0.685846445,0.920217435,0.820353719,0.765096536,0.802109267
23120,Gomez,DEF,5,LIV,,0.491033009,1.320612953,0.81148094,0.975895268,0.638635088,0.635434484,0.740096156
45036,W Hughes,MID,4.5,CRY,,0.769284674,0.782974182,0.828506265,0.77059751,0.836489218,0.894237653,0.792743682
56987,D Sanchez,DEF,4.6,TOT,,0.711537777,0.863207443,0.765353227,0.808183562,0.781108296,0.910661514,0.868531102
234803,Collins,DEF,4.4,BUR,,2.109955848,0.77693902,0.330552235,0.219141593,0.228439359,0.216651882,0.247405547
182752,F Silva,FWD,5.7,WOL,,1.718936234,0,0.629033702,0.641901174,0.570336321,0.714871217,0.578909405
138600,Nakamba,MID,4.5,AVL,,0.598636396,0,0.866062256,0.951015774,1.107040207,1.160549222,0.831775924
259613,Gelhardt,FWD,4,LEE,,0.835029374,0,0.790888221,0.773378689,0.875046989,0.843210285,0.815435538
249318,S Greenwood,FWD,5,LEE,,0.831977366,0,0.787997547,0.770552013,0.871848718,0.840128376,0.812455145
242871,S Long,FWD,5,SOU,,0.253969148,0.72091778,0.720755405,0.749295813,0.736296601,0.724860665,0.733354647
278691,Kayembe,MID,4.5,WAT,,0.609779325,0.637523483,0.571692061,0.642087839,0.663756328,0.628426293,0.582834591
262617,M Sarr,DEF,5,CHE,,0.549867002,0.575990837,0.603788602,0.592917248,0.671892622,0.612268516,0.652170606
192204,Roerslev,DEF,4.4,BRE,,0.601417958,0.59013802,0.52586055,0.472335877,0.612227647,0.588962537,0.626696947
23346,Ake,DEF,5,MCI,,0.474117359,0.604941619,0.626886774,0.546580913,0.608677194,0.523795579,0.586284414
23290,A Barnes,FWD,5.2,BUR,,0.558329827,0.48645131,0.549495142,0.54664997,0.550650529,0.471545145,0.561100278
230257,Cucho,FWD,5,WAT,,0.555856193,0.54255896,0.466816026,0.541882351,0.513142303,0.539330988,0.477279389
192753,Placheta,MID,4.5,NOR,,0.910528033,0.398337292,0.435163803,0.403663899,0.407898581,0.407313491,0.412328264
187803,Cavani,FWD,7.6,MUN,,0,0.195289265,0.496425899,0.98212651,0.864080118,0.852092193,0.865919336
293578,Chiquinho,MID,5,WOL,,1.028883316,0,0.698233519,0.426855417,0.346283044,0.460753588,0.382346306
154682,C Jones,MID,4.6,LIV,,0.459066814,0.507417783,0.528963019,0.505376966,0.495995119,0.497991295,0.521138098
178132,Tsimikas,DEF,4.4,LIV,,0.366468528,0.487744617,0.564745591,0.51295391,0.496048798,0.480669014,0.561305204
23310,Fernandinho,MID,5,MCI,,0.428860182,0.461389421,0.480357597,0.447400241,0.46461246,0.433782097,0.459773476
23464,Cork,MID,4.5,BUR,,0.386268559,0.398298949,0.391924407,0.378005407,0.38586117,0.387781265,0.393218087
162785,Smallbone,MID,4.5,SOU,,0.384979334,0.348804854,0.384490425,0.396928188,0.386703844,0.380803673,0.382540835
187324,I Diallo,MID,4.3,SOU,,0.326332473,0.299190859,0.325774722,0.336133838,0.327529499,0.322821522,0.324072803
23265,Kabasele,DEF,4,WAT,,0.342311778,0.357679753,0.190947673,0.377212005,0.364821481,0.323465749,0.243681025
25871,Winks,MID,4.5,TOT,,0.22935574,0.498301412,0.313991303,0.242542443,0.217672947,0.247945974,0.242352014
68289,Choudhury,MID,4.5,LEI,,0.288114609,0.270122455,0.286428535,0.269425701,0.281327464,0.266930594,0.287012753
230251,Etebo,MID,4.5,WAT,,0.252520931,0.285825674,0.259223729,0.287828212,0.261588694,0.282113861,0.263387437
192215,S Baptiste,MID,4.5,BRE,,0.24841288,0.245061504,0.242610459,0.235009903,0.249745832,0.242599473,0.25460788
23276,Noble,MID,4.5,WHU,,0.223101126,0.233353977,0.216052854,0.226541913,0.228052296,0.219862207,0.222054124
257279,Kral,MID,5,WHU,,0.221144099,0.231307013,0.214157653,0.224554703,0.226051837,0.217933591,0.220106281
95817,S Longstaff,MID,5,NEW,,0.521140574,0.119427797,0.139674959,0.13106717,0.124001431,0.135626005,0.135316435
23101,Amartey,DEF,4.1,LEI,,0.223974508,0.210811347,0.212974085,0.153956239,0.23560788,0.196159003,0.211734131
189710,Butland,GK,4.5,CRY,,0.325442947,0.152929151,0.158282804,0.149508554,0.161651751,0.13835331,0.148693013
280714,Cundle,MID,4.5,WOL,,0.463314381,0,0.254154046,0.06107886,0.047791757,0.063501785,0.056499041
183126,Areola,GK,5,WHU,,0.155814281,0.163916182,0.149930522,0.154242264,0.161420161,0.149946835,0.157698086
92390,Kepa,GK,5,CHE,,0.124180452,0.126722111,0.128752826,0.127476148,0.111642991,0.107638985,0.13418422
225320,Gunn,GK,4,NOR,,0.129752425,0.112567574,0.126424613,0.117064851,0.113481205,0.12170414,0.113253001
176654,Shackleton,MID,4.5,LEE,,0,0,0.181696727,0.180161492,0.137249076,0.190654523,0.183114341
184652,Hoever,DEF,4.5,WOL,,0.197241943,0,0.089762315,0.096193624,0.073469176,0.103009168,0.060206465
140028,Kelleher,GK,4.5,LIV,,0.075070864,0.077559657,0.082176676,0.079507652,0.064979031,0.078210155,0.082528645
23252,Bardsley,DEF,4,BUR,,0.182740228,0.115833784,0.089491019,0,0,0.02103263,0
137863,D Henderson,GK,5,MUN,,0.07789111,0.067242953,0.075116657,0.081611385,0.079274187,0.07757419,0.076920401
45019,Darlow,GK,4.5,NEW,,0.080537542,0.067315145,0.080219159,0.074824212,0.074788647,0.076846667,0.078173923
233402,Hennessey,GK,4.5,BUR,,0.079735018,0.066498101,0.080504834,0.076236271,0.077167751,0.064297651,0.079757073
88472,Leno,GK,5,ARS,,0.069158266,0.054340366,0.064067737,0.06360607,0.054692478,0.065387147,0.068293871
102349,Origi,FWD,5,LIV,,0.057646472,0.065561876,0.067896182,0.064213334,0.048157088,0.063691856,0.065784576
193308,Steffen,GK,4.5,MCI,,0.058178792,0.064692343,0.064570091,0.060940186,0.051897948,0.059776569,0.062984353
197282,Steele,GK,4,BHA,,0.059439586,0.050855772,0.063620405,0.062874483,0.060586851,0.061648716,0.062951231
183359,Elneny,MID,4.5,ARS,,0.243190537,0.023535173,0,0,0.023868074,0,0
234801,Gollini,GK,5,TOT,,0.057079978,0.061326379,0.058674587,0.058372254,0.048466243,0.061429957,0.060589634
23037,Kelly,DEF,4,CRY,,0.051471349,0.057697649,0.060258254,0.053073763,0.063733762,0.052766573,0.053295398
274828,Lossl,GK,4.5,BRE,,0.055308331,0.05515081,0.051289553,0.049358784,0.056039119,0.054922219,0.056773964
251271,A Fernandez,GK,4.6,BRE,,0.055195126,0.055037929,0.051184574,0.049257757,0.055924419,0.054809805,0.05665776
233403,Begovic,GK,4.5,EVE,,0.050935366,0.052767023,0.048364474,0.051975043,0.045581623,0.047496384,0.049935159
90843,D Ward,GK,4,LEI,,0.054061138,0.04556209,0.052799919,0.046079149,0.048184989,0.044665019,0.052768643
236836,Klaesson,GK,4.5,LEE,,0.060412756,0,0.059074551,0.058543106,0.051700209,0.063504105,0.060424086
88503,Ruddy,GK,4,WOL,,0.05902627,0,0.060384008,0.063187496,0.049769424,0.065415767,0.053374023
203010,Caicedo,MID,4.5,BHA,,0,0.048762648,0.064724542,0.062260008,0.063314409,0.063192887,0.064346373
221680,Chukwuemeka,MID,4.5,AVL,,0.060096332,0,0.059336297,0.063994069,0.049049192,0.050384296,0.056716858
225306,Baah,MID,4,WAT,,0,0.036025512,0.032258337,0.03625494,0.02983428,0.035545537,0.032877318
280711,Toti,DEF,4.5,WOL,,0.027646328,0,0.028482762,0.030649867,0.023045733,0.033257481,0.018488303
23289,K Long,DEF,4,BUR,,0.058969237,0,0,0,0,0,0
