ID,Name,Pos,Price,Team,Pts,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
140028,Kelleher,GK,4.5,LIV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183126,Areola,GK,5,WHU,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131328,Steer,GK,4,AVL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45019,Darlow,GK,4.5,NEW,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234801,Gollini,GK,5,TOT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193308,Steffen,GK,4.5,MCI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233402,Hennessey,GK,4.5,BUR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88472,Leno,GK,5,ARS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236836,Klaesson,GK,4.5,LEE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88503,Ruddy,GK,4,WOL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197282,Steele,GK,4,BHA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225320,Gunn,GK,4,NOR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237977,Bettinelli,GK,4,CHE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233403,Begovic,GK,4.5,EVE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90843,D Ward,GK,4,LEI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231960,Scherpen,GK,4.5,BHA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236835,Woodman,GK,4,NEW,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176811,Heaton,GK,4.5,MUN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139990,Carson,GK,4.5,MCI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221679,Norris,GK,4.5,BUR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158282,Randolph,GK,4,WHU,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23079,Jakupovic,GK,4,LEI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192713,McGovern,GK,4,NOR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249316,Hein,GK,4.5,ARS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23157,Caballero,GK,4,SOU,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23273,Adrian,GK,4.5,LIV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190419,Gillespie,GK,4,NEW,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273452,H Lewis,GK,4,SOU,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28906,Trent,DEF,7.9,LIV,,5.896634537,4.937384262,5.238024051,5.300738548,6.508319897,0,5.299928761,10.16656163,0,6.250120632,2.983965939,4.704424289,5.742494966,5.209349112,9.464916652,8.780124966,5.593928798
45120,Robertson,DEF,7.2,LIV,,5.088081792,4.329578898,4.484966531,4.58781215,5.534557958,0,4.55749827,8.830810785,0,5.2657417,2.628509875,4.092777803,4.947902033,4.542460411,8.181589947,7.655967277,4.953542738
139835,Cancelo,DEF,6.7,MCI,,4.284581241,4.61434366,5.605827267,5.32689645,4.81623485,4.697078566,4.661419902,4.732986273,0,5.026788504,3.825158263,4.687976048,5.89806729,4.71582489,10.21804407,4.271806102,5.285149711
134708,Konsa,DEF,4.8,AVL,,3.055513237,5.94998607,3.594594704,3.245707666,7.614629009,2.973575209,3.591887158,2.590441753,3.078433774,3.133971479,3.018849369,2.139005147,2.519618648,4.146569109,3.268153684,3.714806821,0
23238,van Dijk,DEF,6.3,LIV,,4.462069901,3.921218311,4.001167502,4.121120526,4.91772009,0,4.073814171,8.081242413,0,4.658827512,2.306053819,3.687849538,4.425513192,4.094698342,7.46263563,7.027022208,4.486358068
181873,Cash,DEF,5,AVL,,3.040487059,5.923190372,3.761966434,3.371661462,7.824279698,3.079809134,3.759173755,2.669052979,3.208619999,3.251918018,3.144713321,2.201111961,2.593173597,4.354275505,3.395954648,3.891099327,0
131314,Mings,DEF,4.8,AVL,,2.804576809,5.424064978,3.280089568,2.981305778,6.974231345,2.749529899,3.313986746,2.343381385,2.82025335,2.911255178,2.764548881,0,2.270012334,3.804490466,2.990197814,3.436914257,0
186737,Dias,DEF,6.2,MCI,,3.95107585,4.194235912,5.214087394,4.931506832,4.469634044,4.394459521,4.163840192,4.459129599,0,4.687293385,3.405224334,4.493488457,5.340726423,4.208721667,8.882144765,3.852035588,4.902526943
28849,Alonso,DEF,5.6,CHE,,6.371944831,4.413602237,0,0,4.429674249,0,4.649519026,5.330992252,0,5.19651236,3.995352794,4.528933074,8.406449963,7.564116874,8.589393079,2.879013888,5.461348331
77347,Laporte,DEF,5.8,MCI,,3.574853983,3.756117221,5.531690774,5.245345983,4.718324665,4.637167341,3.7445384,4.69606958,0,4.963866271,3.046145537,4.704360153,5.726431701,3.797234872,8.621619071,3.451771826,5.194650196
241033,Varane,DEF,5.5,MUN,,5.998486559,3.38932337,3.44515874,3.75580087,3.086751392,3.934913574,0,3.180901445,0,3.31006038,3.167186895,7.776669253,2.619042553,3.956012294,4.741434736,2.855624568,3.283363782
23076,Maguire,DEF,5.2,MUN,,5.547886929,3.241221158,3.26343659,3.591089288,2.925862556,3.800058808,0,3.033781891,0,3.169173395,2.98982601,7.67599989,2.456975477,3.784020866,4.479654052,2.696181745,3.094277331
177020,Veltman,DEF,4.6,BHA,,6.203914346,2.504071283,0,5.625837239,3.785467391,3.370970744,3.185111081,0,0,3.982203564,2.398055464,4.29852793,3.508685453,3.123228322,4.128891436,2.846623454,3.158411865
139208,Webster,DEF,4.5,BHA,,5.369920015,2.225296798,0,4.936183636,3.343518172,2.979223206,2.817122273,0,0,3.514722853,2.120024854,3.767488632,3.101530188,2.767663048,3.619431524,2.51343851,2.790012775
91483,Digne,DEF,5.3,AVL,,2.799026157,5.524151821,3.864506322,3.460480931,7.888445605,3.155105594,3.851559656,2.747789507,3.291408156,3.328244481,3.225923349,2.266203779,2.672118123,4.469363886,3.488979631,3.984581913,0
45074,Rudiger,DEF,5.7,CHE,,6.114945991,4.084979299,0,0,4.13017877,0,4.386455747,5.016965852,0,4.917063505,4.018144404,4.175823344,8.404490446,7.597940963,8.509682646,3.233495984,5.051081958
185167,Semedo,DEF,4.7,WOL,,3.773906463,3.266958276,3.015686947,2.333577817,3.238943337,2.531295635,3.795545429,6.720544632,3.690053225,3.533301299,3.324516581,2.001592362,3.358116994,3.673697409,4.340666349,4.277041415,0
23260,Walker,DEF,5.5,MCI,,2.805096776,2.984464196,3.53302274,3.337578426,3.030959575,2.999361689,2.928918881,3.056253905,0,3.189329023,2.394460118,3.112421684,3.5551629,2.96308872,5.979277146,2.732127373,3.319280366
23393,Azpilicueta,DEF,5.5,CHE,,5.730682168,3.45203365,0,0,3.800004788,0,3.832024365,4.324070008,0,4.175831847,2.300176544,3.829443151,5.651666836,5.082130633,6.11503951,0,4.255466422
156990,Lamptey,DEF,5,BHA,,6.169651336,2.507383592,0,5.68021466,3.249075821,2.887832534,2.719287001,0,0,3.426564202,2.05216743,4.345431601,3.003352875,2.64787789,3.826007307,2.446157764,2.711040567
32948,Wan-Bissaka,DEF,5.3,MUN,,5.540640712,3.394526222,3.421688318,3.763719281,3.047723902,3.955778213,0,3.161833148,0,3.298362987,3.130135682,7.31885115,2.556071329,3.973181083,4.326864116,2.818426708,3.250716773
23135,Matip,DEF,5.2,LIV,,2.900901719,2.543749528,2.595217467,2.6824884,3.254866969,0,2.650418529,4.170019596,0,3.061058603,0,2.370328968,2.906890481,2.667560804,3.829618572,3.58697764,2.968038478
132438,Dawson,DEF,4.8,WHU,,3.505322859,2.277244912,4.068742548,2.469834336,4.024118993,3.840259961,0,3.36684775,0,3.547439494,3.058124867,4.062988958,1.937306954,2.998368753,5.777730141,2.017958209,2.856988862
45008,Dunk,DEF,5,BHA,,5.588848104,0.87121362,0,6.65367852,4.145282363,3.697965087,3.501502676,2.284982355,0,4.368731059,2.688093923,5.117957199,3.838286729,3.402720522,4.833804702,3.176879159,3.484326506
88496,Coady,DEF,4.7,WOL,,3.408023738,3.004355004,2.724884357,2.125850717,2.91612524,2.313036788,3.484590566,6.075778689,3.310350233,3.229428465,3.065145799,0,3.069690954,3.42814968,4.066463437,3.854526488,0
176652,Ayling,DEF,4.5,LEE,,0,6.414537895,2.2617738,2.541456894,2.334007623,2.542649111,1.970380671,4.695770043,2.710135902,3.161245916,2.703333587,0,2.645601937,3.753515699,0,3.183029411,2.717021645
180322,T Silva,DEF,5.6,CHE,,5.601541269,3.635501242,0,0,3.88969962,0,4.018080332,4.609354492,0,4.504499675,3.284713483,3.887213056,6.379170131,5.75475819,6.666321047,0,4.517038716
184661,Reguilon,DEF,5.2,TOT,,4.45593441,0,3.731780546,6.720147658,0,3.015160792,3.786536258,2.26886191,0,4.05519587,2.844596723,3.67595279,3.239656852,3.316951753,4.59525885,7.368198643,3.645433238
23543,A Cresswell,DEF,5.4,WHU,,3.502659047,2.249610016,4.08505955,2.511317637,4.121938739,3.970528363,0,3.431858647,0,3.838987081,3.151709288,4.157686536,2.028056955,3.058662248,5.956556162,2.094008398,2.96575514
257275,Emerson R,DEF,4.9,TOT,,3.695200555,0,3.459407085,6.270551783,0,2.538974611,3.489760471,1.891490038,0,3.818924463,2.429027404,3.456570318,3.002382084,3.028845395,4.367561837,6.706673537,3.33410495
23378,Keane,DEF,4.9,EVE,,3.2107711,3.144277233,2.979546729,3.278243602,2.655734896,0,0,6.266468707,2.850408246,2.101658761,2.557718726,3.463646039,3.937233926,2.347999774,5.611084701,3.535417709,1.962521959
23044,Stones,DEF,5.7,MCI,,1.809656512,1.617769084,4.956370113,4.691213435,4.212603209,4.163220955,1.587659997,4.232546488,0,4.453089922,1.297949413,4.278598949,5.060346762,1.606182219,7.445382455,1.480986505,4.643782292
23490,Ben T Davies,DEF,4.6,TOT,,2.381087257,0,2.764547918,4.211498645,0,2.109965864,2.63566412,0,0,2.8251961,2.00939613,2.593710376,2.275658088,2.28830238,2.98514053,4.531623833,2.540595771
139989,Tierney,DEF,5.3,ARS,,0,4.109856038,3.312322118,0,3.94478733,0,3.307157183,3.302671415,2.959385989,3.244347189,3.754591741,5.209940918,3.028528552,2.731673409,7.476053614,5.563191962,3.77232288
45072,Lascelles,DEF,4.3,NEW,,3.033213922,2.231265007,2.896648476,2.736373931,1.935633486,2.4855308,5.029874975,0,3.001108665,0,3.064017312,2.460451038,2.763418347,0,3.216488994,2.389130264,2.566781824
45018,March,DEF,4.9,BHA,,6.367678487,2.737479205,0,5.639012466,2.709597711,2.412905375,2.279868984,0,0,2.850419393,1.716502859,4.238131155,2.511480114,2.235573957,2.955417028,2.037583104,2.260757966
192197,Pinnock,DEF,4.6,BRE,,3.5362811,3.471817529,0,3.403026433,1.953529998,3.564082609,3.182105057,3.589992298,0,0,2.886199045,4.83155635,2.474313911,0,3.265133653,2.471136425,3.242818905
278659,Trippier,DEF,4.5,NEW,,3.137953709,2.352156881,3.137406149,2.971171676,2.166630771,2.736292997,5.599044235,0,3.245494811,0,3.308327056,2.685995343,3.026673999,0,3.712141677,2.611029438,2.821713399
23287,Tarkowski,DEF,5,BUR,,0,1.970692818,2.561138314,0,5.059240208,2.774220449,2.297992211,6.128761558,3.322686365,0,3.216981232,2.224991143,3.494317561,5.646481709,3.163134646,4.644262444,3.641380689
23188,Shaw,DEF,5.5,MUN,,5.39293188,3.567538161,3.571310548,3.960626059,3.192654633,4.246572247,0,3.315255245,0,3.484718928,3.249316154,7.423779521,2.630298996,4.182568346,4.284117504,2.896526147,3.360108083
23479,Dier,DEF,4.6,TOT,,0,0,3.329116036,5.740091082,0,2.612665926,3.237658384,2.00729563,0,3.469322867,2.526694202,3.241112513,2.853367771,2.814775316,3.99518672,6.046023821,3.127783763
