ID,Name,Pos,Price,Team,Pts,26,27,28,29,30,31,32,33,34,35,36,37,38
139971,I Sarr,MID,6.2,WAT,,8.49341461,3.898967474,4.351097131,4.06799005,0,3.569860927,4.883425199,4.620671935,3.266468268,4.910601964,8.616142208,8.525050518,3.470510863
55898,Foden,MID,8.2,MCI,,5.335730842,5.029060479,5.358936108,4.922929709,0,5.372792081,4.722236152,4.740032004,6.336164247,5.366888503,10.38927239,4.841191436,5.518767853
197966,Smith Rowe,MID,6.4,ARS,,7.893644885,0,7.222268992,4.176435457,3.628897029,3.684288927,3.900362481,3.684471413,7.476754243,3.606880392,4.383551558,7.409220447,4.171059413
160701,Fernandes,MID,11.4,MUN,,5.171876424,6.126988024,3.652900166,5.190788094,0,5.610660759,4.871585969,6.178063163,4.568003181,5.557399733,8.425862079,4.482011343,4.785158417
23109,Mahrez,MID,8.6,MCI,,5.277004041,4.956190715,5.312076414,4.85040342,0,5.296026578,4.682710285,4.668319924,6.278883501,5.292147328,10.23690811,4.770855042,5.468583216
176665,Bamford,FWD,7.5,LEE,,5.525694203,3.807239347,3.888896232,5.099368356,3.761280861,4.522422294,4.416600297,3.704863958,3.925351922,3.23737886,3.820973983,8.559594265,4.006794696
140008,Martinelli,MID,5.8,ARS,,6.818949168,0,7.544526478,4.459523707,3.826210599,3.883636666,4.132929765,3.889121592,7.851377713,3.803689091,4.693112217,7.768437056,4.444791448
45039,H Barnes,MID,7,LEI,,4.009138265,4.473665251,5.105871718,3.887474405,4.727636617,3.885718873,4.622318119,7.887424065,4.556707885,3.861543149,7.633917756,9.132459127,4.650890263
23404,Ward-Prowse,MID,6.9,SOU,,4.422042432,4.76610403,3.93468681,4.699496501,4.183469397,4.121119762,3.923041739,4.249452643,3.862323325,4.418863803,4.021389805,8.344250358,3.98919442
23259,Lloris,GK,5.6,TOT,,7.782885495,3.912544286,4.148503982,3.662425464,0,4.210789659,3.814511206,4.234093398,7.996048984,4.014050449,7.74143855,8.334301448,4.147486306
23364,King,FWD,5.8,WAT,,7.906563801,3.718766221,4.104276656,3.811107684,0,3.454462695,4.607276056,4.316350597,3.163714078,4.553155007,8.006577028,7.960788503,3.311844424
88492,Maddison,MID,6.8,LEI,,4.021193405,4.394835088,4.981451628,3.835021479,4.61877355,3.785128907,4.473633272,7.829837539,4.410439161,3.766532861,7.616886506,8.977117848,4.493252501
110910,Tielemans,MID,6.6,LEI,,4.151554845,4.341494545,4.79176006,3.906985505,4.554130283,3.860298417,4.45689507,7.946252453,4.395415235,3.853486109,7.810953011,8.866876933,4.456011824
90826,Alisson,GK,6.1,LIV,,9.64789502,0,4.64906825,4.598396955,0,4.861543386,4.166451109,4.44137625,4.761507948,4.578957189,8.821575739,8.809452822,4.89070872
131313,Martinez,GK,5.5,AVL,,4.468699583,4.238361395,4.370585071,4.056851849,4.241281926,4.244637152,4.100778449,4.138286205,4.067142638,4.604733318,8.885212996,8.569683572,4.069368996
77662,Dubravka,GK,4.5,NEW,,3.581688647,3.835401656,4.037061528,7.147649788,4.054401985,3.420645007,4.102989574,3.801797594,3.939705879,3.563880837,3.469829627,7.388880743,3.923663124
88473,Guaita,GK,4.7,CRY,,6.780514244,3.977954229,3.594973836,3.224628132,3.505261558,3.526151247,3.30878594,3.439277459,3.694616449,3.434597719,3.837753261,3.346755608,3.381179729
