ID,Name,Pos,Price,Team,Pts,33,34,35,36,37,38
189709,Benrahma,MID,6.1,WHU,,5.058557337,3.810274888,4.431241281,4.864407822,3.881651688,4.237155617
161009,Brownhill,MID,5.1,BUR,,6.128284078,3.614692551,3.405615379,3.503413862,5.67006884,3.621403686
23226,Redmond,MID,6,SOU,,5.945932879,3.831819551,4.165747897,3.944292158,3.773190619,3.89171848
24079,Gudmundsson,MID,5.4,BUR,,6.128284078,3.61988767,3.428101631,3.536922777,5.200538869,3.700297506
233400,Lokonga,MID,5,ARS,,5.781433495,3.460845294,3.293380649,6.066171965,3.357203092,3.646826892
187806,Partey,MID,5.5,ARS,,5.781433495,3.460845294,3.293380649,6.066171965,3.357203092,3.646826892
24380,Pogba,MID,6.7,MUN,,6.101861653,3.589587166,4.246823984,3.751600746,3.718265339,3.747424682
115171,M Greenwood,MID,7.2,MUN,,6.101861653,3.589587166,4.246823984,3.751600746,3.718265339,3.747424682
88639,Jorginho,MID,5.5,CHE,,3.678734719,3.795577109,3.605181427,6.021391088,5.836999899,3.944416642
176631,Ziyech,MID,7.1,CHE,,3.787810846,3.958889376,3.749061709,5.586150617,5.32259477,4.172136161
160700,Soucek,MID,6,WHU,,4.82606161,3.745809321,4.348229535,4.737821935,3.829108823,4.159650522
181081,Gabriel,DEF,5.5,ARS,,5.31045248,3.317855897,3.151729497,6.024777504,3.593102402,4.278100419
139989,Tierney,DEF,5.7,ARS,,5.31045248,3.317855897,3.151729497,6.024777504,3.593102402,4.278100419
184638,Thiago,MID,5.5,LIV,,3.89462713,4.124317976,3.838919107,6.172698161,3.783164207,4.06080004
132425,Fornals,MID,6.1,WHU,,4.864375648,3.68608715,4.293344889,4.696091189,3.766084624,4.099370424
88550,Fabinho,MID,5.4,LIV,,3.837295308,4.06373332,3.774906033,6.482528956,3.713566408,4.011353557
23325,Chamberlain,MID,5.6,LIV,,3.901378734,4.128971588,3.846337225,6.07662851,3.791494083,4.065387385
192758,Pukki,FWD,6.1,NOR,,3.281609823,4.169302725,3.734563647,7.179446028,3.738269387,3.993509836
131313,Martinez,GK,5.4,AVL,,0,3.938400187,4.648542756,7.589078964,8.146707898,3.903100244
163914,Mac Allister,MID,5.6,BHA,,5.383924762,4.015786342,3.682298061,3.826028817,3.793043385,3.965670012
192217,Toney,FWD,6.5,BRE,,4.209093031,4.2018383,3.792913244,4.510097088,4.001169838,4.778912478
45042,Shelvey,MID,6,NEW,,6.555416126,3.782256969,3.38093403,3.025364043,3.551854707,3.532955593
77665,Lucas Moura,MID,6.3,TOT,,4.090818506,3.815879029,4.024947722,5.126468538,4.14588287,4.060816952
283053,Eriksen,MID,5.6,BRE,,4.199948256,4.086633709,3.780908424,4.393425356,4.050595838,4.598201413
241953,Elliott,MID,5.5,LIV,,3.796508457,4.014609509,3.740143089,5.894275439,3.685197253,3.957516555
257277,Saul,MID,6,CHE,,3.574089228,3.687101638,3.511318047,5.502634734,5.352131406,3.830811674
23331,Welbeck,FWD,5.9,BHA,,5.192327529,3.963989316,3.53897172,3.800720912,3.787191453,3.897694264
23492,Doucoure,MID,5.9,EVE,,3.782724763,3.137196963,3.410815126,5.729588675,6.094400886,3.294316264
183114,Watkins,FWD,7.1,AVL,,0,4.036225247,5.13505183,7.006680178,7.718316316,3.268585708
28849,Alonso,DEF,5.5,CHE,,3.409474679,3.712069138,3.564283474,5.654488689,4.948794636,4.102294178
23482,Alli,MID,6.1,EVE,,3.850616402,3.214762684,3.478573478,5.480329988,5.81428911,3.368599564
176641,B White,DEF,5.1,ARS,,5.085928428,3.132203136,3.009168005,5.668068314,3.449601969,4.061292461
45084,Gross,MID,5.8,BHA,,5.009374335,3.953529918,3.639558174,3.777320776,3.742894845,3.90691628
132974,Rodri,MID,5,MCI,,3.696722401,3.896637642,3.529401907,6.488343962,3.415364227,3.676799873
186746,Lookman,MID,6,LEI,,4.653711407,3.435180208,3.076537872,5.208133936,4.494306492,3.517175449
23550,Antonio,FWD,7.4,WHU,,4.734805997,3.413462323,4.089957981,4.547863981,3.50819407,3.809356342
88473,Guaita,GK,4.7,CRY,,3.62072776,3.801725535,3.460778608,3.985205472,6.568584422,3.502095109
92389,Kovacic,MID,5.1,CHE,,3.418767375,3.569498294,3.40142607,5.459561291,5.282918199,3.758147639
234800,D Gray,MID,5.8,EVE,,3.845434858,3.148330769,3.403245275,5.345644798,5.659458773,3.313329637
23058,Barkley,MID,5.5,CHE,,3.415768457,3.566367155,3.398442363,5.454772202,5.278284061,3.754851018
69539,Hudson-Odoi,MID,5.5,CHE,,3.487290167,3.644930457,3.474014218,5.260713915,5.062392906,3.841632145
23394,Loftus-Cheek,MID,5.5,CHE,,3.456942524,3.606028542,3.441412196,5.272184705,5.106171842,3.792493463
160697,Bergwijn,MID,5.9,TOT,,3.888029021,3.576236225,3.75617134,5.19757213,3.879161013,3.779783412
187805,Raphinha,MID,7.4,LEE,,0,4.552186172,4.134105635,7.667911981,5.153989763,4.780721784
45069,Perez,MID,6,LEI,,4.665715454,3.220185084,2.89357754,5.192692477,4.511550836,3.281862638
23099,Albrighton,MID,5.5,LEI,,4.701804646,3.178112536,2.852986682,5.236255858,4.545641354,3.238432447
183010,Fraser,MID,5.8,NEW,,4.976893838,4.069897832,3.599826248,3.14343974,3.693487347,3.662657783
180322,T Silva,DEF,5.4,CHE,,3.177040222,3.448186434,3.341989625,5.807491178,5.072608578,3.802692312
23521,Evans,DEF,4.9,LEI,,5.011863802,3.06668004,1.845708603,6.314064461,4.22885008,3.078564288
225295,Rashica,MID,5.4,NOR,,3.240485505,3.876291819,3.453023687,6.309069595,3.527168237,3.590057314
23134,Ings,FWD,7.6,AVL,,0,4.065917966,5.036903028,6.400885399,6.978270019,3.396134484
242878,Dewsbury-Hall,MID,4.5,LEI,,4.799453366,2.960943045,2.636269762,5.383774538,4.628945622,3.020247815
33589,Ndidi,MID,5,LEI,,4.799453366,2.960943045,2.636269762,5.383774538,4.628945622,3.020247815
23287,Tarkowski,DEF,4.8,BUR,,5.31605552,3.66365724,3.014533668,3.154328356,4.151474414,3.584630289
184661,Reguilon,DEF,5.3,TOT,,3.983418067,3.379269526,3.731314947,4.357295489,4.267735318,4.042328388
139797,Maupay,FWD,5.7,BHA,,5.187490016,3.699706559,3.242597899,3.532549825,3.496805806,3.631821892
242911,Wissa,MID,5.4,BRE,,3.934775678,3.851986574,3.580706302,4.110851406,3.814248584,4.277666263
192199,Fosu,MID,5.5,BRE,,3.93189938,3.849170794,3.578088827,4.107846398,3.81146039,4.274539314
257280,C Roberts,DEF,4.5,BUR,,5.253116368,3.644475246,3.029426441,3.148034127,4.180154565,3.560305954
242879,A Armstrong,FWD,6.1,SOU,,5.386248563,3.31919686,3.604296609,3.457778821,3.358299585,3.448495795
242869,Broja,FWD,5.1,SOU,,5.613311808,3.245517441,3.536340506,3.38643086,3.286163465,3.376986307
192202,Dasilva,MID,5.5,BRE,,3.91478605,3.834673185,3.573526912,4.084130413,3.799268219,4.24419807
23379,Mee,DEF,5.1,BUR,,4.821842479,3.745639511,3.109478347,3.235738032,4.310068559,3.669500034
226789,Soumare,MID,5,LEI,,4.650552278,2.984985492,2.67305342,5.196128319,4.491108007,3.040492558
134588,Pieters,DEF,4.6,BUR,,5.179214121,3.60284119,2.989593927,3.103838784,4.022192687,3.499455372
23103,Schlupp,MID,5.6,CRY,,3.325014828,3.846176101,3.408159714,3.898597107,5.470400962,3.535525469
180321,Eze,MID,6,CRY,,3.352598398,3.862111954,3.430829544,3.913651729,5.327451727,3.556044335
84632,Willock,MID,5.4,NEW,,5.489956752,3.779108715,3.17888705,2.797678985,3.349146366,3.344272026
23448,Fabianski,GK,5.1,WHU,,4.132139609,3.548504587,3.747381795,4.024684946,3.503700042,3.850788295
257179,Cucurella,MID,4.5,BHA,,5.445059032,3.421151675,3.222113937,3.292722838,3.215941977,3.399509824
206669,Moder,MID,5,BHA,,5.445059032,3.421151675,3.222113937,3.292722838,3.215941977,3.399509824
257275,Emerson R,DEF,5,TOT,,3.877430464,3.216113886,3.547571056,4.511167173,4.134399816,3.867182786
88464,Doherty,DEF,5.2,TOT,,3.877430464,3.216113886,3.547571056,4.511167173,4.134399816,3.867182786
226985,Mwepu,MID,5.5,BHA,,4.967195093,3.572549437,3.33549386,3.428701223,3.377570409,3.540895177
257177,Vlasic,MID,5.9,WHU,,4.034632302,3.478454925,3.880247702,4.078588248,3.56426719,3.740884727
272775,Sarmiento,MID,5.5,BHA,,5.4251575,3.408647466,3.210337205,3.280688033,3.204187803,3.387084715
23376,Lowton,DEF,4.6,BUR,,5.021274107,3.588768663,2.993853333,3.108834939,4.041104187,3.507376322
88564,R Pereira,DEF,5.2,LEI,,4.66192108,3.108622137,1.982092311,5.797349236,3.99535723,3.130447591
23044,Stones,DEF,5.8,MCI,,3.823504947,3.821135639,3.240687758,5.101586921,3.144507257,3.528184217
110898,Almiron,MID,5.5,NEW,,5.175830085,3.788834379,3.234793494,2.879057495,3.405151487,3.402763359
181309,van de Beek,MID,5.8,EVE,,3.618002272,3.025825406,3.255227699,4.934536138,5.208837385,3.168250919
131333,McGinn,MID,5.6,AVL,,0,3.643937717,4.448621535,6.60809704,7.262455792,3.162914074
23127,Lallana,MID,5.5,BHA,,4.947785927,3.5235799,3.304149896,3.388172447,3.333020297,3.495407819
192208,Raya,GK,4.6,BRE,,3.89706941,3.581431771,3.549288809,3.873090476,3.814385662,3.970596937
23236,Romeu,MID,4.5,SOU,,5.830349029,3.055765762,3.330709182,3.085919181,3.039469382,3.028683984
182119,Castagne,DEF,4.9,LEI,,4.744340091,2.955668134,1.808759145,5.894837756,4.021869732,2.95449089
24092,Hojbjerg,MID,5.1,TOT,,3.592649449,3.305829789,3.461238318,5.278356031,3.584338527,3.474481526
