ID,Name,Pos,Price,Team,Pts,31,32,33,34,35,36,37,38
160975,Podence,MID,5.3,WOL,,4.219776388,3.927413372,0,3.376498091,3.832911569,3.07678173,5.635825191,2.92263942
192210,Jensen,MID,5,BRE,,2.943925047,3.488162429,3.396445483,3.343301195,3.132012567,3.524636307,3.3112448,3.662937689
225310,Louza,MID,5.5,WAT,,2.84920292,3.41630934,3.386737148,2.792442498,3.424655163,3.084913777,5.265385054,2.86564533
176640,Dallas,MID,5.4,LEE,,3.821727518,3.617035177,0,3.448883945,3.26248924,6.092215861,3.710566225,3.515208827
137292,Justin,DEF,4.9,LEI,,2.115094369,3.287687151,4.475828167,3.00747637,1.964586416,5.545079528,3.859896552,3.047633573
23260,Walker,DEF,5.6,MCI,,3.580839348,2.519303901,3.309833293,3.363726904,2.863614461,4.500406097,3.039147501,3.138442475
92386,Targett,DEF,4.7,NEW,,2.105360526,3.782911181,6.204691308,3.536505711,2.053455077,1.470905906,2.953191948,3.252035351
226791,Trincao,MID,5.8,WOL,,3.899400552,3.69568155,0,3.519955527,3.73921919,3.21959599,5.752438542,3.123860645
88564,R Pereira,DEF,5.2,LEI,,2.072622522,3.311610072,4.529688315,3.050138419,1.979573504,5.645312154,3.900731771,3.094677018
45069,Perez,MID,6,LEI,,2.911873056,2.962596821,3.945872887,2.917319511,2.646380167,4.346649578,3.823924848,2.962456043
182119,Castagne,DEF,4.9,LEI,,1.928572042,3.223387343,4.613365675,2.907703694,1.81849135,5.753059156,3.934141663,2.936527956
23000,Zouma,DEF,5.5,WHU,,3.843645528,3.196081096,3.995983787,2.216449749,3.066642008,5.421848724,0,3.057519023
230249,Olise,MID,5.5,CRY,,2.041956235,2.93251679,3.168059144,3.691537528,3.241372189,5.733657291,3.18201144,3.408491111
131314,Mings,DEF,4.9,AVL,,3.225797265,2.806064746,0,6.04911772,4.181690826,5.076271867,3.679575782,1.560578264
23490,Ben T Davies,DEF,4.7,TOT,,3.193341031,2.597620559,3.38398963,3.013854344,3.177698408,4.059029357,3.714799744,3.403589493
192211,Janelt,MID,5,BRE,,2.885155456,3.403094015,3.289768532,3.264242991,3.041768821,3.436824664,3.220215988,3.553492181
23393,Azpilicueta,DEF,5.4,CHE,,3.222502613,2.752017129,2.877634618,3.066527792,2.954211613,4.419686816,3.975727647,3.350799839
23099,Albrighton,MID,5.5,LEI,,2.848236937,2.911924135,3.960715828,2.86725061,2.599053384,4.365642735,3.837693011,2.91091444
92422,Mina,DEF,5,EVE,,4.731585802,2.487241284,2.835029501,1.324835312,2.390068667,4.622184233,5.13091986,2.115896563
139208,Webster,DEF,4.5,BHA,,3.766781735,2.252952626,3.218472251,3.442787079,3.420937849,3.112635929,3.106834284,3.54221996
230254,Duffy,DEF,4.6,BHA,,3.982879038,2.352790411,3.047961429,3.360235924,3.337058975,3.050230239,3.043759239,3.45426844
23188,Shaw,DEF,5.4,MUN,,3.194652816,3.019278078,4.522639925,2.355663908,3.565952462,2.867737421,2.695943854,2.92812786
242870,A Gordon,MID,4.5,EVE,,4.159632058,2.689205716,2.813253694,2.28578147,2.469801491,4.305768285,4.460252806,2.420800557
225290,Young,DEF,5,AVL,,3.296210431,2.927998536,0,5.592086513,4.170085468,4.767678961,3.719063954,1.804738211
131352,Godfrey,DEF,4.5,EVE,,4.780648527,2.431543601,2.846445734,1.079380633,2.339171791,4.827248175,5.240181509,1.937332328
92420,Gomes,MID,5,EVE,,4.101613564,2.708972114,2.830382093,2.313102884,2.495531926,4.243208833,4.392488111,2.445594847
91130,Moutinho,MID,5.7,WOL,,3.691960152,3.521291155,0,3.421051862,3.657192981,3.147619611,6.093118338,3.034844234
23378,Keane,DEF,4.7,EVE,,4.731585802,2.487241284,2.863396986,1.234959064,2.388525861,4.530014877,4.883967767,2.026965923
23118,Benteke,FWD,5.8,CRY,,3.60278218,3.057502901,2.777297303,3.160376759,2.771036003,3.996663471,2.704149131,2.923742911
92351,Vydra,FWD,5.4,BUR,,3.824968283,2.85401849,3.636440991,3.513248426,2.764190517,2.63875413,2.339857359,2.477193422
186823,Fofana,DEF,4.5,LEI,,1.798604121,3.057651054,4.560516726,2.781286717,1.686679035,5.721307643,3.862477357,2.802974532
88625,Vestergaard,DEF,4.9,LEI,,1.803222391,3.051254369,4.514327498,2.77739509,1.692473276,5.656121167,3.827809157,2.799033818
257276,Tomiyasu,DEF,4.8,ARS,,2.329693356,2.760030532,4.256032378,2.78323236,2.633818037,4.400033095,3.04000582,3.549187797
35701,Ayew,FWD,5.7,CRY,,3.566971346,2.950033203,2.691925473,3.06910673,2.685762165,4.02816071,2.619961201,2.836298814
240869,Lukaku,FWD,10,CHE,,3.079741261,2.775175932,2.847140087,3.004960621,2.820451457,3.779011799,3.728412756,3.276247195
91161,Schar,DEF,4.7,NEW,,1.957344419,3.595125351,5.767117479,3.323290095,1.918257722,1.330500537,2.783576223,3.04537635
46637,Walker-Peters,DEF,4.8,SOU,,2.625497864,2.493548078,5.275643787,2.717286912,3.443388484,2.864534059,1.838659592,2.405936774
226789,Soumare,MID,5,LEI,,2.755117401,2.63020717,3.839162657,2.587794032,2.33392252,4.255016616,3.713060989,2.627801153
242878,Dewsbury-Hall,MID,4.5,LEI,,2.725151208,2.5729847,3.916683449,2.529510496,2.267543308,4.360005257,3.7823693,2.571918016
33589,Ndidi,MID,5,LEI,,2.725151208,2.5729847,3.916683449,2.529510496,2.267543308,4.360005257,3.7823693,2.571918016
88528,Jimenez,FWD,7.2,WOL,,3.451802265,3.169001669,0,3.487803295,3.583531753,3.046136016,5.61807888,3.129212644
88532,Fred,MID,5.1,MUN,,3.079028633,2.902745629,4.051478041,2.662018757,3.026433945,2.725780169,2.718426449,2.765168334
192216,Ghoddos,MID,5,BRE,,2.659484983,3.160157299,3.049450009,3.028880416,2.813588826,3.192361909,2.980601756,3.306719767
230256,Lees-Melou,MID,5,NOR,,2.738014907,3.058135809,2.697910315,3.016466258,2.73399202,4.38829885,2.78339266,2.83788844
241952,Romero,DEF,4.7,TOT,,3.199022901,2.282449213,3.14469717,2.683936183,2.9053707,3.60118193,3.463992643,3.075985735
23076,Maguire,DEF,5.1,MUN,,2.916003779,2.770451736,4.404003192,2.139205717,3.281099571,2.638019015,2.470756995,2.690808287
237976,Livramento,DEF,5,SOU,,2.613894016,2.480724453,4.935094909,2.695570566,3.37587119,2.835857047,1.868676144,2.40642326
92423,Burn,DEF,4.6,NEW,,1.974489939,3.534859875,5.518885545,3.244025783,1.88789533,1.315175617,2.643900078,2.887964487
231961,Guehi,DEF,4.7,CRY,,2.724234904,2.367887815,2.875198054,3.221027939,2.498512352,5.943514975,2.473971922,2.585782476
278659,Trippier,DEF,4.7,NEW,,1.974489939,3.517852054,5.093658808,3.169914907,1.982661819,1.518330524,2.900780245,3.210755685
174861,Mitchell,DEF,4.7,CRY,,2.723227539,2.3991092,2.906652588,3.162875269,2.534235048,5.873118941,2.521138941,2.572638151
32948,Wan-Bissaka,DEF,5.3,MUN,,2.931052815,2.811393835,4.105865397,2.218817832,3.280236802,2.694130054,2.531715345,2.740575903
255775,Lennon,MID,5,BUR,,4.074451985,2.50448633,3.785490965,3.556091973,2.160884497,2.123270313,1.811241507,1.818440375
23517,Foster,GK,4.2,WAT,,2.289976937,2.973819834,3.132232471,2.31669512,3.222062277,2.78916617,5.398245449,2.479106155
225305,Bachmann,GK,4.4,WAT,,2.327192779,2.965969774,3.11557686,2.351459596,3.200536112,2.78825991,5.161290941,2.498746064
23059,Coleman,DEF,4.3,EVE,,4.757160249,2.391600729,2.701443199,1.118301027,2.05607588,3.837294715,4.093744161,1.671573566
233401,Onyeka,MID,5,BRE,,2.610933942,3.103020594,2.989945447,2.973696889,2.75855908,3.134528504,2.92426388,3.244373594
291492,Bentancur,MID,5,TOT,,2.904139189,2.560420544,2.778229689,2.731565489,2.877491584,4.256415367,2.966355971,2.844748186
257281,Normann,MID,5,NOR,,2.650056836,2.98075991,2.593555469,2.940832053,2.637342541,4.588466734,2.695285343,2.759471555
242874,Kenny,DEF,4.4,EVE,,4.391985106,2.413211432,2.743762773,1.224502902,2.206408658,3.855023486,4.112662318,1.843419651
192201,Norgaard,MID,4.5,BRE,,2.568253686,3.074640585,2.958748526,2.941493333,2.720469931,3.107091988,2.891008275,3.220337893
187804,Andersen,DEF,4.5,CRY,,2.635904294,2.288949752,2.784364857,3.107614982,2.417629039,5.724651916,2.396390692,2.498068904
134602,Jay Rodriguez,FWD,5.3,BUR,,3.823414153,2.63107118,3.433394739,3.25630804,2.311826635,2.213400861,1.912721174,2.002155833
178201,Salisu,DEF,4.4,SOU,,2.450672076,2.363037648,5.14016707,2.571958736,3.302212141,2.708086096,1.682478333,2.237076231
256301,Lyanco,DEF,4.5,SOU,,2.450672076,2.363037648,5.14016707,2.571958736,3.302212141,2.708086096,1.682478333,2.237076231
45003,Bednarek,DEF,4.3,SOU,,2.479801208,2.342103099,5.128227852,2.559663837,3.276783448,2.707964468,1.708486485,2.262570754
157062,Minamino,MID,5.4,LIV,,3.253319812,2.373431725,2.791340915,2.860780457,2.681674822,3.745524343,2.64447975,2.805746846
274923,Patterson,DEF,4.5,EVE,,4.260463471,2.41923301,2.742145416,1.259046726,2.220726556,3.784158343,4.033040818,1.864502991
177020,Veltman,DEF,4.3,BHA,,3.766781735,2.212629209,3.192398263,2.901252724,2.71405492,2.429910069,2.412431951,2.770676038
32986,Jesus,FWD,8.5,MCI,,1.964648225,2.689178461,2.907464034,3.38596519,3.002251888,4.40804444,2.697187259,2.986029727
274827,Mykolenko,DEF,4.5,EVE,,4.056038123,2.467076153,2.771986092,1.373139965,2.296302686,3.706566955,3.941410265,1.957743994
226790,Perraud,DEF,5,SOU,,2.528751237,2.414069277,4.571347478,2.613883141,3.247583679,2.741675119,1.834395225,2.336601619
23121,J Henderson,MID,5.1,LIV,,3.198683742,2.322666196,2.734745298,2.800745984,2.625221378,3.74620459,2.588057191,2.747957037
131320,Holgate,DEF,4.5,EVE,,4.178623483,2.367420461,2.699921418,1.222306012,2.221548458,3.703907029,3.952070765,1.872326371
23242,J Stephens,DEF,4.5,SOU,,2.416578581,2.33755728,4.817584959,2.535099714,3.21990729,2.66155212,1.693271882,2.216425198
176655,Klich,MID,5.4,LEE,,3.291156994,3.127600588,0,2.999577534,2.884318908,4.617742954,3.200225428,3.043525844
137599,Joelinton,FWD,5.8,NEW,,2.457430475,2.688141214,4.567553236,2.607194481,2.423824092,2.141877316,2.466686585,2.400375028
90433,Bissouma,MID,4.5,BHA,,2.870373646,2.367649975,3.806816345,2.585019515,2.427701271,2.502766289,2.428796823,2.566002797
201968,Mateta,FWD,5.5,CRY,,3.372335965,2.56498031,2.286998139,2.680064838,2.280492133,3.679412926,2.210068299,2.431130018
192730,Dowell,MID,5,NOR,,2.44645606,2.70674374,2.401307258,2.671640114,2.437474491,4.057949991,2.48573847,2.514810902
179153,Rodrigo,FWD,5.9,LEE,,3.14743534,3.012017342,0,2.783011395,2.651388336,4.338007031,2.989619789,2.866402722
176665,Bamford,FWD,7.5,LEE,,3.14743534,3.012017342,0,2.783011395,2.651388336,4.338007031,2.989619789,2.866402722
92428,Soyuncu,DEF,4.4,LEI,,1.653560145,2.561235618,3.737755857,2.332892381,1.413600404,4.722648838,3.163962866,2.356950293
23241,Bertrand,DEF,4.5,LEI,,1.660842504,2.564202519,3.703702222,2.337563967,1.425212577,4.67106064,3.140106037,2.361507534
88539,Saiss,DEF,4.9,WOL,,3.238295248,3.021622053,0,3.201043788,3.498973445,2.036890351,5.462341178,1.412106733
242984,Tzolis,MID,5,NOR,,2.383303134,2.641810006,2.336847415,2.606939507,2.37358931,4.085403374,2.422471159,2.450250871
88496,Coady,DEF,5,WOL,,3.146322844,2.935063557,0,3.088340026,3.383933186,1.970782714,5.440327659,1.284916642
175378,L Thomas,DEF,4.5,LEI,,1.677952596,2.595163244,3.536406854,2.397935017,1.525843809,4.387721565,3.036121982,2.418927127
23119,Firmino,FWD,7.3,LIV,,2.853847314,2.022703585,2.560122523,2.693951763,2.424851749,3.408224211,2.417662559,2.544691168
192195,Henry,DEF,4.6,BRE,,1.894845539,3.009607099,2.86734989,2.466491783,1.977068237,3.107807932,2.858361264,3.212358591
144450,Gilmour,MID,4.5,NOR,,2.343120227,2.600411396,2.295617516,2.565707634,2.332826306,4.12048107,2.382214192,2.409059659
192197,Pinnock,DEF,4.5,BRE,,1.841023373,2.982966548,2.84214171,2.421865434,1.923086726,3.084276115,2.834328313,3.190360781
185167,Semedo,DEF,4.8,WOL,,2.831222359,2.835714283,0,3.13754287,3.403847748,2.05820187,5.201920812,1.467402723
92413,Dendoncker,MID,5,WOL,,3.626807964,3.442016942,0,1.888988607,3.139338489,2.233144329,3.117744438,1.681826996
134708,Konsa,DEF,4.7,AVL,,2.585310625,2.290296808,0,4.152351542,3.248515824,3.565290182,2.886661747,1.439084285
176648,K Phillips,MID,5,LEE,,2.771841119,2.667404683,0,2.608347719,2.530070898,4.484975785,2.793030174,2.637571843
176664,T Roberts,MID,5.1,LEE,,2.771841119,2.667404683,0,2.608347719,2.530070898,4.484975785,2.793030174,2.637571843
35690,Milivojevic,MID,5.5,CRY,,1.893295066,2.379551251,2.029573214,2.597391629,2.382068617,3.86190824,2.361119803,2.467557999
192193,Jansson,DEF,4.5,BRE,,1.643650973,2.839813618,2.659943421,2.272723487,1.730363514,2.942423149,2.650144109,3.052160323
23544,Kouyate,DEF,4.5,CRY,,2.364529302,1.927520139,2.756427574,2.433797398,2.010255199,3.648246939,1.998442679,2.051889779
23008,Matic,MID,5,MUN,,2.469454887,2.32655334,3.064601933,2.037416257,2.314223364,2.082238685,2.059679284,2.116150368
257178,Hwang,FWD,6,WOL,,3.451802265,3.169001669,0,2.262102115,2.305953457,2.015125255,3.225636421,2.056108866
176652,Ayling,DEF,4.2,LEE,,2.972064311,2.685311264,0,2.541149972,1.565509203,3.939286001,3.11414973,2.615270663
180456,Koch,DEF,4.3,LEE,,2.926044053,2.660753582,0,2.534675619,1.690277935,3.58452943,3.03228179,2.595553086
242865,Sargent,FWD,5.5,NOR,,0.856920308,1.970389107,2.505798917,2.754911455,2.499399196,4.471579518,2.498435349,2.639830739
23177,Mata,MID,5,MUN,,2.398683205,2.245080487,3.040028765,1.919680193,2.207792051,1.962030556,1.930372081,2.000109514
192718,Byram,DEF,4.5,NOR,,2.098338084,2.915435156,1.312007695,2.671307759,1.762115417,3.53439072,2.229868967,1.706765863
23028,McArthur,MID,4.5,CRY,,1.677887341,2.239809334,1.845291849,2.461953697,2.243696866,3.916341587,2.22243183,2.329891314
45097,Riedewald,MID,5,CRY,,1.670528186,2.229985609,1.837198464,2.451155655,2.233856091,3.899164651,2.212684322,2.319672493
226984,Firpo,DEF,4.3,LEE,,2.945453911,2.610275162,0,2.414020641,1.57917941,3.421931262,2.95672167,2.483534629
219749,Elanga,MID,4.5,MUN,,2.344813383,2.191157541,3.033807845,1.860560864,2.147194238,1.902444147,1.870523101,1.940481259
225298,Ngakia,DEF,4.5,WAT,,0.946601275,2.637391288,2.886261432,1.007749621,3.046536807,2.323088739,4.497716741,1.569904636
45060,Femenia,DEF,4.3,WAT,,0.824016497,2.646533194,2.915092388,0.88999086,3.087928734,2.307359389,4.859776499,1.495667099
192743,Hanley,DEF,4.3,NOR,,1.978119162,2.86422963,1.197380739,2.706071633,1.710518672,3.755809173,2.215125421,1.648589207
186817,Coufal,DEF,4.9,WHU,,2.890720437,2.155179313,2.641156844,1.663712679,2.13081115,2.913486492,0,2.12595323
23278,Ogbonna,DEF,5.1,WHU,,2.890720437,2.155179313,2.641156844,1.663712679,2.13081115,2.913486492,0,2.12595323
88479,Masina,DEF,4.4,WAT,,0.87446654,2.6289216,2.886210881,0.937234632,3.052411131,2.30091873,4.653113107,1.519575493
225299,Sierralta,DEF,4.5,WAT,,0.886200257,2.62494948,2.879642833,0.948240926,3.044301677,2.299457793,4.604773626,1.525174893
262155,Nkoulou,DEF,4.5,WAT,,0.896126978,2.619788338,2.872969834,0.958074996,3.036290991,2.298077042,4.565884092,1.5304834
192749,J Sorensen,DEF,4.5,NOR,,1.913378964,2.647258242,1.199283772,2.672219087,1.728276108,3.590997703,2.208068796,1.668108959
225479,Giannoulis,DEF,4.5,NOR,,1.919753516,2.659783276,1.196406361,2.666977207,1.750118455,3.511796695,2.216217307,1.691870115
192734,Zimmermann,DEF,4.4,NOR,,1.895387737,2.661602027,1.143376856,2.676496347,1.722948873,3.622450923,2.207625769,1.662223632
276427,Kamara,DEF,4,WAT,,0.70203589,2.638520269,2.876823035,0.743452925,3.053193659,2.209632383,4.99238211,1.353926783
185165,Llorente,DEF,4.3,LEE,,2.697991375,2.427722386,0,2.346660227,1.481218226,3.481493959,2.888435747,2.402188709
106466,Kilman,DEF,4.8,WOL,,2.762421797,2.451290093,0,2.508519364,2.744870853,1.729277187,3.640308583,1.234379314
187323,Ait-Nouri,DEF,4.8,WOL,,2.802844903,2.45931472,0,2.500556093,2.724976356,1.752472968,3.475951668,1.301131107
176637,Cooper,DEF,4.4,LEE,,2.694082474,2.45667429,0,2.378260206,1.594547972,3.266285442,2.848892992,2.427291502
280662,Hjelde,DEF,4.5,LEE,,2.694082474,2.454878476,0,2.376521711,1.593382367,3.263897807,2.846810468,2.425517167
260200,C Cresswell,DEF,4.5,LEE,,2.684629553,2.448054381,0,2.369915433,1.588953067,3.254824792,2.838896877,2.41877469
278660,Samir,DEF,4.5,WAT,,0.573073829,2.566651683,2.843380231,0.635859267,3.028229273,2.155973247,4.950182729,1.280446423
192733,Gibson,DEF,4.2,NOR,,1.824151633,2.684729518,1.077669505,2.533452813,1.568289841,3.48692089,2.050761658,1.522214067
23503,Cathcart,DEF,4.1,WAT,,0.692012732,2.484851031,2.769500838,0.769289229,2.942496451,2.176899753,4.679697333,1.37751327
225300,Troost-Ekong,DEF,4.2,WAT,,0.705921015,2.480574881,2.762476139,0.782516242,2.933723178,2.175890921,4.629225762,1.38465792
259132,Zanka,DEF,4.5,BRE,,1.511362101,2.358628524,2.227989631,1.935741721,1.541382106,2.433142531,2.238152493,2.491836385
192205,M Sorensen,DEF,4.5,BRE,,1.495851082,2.351646464,2.219845384,1.923882238,1.52547115,2.426978248,2.230503009,2.485850461
234799,Ajer,DEF,4.4,BRE,,1.461050063,2.349039954,2.212104829,1.906850454,1.493892975,2.427040962,2.222000499,2.489383908
283020,Guimaraes,MID,5,NEW,,2.044298376,1.889707327,2.670528812,1.890852582,1.711947219,1.555578901,1.810046946,1.80423837
242908,Dalot,DEF,5.1,MUN,,1.951976321,1.877183512,2.454617953,1.512373819,2.16650561,1.804581689,1.705169919,1.833321273
23148,Zinchenko,DEF,5.5,MCI,,2.132552688,1.479037323,1.928438161,2.013603124,1.734664158,2.336246987,1.818037446,1.878709439
242981,T Chalobah,DEF,5.1,CHE,,2.242731572,1.626547116,1.702625451,1.799896923,1.739833011,2.234920413,2.027366257,1.943771711
189201,Clyne,DEF,4.5,CRY,,1.807963004,1.606166921,1.900775503,2.035482753,1.686594037,2.989402585,1.684432362,1.714350348
182753,Marcal,DEF,4.7,WOL,,2.69349384,2.154911906,0,2.0997114,2.299949365,1.514304043,2.714188119,1.158575759
139838,Krafth,DEF,4.5,NEW,,1.619302477,2.576684823,2.895205348,2.0684082,1.248257891,0.876473321,1.201821589,1.285831598
182530,Allan,MID,4.5,EVE,,0,2.630504216,1.939068408,1.691385882,1.843926581,2.967816616,3.022029679,1.757916138
24382,Masuaku,DEF,4.9,WHU,,2.940745383,1.883397921,1.840358046,1.220327702,1.511132428,1.922247367,0,1.518990324
88449,Diop,DEF,4.9,WHU,,2.842973077,1.844325893,1.858459684,1.22502759,1.521518795,1.935149401,0,1.530658484
225294,Daka,FWD,7.1,LEI,,2.136032648,2.376830645,2.157089907,1.466136154,0.969386379,1.275305808,1.080366463,1.113407185
176657,Forshaw,MID,5,LEE,,1.995004357,1.883722402,0,1.81861454,1.793571027,2.777572846,1.945357685,1.833194603
88450,Fredericks,DEF,4.5,WHU,,2.830690085,1.754657982,1.72485365,1.119708676,1.402805272,1.864318393,0,1.411814892
88518,Keita,MID,5.1,LIV,,1.37029351,1.520135725,1.855943573,1.809383972,1.700961311,1.837430408,1.682420208,1.770950987
91162,Jonny,DEF,4.6,WOL,,2.655363067,1.885716292,0,1.735219355,1.92756261,1.247146433,2.251925549,0.954368301
185623,Murphy,MID,5,NEW,,1.450522946,1.645212389,2.188952116,1.664281447,1.477652189,1.319240218,1.572907324,1.570532182
67736,Johnson,DEF,4.3,WHU,,2.761994932,1.659885773,1.606349316,1.015835899,1.291362327,1.804996297,0,1.301478756
176630,Werner,FWD,8.3,CHE,,1.595603951,1.445139151,1.478104959,1.558018249,1.468072268,1.864617375,1.840624202,1.695381402
45114,Dummett,DEF,4.5,NEW,,1.430842408,2.157245305,2.265445915,1.729167496,1.073890843,0.800514065,1.1727492,1.255273911
23466,F Fernandez,DEF,4.4,NEW,,1.419548606,2.14395664,2.263666983,1.709300749,1.054660193,0.78041538,1.145477193,1.226373664
45072,Lascelles,DEF,4.3,NEW,,1.405851091,2.127323537,2.260431576,1.684844996,1.032043426,0.75752246,1.113335316,1.192260782
94552,N Mendy,MID,4.5,LEI,,1.280901559,1.38474569,1.869753349,1.366675413,1.276069385,1.970200429,1.837353967,1.368961101
187802,Telles,DEF,5.1,MUN,,1.520512002,1.470485567,1.719452028,1.211480828,1.67184252,1.418002834,1.342984914,1.438771778
225319,Konate,DEF,5.5,LIV,,1.948164583,0.919345625,1.704711903,1.459085336,1.501426371,1.352215785,1.20410828,1.425061368
23015,Tomkins,DEF,4.5,CRY,,1.389086186,1.236935611,1.453547017,1.572811144,1.29486813,2.230427263,1.290034702,1.323887529
230255,Jach,DEF,4.5,CRY,,1.319186198,1.168987964,1.382902843,1.495518596,1.226584061,2.201952213,1.222825124,1.253701853
23018,J Ward,DEF,4.3,CRY,,1.30683631,1.156845578,1.370365695,1.482532871,1.214358413,2.200418689,1.210667964,1.241405459
178020,N Ferguson,DEF,4.5,CRY,,1.30683631,1.156845578,1.370365695,1.482532871,1.214358413,2.200418689,1.210667964,1.241405459
176643,Struijk,DEF,4.1,LEE,,2.142600918,1.649219393,0,1.156236326,0.806983054,1.466949799,1.376534235,1.182067662
192745,Aarons,DEF,4.2,NOR,,0,0.561043926,0.785825719,2.22874323,1.566816656,3.402879763,2.022398418,1.53077021
203020,Kabak,DEF,4.3,NOR,,1.824151633,2.684729518,1.077669505,2.533452813,1.568289841,3.48692089,2.050761658,1.522214067
88556,Boly,DEF,4.5,WOL,,1.532282427,1.446560926,0,1.431720458,1.630462752,1.001727652,2.014637926,0.733354981
45117,Ritchie,DEF,4.2,NEW,,1.131573647,1.745713036,1.732581761,1.186569923,0.656611967,0.418892496,0.514488788,0.544150239
192744,Skipp,MID,4.5,TOT,,0,0.595831359,1.309940065,1.537190461,1.610250998,2.229102403,1.659444465,1.585224651
45111,Christensen,DEF,5,CHE,,0.845632075,1.033000049,1.080732979,1.140163975,1.106103811,1.457393563,1.317713269,1.227002749
150363,B Williams,DEF,4.2,NOR,,0.154374648,0.861816293,0,2.143095597,1.256083757,2.809272662,1.697012293,1.236252592
24075,Holding,DEF,4.6,ARS,,1.96055408,1.462480808,0.692256056,0.609947421,0.588738218,0.759210233,0.645698536,0.717157974
192736,Rupp,MID,4.5,NOR,,0.999193592,1.095192575,0.990287665,1.082182395,0.999721719,1.263676803,1.013035982,1.028446627
234803,Collins,DEF,4.4,BUR,,2.488916432,1.969911379,0.680470893,0.224830334,0.212855836,0.223768123,0.165443645,0.242437029
225296,Sessegnon,DEF,4.6,TOT,,0,0.602328393,1.255310286,1.435817781,1.508069822,1.630731899,1.704923712,1.593736749
176667,Chambers,DEF,4.5,AVL,,1.131677166,1.014590518,0,1.521699514,1.384630793,1.337694781,1.247160114,0.68636675
23120,Gomez,DEF,5,LIV,,1.468837807,0.488910415,1.305162385,0.799787311,0.962095838,0.636600907,0.631255705,0.7348363
230250,Tavares,DEF,4.6,ARS,,1.912073923,1.32749231,0.522091591,0.43449086,0.417927872,0.584927072,0.458474274,0.5113665
182752,F Silva,FWD,5.7,WOL,,1.699635963,1.624374352,0,0.605343432,0.612486932,0.555284469,0.604748162,0.564041043
23290,A Barnes,FWD,5.2,BUR,,1.147512255,0.984850883,0.842563708,0.850930538,0.850110617,0.739361279,0.600157998,0.644134647
242871,S Long,FWD,5,SOU,,0.745160587,1.626929579,0.71982354,0.715614342,0.751488086,0.731761012,0.72434972,0.73288062
23117,Milner,MID,5,LIV,,0.908658742,0.786622749,1.03520029,0.894949053,0.853358147,0.817557076,0.844789897,0.88400257
25865,Manquillo,DEF,4,NEW,,0.85046608,1.425276426,1.561778102,0.932995494,0.442751762,0.221247821,0.218857148,0.232906152
76982,Nketiah,FWD,6,ARS,,0.99324306,0.851623339,0.775816858,0.861744128,0.831049273,0.815521643,0.836081634,0.880533741
23171,Bailly,DEF,5,MUN,,0.869186955,0.85202161,0.994397902,0.705848538,0.961446387,0.829560971,0.787456175,0.838252579
138601,Cedric,DEF,4.4,ARS,,1.859558382,1.270973825,0.467749403,0.36278827,0.348889879,0.52904658,0.384408743,0.429876411
45036,W Hughes,MID,4.5,CRY,,0.98934713,0.76390743,0.774455145,0.818980186,0.764783717,0.920322992,0.759698388,0.787617492
56987,D Sanchez,DEF,4.6,TOT,,1.003324256,0.698083813,0.836952296,0.761973955,0.801879501,0.769662126,0.898888743,0.842085568
45053,Lindelof,DEF,4.9,MUN,,0.83028588,0.81377158,0.965444309,0.67245561,0.919362439,0.791932267,0.750949176,0.800387772
178022,Forster,GK,4.6,SOU,,2.054410437,0.889210365,0.336428468,0.332877579,0.349620752,0.334703168,0.31528968,0.318458489
259613,Gelhardt,FWD,4,LEE,,0.864926628,0.837416838,0,0.797359938,0.778035434,0.87298128,0.837239537,0.811934824
249318,S Greenwood,FWD,5,LEE,,0.861765346,0.834356104,0,0.79444561,0.775191738,0.869790559,0.834179451,0.808967226
192753,Placheta,MID,4.5,NOR,,1.296972801,0.919565638,0.402244494,0.437021962,0.405395156,0.411083033,0.409947527,0.417209179
138600,Nakamba,MID,4.5,AVL,,0.27240704,0.601630171,0,1.130712017,0.949909831,1.108651605,0.929305949,0.833832364
293578,Chiquinho,MID,5,WOL,,1.122711433,1.025523876,0,0.415442516,0.713424863,0.494753098,0.371907305,0.38301786
23346,Ake,DEF,5,MCI,,0.889419677,0.468660485,0.59531538,0.623455869,0.542520708,0.589146851,0.562742806,0.582273274
262617,M Sarr,DEF,5,CHE,,0.65909268,0.566150965,0.589145033,0.617962588,0.602878387,0.683598455,0.627323579,0.659719003
278691,Kayembe,MID,4.5,WAT,,0.551368865,0.609733014,0.637937118,0.572664563,0.64251107,0.605620695,0.675557464,0.58140652
192204,Roerslev,DEF,4.4,BRE,,0.478044791,0.612190008,0.593477701,0.545527289,0.484693247,0.624020098,0.594091116,0.634555962
230257,Cucho,FWD,5,WAT,,0.48632496,0.560683097,0.545226005,0.473281693,0.547859578,0.506878398,0.534997697,0.479060865
154682,C Jones,MID,4.6,LIV,,0.538512113,0.459843345,0.509384573,0.528939997,0.503794733,0.496433445,0.498465019,0.521143828
178132,Tsimikas,DEF,4.4,LIV,,0.56573795,0.365063625,0.487103821,0.558812998,0.507086711,0.495056913,0.478412083,0.558494545
88472,Leno,GK,5,ARS,,1.589774358,0.579708678,0.054241763,0.064254042,0.063667098,0.054718217,0.06518874,0.067906311
23310,Fernandinho,MID,5,MCI,,0.445448594,0.427580155,0.456418981,0.478315445,0.444820826,0.46066727,0.437459092,0.456871301
162785,Smallbone,MID,4.5,SOU,,0.379437986,0.438385627,0.40666466,0.437085373,0.454178211,0.441152704,0.434640216,0.43675267
