ID,Name,Pos,Price,Team,xPts GW18-38,xPts +2 per sub,xPts +2 per sub with 0.88 decay,Mins/95,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Pts if play,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,P(play),18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Pts,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
192208,Raya,GK,5.1,ARS,92.48621915,94.06516652,34.62232733,,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,,3.57209165,4.809690424,4.774152205,5.049694039,5.133198888,3.867135938,4.587904855,5.217665403,4.145758494,5.80405423,4.719848478,4.257687515,3.209105331,5.699202481,4.123864746,4.485782475,4.980912635,4.092008315,4.871604534,4.132036413,4.75362363,,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,3.431088032,4.619834223,4.585698828,4.850364011,4.930572616,3.714485835,4.406803348,5.011704926,3.982110133,5.574946826,4.533538669,4.089620903,3.082430121,5.474233962,3.961080611,4.308712114,4.784297663,3.930481671,4.679304355,3.968929713,4.565980592
90826,Alisson,GK,6,LIV,86.9182165,87.83926913,32.22039386,,74.03030303,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,,4.234612197,4.294514329,4.264350323,4.154290063,4.099427148,3.990921998,4.590763551,4.160823921,4.728560781,4.260346803,3.821415077,4.163553211,4.269777734,4.710386489,3.87861523,4.505512126,4.065085188,4.051228505,4.068176984,4.110447803,4.501239028,,0.789473684,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.343114892,4.238007562,4.208240451,4.099628351,4.045487317,3.938409866,4.530358767,4.106076238,4.666342876,4.204289609,3.7711333,4.108769616,4.213596448,4.648407719,3.827580819,4.446229071,4.011597225,3.997922867,4.014648339,4.056362964,4.442012199
45113,Ederson,GK,5.9,MCI,88.28521929,90.75928414,31.25208946,,0,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,185.125,92.5625,92.5625,92.5625,92.5625,,0.001273,4.135088778,4.886077097,3.918137584,4.739143353,4.109265244,4.435427692,4.097493239,4.185175944,4.107129826,3.614589132,3.964153046,4.100645873,4.323057317,4.30184331,4.891182213,8.092685576,4.358784247,4.63052795,4.100536413,4.365069958,,0,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,,0,4.080679715,4.821786609,3.866583142,4.676786204,4.055195964,4.377066802,4.043578854,4.130107839,4.053088644,3.567028749,3.911993137,4.046690006,4.266174984,4.245240109,4.826824552,8.091145397,4.301431822,4.569599951,4.046581987,4.307634827
3584409,Vicario,GK,5.1,TOT,82.73863372,82.94916004,30.69473781,,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,,4.108096636,3.813235457,4.133095637,3.608878101,4.120862773,3.883092239,3.993498303,4.219050276,3.636122626,4.231664237,3.832804425,3.783770019,4.459546596,3.767024918,4.282135859,3.84975375,3.550309423,3.871286571,3.585627967,4.319766538,4.126781919,,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,,4.086475075,3.793165797,4.111342502,3.589884005,4.099174022,3.862654911,3.97247989,4.196844748,3.616985139,4.20939232,3.812631771,3.76385544,4.436075298,3.747198471,4.259598302,3.829491888,3.531623584,3.850911379,3.566756241,4.297030925,4.105062014
131313,E Martinez,GK,4.9,AVL,84.8978742,85.10840051,31.91520646,,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,,4.543496351,3.726872696,4.425539184,4.006130435,4.118852195,4.237498562,3.943370024,3.902035498,4.385578182,4.263581223,3.916506498,3.891827266,4.337771473,3.530521958,4.240213537,3.845675529,4.255124602,3.947978495,3.929587236,3.829566031,4.06934232,,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,,4.519583212,3.707257577,4.402246873,3.985045538,4.097174025,4.215195938,3.922615445,3.88149847,4.362496192,4.241141322,3.895893306,3.871343965,4.314941097,3.511940264,4.217896624,3.825435132,4.232729209,3.927199661,3.908905198,3.809410421,4.047924729
88472,Leno,GK,4.6,FUL,84.19839815,84.40892447,31.37765281,,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,,4.307477498,3.978896678,4.004454594,3.836234651,4.17485199,4.04547674,4.170998152,4.115279531,3.795024944,4.099921314,3.999675295,3.881372359,4.135658661,4.038033928,4.132229383,3.90129385,3.856847987,4.250358921,4.047854488,3.701922389,4.170028969,,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,,4.284806564,3.957955117,3.983378517,3.816043942,4.152879085,4.024184758,4.149045531,4.093620166,3.775051129,4.078342781,3.978624373,3.860944084,4.113892036,4.016781118,4.110480807,3.880760725,3.836548787,4.227988611,4.026549991,3.682438587,4.148081448
23433,Pickford,GK,4.5,EVE,83.49227642,83.70280273,30.27047202,,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,,3.705578984,3.638521126,4.038300942,4.122437216,3.887958507,3.883134183,3.506362996,4.330164721,3.908123973,4.116485518,3.707618013,3.791132379,3.972802543,3.941740874,4.421551003,3.731584516,4.383525153,4.21862134,4.260719166,4.551473715,3.816197626,,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,,3.686075937,3.619371015,4.017046726,4.100740178,3.867495568,3.862696635,3.487908453,4.307374381,3.887554899,4.094819804,3.688104234,3.771179051,3.951893056,3.92099487,4.398279682,3.711944597,4.360453968,4.19641807,4.238294329,4.527518591,3.796112375
2019410,N Neto,GK,4.6,BOU,85.89834474,86.10887106,31.64621578,,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,,4.11386768,4.19719923,3.840646976,3.935879117,3.961060418,4.393785912,3.954196351,4.117933141,3.778704293,4.132951662,4.529215187,4.083675713,4.282637422,4.362859399,4.26337927,4.006885792,4.059860103,4.192576729,3.984127293,4.294706033,3.866685616,,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,,4.092215745,4.175108708,3.820433045,3.915163964,3.940212731,4.370660723,3.933384792,4.096259809,3.758816376,4.111199285,4.505377213,4.062182683,4.260097225,4.339896981,4.240940431,3.98579692,4.038492418,4.170510536,3.963158202,4.272102317,3.846334639
231959,Sa,GK,4.3,WOL,79.38066645,79.59119277,29.26452407,,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,,3.67139571,3.75945421,3.96224038,3.683734058,3.66905873,3.506331597,3.976218938,3.474959405,4.305978357,3.719253403,3.906672578,3.98822169,3.701829424,3.877970012,3.864951886,3.852723934,3.724040005,4.318798657,3.292475487,4.088541577,3.455819938,,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,,3.652072574,3.739667609,3.941386483,3.664345984,3.649747895,3.48787722,3.95529147,3.456670145,4.283315313,3.699678385,3.886111144,3.96723105,3.682346112,3.857559643,3.844610034,3.832446439,3.704439794,4.296068137,3.275146669,4.067022937,3.437631412
