ID,Name,Pos,Price,Team,xPts GW18-38,xPts +2 per sub,xPts +2 per sub with 0.88 decay,Mins/95,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Pts if play,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,P(play),18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Pts,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Goals,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
113,Raya,GK,4.9,ARS,82.03612157,83.69401631,30.71684193,,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,90.1875,9.02E+01,9.02E+01,9.02E+01,9.02E+01,9.02E+01,9.02E+01,90.1875,90.1875,90.1875,90.1875,,3.06707637,4.257099599,4.128020792,4.587174797,4.523254399,3.445618214,3.968659671,4.636866758,3.78799502,5.021962975,4.255793225,3.846082508,2.890416804,5.075511996,3.682856349,4.075837849,4.393364858,3.50384835,4.436771516,3.541052982,4.282204007,,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,2.946007565,4.089056194,3.965072603,4.406102107,4.344704883,3.309606969,3.812002052,4.453832544,3.6384689,4.823727595,4.087801387,3.694263461,2.776321403,4.875162838,3.53748044,3.914949512,4.219942561,3.365538547,4.261635798,3.401274574,4.113169638,,1.13E-03,1.81E-03,1.45E-03,1.60E-03,1.49E-03,1.40E-03,1.46E-03,1.44E-03,1.37E-03,1.80E-03,1.67E-03,1.44E-03,8.59E-04,2.09E-03,1.20E-03,1.44E-03,1.37E-03,1.32E-03,1.57E-03,1.34E-03,1.62E-03
49,E Martinez,GK,4.9,AVL,78.89224166,79.11329429,30.19370993,,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,9.33E+01,9.33E+01,9.33E+01,9.33E+01,9.33E+01,9.33E+01,93.275,93.275,93.275,93.275,,4.689546838,3.210048995,4.494094083,3.627721532,3.590101558,4.351929344,3.538924532,3.62873334,4.392915043,4.295709313,3.480239574,3.517988327,4.253465896,2.853820043,3.958215873,3.195992051,4.08692904,3.569615206,3.473645009,3.247539347,3.852485985,,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,,4.664865013,3.193154,4.470440956,3.608628261,3.571206286,4.329024453,3.520298613,3.609634743,4.369794437,4.273100316,3.461922523,3.499472599,4.231079234,2.838799938,3.937383158,3.179171041,4.065418888,3.550827758,3.455362667,3.230447035,3.832209743,,4.50E-05,2.91E-05,3.76E-05,2.74E-05,2.95E-05,3.64E-05,3.60E-05,3.05E-05,3.91E-05,3.79E-05,3.66E-05,3.17E-05,3.68E-05,1.86E-05,3.31E-05,1.75E-05,3.59E-05,3.14E-05,2.54E-05,2.93E-05,2.65E-05
291,Alisson,GK,5.6,LIV,78.39038439,79.33775281,29.05798607,,74.03030303,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,9.26E+01,9.26E+01,9.26E+01,9.26E+01,9.26E+01,9.26E+01,92.5625,92.5625,92.5625,92.5625,,3.594322795,4.137872764,3.615545407,3.794783017,3.622685925,3.25698262,4.484686048,3.667222009,4.615128534,4.033324311,3.169038067,3.674762622,3.781975009,4.657203839,3.284453423,4.225179742,3.673492236,3.571033272,3.517274192,3.529408019,4.248080224,,0.789473684,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,2.837623259,4.083427069,3.567972441,3.744851661,3.575019005,3.214127586,4.425677021,3.618969088,4.554403159,3.980254254,3.127340198,3.626410483,3.73221218,4.595924841,3.241236931,4.169585272,3.625156811,3.524045992,3.470994268,3.48296844,4.192184431,,0.000200105,0.000284198,0.000275327,0.000271158,0.000293443,0.000163399,0.000351591,0.000250276,0.000437801,0.000294967,0.000215162,0.000256364,0.000293983,0.000420231,0.000271733,0.000306546,0.000285093,0.000295737,0.000341747,0.000235306,0.000343974
352,Ederson,GK,5.5,MCI,76.53792657,79.0383072,27.45116559,,0,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,92.5625,9.26E+01,9.26E+01,9.26E+01,9.26E+01,9.26E+01,1.85E+02,92.5625,92.5625,92.5625,92.5625,,0.001273,3.536340918,4.594060922,3.158922972,4.381590919,3.490039011,3.864575093,3.467304188,3.635322247,3.473130435,2.829690268,3.29878644,3.396458569,3.701779489,3.798818789,4.539982298,6.847337852,3.920194981,4.183877562,3.549605865,3.800636145,,0,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,,0,3.489810116,4.533612752,3.117358196,4.323938407,3.444117445,3.813725421,3.421681764,3.58748906,3.427431351,2.792457501,3.255381356,3.351768324,3.653071864,3.748834331,4.480245689,6.846034684,3.868613468,4.128826541,3.502900525,3.750627774,,0.00E+00,2.23E-04,3.65E-04,1.93E-04,3.06E-04,2.18E-04,2.76E-04,2.55E-04,2.36E-04,2.92E-04,1.93E-04,2.07E-04,1.76E-04,2.53E-04,2.15E-04,3.81E-04,5.09E-04,2.56E-04,2.99E-04,2.48E-04,3.18E-04
275,Leno,GK,4.7,FUL,75.11447778,75.33553041,28.25066855,,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,9.33E+01,9.33E+01,9.33E+01,9.33E+01,9.33E+01,9.33E+01,93.275,93.275,93.275,93.275,,4.305839384,3.580406879,3.324723926,3.159001157,3.748956016,3.941949018,3.875444317,3.573082392,3.098867082,3.597096585,3.676718304,3.288408763,4.13786544,3.825872085,3.418831858,3.357411118,3.086780125,3.990671526,3.480900993,2.960472357,4.082609555,,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,,4.283177072,3.561562632,3.307225379,3.142374836,3.729224669,3.921201918,3.855047242,3.554276695,3.082557255,3.578164498,3.657367155,3.271101348,4.116087201,3.805735917,3.400838006,3.339740533,3.070533914,3.969667991,3.462580462,2.944890923,4.061122136,,3.76E-05,2.90E-05,2.16E-05,2.53E-05,3.39E-05,3.04E-05,3.58E-05,3.11E-05,2.90E-05,3.14E-05,2.97E-05,3.65E-05,3.63E-05,3.15E-05,2.94E-05,3.16E-05,2.93E-05,3.28E-05,2.67E-05,2.30E-05,3.78E-05
77,N Neto,GK,4.5,BOU,77.63309324,77.85414587,28.70032189,,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,9.33E+01,9.33E+01,9.33E+01,9.33E+01,9.33E+01,9.33E+01,93.275,93.275,93.275,93.275,,3.96142924,3.961312041,3.150795482,3.230145426,3.464401346,4.364509466,3.569770267,3.299025902,3.085095731,4.100829652,4.714044722,3.810220734,3.904988311,4.159871847,4.243930071,3.490061634,3.426357373,3.75196392,3.194252557,3.921678809,3.239165813,,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,,3.940579612,3.94046303,3.134212348,3.213144661,3.446167654,4.341538364,3.550982002,3.281662608,3.068858385,4.079246338,4.68923396,3.790166941,3.884435741,4.137977785,4.221593597,3.471692889,3.408323913,3.732216742,3.177440701,3.901038394,3.222117572,,4.76E-05,5.69E-05,4.45E-05,4.42E-05,4.77E-05,5.88E-05,4.60E-05,3.59E-05,3.47E-05,4.58E-05,6.78E-05,4.48E-05,5.11E-05,4.94E-05,5.71E-05,5.42E-05,3.79E-05,4.74E-05,2.63E-05,4.99E-05,3.82E-05
520,Vicario,GK,5.2,TOT,69.56552632,69.78657895,25.72137546,,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,9.33E+01,9.33E+01,9.33E+01,9.33E+01,9.33E+01,9.33E+01,93.275,93.275,93.275,93.275,,3.47868176,3.050916465,3.589106,2.842450074,3.489312274,3.210276766,3.322385159,3.755429556,2.870268967,3.739688809,3.07114892,3.197915772,4.127911372,3.10233271,3.879003947,2.953750002,2.721549445,3.077708259,2.652225899,3.976452478,3.825083255,,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,,3.460372909,3.03485901,3.570215968,2.82748981,3.470947472,3.193380573,3.304898921,3.735664138,2.855162288,3.720006236,3.054984978,3.181084636,4.106185522,3.086004643,3.858588137,2.938203949,2.7072255,3.061509795,2.638266815,3.955523781,3.804951238,,2.86E-05,2.14E-05,3.02E-05,2.45E-05,2.79E-05,2.31E-05,2.65E-05,3.10E-05,2.14E-05,2.76E-05,2.12E-05,2.57E-05,3.94E-05,2.66E-05,3.29E-05,2.00E-05,1.94E-05,1.82E-05,2.00E-05,3.17E-05,3.06E-05
569,Sa,GK,5,WOL,72.23003363,72.45108626,26.46786475,,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,9.33E+01,9.33E+01,9.33E+01,9.33E+01,9.33E+01,9.33E+01,93.275,93.275,93.275,93.275,,3.275763802,3.372322091,3.656431074,3.208331852,3.246199953,2.991813839,3.674926289,2.9132899,4.486419475,3.033285935,3.705584009,3.808890519,3.180837727,3.871661032,3.571119205,3.747891627,3.204969935,4.420145856,2.586227925,3.935289677,2.720801396,,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,,3.25852294,3.354573028,3.6371867,3.191445895,3.22911469,2.976067451,3.655584572,2.897956795,4.462806741,3.017321272,3.686080935,3.788843727,3.164096475,3.851283869,3.552323841,3.728165882,3.188101673,4.396881931,2.572616199,3.914577626,2.706481389,,3.59E-05,3.06E-05,3.88E-05,2.91E-05,4.11E-05,2.90E-05,3.79E-05,3.38E-05,5.14E-05,2.72E-05,4.32E-05,4.11E-05,2.88E-05,3.48E-05,4.48E-05,3.61E-05,2.47E-05,5.36E-05,2.13E-05,3.75E-05,2.71E-05
409,Dubravka,GK,4,NEW,80.43932558,80.66037822,29.9102908,,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,9.33E+01,9.33E+01,9.33E+01,9.33E+01,9.33E+01,9.33E+01,93.275,93.275,93.275,93.275,,4.285713678,4.318838082,3.119313304,3.216808064,3.578617339,4.596600187,4.038804112,4.094334765,3.317727273,4.250223976,3.36631977,3.919427279,3.901991884,3.988234118,3.701832105,3.560214624,3.332547863,4.630803865,4.138888935,3.807063006,3.700626251,,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,0.994736842,,4.26315729,4.296107355,3.102895866,3.199877495,3.559782511,4.572407555,4.017547248,4.072785635,3.300265551,4.227854376,3.348602298,3.898798715,3.881455085,3.967243412,3.682348778,3.541476652,3.315008138,4.606431213,4.117105309,3.787025832,3.681149271,,7.58E-05,7.82E-05,4.75E-05,4.61E-05,5.04E-05,9.38E-05,6.32E-05,7.19E-05,3.50E-05,7.37E-05,5.08E-05,5.31E-05,7.84E-05,6.80E-05,6.11E-05,7.32E-05,5.82E-05,9.00E-05,6.09E-05,6.30E-05,5.36E-05
