ID,Name,Pos,Price,Team,xPts GW26-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,26,27,28,29,30,31,32,33,34,35,36,37,38
231,Alisson,GK,6,LIV,58.22087162,62.43253984,30.66174376,,174.8571429,0,87.42857143,174.8571429,0,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,,9.043983473,0.001231,4.275637492,7.978377017,0.001231,4.578742529,3.40224476,4.027304231,4.477330485,4.282638155,7.848021224,4.095992945,4.660068884,,0.999809683,0,0.986842105,0.999809683,0,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,,9.042262245,0,4.219379104,7.976858593,0,4.518495917,3.357478382,3.974313386,4.418418242,4.226287653,7.846527608,4.042098301,4.598752188,,0.00309885,0.00E+00,0.001225674,0.001806081,0,1.59E-03,0.00054286,9.92E-04,0.001307077,0.001096013,0.002363397,0.001033144,1.12E-03
559,Ramsdale,GK,5.1,ARS,63.8657811,66.07770054,32.15653266,,175.237619,0,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,87.42857143,87.42857143,87.42857143,,8.952478236,0.001579,4.163555238,7.477086785,3.859246963,4.16626393,4.433013184,3.961919578,7.298044062,7.305911558,4.244770649,4.09446638,4.352185964,,0.999874391,0,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.999809683,0.986842105,0.986842105,0.986842105,,8.951353719,0,4.108771616,7.475663765,3.808467398,4.111444667,4.374684063,3.909789057,7.296655117,7.304521116,4.188918403,4.040591822,4.294920359,,0.001397033,0.00E+00,0.000741813,1.34E-03,0.00057398,5.78E-04,0.000619836,5.98E-04,0.001237864,0.000951811,0.000876627,0.000634287,7.56E-04
112,Pope,GK,5.4,BUR,63.77666289,64.01502754,31.35508629,,174.8571429,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,87.42857143,,7.209427936,7.582563983,3.506837621,3.923513547,4.05141263,3.147454236,4.254070793,3.475062356,4.319791354,3.915314494,7.360684115,7.216261713,4.27870173,,0.999809683,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.999809683,0.986842105,,7.208055856,7.581120889,3.460695021,3.871888368,3.998104569,3.106040364,4.198096177,3.429337851,4.262951994,3.863797198,7.359283249,7.214888332,4.222403023,,0.000272228,3.16E-04,0.000108138,0.000139873,0.000170844,8.98E-05,0.000171152,1.32E-04,0.000149628,0.000171335,0.000296579,0.00030122,1.81E-04
475,Sa,GK,5.2,WOL,55.67733202,55.86871633,29.37749409,,175.6180952,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,7.062344505,3.470744188,8.302209159,3.671405626,3.938859444,3.87651826,3.801038129,3.204632882,3.982240505,4.106255301,3.207034723,4.457041878,2.951444118,,0.999917079,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,7.061758888,3.440603515,8.301520732,3.639522366,3.904653559,3.842853759,3.768029113,3.176803175,3.94765789,4.070595715,3.179184158,4.418335988,2.925813155,,0,0.00E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0.00E+00
353,Lloris,GK,5.4,TOT,60.92928801,63.06889875,30.2103779,,175.6180952,87.80904762,87.80904762,175.6180952,0,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,175.6180952,87.80904762,87.80904762,,7.131891085,3.707940777,4.123472417,7.105932277,0.001353,4.276746727,3.641701244,4.203127108,7.689985622,3.824776833,6.897262274,4.427182486,4.182922446,,0.999917079,0.991315789,0.991315789,0.999917079,0,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.999917079,0.991315789,0.991315789,,7.131299702,3.675740239,4.087663314,7.105343046,0,4.239606558,3.610075943,4.166626268,7.689347962,3.791561666,6.896690347,4.388735901,4.146597067,,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00
199,Meslier,GK,4.8,LEE,50.99295982,51.18434414,26.48426976,,175.6180952,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,6.019935586,3.230771038,6.735451683,4.195283463,3.574815634,3.676603349,3.541740712,3.256934559,3.562142457,2.986457031,3.139300334,3.835099728,3.5744633,,0.999917079,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,6.019436407,3.202714342,6.734893173,4.158850739,3.543771182,3.644674952,3.51098349,3.228650654,3.531208062,2.96052201,3.112037989,3.801794915,3.543421908,,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00
30,Martinez,GK,5.5,AVL,58.96961307,59.16099738,28.07850636,,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,4.3686663,3.950460364,7.898653505,3.664149761,3.883521022,4.024211292,3.699089242,3.336406766,3.603107275,4.654639731,8.656026877,4.392501937,3.211130722,,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,,4.330727882,3.916153735,7.897998542,3.632329513,3.849795708,3.989264194,3.666965573,3.307432707,3.571817133,4.614217859,8.655309111,4.354356526,3.183244587,,0.000139612,7.622E-05,0.000220325,8.72E-05,0.000102419,7.96625E-05,0.000103084,8.33352E-05,9.72261E-05,0.000139463,0.000234515,0.000108846,4.77934E-05
69,R Sanchez,GK,4.6,BHA,53.62301883,55.79703473,26.40340579,,87.80904762,87.80904762,87.80904762,175.6180952,0,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,4.529276337,4.073621787,3.998444494,6.986221262,0.001069,4.618428545,3.563515653,3.390786093,4.16116259,4.025177544,6.817517115,3.795777808,4.013072565,,0.991315789,0.991315789,0.991315789,0.999917079,0,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,,4.489943147,4.038245597,3.963721161,6.985641958,0,4.578321139,3.532569333,3.361339793,4.125026178,3.990222055,6.8169518,3.762814474,3.978222198,,0,0,0,0,0,0,0,0,0,0,0,0,0
295,Dubravka,GK,4.4,NEW,51.26751674,51.55775169,25.92107548,,87.42857143,87.42857143,174.8571429,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,3.25935593,3.637326243,7.217142738,6.384477876,3.99806917,2.971793018,4.026558861,3.513772808,3.891363345,2.88690838,2.769371393,3.444204896,3.772007168,,0.986842105,0.986842105,0.999809683,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.216469667,3.589466687,7.21576919,6.383262799,3.945462997,2.932690479,3.973577823,3.467538955,3.840161196,2.848922744,2.732932296,3.39888641,3.722375495,,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0
