ID,Name,Pos,Price,Team,xPts GW16-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
257,Ederson,GK,6,MCI,88.39484395,88.79431764,27.01227116,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.281391668,4.04567109,3.95562934,3.859332636,3.805556367,3.491041516,3.667251158,3.722526744,4.182554716,4.004645829,3.860571726,3.716937277,3.586278425,3.863461881,4.295355345,3.849307069,3.266137889,3.901825144,4.2011662,3.66701087,4.333756338,3.526973888,4.084825009,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.244211161,4.010537631,3.921277822,3.825817379,3.772508114,3.460724577,3.635403977,3.690199538,4.146232531,3.969868642,3.827045708,3.684658611,3.555134428,3.829910765,4.258053575,3.815878876,3.23777406,3.867940873,4.164682388,3.635165775,4.296121086,3.496344904,4.049351529,,0.001579097,0.00212093,0.001608744,0.001894503,0.001612348,0.001411845,0.001208999,0.001487328,0.001994695,0.001935674,0.001759926,0.001538419,0.001561058,0.001435976,0.001632741,0.001757736,0.001411223,0.001276413,0.002388231,0.001714386,0.001990235,0.001448559,0.001871314
231,Alisson,GK,6,LIV,79.98330828,80.58857143,24.43295488,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,3.789167434,4.070331351,3.046895135,3.738250454,3.098790553,2.919165039,3.929745594,3.523085587,3.54805933,3.4894936,4.11218682,3.101816809,3.603930569,3.60697227,3.24163295,3.92221704,2.655604721,3.317679936,3.810467669,3.598834273,3.531179475,3.365329365,4.028916412,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.739309968,4.01677436,3.00680441,3.689062948,3.058016993,2.880754972,3.878038415,3.476729197,3.501374339,3.44357921,4.058079099,3.06100343,3.55651043,3.559512108,3.198979885,3.870608921,2.620662554,3.274026253,3.760329936,3.55148119,3.484716587,3.321048716,3.975904354,,0.001673107,0.001779432,0.001271902,0.001896284,0.001369162,0.000873747,0.00178342,0.001283879,0.00169384,0.001571559,0.00214105,0.001262305,0.001602253,0.001179986,0.001395713,0.002135273,0.000696383,0.001352403,0.001701647,0.001438348,0.001573517,0.001329792,0.001411842
143,E Mendy,GK,6.3,CHE,59.973176,71.34315523,20.91843443,,84.32142857,84.32142857,84.32142857,84.32142857,44.46428571,84.32142857,0,0,0,0,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,168.6428571,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,,3.389922037,3.452803121,3.098207055,2.88274061,3.677760415,6.31552864,0.001143,0.001143,0.001143,0.001143,3.085574405,3.202657951,3.053472204,3.695537288,3.241495541,3.559195121,2.935540203,5.965571898,3.257340706,2.906362082,3.647761439,2.357231233,3.56683796,,0.960526316,0.960526316,0.960526316,0.960526316,0.486842105,0.480263158,0,0,0,0,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.979484072,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,3.256109325,3.316508261,2.975909409,2.768948217,1.790488623,3.033115729,0,0,0,0,2.963775415,3.076237242,2.932940406,3.549660816,3.11354177,3.418700577,2.819663616,5.843182655,3.128761468,2.791637263,3.503770856,2.264182631,3.426041725,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,Ramsdale,GK,4.9,ARS,69.27418782,70.45909087,20.9840318,,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,172.6190476,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,3.331515694,3.099006246,2.76979596,3.153768567,3.499315533,2.65036654,2.467541854,3.470291407,2.944390284,2.427197178,3.448563498,2.570112809,2.934650264,3.051733762,2.73245065,2.961584389,3.573589873,5.169265644,2.713027135,2.603981163,3.239673939,2.985436882,3.281187247,,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.986495845,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,3.243844228,3.01745345,2.696906592,3.070774657,3.407228282,2.580620052,2.402606542,3.378967948,2.866906329,2.363323568,3.357811827,2.502478261,2.857422626,2.971424978,2.660544054,2.883647958,3.479548034,5.099459079,2.641631684,2.535455342,3.154419362,2.906872754,3.194840214,,0.00096565,0.00094048,0.000899713,0.001015846,0.000828713,0.00050569,0.000746573,0.001141213,0.000669864,0.000512866,0.00104682,0.000740613,0.001013104,0.000994239,0.000793825,0.000753603,0.000856866,0.001293419,0.000819246,0.000760207,0.001113068,0.000844272,9.99E-04
30,Martinez,GK,5.5,AVL,69.21774093,69.61721461,20.62496015,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,2.217325355,3.300643848,3.586045293,2.918111321,2.810179228,3.019299419,2.777781256,2.812046923,3.334963896,3.094797091,3.585697504,3.132747727,3.440328289,2.65401517,3.136540031,3.03153365,3.06651048,2.559777853,2.603678877,3.818607702,2.999650902,3.646132137,2.277694228,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,2.198069635,3.271980362,3.55490332,2.892769828,2.78577504,2.993079188,2.753658419,2.787626515,3.306002368,3.067921222,3.554558552,3.105542286,3.410451754,2.630967144,3.109301657,3.005207174,3.039880257,2.537548203,2.581067982,3.785446109,2.973601302,3.614468358,2.257914252,,8.89E-05,0.000150813,0.000169426,9.42E-05,0.000133572,0.000125622,0.000121626,0.000119862,0.000165247,0.000125341,0.000186073,0.000102827,0.000143361,0.000112861,0.000136086,9.94E-05,0.00013712,0.000109952,0.000119312,0.000186577,0.00013695,0.000138412,6.07E-05
270,de Gea,GK,5,MUN,60.62089172,63.40510225,19.64891258,,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,,2.900677037,2.713392663,3.337548304,2.799769317,3.215733528,3.274919454,2.544470043,2.876235141,2.717411082,3.08702924,2.540104596,3.18497878,2.025401648,2.787556448,1.96341867,2.836078643,2.569529471,3.376133971,2.347921738,3.182157133,2.840859796,2.661378558,2.743734111,,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,,2.725109742,2.549161002,3.135538801,2.630309595,3.021097025,3.076700645,2.390462646,2.702147224,2.552936201,2.900182733,2.386361423,2.992203748,1.902811549,2.618835926,1.844580171,2.664421251,2.414005319,3.17178902,2.205810685,2.989552885,2.668913019,2.500295119,2.577665994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00
112,Pope,GK,5.4,BUR,60.12055119,62.49174233,19.24859399,,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,168.1428571,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,,2.813027402,3.250214709,2.418645229,3.053608524,1.857700137,4.974817784,2.765069033,2.217858272,2.377165757,2.11901278,2.754726296,2.690518492,2.510214698,2.648770707,3.073426131,2.222749546,2.910935818,2.251312634,3.288595117,2.663123165,2.994458405,2.105202898,3.368512023,,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.972299169,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,,2.664973329,3.079150777,2.291348112,2.892892286,1.759926445,4.837011197,2.619539084,2.101128889,2.25205177,2.007485792,2.609740702,2.548912255,2.378098135,2.509361722,2.911666861,2.105762728,2.757728669,2.132822495,3.115511164,2.522958787,2.836855331,1.994402746,3.191221916,,0.000202295,0.000269593,0.00017075,0.000214844,0.00014244,0.000392193,0.000213859,0.000159374,0.000176218,0.000159304,0.000148981,0.000162098,0.000136476,0.000182008,0.000207709,0.000108773,0.000218506,0.000163519,0.000178254,0.000217917,0.000211241,0.000160586,0.000224665
146,Guaita,GK,4.6,CRY,61.55348904,62.1587522,19.33318062,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,3.093062216,3.124371041,2.687905025,2.157973589,3.481840047,2.816666033,2.75974638,2.076981189,2.91875121,2.65883129,2.52120003,3.247001637,2.712197128,2.201618417,2.79300025,2.784367887,2.225695591,2.479021484,2.988316157,2.517702158,3.260348082,2.447081184,2.420524201,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.052364029,3.083260896,2.652537854,2.1295792,3.436026363,2.779604637,2.723433927,2.049652489,2.880346589,2.623846668,2.488026345,3.204277931,2.676510324,2.172649753,2.756250247,2.747731467,2.196410123,2.44640278,2.948996208,2.484574498,3.217448765,2.414882748,2.388675198,,0.000235874,0.000228041,0.000239247,0.000176305,0.000296782,0.000222097,0.000163564,0.000174897,0.000239894,0.000199824,0.000149835,0.0002695,0.00015819,0.00011942,0.000199377,0.000216467,0.000189787,0.000190661,0.000262854,0.000184329,0.000295981,0.000187464,0.000193467
408,Fabianski,GK,5,WHU,58.30147341,60.72252604,18.46626208,,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,,2.627735384,2.220282903,3.362457011,3.031788553,2.621381331,2.654765777,2.929587907,1.901240216,3.14417901,2.229454823,3.286346935,3.234684429,1.779396464,2.966739673,2.152907594,2.998875934,2.611292344,3.159296308,2.05456991,2.737132082,2.837528091,2.246710666,2.752090807,,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,,2.489433521,2.103425908,3.185485589,2.872220734,2.483413892,2.515041262,2.77539907,1.801174941,2.978695904,2.112115096,3.113381307,3.06443788,1.685744019,2.81059548,2.039596668,2.841040359,2.473855904,2.993017555,1.946434651,2.593072499,2.688184507,2.128462736,2.607243923,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
