ID,Name,Pos,Price,Team,xPts GW35-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,35,36,37,38,xPts if play,35,36,37,38,Probability to play,35,36,37,38,xPts,35,36,37,38,npG,35,36,37,38
408,Fabianski,GK,5,WHU,13.24655488,13.56234435,10.99029194,,85.19047619,85.19047619,85.19047619,85.19047619,,3.400620195,3.874748219,2.886070594,3.629494839,,0.960526316,0.960526316,0.960526316,0.960526316,,3.266385187,3.721797631,2.772146755,3.486225306,,0,0,0,0
295,Dubravka,GK,4.5,NEW,12.05321539,12.15847855,9.642162378,,87.42857143,87.42857143,87.42857143,87.42857143,,2.715710652,2.597308022,3.338503477,3.562402777,,0.986842105,0.986842105,0.986842105,0.986842105,,2.679977617,2.563132917,3.294575799,3.515529056,,0,0,0,0
333,Forster,GK,4.4,SOU,9.966165966,11.59774491,9.62364644,,84.75595238,77.67857143,65.25,51.17857143,,3.670232759,3.190559557,2.580049961,2.859361863,,0.960526316,0.881578947,0.75,0.592105263,,3.52535515,2.812730136,1.935037471,1.693043209,,0,0,0,0
334,McCarthy,GK,4.3,SOU,2.357031796,8.620189691,6.930384874,,4.631578947,11.84210526,23.94736842,38.54761905,,3.395085135,2.957729096,2.354294654,2.777840373,,0.052631579,0.131578947,0.263157895,0.421052632,,0.178688691,0.389174881,0.619551225,1.169616999,,0.003451329,0.003183986,0.002644989,0.003335669
389,Bachmann,GK,4,WAT,1.383482158,8.465283104,6.870382296,,8.178947368,16.35789474,8.178947368,8.178947368,,3.163445044,3.450377941,2.759307792,2.36832168,,0.097368421,0.166994264,0.097368421,0.097368421,,0.308019649,0.576193323,0.268669443,0.230599743,,0,0,0,0
129,Kepa,GK,4.5,CHE,0.814208051,8.393668536,6.792981933,,3.489473684,6.978947368,3.489473684,3.489473684,,3.556089438,4.281976843,3.526257593,3.837605295,,0.044736842,0.076059232,0.044736842,0.044736842,,0.159088212,0.325683868,0.157753629,0.171682342,,0.006154428,0.014272675,0.007614619,0.00867106
156,Butland,GK,4.4,CRY,0.92285102,8.377651847,6.771606624,,4.631578947,4.631578947,9.263157895,4.631578947,,3.029726341,3.624176416,3.692268566,2.977868922,,0.057894737,0.057894737,0.098915376,0.057894737,,0.175405209,0.20982074,0.365222133,0.172402938,,0,0,0,0
489,Areola,GK,4.7,WHU,0.695064847,8.274012216,6.693803218,,4.526315789,4.526315789,4.526315789,4.526315789,,3.25530665,3.668238349,2.825008449,3.457678652,,0.052631579,0.052631579,0.052631579,0.052631579,,0.171331929,0.193065176,0.148684655,0.181983087,,0,0,0,0
242,Kelleher,GK,4.3,LIV,0.480196892,8.234051212,6.661716533,,2.105263158,4.210526316,2.105263158,2.105263158,,3.705272357,4.128698301,3.529496117,4.089844539,,0.026315789,0.044125472,0.026315789,0.026315789,,0.097507167,0.18218076,0.092881477,0.107627488,,0,0,0,0
260,Steffen,GK,4.4,MCI,0.404030695,8.182749835,6.621361342,,1.657894737,3.315789474,1.657894737,1.657894737,,3.219201942,4.303745284,3.17327369,3.472953231,,0.023684211,0.039587799,0.023684211,0.023684211,,0.076244257,0.170375801,0.075156482,0.082254155,,0,0,0,0
691,Olsen,GK,4,AVL,0.460574599,8.178809554,6.618619516,,1.842105263,3.684210526,3.684210526,1.842105263,,3.396413258,3.201909288,3.821802978,2.328286052,,0.026315789,0.044125472,0.044125472,0.026315789,,0.089379296,0.141285758,0.168638859,0.061270686,,0,0,0,0
1,Leno,GK,4.5,ARS,0.388059585,8.141913904,6.585175136,,1.842105263,3.684210526,1.842105263,1.842105263,,2.79385522,3.338861568,3.014619287,3.33929373,,0.026315789,0.044125472,0.026315789,0.026315789,,0.073522506,0.147328842,0.079332086,0.087876151,,0,0,0,0
448,Gunn,GK,4,NOR,0.625926402,8.130585553,6.579601216,,4.263157895,8.526315789,4.263157895,4.263157895,,2.278674749,2.798923721,2.702673577,2.137022568,,0.052631579,0.089775688,0.052631579,0.052631579,,0.11993025,0.251275302,0.142245978,0.112474872,,0,0,0,0
480,Hennessey,GK,4.5,BUR,0.431102516,8.135176546,6.578089601,,2.368421053,2.368421053,4.736842105,2.368421053,,2.869524954,2.894047805,2.813190517,3.146389704,,0.031578947,0.031578947,0.053226143,0.031578947,,0.090616577,0.091390983,0.14973528,0.099359675,,0,0,0,0
486,Gollini,GK,4.2,TOT,0.348318226,8.127037365,6.573698475,,1.657894737,3.315789474,1.657894737,1.657894737,,2.976983011,3.128011329,3.28934791,3.212015123,,0.023684211,0.039587799,0.023684211,0.023684211,,0.070507492,0.123831082,0.077905608,0.076074042,,0,0,0,0
481,Begovic,GK,4,EVE,0.368767034,8.115678997,6.563636628,,1.657894737,3.315789474,3.315789474,1.657894737,,2.410963682,3.027299345,3.487271218,2.270194111,,0.023684211,0.039587799,0.039587799,0.023684211,,0.057101771,0.119844117,0.13805339,0.053767755,,0,0,0,0
280,D Henderson,GK,4.7,MUN,0.285027506,8.095553822,6.551744715,,2.210526316,2.210526316,0,2.210526316,,3.098379186,2.994284485,0.00128,2.933207358,,0.031578947,0.031578947,0,0.031578947,,0.097843553,0.094556352,0,0.092627601,,0.000921363,0.000646256,0,0.000670343
204,D Ward,GK,4,LEI,0.351529944,8.098441908,6.549252255,,1.657894737,3.315789474,3.315789474,1.657894737,,1.872108196,3.535881432,2.685959341,2.570554766,,0.023684211,0.039587799,0.039587799,0.023684211,,0.044339405,0.139977762,0.106331217,0.06088156,,0.002205787,0.007604016,0.00460217,0.003352302
452,Ruddy,GK,4.3,WOL,0.331080738,8.084935057,6.54479896,,1.842105263,3.684210526,1.842105263,1.842105263,,3.039975072,2.617640288,3.247733747,1.904183935,,0.026315789,0.044125472,0.026315789,0.026315789,,0.079999344,0.115504613,0.085466678,0.050110104,,0,0,0,0
54,Steele,GK,3.9,BHA,0.2933519,8.082825584,6.538855275,,1.842105263,1.842105263,1.842105263,1.842105263,,2.978224563,2.620610131,2.673516745,2.875020752,,0.026315789,0.026315789,0.026315789,0.026315789,,0.078374331,0.068963425,0.070355704,0.075658441,,0,0,0,0
294,Darlow,GK,4.5,NEW,0.330599073,8.077967494,6.530341695,,2.273684211,2.273684211,2.273684211,2.273684211,,2.386134405,2.336617394,2.801160237,2.94505861,,0.031578947,0.031578947,0.031578947,0.031578947,,0.075351613,0.073787918,0.088457692,0.093001851,,0,0,0,0
490,Klaesson,GK,4.3,LEE,0.317645364,8.071499684,6.527724602,,1.842105263,3.684210526,1.842105263,1.842105263,,2.106869986,2.763883279,2.867147298,2.462115728,,0.026315789,0.044125472,0.026315789,0.026315789,,0.055443947,0.121957653,0.075451245,0.064792519,,0,0,0,0
673,Lossl,GK,4.5,BRE,0.262352213,8.051825897,6.510019791,,1.842105263,1.842105263,1.842105263,1.842105263,,2.0134896,2.66161484,2.629523503,2.664756137,,0.026315789,0.026315789,0.026315789,0.026315789,,0.052986568,0.070042496,0.069197987,0.070125162,,0,0,0,0
593,Carson,GK,3.9,MCI,0.04383912,8.01988832,6.487668083,,0.184210526,0.368421053,0.184210526,0.184210526,,3.136158164,4.540078879,3.0885751,3.3940497,,0.002631579,0.004080663,0.002631579,0.002631579,,0.008253048,0.018526533,0.008127829,0.00893171,,0,0,0,0
606,Bettinelli,GK,4,CHE,0.043203185,8.019252385,6.487083921,,0.184210526,0.368421053,0.184210526,0.184210526,,3.213104771,4.23517948,3.181283031,3.455532944,,0.002631579,0.004080663,0.002631579,0.002631579,,0.008455539,0.017282341,0.008371797,0.009093508,,0,0,0,0
0,Karius,GK,4.5,LIV,0.038092902,8.016563838,6.484793269,,0.165789474,0.331578947,0.165789474,0.165789474,,3.27332315,3.928533845,3.091978325,3.648687047,,0.002368421,0.003659269,0.002368421,0.002368421,,0.007752607,0.014375561,0.007323107,0.008641627,,0,0,0,0
561,Matthews,GK,3.9,CRY,0.037067132,8.013116332,6.481680934,,0.184210526,0.184210526,0.368421053,0.184210526,,2.688828659,3.172861602,3.598214736,2.644240788,,0.002631579,0.002631579,0.004080663,0.002631579,,0.007075865,0.008349636,0.014683103,0.006958528,,0,0,0,0
596,Sinisalo,GK,4,AVL,0.039208367,8.012359398,6.481585033,,0.157894737,0.315789474,0.315789474,0.157894737,,2.944855697,2.918660072,3.579355199,1.878163034,,0.002631579,0.004080663,0.004080663,0.002631579,,0.00774962,0.011910069,0.014606143,0.004942534,,0,0,0,0
571,Lonergan,GK,3.9,EVE,0.038458687,8.011609718,6.480564893,,0.184210526,0.368421053,0.368421053,0.184210526,,2.246400014,3.063828159,3.562745432,2.0923911,,0.002631579,0.004080663,0.004080663,0.002631579,,0.005911579,0.012502451,0.014538364,0.005506292,,0,0,0,0
573,Jakupovic,GK,3.9,LEI,0.038109189,8.01126022,6.480222071,,0.184210526,0.368421053,0.368421053,0.184210526,,1.808403231,3.736411307,2.815660849,2.513104502,,0.002631579,0.004080663,0.004080663,0.002631579,,0.004758956,0.015247036,0.011489764,0.006613433,,0,0,0,0
114,Norris,GK,4.3,BUR,0.035137878,8.011187078,6.480105714,,0.184210526,0.184210526,0.368421053,0.184210526,,2.786957253,2.795118109,3.078781192,2.996199845,,0.002631579,0.002631579,0.004080663,0.002631579,,0.007334098,0.007355574,0.012563469,0.007884736,,0,0,0,0
688,McGill,GK,4,BHA,0.029180758,8.008128126,6.477943081,,0.184210526,0.184210526,0.184210526,0.184210526,,2.969773374,2.60163012,2.652453431,2.864831141,,0.002631579,0.002631579,0.002631579,0.002631579,,0.007815193,0.006846395,0.006980141,0.007539029,,0,0,0,0
556,A Fernandez L,GK,4.5,BRE,0.029461425,8.008408793,6.477894184,,0.184210526,0.184210526,0.184210526,0.184210526,,2.476711139,2.909531306,2.884973053,2.924125864,,0.002631579,0.002631579,0.002631579,0.002631579,,0.006517661,0.007656661,0.007592034,0.007695068,,0,0,0,0
509,Heaton,GK,3.9,MUN,0.022618662,8.006829189,6.477073027,,0.184210526,0.184210526,0,0.184210526,,2.95718965,2.849334084,0.001524,2.788567907,,0.002631579,0.002631579,0,0.002631579,,0.007782078,0.007498248,0,0.007338337,,0.000190757,0.000133799,0,0.000138786
574,Elliot,GK,4,WAT,0.029654478,8.005703678,6.476582153,,0.184210526,0.368421053,0.184210526,0.184210526,,2.612087435,3.093613359,2.208016181,1.651480317,,0.002631579,0.004080663,0.002631579,0.002631579,,0.006873914,0.012623994,0.005810569,0.004346001,,0,0,0,0
572,Okonkwo,GK,3.9,ARS,0.018308408,8.006428265,6.476459485,,0.092105263,0.184210526,0.092105263,0.092105263,,2.610687513,3.453927369,2.862325354,3.210562305,,0.001315789,0.001992703,0.001315789,0.001315789,,0.003435115,0.006882652,0.003766218,0.004224424,,0,0,0,0
407,Randolph,GK,4.3,WHU,0.025154878,8.00620751,6.476368622,,0.165789474,0.165789474,0.165789474,0.165789474,,2.617099788,2.984042274,2.222013163,2.797793379,,0.002368421,0.002368421,0.002368421,0.002368421,,0.006198394,0.007067469,0.005262663,0.006626353,,0,0,0,0
656,Pitaluga,GK,4,LIV,0.01610564,8.004225497,6.474753659,,0.065789474,0.131578947,0.065789474,0.065789474,,2.494608255,3.051875223,2.350465476,2.773286896,,0.001315789,0.001992703,0.001315789,0.001315789,,0.003282379,0.006081481,0.003092718,0.003649062,,0,0,0,0
641,Caballero,GK,4.2,SOU,0.043573746,8.001468483,6.473361829,,0.368421053,0.368421053,0.368421053,0.368421053,,2.619342381,2.150060135,1.545984957,1.963624282,,0.005263158,0.005263158,0.005263158,0.005263158,,0.013786013,0.011316106,0.008136763,0.010334865,,0,0,0,0
313,McGovern,GK,3.9,NOR,0.02626105,8.002310249,6.473300842,,0.184210526,0.368421053,0.184210526,0.184210526,,1.905119997,2.584007184,2.281029208,1.786153594,,0.002631579,0.004080663,0.002631579,0.002631579,,0.005013474,0.010544463,0.006002708,0.004700404,,0,0,0,0
619,Cox,GK,4,BRE,0.013082197,8.002555881,6.473229992,,0.092105263,0.092105263,0.092105263,0.092105263,,2.041180997,2.641843508,2.612583819,2.646861574,,0.001315789,0.001315789,0.001315789,0.001315789,,0.002685764,0.00347611,0.00343761,0.003482713,,0,0,0,0
223,Adrian,GK,4.3,LIV,0.004216609,8.001880589,6.472845646,,0.018421053,0.036842105,0.018421053,0.018421053,,3.259618275,4.209230831,3.085119528,3.623660631,,0.000263158,0.000378536,0.000263158,0.000263158,,0.000857794,0.001593346,0.000811874,0.000953595,,0,0,0,0
615,Slicker,GK,4,MCI,0.003910406,8.001574386,6.472610978,,0.015789474,0.031578947,0.015789474,0.015789474,,2.805012246,4.355042565,2.764884821,3.025188974,,0.000263158,0.000378536,0.000263158,0.000263158,,0.000738161,0.001648541,0.000727601,0.000796102,,0,0,0,0
616,Tyrer,GK,4,EVE,0.003544843,8.000978067,6.472090205,,0.015789474,0.031578947,0.031578947,0.015789474,,2.087944351,3.048834209,3.499331448,1.963332829,,0.000263158,0.000378536,0.000378536,0.000263158,,0.000549459,0.001154094,0.001324623,0.000516667,,0,0,0,0
0,D Martin,GK,4,WHU,0.002697375,8.000592112,6.471795772,,0.018421053,0.018421053,0.018421053,0.018421053,,2.529834214,2.914750803,2.091836383,2.713602978,,0.000263158,0.000263158,0.000263158,0.000263158,,0.000665746,0.00076704,0.000550483,0.000714106,,0,0,0,0
514,Gillespie,GK,3.9,NEW,0.00266376,8.000558497,6.471730377,,0.018421053,0.018421053,0.018421053,0.018421053,,2.30131705,2.254661801,2.707405048,2.858903489,,0.000263158,0.000263158,0.000263158,0.000263158,,0.00060561,0.000593332,0.000712475,0.000752343,,0,0,0,0
642,Angelini,GK,4,WAT,0.002657991,8.000321971,6.471635312,,0.015789474,0.031578947,0.015789474,0.015789474,,2.354169185,3.001425061,1.989304242,1.439530166,,0.000263158,0.000378536,0.000263158,0.000263158,,0.000619518,0.001136148,0.000523501,0.000378824,,0,0,0,0
0,Sarkic,GK,4,WOL,0.024244549,8.000293749,6.471614322,,0.065789474,0.131578947,0.065789474,0.065789474,,1.830812573,2.344750385,1.862280515,1.883943711,,0.002631579,0.004080663,0.002631579,0.002631579,,0.004817928,0.009568137,0.004900738,0.004957747,,0,0,0,0
666,McCracken,GK,4,NOR,0.023487053,7.999536253,6.471025113,,0.157894737,0.315789474,0.157894737,0.157894737,,1.698737296,2.311660042,2.043336556,1.598426016,,0.002631579,0.004080663,0.002631579,0.002631579,,0.004470361,0.009433106,0.005377201,0.004206384,,0,0,0,0
659,Austin,GK,4,TOT,0.020671524,7.996720723,6.468612228,,0.065789474,0.131578947,0.065789474,0.065789474,,1.608775711,1.816354816,1.737777038,1.692091912,,0.002631579,0.004080663,0.002631579,0.002631579,,0.00423362,0.007411932,0.004573097,0.004452873,,0,0,0,0
621,Storer,GK,4,WOL,0.019031352,7.995080552,6.467521489,,0.065789474,0.131578947,0.065789474,0.065789474,,1.670477724,1.695842988,1.750751863,1.181021751,,0.002631579,0.004080663,0.002631579,0.002631579,,0.004395994,0.006920164,0.004607242,0.003107952,,0,0,0,0
708,Waller,GK,4,BUR,0.019321212,7.995370412,6.467509143,,0.065789474,0.065789474,0.131578947,0.065789474,,1.514078896,1.531285224,1.724126602,1.623176075,,0.002631579,0.002631579,0.004080663,0.002631579,,0.003984418,0.004029698,0.00703558,0.004271516,,0,0,0,0
637,H Lewis,GK,3.9,SOU,0.014304843,7.993252211,6.466020892,,0.065789474,0.065789474,0.065789474,0.065789474,,1.572981922,1.393511262,1.145853053,1.323494064,,0.002631579,0.002631579,0.002631579,0.002631579,,0.004139426,0.003667135,0.003015403,0.003482879,,0,0,0,0
237,Trent,DEF,8.4,LIV,27.89047151,28.09830501,22.82713692,,82.14285714,164.2857143,82.14285714,82.14285714,,5.841638504,10.35193676,5.538988723,6.792938789,,0.965789474,0.998714829,0.965789474,0.965789474,,5.641792977,10.33863276,5.349497003,6.560548778,,0.065633009,0.126941233,0.069534025,0.075943149
256,Cancelo,DEF,7.1,MCI,26.17286385,26.40260077,21.62134789,,83.89047619,165.1666667,82.58333333,82.58333333,,5.170378019,11.15009401,4.865378101,5.595913769,,0.965789474,0.998289435,0.960526316,0.960526316,,4.993496666,11.13102105,4.673323702,5.375022436,,0.08454182,0.153882938,0.06926633,0.076407251
234,Robertson,DEF,7.3,LIV,23.44523594,23.71447172,19.29487137,,84.54761905,161.2857143,80.64285714,80.64285714,,5.073565219,8.618121885,4.666026176,5.797963831,,0.973684211,0.996961057,0.947368421,0.947368421,,4.940050345,8.591931905,4.420445851,5.49280784,,0.043962165,0.083179088,0.045562633,0.049762254
142,R James,DEF,6.4,CHE,21.30904937,21.74375845,17.71036015,,67.78571429,127,63.5,63.5,,4.428581225,8.392880724,4.495853483,5.034523858,,0.947368421,0.993171773,0.921052632,0.921052632,,4.195498003,8.335572234,4.140917682,4.637061448,,0.072481373,0.16136724,0.086091083,0.098035231
122,Alonso,DEF,5.6,CHE,20.83524916,21.54972169,17.57856869,,70.16666667,129.0714286,62.42857143,62.42857143,,4.550296128,8.364111971,4.561685306,5.118679209,,0.921052632,0.984869001,0.868421053,0.868421053,,4.191062223,8.237554599,3.961463555,4.445168787,,0.113476579,0.251599612,0.131624895,0.149886335
127,Rudiger,DEF,6.1,CHE,20.49771544,20.9850561,17.0711654,,80.16666667,160.3333333,80.16666667,80.16666667,,4.211454129,8.185512144,4.344311082,4.872453115,,0.921052632,0.993171773,0.921052632,0.921052632,,3.878970909,8.129619613,4.001339154,4.487785763,,0.063865121,0.148109006,0.079017679,0.089980473
229,van Dijk,DEF,6.8,LIV,20.69915064,20.90698414,16.98762846,,83.89047619,167.7809524,83.89047619,83.89047619,,4.376332429,7.655414992,4.066147517,5.073482403,,0.965789474,0.998714829,0.965789474,0.965789474,,4.226615793,7.645576475,3.92704247,4.8999159,,0.059707484,0.115480636,0.063256306,0.069086797
44,Cash,DEF,5.2,AVL,20.38205098,20.49035718,16.91919684,,85.42857143,170.8571429,170.8571429,85.42857143,,4.829095942,5.790846542,8.306368116,1.636615304,,0.973684211,0.999239237,0.999239237,0.973684211,,4.70201447,5.786441083,8.300048942,1.59354648,,0.080726143,0.088812112,0.114133425,0.02433323
259,Laporte,DEF,6,MCI,19.48842476,20.46973259,16.82653395,,82.58333333,142,67.78571429,67.78571429,,4.414917928,8.45220105,4.179608388,4.750674541,,0.960526316,0.969872403,0.789473684,0.789473684,,4.240644851,8.197556542,3.299690833,3.750532533,,0.105467027,0.191947797,0.086400218,0.095307536
262,Dias,DEF,6.1,MCI,19.67173846,20.41852639,16.75232936,,82.58333333,148.4285714,72.07142857,72.07142857,,4.226539488,8.48709575,4.034334359,4.609262286,,0.960526316,0.98186919,0.842105263,0.842105263,,4.059702403,8.333217826,3.397334197,3.88148403,,0.066376365,0.120803605,0.054376544,0.059982423
119,Azpilicueta,DEF,5.6,CHE,19.46820069,20.18267322,16.46130843,,76.83333333,145,71.07142857,71.07142857,,4.240349679,7.831397861,4.268643995,4.770421157,,0.921052632,0.984869001,0.868421053,0.868421053,,3.905585231,7.712900985,3.706980312,4.142734163,,0.038650435,0.088100904,0.046733757,0.053217528
38,Mings,DEF,5,AVL,19.30631355,19.41461976,16.01941898,,85.42857143,170.8571429,170.8571429,85.42857143,,4.532215647,5.486735521,7.897611028,1.560262022,,0.973684211,0.999239237,0.999239237,0.973684211,,4.412946814,5.482561418,7.891602821,1.519202495,,0.067425573,0.074179285,0.095328617,0.020324048
121,T Silva,DEF,5.6,CHE,18.42231784,18.97287779,15.4675913,,78.92857143,149.4761905,74.73809524,74.73809524,,3.906360864,7.330401861,3.947019851,4.412994446,,0.947368421,0.987877917,0.894736842,0.894736842,,3.700762924,7.241542124,3.531544077,3.948468715,,0.019924327,0.04620632,0.024651547,0.028071666
45,Konsa,DEF,4.9,AVL,17.29571925,17.76526021,14.64169801,,76.35714286,152.7142857,152.7142857,76.35714286,,4.370754112,5.021775103,7.070250296,1.608964313,,0.894736842,0.987877917,0.987877917,0.894736842,,3.910674732,4.96090073,6.984544138,1.439599648,,0.088584005,0.097457062,0.125243144,0.026701821
23,Gabriel,DEF,5.4,ARS,17.7372019,17.89661816,14.40928655,,85.42857143,170.8571429,85.42857143,85.42857143,,3.266905313,6.549189039,3.748018944,4.480584367,,0.973684211,0.999239237,0.973684211,0.973684211,,3.18093412,6.544206662,3.649386866,4.362674252,,0.059769408,0.142543507,0.061667175,0.076560167
169,Keane,DEF,4.7,EVE,17.6563551,17.76466131,14.26853061,,84.54761905,169.0952381,169.0952381,84.54761905,,2.609955904,5.745641509,7.142050597,2.297659333,,0.973684211,0.999239237,0.999239237,0.973684211,,2.541272854,5.741270441,7.136617193,2.237194614,,0.026867767,0.073682523,0.078321006,0.026615231
224,Matip,DEF,5.1,LIV,15.78779412,17.51690969,14.20943815,,64.83333333,129.6666667,64.83333333,64.83333333,,4.373227831,6.302677048,4.060422334,5.081250581,,0.736842105,0.924915898,0.736842105,0.736842105,,3.222378402,5.829446198,2.991890141,3.744079376,,0.05508717,0.106544457,0.058361376,0.063740689
258,Ake,DEF,4.7,MCI,15.70609471,17.20966715,14.11853103,,70.54761905,122.3809524,59.5,59.5,,3.981743273,7.042285744,3.692209473,4.161100339,,0.842105263,0.932424308,0.736842105,0.736842105,,3.353046967,6.56639841,2.720575401,3.066073934,,0.066724255,0.118794032,0.052756669,0.058195549
165,Coleman,DEF,4.9,EVE,17.19008436,17.33206715,13.92560503,,82.14285714,164.2857143,164.2857143,82.14285714,,2.560554282,5.635241155,6.917279727,2.257986138,,0.965789474,0.998714829,0.998714829,0.965789474,,2.472956372,5.627998906,6.90838984,2.180739243,,0.029951998,0.08214076,0.087311708,0.029670473
588,Emerson R,DEF,4.5,TOT,16.60936231,16.81719581,13.56867149,,80.3952381,160.7904762,80.3952381,80.3952381,,3.757123902,4.860403121,4.317611151,4.096867519,,0.965789474,0.998714829,0.965789474,0.965789474,,3.628590716,4.854156672,4.169903401,3.956711525,,0.047211332,0.061091932,0.049069581,0.051779292
52,Young,DEF,4.7,AVL,16.28715629,16.42913908,13.54279827,,78.64761905,157.2952381,157.2952381,78.64761905,,3.807533004,4.670037963,6.618230934,1.383447933,,0.965789474,0.998714829,0.998714829,0.965789474,,3.677275296,4.664036165,6.609725376,1.336119451,,0.030117536,0.033134272,0.042581219,0.00907831
