ID,Name,Pos,Price,Team,xPts GW22-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
146,Guaita,GK,4.6,CRY,56.30295195,57.62479413,24.15027268,,79.37833333,85.19047619,85.19047619,170.3809524,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,,2.842305376,3.945824609,3.614663814,6.506266458,4.131802393,3.63477733,2.929304798,3.581189189,3.372732858,3.072017935,3.451461235,3.710872708,3.439574033,3.912351768,3.22049339,3.193911968,,0.893421053,0.960526316,0.960526316,0.998289435,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,2.539375461,3.790068374,3.471979716,6.495137065,3.96870493,3.491299277,2.813674345,3.439826458,3.239598666,2.950754069,3.315219345,3.564390891,3.303801374,3.75791683,3.093368651,3.067836495,,0.000149051,0.000205099,0.000169481,0.000338301,0.000235558,0.000137093,0.000105723,0.000172449,0.000176964,0.000168471,0.000167332,0.00023511,0.000161076,0.000260217,0.000156602,0.000187528
170,Pickford,GK,4.9,EVE,62.99239261,63.25833224,24.29234921,,86.05286667,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,175.6180952,87.80904762,87.80904762,,3.48927876,3.462846403,3.59172688,3.352313851,2.911796272,2.859390024,7.495485499,3.421104138,3.094285281,3.110075026,3.871036509,5.972975455,3.165449699,6.802329224,3.866349493,2.97168475,,0.971489474,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.999917079,0.991315789,0.991315789,,3.389797587,3.432774316,3.560535567,3.323201652,2.88650962,2.834558479,7.494863966,3.39139455,3.067413856,3.08306648,3.837419613,5.972480171,3.137960268,6.801765168,3.8327733,2.945878014,,0.000275916,0.000245596,0.000334837,0.0002294,0.000150567,0.000202989,0.000512713,0.000299557,0.000230213,0.000267072,0.000283407,0.000468413,0.000182241,0.000543767,0.000298607,0.000203718
199,Meslier,GK,4.8,LEE,61.21944382,63.62662555,24.27607148,,79.02814286,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,0,87.80904762,175.6180952,175.6180952,87.80904762,87.80904762,,3.907060871,3.22542682,3.424089248,3.173187202,3.231490738,3.124732364,7.06549121,3.607634547,3.767603434,3.495342804,0.001199,3.595367373,6.258863049,6.577642995,3.911819599,3.608015076,,0.892184211,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0,0.991315789,0.999917079,0.999917079,0.991315789,0.991315789,,3.485818018,3.197416534,3.394353736,3.145630577,3.203427792,3.09759653,7.064905333,3.57630509,3.734884773,3.464988511,0,3.564144446,6.258344058,6.57709757,3.877848534,3.576682314,,0,0,0,0,0.00E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0.00E+00
270,de Gea,GK,5.2,MUN,59.00823133,62.63556391,24.15306262,,80.899,82.55,82.55,82.55,82.55,82.55,82.55,0,82.55,82.55,165.1,82.55,82.55,165.1,82.55,82.55,,3.689830877,3.91340005,3.929608017,3.586872452,3.9689273,3.154046092,3.463164782,0.00127,3.611999442,3.64506227,7.88284561,3.317002414,4.064419833,6.517206175,3.495593328,3.777542796,,0.920684211,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0,0.939473684,0.939473684,0.995982645,0.939473684,0.939473684,0.995982645,0.939473684,0.939473684,,3.397169028,3.676536362,3.691763321,3.369772277,3.728702753,2.963143302,3.253552177,0,3.393378423,3.42444008,7.851177421,3.116236478,3.818415474,6.491024244,3.284017943,3.548902048,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Foster,GK,4.1,WAT,41.53353296,47.31425221,21.28946394,,136.3607143,69.92857143,69.92857143,139.8571429,69.92857143,69.92857143,139.8571429,69.92857143,69.92857143,69.92857143,69.92857143,69.92857143,69.92857143,69.92857143,69.92857143,69.92857143,,5.435338154,2.398512046,3.232536125,4.80520637,2.11504932,2.61901122,4.661001823,3.129015848,1.866569861,2.963401904,3.290419549,1.926637233,3.430890735,2.890682122,2.6753927,2.166907745,,0.942890788,0.789473684,0.789473684,0.951795845,0.789473684,0.789473684,0.951795845,0.789473684,0.789473684,0.789473684,0.789473684,0.789473684,0.789473684,0.789473684,0.789473684,0.789473684,,5.124930276,1.893562141,2.552002204,4.573575455,1.669775779,2.067640437,4.436322167,2.470275669,1.473607785,2.339527819,2.597699644,1.521029394,2.708597949,2.282117465,2.112152132,1.710716641,,0.000893639,0.000325244,0.000327599,0.000715489,0.000304993,0.000356062,0.000599934,0.000416523,0.000242415,0.000473056,0.000421871,0.000171946,0.000473957,0.000323648,0.000419356,0.000208117
408,Fabianski,GK,5,WHU,54.07660042,57.22370576,22.39812647,,83.48666667,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,0,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,170.3809524,85.19047619,85.19047619,,2.967409118,3.895125256,3.175023439,3.995320235,4.069696746,2.821469998,3.652826367,0.001408,3.861617938,3.664105775,4.125082766,3.044942153,3.431275173,6.691827154,3.060899806,3.638563355,,0.941315789,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.998289435,0.960526316,0.960526316,,2.793269057,3.741370312,3.049693566,3.837610226,3.909050822,2.710096182,3.508635852,0,3.709185651,3.519470021,3.962250552,2.924747068,3.2958301,6.680380347,2.940074814,3.494935854,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Schmeichel,GK,4.8,LEI,59.49721422,63.73366449,21.75181827,,84.29668571,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,175.6180952,175.6180952,175.6180952,175.6180952,87.80904762,,3.601662178,2.332073479,3.138615224,3.302167793,0.0012,3.328332699,2.683009616,0.0012,2.525898454,3.623334593,6.749834461,6.286093903,5.890133428,6.010330012,6.96888026,3.445296727,,0.951663158,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999917079,0.999917079,0.999917079,0.999917079,0.999917079,0.991315789,,3.427569202,2.311821262,3.111358829,3.273491073,0,3.299428758,2.659709796,0,2.50396302,3.591868792,6.749274758,6.285572654,5.889645013,6.009831629,6.968302394,3.415377045,,0.000352542,0.000260872,0.000433008,0.000296841,0,0.000509074,0.000309725,0,0.000328214,0.000430882,0.000827387,0.000781811,0.000720895,0.0006722,0.001004838,0.000431477
673,Lossl,GK,4.5,BRE,17.80365259,38.43750691,17.37682865,,81.97,83.64285714,79.85833333,75.46428571,67.02380952,53.85714286,37.6952381,0,1.973684211,1.973684211,3.947368421,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,,3.685732335,2.08489078,3.626023087,2.508661403,3.611393748,3.416350125,3.502244996,0.001696,2.028568865,2.598192331,2.86345457,2.369134956,2.019491234,2.898333542,2.558038329,2.770760022,,0.928421053,0.947368421,0.902631579,0.855263158,0.763157895,0.618421053,0.439473684,0,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,3.421911494,1.975159686,3.272962944,2.145565673,2.75606365,2.11274284,1.539144511,0,0.053383391,0.068373482,0.126351284,0.062345657,0.053144506,0.076271935,0.067316798,0.072914737,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,McCarthy,GK,4.4,SOU,41.37428626,48.57782675,18.8056972,,0,9.263157895,105.2568922,33.89473684,49.75,65.5,79.19047619,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,0.001334,2.563526933,4.28051581,3.534394521,3.991525432,2.976900716,3.630241102,3.503960841,3.121052239,3.003264845,3.13329918,3.330450985,3.752882098,3.369355276,2.653008086,2.860741433,,0,0.105263158,0.977177125,0.368421053,0.552631579,0.736842105,0.894736842,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,0,0.26984494,4.182822132,1.30214535,2.205843002,2.193505791,3.24811046,3.411751345,3.038919285,2.92423156,3.050843938,3.242807538,3.654122043,3.280688032,2.583192083,2.785458764,,0,0.002895794,0.007779653,0.004397032,0.005418723,0.003362441,0.005617212,0.004132209,0.004124353,0.00277707,0.003840491,0.002856179,0.004318681,0.003678091,0.003234723,0.003656169
143,E Mendy,GK,6.1,CHE,57.94237208,68.36798928,21.75842207,,0,0,0,86.30952381,0,86.30952381,86.30952381,0,86.30952381,86.30952381,86.30952381,172.6190476,172.6190476,172.6190476,86.30952381,86.30952381,,0.001143,0.001143,0.001143,4.248792396,0.001143,4.367127762,4.551632644,0.001143,4.549773285,4.114802773,4.070932419,8.444249902,7.96119257,8.48521039,3.593503565,4.467891734,,0,0,0,0.973684211,0,0.973684211,0.973684211,0,0.973684211,0.973684211,0.973684211,0.999239237,0.999239237,0.999239237,0.973684211,0.973684211,,0,0,0,4.13698207,0,4.252203348,4.431852838,0,4.43004241,4.00651849,3.963802618,8.437825833,7.955135993,8.47875516,3.498937682,4.350315636,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Forster,GK,4.4,SOU,14.07561685,37.03714902,16.42845961,,86.05286667,79.89285714,74.35150376,56.15,40.33333333,24.39473684,10.65789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,,2.854882673,2.804990998,2.898544334,3.593316422,4.025290349,3.009437365,3.601996351,3.290353321,2.952890915,2.849072001,2.955741099,3.144591715,3.50410164,3.178691605,2.550594464,2.726128444,,0.971489474,0.907894737,0.808270761,0.639473684,0.447368421,0.271052632,0.118421053,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,,2.773488466,2.546636564,2.342808634,2.297831291,1.800787788,0.815715917,0.426552199,0.129882368,0.116561483,0.112463368,0.116673991,0.12412862,0.138319802,0.125474669,0.10068136,0.107610333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Krul,GK,4.5,NOR,42.76647145,49.08530397,17.75148671,,0,42.92857143,63.28571429,79.19047619,85.86904762,85.86904762,85.86904762,0,85.86904762,85.86904762,85.86904762,171.7380952,85.86904762,85.86904762,171.7380952,85.86904762,,0.001314,3.389625713,2.481556597,2.32968865,2.900768129,3.430496239,2.838245153,0.001314,3.034364606,3.561260449,2.393705715,5.957560975,2.706154343,2.958676128,5.531779263,2.707097507,,0,0.473684211,0.710526316,0.894736842,0.973684211,0.973684211,0.973684211,0,0.973684211,0.973684211,0.973684211,0.999239237,0.973684211,0.973684211,0.999239237,0.973684211,,0,1.60561218,1.763211266,2.084458266,2.824432126,3.340220023,2.763554491,0,2.954512905,3.467543069,2.330713459,5.953028686,2.634939755,2.88081623,5.527570893,2.635858099,,0,0.000406171,0.000218134,0.00024992,0.000334129,0.000434932,0.000394219,0,0.000273003,0.000488631,0.000314436,0.00070799,0.000324849,0.00041483,0.000633848,0.000365773
129,Kepa,GK,4.7,CHE,5.897823525,34.80252603,15.02969408,,85.17477619,0,0,3.489473684,0,3.489473684,3.489473684,0,3.489473684,3.489473684,3.489473684,6.978947368,6.978947368,6.978947368,3.489473684,3.489473684,,3.835210308,0.001129,0.001129,3.516109015,0.001129,3.623142838,3.831130254,0.001129,3.790540793,3.401060939,3.361901481,4.233691022,3.970576034,4.262493146,2.937010879,3.743238588,,0.961576316,0,0,0.044736842,0,0.044736842,0.044736842,0,0.044736842,0.044736842,0.044736842,0.076059232,0.076059232,0.076059232,0.044736842,0.044736842,,3.687847399,0,0,0.157299614,0,0.162087969,0.171392669,0,0.169576825,0.152152726,0.150400856,0.322011286,0.301998962,0.324201953,0.131392592,0.167460674,,0.009134206,0,0,0.006914178,0,0.008184447,0.009170365,0,0.009012539,0.006923726,0.007606658,0.017411997,0.015361541,0.016249053,0.006515643,0.011185209
389,Bachmann,GK,4.3,WAT,11.77387026,35.64279734,14.85247935,,38.83578947,19.91578947,19.91578947,39.83157895,19.91578947,19.91578947,39.83157895,19.91578947,19.91578947,19.91578947,19.91578947,19.91578947,19.91578947,19.91578947,19.91578947,19.91578947,,3.769895315,2.463420988,3.08269682,3.367438235,2.232451573,2.590190597,3.301282724,2.968198399,2.210182978,2.87764628,3.096346619,2.224167815,3.232289087,2.809116527,2.645074029,2.330494179,,0.368957336,0.226315789,0.226315789,0.377236928,0.226315789,0.226315789,0.377236928,0.226315789,0.226315789,0.226315789,0.226315789,0.226315789,0.226315789,0.226315789,0.226315789,0.226315789,,1.390930533,0.557511066,0.697662965,1.270322056,0.50523904,0.58620103,1.245365754,0.671750164,0.500199306,0.65125679,0.70075213,0.503364295,0.731518057,0.635747425,0.598622017,0.52742763,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,Gunn,GK,4,NOR,7.000480199,33.76400903,14.4576396,,87.80904762,46.94047619,26.32894737,10.52631579,3.947368421,3.947368421,3.947368421,0,3.947368421,3.947368421,3.947368421,7.894736842,3.947368421,3.947368421,7.894736842,3.947368421,,2.822037417,3.206006068,2.091577821,1.740441373,2.315169861,2.791351153,2.233777879,0.001448,2.414629478,2.903126168,1.85102839,2.896263758,2.145786686,2.365982888,2.64344531,2.146665793,,0.991315789,0.539473684,0.302631579,0.131578947,0.052631579,0.052631579,0.052631579,0,0.052631579,0.052631579,0.052631579,0.089775688,0.052631579,0.052631579,0.089775688,0.052631579,,2.79753025,1.729555905,0.632977499,0.229005444,0.121851045,0.146913219,0.117567257,0,0.127085762,0.152796114,0.097422547,0.260014071,0.112936141,0.124525415,0.237317121,0.11298241,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Raya,GK,4.3,BRE,31.2771518,44.88279559,15.96454537,,0,0,4.421052632,9.157894737,18.52631579,33.15789474,49.5,0,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,0.00108,0.00108,3.317396567,2.548864431,3.446850679,3.438410751,3.69891195,0.00108,2.618115527,3.164928165,5.868654861,2.909819984,2.558327863,3.473488685,3.121588944,3.362940653,,0,0,0.052631579,0.105263158,0.210526316,0.368421053,0.552631579,0,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,0,0,0.174599819,0.268301519,0.725652775,1.266782908,2.044135551,0,2.583666638,3.123284373,5.867537953,2.871532879,2.524665655,3.427784887,3.080515405,3.318691433,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,D Henderson,GK,4.7,MUN,4.51206293,33.92115989,13.73701681,,6.576315789,6.710526316,6.710526316,6.710526316,6.710526316,6.710526316,6.710526316,0,6.710526316,6.710526316,13.42105263,6.710526316,6.710526316,13.42105263,6.710526316,6.710526316,,3.37558108,3.577741119,3.627394386,3.239687487,3.667929064,2.737947554,3.149848193,0.00128,3.296410499,3.323820762,4.515453698,2.974277242,3.760581819,3.576772253,3.159258751,3.455496629,,0.077368421,0.078947368,0.078947368,0.078947368,0.078947368,0.078947368,0.078947368,0,0.078947368,0.078947368,0.135357339,0.078947368,0.078947368,0.135357339,0.078947368,0.078947368,,0.261163378,0.282453246,0.286373241,0.255764802,0.289573347,0.216153754,0.248672226,0,0.260242934,0.262406902,0.611199796,0.234811361,0.296888038,0.484142374,0.249415165,0.272802365,,0.001149058,0.001094047,0.001144996,0.001091967,0.00149517,0.000491028,0.001013174,0,0.001197561,0.00096147,0.002393458,0.000821907,0.001204741,0.00144847,0.000735259,0.000924245
156,Butland,GK,4.4,CRY,3.247439751,33.23966163,13.55646043,,7.839131579,4.631578947,4.631578947,9.263157895,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,,2.784063183,3.603070955,3.327650634,3.661327608,3.742048864,3.329743436,2.76866708,3.279917249,3.111132328,2.878428428,3.181822619,3.391572301,3.175295641,3.559392596,2.989069683,2.956991413,,0.094447368,0.057894737,0.057894737,0.098915376,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,,0.262947441,0.208598845,0.192653458,0.362161597,0.216644934,0.19277462,0.160291252,0.189889946,0.180118187,0.166645856,0.184210783,0.196354186,0.183832906,0.206070098,0.173051403,0.17119424,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,Areola,GK,4.7,WHU,2.82661442,33.1754841,13.45740444,,4.435789474,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,0,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,9.052631579,4.526315789,4.526315789,,2.875636567,3.671722462,3.061631058,3.744672678,3.820304888,2.815625823,3.457038138,0.001489,3.638795947,3.480502172,3.877076122,2.963923627,3.271693499,3.892302716,2.983070419,3.462244406,,0.051578947,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.089775688,0.052631579,0.052631579,,0.148322307,0.193248551,0.161138477,0.197088036,0.201068678,0.148190833,0.181949376,0,0.191515576,0.183184325,0.204056638,0.15599598,0.172194395,0.349434153,0.157003706,0.18222339,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
