ID,Name,Pos,Price,Team,xPts GW29-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,29,30,31,32,33,34,35,36,37,38,xPts if play,29,30,31,32,33,34,35,36,37,38,Probability to play,29,30,31,32,33,34,35,36,37,38,xPts,29,30,31,32,33,34,35,36,37,38,npG,29,30,31,32,33,34,35,36,37,38
199,Meslier,GK,4.8,LEE,35.22364,35.39732421,20.08404402,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.199471041,3.645914214,3.609243056,3.548066074,3.329414462,3.576575118,3.049968434,3.099066665,3.870032381,3.604457741,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.16300195,3.614252327,3.577899629,3.517253921,3.300501125,3.545515387,3.023481866,3.072153717,3.836424205,3.573155871,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0,0.00E+00
30,Martinez,GK,5.5,AVL,41.96914606,42.1256277,22.13841921,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,,3.621721948,3.734811564,4.039370117,3.571251792,3.249946039,3.528767583,4.574264013,4.087437873,8.689822995,3.164015431,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,,3.590270152,3.702377674,4.004291377,3.540238289,3.221722823,3.498123023,4.534540142,4.051941702,8.689102427,3.136538455,,7.46E-05,8.55248E-05,7.36E-05,8.65446E-05,7.05E-05,8.15E-05,0.000119314,8.38857E-05,0.000193574,4.23E-05
475,Sa,GK,5.3,WOL,35.48152455,35.65520876,19.9909633,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.585989743,3.821306413,3.680759425,3.608319815,3.084777381,3.794222353,3.977348203,3.116193285,4.303315171,2.820121085,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.554848253,3.788121384,3.648794935,3.576984406,3.057988525,3.761272528,3.942808073,3.089131607,4.265944276,2.79563056,,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0.00E+00
408,Fabianski,GK,5,WHU,33.90131733,34.69079102,19.34072213,,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,,3.664018238,2.932417534,3.918127995,3.663184671,4.130789332,3.068945285,3.397087902,3.906762152,3.007426702,3.605762342,,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,3.519385939,2.81666421,3.763465048,3.518585276,3.967731859,2.947802708,3.262992327,3.752547857,2.88871249,3.463429618,,0,0,0,0,0,0,0,0,0,0
80,Raya,GK,4.3,BRE,33.8396905,34.10284839,19.05633384,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.031094266,3.1747477,3.058823662,3.538848627,3.547894054,3.162831579,2.993591585,3.611651644,3.480390806,3.691012448,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.978053552,3.132974704,3.018575982,3.492284829,3.501211237,3.121215374,2.954202222,3.564129912,3.43459619,3.642446495,,0,0,0,0,0,0,0,0,0,0
334,McCarthy,GK,4.4,SOU,28.79899054,32.53735417,18.17178604,,28.73684211,0,172.6190476,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,3.570445818,0.001334,6.403552579,3.029744231,3.067483896,3.279833312,3.702209823,3.339988067,2.54632744,2.882154122,,0.315789474,0,0.999239237,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,1.127509206,0,6.398680997,2.950014119,2.986760636,3.193521909,3.604783249,3.252093644,2.479318823,2.80630796,,0.004920082,0,0.007674331,0.002621447,0.003720651,0.00288162,0.003906464,0.003528171,0.003065077,0.003545759
200,Schmeichel,GK,4.8,LEI,40.97134262,41.09341909,21.3020846,,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,2.690570389,3.64586163,2.600551874,3.638799504,7.024516449,3.269153968,2.519373184,6.143683662,6.32394012,3.304686275,,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,,2.667204909,3.6142002,2.577968134,3.607199403,7.023933969,3.240763947,2.497494417,6.143174222,6.323415733,3.275987683,,0.000260314,0.000377801,0.000277413,0.000338127,0.000759302,0.000336035,0.000263417,0.000567389,0.000665958,0.000362701
270,de Gea,GK,5.3,MUN,36.00347136,38.21437831,19.9655161,,87.42857143,0,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,,3.390733816,0.00127,3.66275748,3.680160334,4.274130181,3.302866981,4.072904669,6.71234059,3.535428584,3.763991643,,0.986842105,0,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,,3.346118897,0,3.614563303,3.631737172,4.217891626,3.259408205,4.019313819,6.711063115,3.488909787,3.714465437,,0.00E+00,0,0,0,0,0,0,0,0,0
146,Guaita,GK,4.6,CRY,33.49994437,36.13494445,18.67603636,,85.19047619,0,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,170.3809524,85.19047619,85.19047619,,3.006779391,0.001146,3.44176014,3.231424606,3.613804912,3.85036619,3.386858154,7.400935467,3.326248029,3.327509538,,0.960526316,0,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.998289435,0.960526316,0.960526316,,2.888090731,0,3.305901187,3.103868371,3.471154718,3.698378051,3.253166385,7.388275685,3.194948765,3.196160477,,9.3621E-05,0,0.000152838,0.000145653,0.000147302,0.000204547,0.000139138,0.000355906,0.000128909,0.000162877
314,Krul,GK,4.5,NOR,28.61228935,31.16222811,17.08450325,,85.20119048,0,85.20119048,85.20119048,170.402381,85.20119048,85.20119048,85.20119048,85.20119048,85.20119048,,2.892618514,0.001314,3.03359735,3.567731382,5.00003218,3.367087887,2.744779278,3.045305499,3.140077159,2.664115097,,0.965789474,0,0.965789474,0.965789474,0.998714829,0.965789474,0.965789474,0.965789474,0.965789474,0.965789474,,2.793660512,0,2.929816388,3.445677414,4.993606284,3.251898038,2.650878934,2.941123995,3.032653466,2.572974318,,0.000382155,0,0.000273597,0.000428654,0.000640957,0.000420724,0.000297952,0.000381363,0.000303933,0.000357471
376,Foster,GK,4.1,WAT,25.58316025,28.8599746,15.91018661,,81.41666667,0,81.41666667,162.8333333,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,,2.62186381,0.001376,1.795523644,5.951622062,3.419662469,1.90835449,3.560169117,2.964335406,2.83546295,2.252991943,,0.921052632,0,0.921052632,0.993171773,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,,2.414874562,0,1.653771778,5.910983038,3.149689116,1.757694925,3.279103134,2.730308926,2.611610612,2.075124158,,2.49E-04,0,0.000182074,0.000691953,0.000320769,0.000135385,0.000331785,0.000232055,0.000322368,0.000155721
333,Forster,GK,4.4,SOU,3.485377296,21.39364715,12.36167113,,61.03214286,0,6.631578947,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,,3.51366717,0.001333,3.505155033,2.753503776,2.77994395,2.971079491,3.341565991,3.019585225,2.328969381,2.616192741,,0.702631579,0,0.066917702,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,,2.468813511,0,0.234556921,0.108690939,0.10973463,0.117279454,0.131903921,0.119194154,0.091933002,0.103270766,,0,0,0,0,0,0,0,0,0,0
489,Areola,GK,4.7,WHU,1.779954411,20.72732283,11.53033325,,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,,3.486842508,2.866386522,3.708002959,3.495643923,3.897126554,2.999507926,3.262758945,3.704737113,2.95021411,3.447913259,,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,,0.183518027,0.150862449,0.19515805,0.183981259,0.205111924,0.157868838,0.171724155,0.194986164,0.155274427,0.181469119,,0,0,0,0,0,0,0,0,0,0
389,Bachmann,GK,4.2,WAT,2.601645883,20.70976262,11.50127008,,8.178947368,0,8.178947368,16.35789474,8.178947368,8.178947368,8.178947368,8.178947368,8.178947368,8.178947368,,2.547664189,0.001389,2.11634756,3.410672341,3.064946112,2.177335039,3.17615847,2.764854404,2.675150096,2.347587466,,0.097368421,0,0.097368421,0.166994264,0.097368421,0.097368421,0.097368421,0.097368421,0.097368421,0.097368421,,0.248062039,0,0.20606542,0.569562716,0.298428964,0.212003675,0.309257535,0.269209508,0.260475141,0.228580885,,0,0,0,0,0,0,0,0,0,0
129,Kepa,GK,4.6,CHE,1.764386516,20.8338338,11.53110171,,3.489473684,0,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,6.978947368,6.978947368,3.489473684,,3.881383831,0.001129,3.880398366,3.371748392,3.429708284,3.593919598,3.529578466,4.386059237,3.791584052,3.849291025,,0.044736842,0,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.076059232,0.076059232,0.044736842,,0.173640856,0,0.173596769,0.150841375,0.153434318,0.160780614,0.157902195,0.333600295,0.28838497,0.172205125,,0.008007942,0,0.007887977,0.006121168,0.007273825,0.007258764,0.006480291,0.015084097,0.012515861,0.009184535
242,Kelleher,GK,4.3,LIV,1.009086825,20.46416389,11.37949963,,4.210526316,0,2.105263158,2.105263158,2.105263158,2.105263158,2.105263158,4.210526316,2.105263158,2.105263158,,4.039725265,0.001242,3.840714793,2.933847736,3.383983432,3.81219953,3.581330156,3.973736717,3.407659936,3.948847754,,0.044125472,0,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,,0.178254783,0,0.101071442,0.077206519,0.089052196,0.10032104,0.09424553,0.175343007,0.089675261,0.103917046,,0,0,0,0,0,0,0,0,0,0
156,Butland,GK,4.4,CRY,1.798744095,20.67459755,11.44374643,,4.631578947,0,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,9.263157895,4.631578947,4.631578947,,2.693474063,0.001156,3.061886396,2.893181166,3.219648249,3.410206562,3.02515641,3.995829121,2.974122415,2.964513776,,0.057894737,0,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.098915376,0.057894737,0.057894737,,0.155937972,0,0.177267107,0.167499962,0.186400688,0.197433011,0.175140634,0.39524894,0.172186035,0.171629745,,0,0,0,0,0,0,0,0,0,0
448,Gunn,GK,4,NOR,1.419447644,20.397791,11.3365594,,4.263157895,0,4.263157895,4.263157895,8.526315789,4.263157895,4.263157895,4.263157895,4.263157895,4.263157895,,2.626773689,0.001448,2.754222256,3.296491694,2.71749552,3.106200019,2.480361859,2.783894011,2.870957066,2.415269079,,0.052631579,0,0.052631579,0.052631579,0.089775688,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,,0.138251247,0,0.144959066,0.173499563,0.243965029,0.163484212,0.130545361,0.146520737,0.151103003,0.127119425,,0,0,0,0,0,0,0,0,0,0
1,Leno,GK,4.5,ARS,0.968480458,20.33530657,11.31257753,,3.684210526,1.842105263,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,1.842105263,3.684210526,1.842105263,,3.196626831,2.745989728,2.987617003,3.216729837,3.129643938,2.731947769,2.730534872,3.082327235,3.281663581,3.196834796,,0.044125472,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,,0.141052667,0.072262888,0.0786215,0.084650785,0.138097015,0.071893362,0.071856181,0.081113875,0.144804954,0.084127231,,0,0,0,0,0,0,0,0,0,0
486,Gollini,GK,4.3,TOT,0.839778595,20.30248003,11.30509083,,3.315789474,1.657894737,1.657894737,1.657894737,3.315789474,1.657894737,1.657894737,1.657894737,1.657894737,1.657894737,,3.316046439,2.989398891,3.225394362,2.783855282,3.624462946,3.020811351,2.925341052,2.373135308,3.349976156,3.188449929,,0.039587799,0.023684211,0.023684211,0.023684211,0.039587799,0.023684211,0.023684211,0.023684211,0.023684211,0.023684211,,0.131274978,0.070801553,0.076390919,0.065933415,0.143484509,0.071545532,0.069284393,0.056205836,0.079341541,0.075515919,,0,0,0,0,0,0,0,0,0,0
294,Darlow,GK,4.5,NEW,0.954806471,20.29979664,11.29028772,,4.547368421,0,2.273684211,2.273684211,2.273684211,2.273684211,2.273684211,4.547368421,2.273684211,2.273684211,,3.153754955,0.001294,2.373708605,3.218702372,2.793921206,3.066137328,2.365209734,3.235650853,2.68811484,2.960435681,,0.053226143,0,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.053226143,0.031578947,0.031578947,,0.167862211,0,0.074959219,0.101643233,0.088229091,0.096825389,0.074690834,0.172221214,0.084887837,0.093487443,,0,0,0,0,0,0,0,0,0,0
480,Hennessey,GK,4.5,BUR,1.063944643,20.36564042,11.30582129,,2.368421053,0,4.736842105,2.368421053,2.368421053,2.368421053,2.368421053,4.736842105,4.736842105,2.368421053,,2.863739274,0.00148,3.061453224,3.106192003,2.534039827,3.273740957,2.840863737,3.558039356,2.831892815,3.142746264,,0.031578947,0,0.053226143,0.031578947,0.031578947,0.031578947,0.031578947,0.053226143,0.053226143,0.031578947,,0.090433872,0,0.162949346,0.098090274,0.08002231,0.103381293,0.089711486,0.189380711,0.150730731,0.099244619,,0,0,0,0,0,0,0,0,0,0
260,Steffen,GK,4.4,MCI,0.803932633,20.34580967,11.29468062,,1.657894737,0,1.657894737,1.657894737,1.657894737,1.657894737,1.657894737,3.315789474,1.657894737,1.657894737,,3.406604091,0.00126,3.514928254,2.7818068,3.494551533,3.627660261,3.241667744,4.35085862,3.151332382,3.452877054,,0.023684211,0,0.023684211,0.023684211,0.023684211,0.023684211,0.023684211,0.039587799,0.023684211,0.023684211,,0.080682728,0,0.083248301,0.065884898,0.082765694,0.085918269,0.076776341,0.172240915,0.07463682,0.081778667,,0,0,0,0,0,0,0,0,0,0
