ID,Name,Pos,Price,Team,xPts GW19-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
353,Lloris,GK,5.4,TOT,87.08872019,87.41026223,30.86559875,,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.237288972,3.759566921,3.801396828,7.643058606,3.225627174,4.076309703,8.169826001,3.047534889,3.66595245,7.94714923,3.145940775,3.841481931,4.356636375,3.655086119,4.244916894,3.856758142,3.780969266,2.975219656,4.248951348,4.068802499,,0.991315789,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.200491463,3.72691805,3.768384697,7.609583439,3.197615148,4.040910171,8.134043691,3.021069455,3.634116547,7.912342202,3.118620763,3.808121693,4.318802428,3.623344581,4.208053142,3.823265242,3.748134533,2.949382222,4.21205256,4.033468162,,0.00E+00,0,0,0,0,0,0,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00
30,Martinez,GK,5.5,AVL,83.76044667,86.07322908,30.8870882,,87.80904762,0,175.6180952,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.730081447,0.00103,7.94248745,8.089151638,3.930891984,4.213581176,4.20979717,4.364663636,4.138216052,4.323806098,3.74946076,3.93953948,4.151296443,3.875618228,3.417219737,3.694922434,4.675401977,4.138781563,4.494718812,3.34496505,,0.991315789,0,0.995620187,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.697688634,0,7.90770084,8.053722667,3.89675529,4.17698955,4.173238405,4.326759978,4.102278912,4.286257256,3.716899654,3.90532769,4.115245711,3.841961544,3.387543881,3.66283495,4.634799802,4.102839513,4.455685728,3.315916669,,8.81548E-05,0,0.000242342,0.000276479,0.000114014,0.000157245,0.000121344,0.000173154,9.25448E-05,0.00013468,0.000106122,0.000128048,9.46567E-05,0.000128031,0.000102968,0.000109089,0.000173703,0.000127393,0.000129358,5.53541E-05
270,de Gea,GK,5.1,MUN,77.2975477,79.60487457,30.10480806,,82.55,82.55,165.1,165.1,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,,3.865382438,4.110997717,7.685453625,7.466081316,3.73969669,3.818024026,3.951857141,3.594362355,3.975788126,3.056264167,3.573825984,2.990123714,3.689045689,3.637012613,4.226343326,3.344154681,4.048244498,3.818588487,3.448590872,3.779130991,,0.939473684,0.939473684,0.967905125,0.967905125,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,,3.63142508,3.862174171,7.438789949,7.226458367,3.513346628,3.586933098,3.712665788,3.376808844,3.735148319,2.871279757,3.357515464,2.809142541,3.465761344,3.416877639,3.970538336,3.141745319,3.803219173,3.587463394,3.239860372,3.550394115,,0.00E+00,0,0,0,0,0,0,0,0.00E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0.00E+00
112,Pope,GK,5.4,BUR,82.67476674,85.12282768,29.64219268,,0,87.42857143,174.8571429,174.8571429,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,0.001112,2.992404326,7.617452707,7.14372612,3.261490688,3.325424705,6.983185292,3.804714119,3.811844445,6.865044947,3.790397351,4.026695832,3.101428681,4.057423677,3.394818667,4.260442756,3.715898383,3.913381218,3.173643259,4.349459992,,0,0.986842105,0.993334488,0.993334488,0.986842105,0.986842105,0.993334488,0.986842105,0.986842105,0.993334488,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,0,2.953030585,7.566678481,7.096109525,3.218576337,3.281669117,6.936638783,3.754652091,3.761688597,6.819285905,3.740523702,3.973712992,3.060620409,4.004036523,3.350150001,4.204384299,3.667004983,3.86188936,3.131884795,4.292230255,,0,0.000139555,0.000436075,0.000354543,0.000150321,0.000172649,0.000354397,0.000134406,0.00015186,0.000313974,0.000167364,0.0001956,9.94568E-05,0.000203919,0.000154125,0.000170073,0.000203274,0.000196133,0.000150302,2.18E-04
69,R Sanchez,GK,4.6,BHA,82.07337821,84.37755182,29.57532954,,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,0,175.6180952,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.306064593,3.252472155,3.799518244,7.442153476,3.517121969,0.001069,7.550439041,4.321161457,4.068888234,7.576126943,3.206932339,3.06281885,4.479157622,3.435848691,3.372135517,4.152070954,3.977341046,3.530765892,3.721786123,3.921565629,,0.991315789,0.991315789,0.991315789,0.995620187,0.991315789,0,0.995620187,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.268669822,3.224227003,3.766522428,7.409558236,3.486578541,0,7.51736953,4.283635581,4.033553152,7.542944924,3.179082664,3.036220686,4.440259674,3.406011058,3.342851182,4.116013496,3.942800979,3.500103978,3.689465349,3.887509928,,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00
559,Ramsdale,GK,5.1,ARS,79.06674184,83.51445652,29.49509478,,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,0,174.8571429,0,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.282301607,4.473849613,3.533274435,7.013912541,4.432177466,4.123657122,0.001579,7.809419212,0.001579,4.005743037,3.99056215,3.86297018,4.093600139,4.437904898,3.957574188,3.663096057,3.751447196,4.186768079,4.158203546,4.246981671,,0.986842105,0.986842105,0.986842105,0.993334488,0.986842105,0.986842105,0,0.993334488,0,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.225955534,4.414983171,3.486783982,6.96716122,4.373859342,4.069398476,0,7.757365431,0,3.953035892,3.938054753,3.812141625,4.03973698,4.379511412,3.905500844,3.614897425,3.702086048,4.131679025,4.103490342,4.191100333,,0.00089571,0.000747044,0.000436863,0.001114775,0.001005404,0.00060385,0,0.00156634,0,0.000892877,0.000860948,0.000696377,0.000667041,0.000730377,0.000694483,0.000758358,0.000676991,0.001003124,0.0007741,9.00E-04
231,Alisson,GK,6,LIV,82.07287293,86.52058761,29.08235534,,0,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,174.8571429,0,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,0.001231,3.839064516,3.591747569,8.845650384,4.229912226,4.153445142,4.268122149,8.401128974,0.001231,4.210271349,4.261371533,3.850259644,4.441985642,3.358129996,4.038311113,4.420467533,4.351368547,4.053770153,4.105115478,4.633590297,,0,0.986842105,0.986842105,0.993334488,0.986842105,0.986842105,0.986842105,0.993334488,0,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,0,3.788550509,3.544487733,8.786689591,4.174255486,4.098794548,4.211962647,8.345131144,0,4.154873042,4.205300855,3.799598333,4.383538463,3.313944075,3.985175441,4.362303487,4.294113698,4.000431072,4.051100801,4.572622004,,0,0.001224092,0.000799577,0.003364168,0.001173295,0.001514368,0.001429478,0.003110534,0,0.001473177,0.001038446,0.001333916,0.001942959,0.000621129,0.001224895,0.001582735,0.001361607,0.001436638,0.001221564,0.001314017
257,Ederson,GK,6,MCI,84.08634935,84.43371778,28.40033611,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.233894268,4.259718045,3.873208472,3.986565139,4.180156817,4.548268956,4.430234365,4.168037036,4.182928035,3.976382193,4.27825622,4.592030707,4.330583266,3.644009208,4.361521761,4.503041654,4.130950899,4.707387161,3.997700252,4.438095429,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.197126239,4.222725757,3.839572714,3.951944968,4.143855455,4.508770831,4.391761277,4.131840925,4.146602608,3.941850453,4.241102942,4.552152545,4.292975569,3.612363865,4.323645388,4.463936292,4.095076851,4.66650722,3.962983381,4.399554074,,0.00169073,0.001443674,0.001296668,0.001104385,0.001363826,0.001786022,0.001758995,0.001603948,0.001428346,0.001489263,0.001309936,0.001434315,0.001595954,0.001289957,0.00118584,0.002169235,0.001592334,0.001880668,0.001329475,0.00169184
556,A Fernandez,GK,4.5,BRE,73.76485199,74.09500282,27.25190188,,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.570850553,2.946903686,6.678249735,6.139943274,3.914982374,2.833038756,3.854351577,3.070972973,3.965002167,3.71170062,3.880472638,3.143727673,2.939306858,3.471320423,3.434944935,3.282100824,2.835501043,3.700268372,3.358699657,3.623057156,,0.991315789,0.991315789,0.995620187,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.539840535,2.921312154,6.64900025,6.11305147,3.880983843,2.808436051,3.820879576,3.044303997,3.930569253,3.679467431,3.846773796,3.11642688,2.913781298,3.441174746,3.40511515,3.25359837,2.810876955,3.668134462,3.329532002,3.591593765,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
