ID,Name,Pos,Price,Team,xPts GW16-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
257,Ederson,GK,6,MCI,83.99540066,84.37750593,26.41977036,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.079429625,3.935483523,3.849488889,3.83018449,3.45318964,3.616029556,3.728921998,4.209147552,3.989553539,3.816906844,3.714649936,3.570200846,3.833808309,4.269240558,3.869700745,3.277798571,3.883606092,4.177107319,3.690177444,4.319085592,3.53116535,4.086348035,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.044003,3.901306956,3.816059117,3.796922362,3.423201414,3.584627194,3.696539254,4.172594429,3.954907416,3.783760021,3.682391134,3.53919647,3.800514711,4.232165574,3.836095449,3.249333478,3.849880039,4.140832439,3.658131167,4.281577744,3.500499967,4.050861328,,0.002021315,0.001563237,0.001778343,0.001552404,0.001371947,0.001199401,0.001449467,0.001920535,0.001867106,0.001655688,0.001473991,0.00154556,0.001407601,0.001544838,0.001703126,0.001301346,0.001251192,0.002339765,0.001633866,0.001933937,0.001402029,0.001793746
231,Alisson,GK,6,LIV,77.76606814,78.34501551,24.49849333,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.12693727,3.084315695,3.850827809,3.175729513,2.950415375,4.035808311,3.574147792,3.622101014,3.599447209,4.172079623,3.157584005,3.694724003,3.658540965,3.308913092,3.972743493,2.737638079,3.407985594,3.894481378,3.664719071,3.567454787,3.460555308,4.08579966,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.072635464,3.043732593,3.800159022,3.133943598,2.91159412,3.98270557,3.527119531,3.57444179,3.552086062,4.117183838,3.116036847,3.646109213,3.610402269,3.265374762,3.920470553,2.701616526,3.363143679,3.843238202,3.616499083,3.520514592,3.415021686,4.032039138,,0.001719711,0.001190074,0.00179741,0.001278236,0.000862104,0.001707794,0.001251679,0.001581353,0.001514467,0.002053996,0.001219974,0.001542368,0.001110397,0.001374356,0.002080585,0.000667395,0.001289308,0.001621532,0.001390074,0.001472284,0.001288907,0.001376432
30,Martinez,GK,5.5,AVL,65.27412494,65.6562302,20.88384251,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.194033962,3.556313473,2.798100369,2.764452408,2.963326606,2.688482561,2.743497899,3.308330076,2.997633661,3.493527707,3.018638667,3.390163865,2.581112211,3.035853695,2.933532232,2.947748964,2.496526114,2.504926165,3.746973718,2.947207104,3.550145642,2.185417892,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.166296299,3.525429698,2.773801076,2.740445321,2.937592453,2.665135212,2.719672786,3.279599841,2.971601579,3.463189177,2.992424174,3.360722968,2.558697289,3.009489702,2.90805682,2.922150091,2.474845755,2.483172859,3.714434209,2.921612937,3.51931543,2.166439263,,0.000147539,0.000166495,9.47769E-05,0.000129108,0.000122671,0.00012213,0.000116475,0.000159725,0.000123527,0.000184889,9.86741E-05,0.000141698,0.000110789,0.00013412,9.88695E-05,0.000130833,0.000102833,0.000113589,0.000182526,0.000134581,0.000137605,5.93072E-05
143,E Mendy,GK,6.3,CHE,54.94264919,65.27315473,19.20692101,,84.32142857,84.32142857,84.32142857,44.46428571,0,0,0,0,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,168.6428571,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,,3.386575062,2.987489879,2.786870022,3.581631072,0.001143,0.001143,0.001143,0.001143,3.091180218,2.95624276,3.103763434,2.977420206,3.592118793,3.128388613,3.499954699,2.841110317,5.709197817,3.173567768,2.807566823,3.544107979,2.233736329,3.453246771,,0.960526316,0.960526316,0.960526316,0.486842105,0,0,0,0,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.979484072,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,3.252894467,2.869562647,2.676861995,1.743688811,0,0,0,0,2.969159947,2.839548967,2.981246456,2.859890461,3.450324631,3.004899588,3.361798592,2.728961225,5.592068326,3.048295356,2.696741817,3.40420898,2.145562527,3.316934398,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00
559,Ramsdale,GK,4.9,ARS,62.66145243,63.81934717,20.06841247,,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,3.088923663,2.749637987,3.099683477,3.456756497,2.614889664,2.338031734,3.466281957,2.868712125,2.316944556,3.457960405,2.547548451,2.866176041,3.01076502,2.675442391,2.882263709,3.520685854,2.762485679,2.656975769,2.55873003,3.245062917,2.908206609,3.262840662,,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,3.007636198,2.677279092,3.01811286,3.36578922,2.546076779,2.276504583,3.37506401,2.793219701,2.255972331,3.366961447,2.480507703,2.790750356,2.931534362,2.605036013,2.806414665,3.428036226,2.689788688,2.587055354,2.491395029,3.159666524,2.831674856,3.176976435,,0.000901939,0.000849608,9.71E-04,0.000804904,0.000482825,0.000695926,0.001095637,0.000650618,0.000504137,0.000998676,0.000676698,0.00098346,0.000924736,0.000753955,7.32E-04,0.000803314,0.000753721,0.000803689,0.000729053,0.001051081,0.000812881,9.48E-04
112,Pope,GK,5.4,BUR,56.74613574,59.01206372,17.83535811,,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,168.1428571,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,,3.222231969,2.396116754,3.072740723,1.801780287,2.417678916,2.740143596,2.145262098,2.336926163,2.10433227,2.69566763,2.6344105,2.430355364,2.655718249,3.079569502,2.194768812,2.881454481,4.732780346,3.264603814,2.612618678,2.991160503,2.012781357,3.351049975,,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.972299169,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,,3.052640813,2.270005346,2.911017527,1.706949746,2.290432657,2.595925512,2.032353567,2.213930049,1.99357794,2.553790386,2.495757316,2.302441924,2.515943605,2.917486897,2.079254664,2.729798982,4.601678398,3.09278256,2.475112432,2.833731003,1.906845497,3.174678923,,0.000260649,0.00016152,0.00020314,0.000139172,0.000182012,0.000198107,0.000152834,0.000172175,0.00014497,0.000139107,0.000156806,0.000133613,0.000172937,0.000199761,0.000103436,0.000207995,0.000340629,0.000172435,0.000210687,0.000199823,0.000149089,2.15E-04
353,Lloris,GK,5.4,TOT,71.99429066,72.35917833,21.17428134,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,2.634956962,2.526288062,3.569988597,2.939593865,3.017764867,3.087229775,2.399507367,3.414592299,3.596593913,2.244686998,5.983312063,3.388474673,2.277371876,3.175719346,3.650495996,2.84213238,6.672080164,3.05727201,3.106112239,2.176983007,3.566690513,3.242183266,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,2.612074441,2.504349245,3.538986064,2.914065813,2.991557962,3.060419621,2.37866954,3.384939261,3.565360334,2.225193664,5.957106275,3.359048445,2.257594699,3.14814073,3.61879432,2.817450704,6.642857701,3.030722016,3.079138107,2.158077628,3.535716622,3.214027464,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Fabianski,GK,5,WHU,55.30991747,57.62570695,18.30339961,,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,,2.175140596,3.340627012,3.04903543,2.584850532,2.609950912,2.951457925,1.863785401,3.107668268,2.20133985,3.263066147,3.209127719,1.7633878,2.962131234,2.079168953,2.998181198,2.62703447,3.180651154,1.982405973,2.690299683,2.813293145,2.222514196,2.707573069,,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,,2.060659512,3.164804537,2.888559881,2.448805767,2.472585075,2.796118034,1.765691433,2.94410678,2.085479858,3.091325824,3.04022626,1.670577916,2.80622959,1.969739008,2.840382187,2.488769498,3.013248461,1.878068817,2.548704963,2.665225085,2.105539765,2.565069223,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,R Sanchez,GK,4.6,BHA,60.48274759,64.42710895,19.12870764,,50,56.64285714,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.452811553,1.995881898,3.415862781,2.094041987,2.615329329,3.362909841,2.339007266,0.001069,2.753987414,3.373981724,5.966589207,2.861960916,2.274501595,1.910966192,3.549577564,2.309608767,4.817809739,3.219935249,2.791459748,2.549508075,2.585314854,2.976966238,,0.552631579,0.631578947,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,1.9081327,1.260556988,3.386198709,2.075856886,2.592617258,3.333705624,2.318694835,0,2.730071207,3.344681357,5.940456662,2.837107045,2.254749344,1.894370959,3.518752285,2.289551638,4.796708633,3.191972654,2.767218124,2.52736761,2.562863435,2.951113637,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
