ID,Name,Pos,Price,Team,xPts GW21-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
408,Fabianski,GK,5,WHU,67.28380862,68.66694573,28.16756001,,170.3809524,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,,7.966436861,3.889211043,3.04065292,3.97910581,3.295588231,4.1865544,4.186715804,2.887144757,3.885885078,3.157800043,3.944404291,3.777932996,4.120396371,3.11623003,3.576924816,3.953881056,3.14751524,3.779284588,,0.979484072,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,7.802998016,3.735689554,2.920627147,3.822035844,3.165499221,4.021295673,4.021450707,2.773178516,3.732494878,3.033150042,3.788704121,3.628804062,3.957749146,2.99322095,3.435730415,3.797806804,3.023271218,3.630102301,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Meslier,GK,4.9,LEE,69.96137613,70.25679012,28.05828373,,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.021603079,6.183326134,4.030394687,3.392879456,3.447174787,6.884706511,3.325399757,3.1901623,4.172339788,3.664083672,3.81821316,3.524403044,3.285652001,3.663456028,3.086469724,3.168014971,3.994547275,3.664688696,,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.986678631,6.156244322,3.995393891,3.363414976,3.417238795,6.854552784,3.296521286,3.162458259,4.136106311,3.632263998,3.785054993,3.493796386,3.257118707,3.631641804,3.059666171,3.140503262,3.959857785,3.632863768,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Martinez,GK,5.5,AVL,79.0265734,79.32198739,28.64681851,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,,4.114369481,3.616754251,3.876382793,4.174852363,4.108754998,8.11228714,4.070851946,4.282370055,3.676696551,3.885082857,4.099468721,3.775413822,3.374748242,3.586094549,4.647153301,4.079036092,8.878573827,3.286201741,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.995620187,0.991315789,,4.078639431,3.585345595,3.842719469,4.138597066,4.073073704,8.076756839,4.035499811,4.245181051,3.644767345,3.851343979,4.063868072,3.742627334,3.345441218,3.554952149,4.606796443,4.043612884,8.839687334,3.257663674,,0.000108264,0.000117295,0.000111215,0.000154629,0.000116229,0.00029482,9.02641E-05,0.000132703,0.000102161,0.000121874,9.22795E-05,0.000119258,9.87596E-05,0.000105868,0.00016699,0.000124135,0.000284642,5.73259E-05
257,Ederson,GK,6,MCI,74.98000028,75.29263186,27.5335613,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.829954589,3.955486389,4.152002823,4.548725527,4.404239944,4.068453076,4.141081802,3.934053077,4.270362347,4.5621978,4.287107396,3.611501566,4.32647655,4.457992901,4.102398833,4.63994205,3.935331899,4.409538011,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.796694457,3.921136112,4.115945957,4.509223437,4.365992597,4.033121773,4.105119776,3.899888932,4.233277621,4.522578714,4.249877253,3.580138526,4.288904517,4.419278753,4.066772738,4.599647817,3.901156648,4.371244655,,0.001205383,0.001056226,0.001312492,0.001638832,0.0016516,0.001459219,0.001360804,0.001435206,0.001296343,0.001366361,0.001518891,0.001208405,0.001129116,0.002078013,0.001529347,0.001759406,0.001250026,0.001612354
295,Dubravka,GK,4.4,NEW,63.69481522,66.11621411,26.00470108,,0,174.8571429,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,0.001295,7.045735595,3.305693772,3.69178578,3.623704613,6.438188463,3.515529221,3.855388731,2.865749954,3.885916125,2.900295346,3.919491754,3.344701664,3.698744528,2.807569593,2.72234511,3.310052436,3.524476715,,0,0.993334488,0.986842105,0.986842105,0.986842105,0.993334488,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,0,6.998772157,3.262197801,3.643209651,3.576024289,6.395274638,3.469272257,3.804659932,2.828042718,3.83478565,2.862133565,3.867919494,3.300692431,3.650076837,2.770627887,2.68652478,3.266499114,3.478102021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Schmeichel,GK,4.8,LEI,64.49697634,64.79239033,24.26887821,,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,,3.178968458,6.422418391,3.722595576,2.378810833,3.262357462,3.401470583,2.649416576,3.454317918,2.808601626,3.694389748,2.584884261,3.738020269,3.398921869,3.47155423,2.704549361,3.536104048,7.046935903,3.549185881,,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.995620187,0.991315789,,3.151361627,6.3942894,3.690267773,2.358152739,3.234026463,3.371931496,2.626408485,3.424319894,2.784211138,3.66230689,2.562436582,3.705558514,3.369404916,3.441406522,2.681062485,3.505395776,7.016071641,3.518364004,,0.000375917,0.000822691,0.000377452,0.00026983,0.000427201,0.000311914,0.00023585,0.000522661,0.000332982,0.000452721,0.000320474,0.00044303,0.000392866,0.000445406,0.000325836,0.00046506,0.00102845,0.000448549
146,Guaita,GK,4.6,CRY,63.65973788,65.042875,23.91051121,,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,170.3809524,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,,3.593624969,3.607979549,2.83563967,3.848896899,3.644285703,3.215776783,4.036393635,3.670969575,6.32116735,3.698986203,3.430675029,3.10816355,3.441595447,3.77037081,3.465396427,3.901664261,3.375690515,3.183855236,,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.979484072,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,3.451771352,3.465559304,2.723706525,3.696966759,3.50043232,3.088838226,3.877062307,3.526062882,6.191482736,3.552973589,3.295253647,2.985472883,3.305742995,3.621540383,3.328604463,3.747651198,3.242439574,3.05817674,,0.000201406,0.000143841,0.00015738,0.0002151,0.000172525,0.00013756,0.000244726,0.000147053,0.000331775,0.000185218,0.000194213,0.000168707,0.000177228,0.000246411,0.000170936,0.000270635,0.000169738,0.000186917
334,McCarthy,GK,4.5,SOU,57.72518114,60.01534735,22.18282385,,65.16666667,58.26190476,76.57142857,84.07142857,86.30952381,172.6190476,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,3.676537147,3.354895166,2.665851686,2.723917716,2.607509029,7.280286419,3.922916809,3.120390111,3.595482422,3.3738406,3.138014475,2.95646577,3.158692952,3.358407054,3.763917615,3.357161929,2.611741014,2.867686527,,0.736842105,0.657894737,0.868421053,0.947368421,0.973684211,0.986495845,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,2.709027372,2.207167872,2.315081728,2.580553625,2.538890371,7.181972302,3.819682156,3.038274581,3.500864464,3.285055321,3.055435147,2.878664039,3.075569453,3.270027921,3.664867152,3.268815563,2.543010987,2.792221092,,0.004401193,0.003015924,0.002343033,0.003219028,0.003166056,0.009396092,0.005576279,0.003556845,0.005671139,0.00414523,0.004173767,0.002882563,0.004069722,0.003014186,0.00437683,0.003615255,0.003297877,0.00353524
129,Kepa,GK,4.7,CHE,13.37054475,44.05376497,19.46459504,,3.489473684,175.752381,87.80904762,0,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,,2.876531716,7.223105528,3.879626574,0.001129,3.383991689,3.52223221,3.400563875,3.53031409,3.879365749,3.650537083,3.781745705,3.397659605,3.34733345,3.476691062,3.387994548,3.844473572,2.898762431,3.70955425,,0.044736842,0.996021468,0.991315789,0,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,,0.128686945,7.194368172,3.84593508,0,0.151389102,0.157573546,0.152130489,0.157935104,0.173550573,0.163313501,0.16918336,0.152000561,0.149749128,0.155536179,0.151568177,0.171989607,0.129681477,0.165953743,,0.006947966,0.012513199,0.010111111,0,0.00857409,0.007453586,0.009214244,0.008733169,0.01011606,0.009496206,0.009422795,0.007546437,0.00879329,0.008891638,0.007824216,0.008031585,0.006670245,0.011947953
143,E Mendy,GK,6.2,CHE,61.00636288,67.79583657,22.31724776,,86.30952381,0,0,0,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,3.57026764,0.001143,0.001143,0.001143,4.082462037,4.236061971,4.093595484,4.239817148,4.598784688,4.377402563,4.529269414,4.094059617,4.041699143,4.182048369,4.072255082,4.587453979,3.532828883,4.417177484,,0.973684211,0,0,0,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,3.476313228,0,0,0,3.975028825,4.124586656,3.985869287,4.128243013,4.477764038,4.262207759,4.410078114,3.986321206,3.935338639,4.071994465,3.965090475,4.466731506,3.439859702,4.300935972,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Bachmann,GK,4.2,WAT,27.73350071,46.1057791,19.09394275,,84.74285714,155.3571429,65.70952381,51.81666667,38.04047619,67.45263158,33.72631579,33.72631579,67.45263158,33.72631579,33.72631579,33.72631579,33.72631579,33.72631579,33.72631579,33.72631579,33.72631579,33.72631579,,2.581783846,5.453793076,3.343102499,2.441810229,3.09239594,4.084817118,2.110750051,2.568394026,4.372157897,2.921919843,2.004319749,2.864446117,3.073368022,2.057799178,3.104325153,2.779177978,2.605553564,2.19017654,,0.955263158,0.933777701,0.747368421,0.586842105,0.428947368,0.496620499,0.378947368,0.378947368,0.496620499,0.378947368,0.378947368,0.378947368,0.378947368,0.378947368,0.378947368,0.378947368,0.378947368,0.378947368,,2.46628299,5.092630359,2.498529236,1.432957056,1.326475101,2.028603914,0.799863177,0.973286157,2.171303235,1.107253835,0.759531694,1.085474318,1.164644724,0.779797583,1.176375847,1.053162181,0.987367666,0.829961636,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Krul,GK,4.5,NOR,54.63903218,55.56077733,19.80077019,,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,171.7380952,85.86904762,,2.716204786,3.280309182,2.982806038,3.480120396,2.494358847,2.311221983,2.929814831,3.46171371,2.884426693,2.712413911,3.094272502,3.469218132,2.384811319,3.517588997,2.852168609,3.011430037,5.676347888,2.781846127,,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.986495845,0.973684211,,2.644725712,3.193985256,2.904311142,3.388538281,2.428717825,2.250400352,2.852714441,3.37061598,2.808520727,2.641034598,3.012844278,3.377922918,2.322053126,3.425020865,2.77711154,2.932181878,5.599693605,2.70863965,,0.000354881,0.000477944,0.000476864,0.000455304,0.000246357,0.000277306,0.000372615,0.000465263,0.00043418,0.000299861,0.000313554,0.000533468,0.000329352,0.000499494,0.000370004,0.000439036,0.000688312,0.000414271
376,Foster,GK,4.1,WAT,30.76355823,46.86812887,17.04272529,,4.631578947,23.68421053,23.94736842,38.16666667,51.69047619,112.1428571,56.07142857,56.07142857,112.1428571,56.07142857,56.07142857,56.07142857,56.07142857,56.07142857,56.07142857,56.07142857,56.07142857,56.07142857,,2.516371499,4.06792931,3.520525874,2.455469513,3.307782097,4.75152554,2.133752679,2.697279812,5.165066175,3.130356815,1.901005443,3.039658629,3.321110676,1.972253962,3.33498328,2.953846342,2.733926245,2.186292059,,0.052631579,0.188711911,0.263157895,0.421052632,0.578947368,0.747922438,0.631578947,0.631578947,0.747922438,0.631578947,0.631578947,0.631578947,0.631578947,0.631578947,0.631578947,0.631578947,0.631578947,0.631578947,,0.132440605,0.767666715,0.926454177,1.0338819,1.91503174,3.553772565,1.347633271,1.703545144,3.863068884,1.977067462,1.200635017,1.919784397,2.097543585,1.245634081,2.10630523,1.865587163,1.72669026,1.380816037,,0.000360301,0.000742689,0.000521706,0.00031917,0.000352708,0.000627895,0.000299465,0.00038494,0.00075279,0.000434573,0.000252142,0.000488398,0.000423043,0.000181065,0.000485059,0.000334634,0.00041368,0.000220389
242,Kelleher,GK,4.3,LIV,5.188273456,38.29734548,15.12676845,,78.25,12.52631579,2.105263158,2.105263158,2.105263158,4.210526316,0,2.105263158,2.105263158,2.105263158,2.105263158,2.105263158,2.105263158,2.105263158,2.105263158,2.105263158,2.105263158,2.105263158,,3.420544389,4.564132441,3.607943505,3.478310259,3.612644071,4.823083757,0.001242,3.552020221,3.607704727,3.279576913,3.751878951,2.901736491,3.44058102,3.74300251,3.648644396,3.394793511,3.489805954,3.915385844,,0.907894737,0.130020776,0.026315789,0.026315789,0.026315789,0.039127424,0,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,3.105494248,0.59343204,0.094945882,0.09153448,0.095069581,0.188714842,0,0.093474216,0.094939598,0.086304656,0.098733657,0.076361487,0.090541606,0.098500066,0.096016958,0.089336671,0.091836999,0.10303647,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Forster,GK,4.4,SOU,4.686796138,37.83835431,14.55295619,,24.59210526,31.61842105,13.05,5.826315789,3.315789474,6.631578947,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,,3.71463051,3.421373952,2.693241338,2.592094291,2.53653792,4.718929427,3.71005818,2.991366662,3.406693094,3.217632535,3.007358234,2.84755764,3.020613131,3.210667763,3.568391251,3.217321334,2.546840915,2.771006855,,0.276315789,0.355263158,0.15,0.071052632,0.039473684,0.05843144,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,,1.026411062,1.215488114,0.403986201,0.184175121,0.100126497,0.275733844,0.146449665,0.118080263,0.134474727,0.127011811,0.118711509,0.112403591,0.119234729,0.126736885,0.140857549,0.126999526,0.100533194,0.10938185,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
