ID,Name,Pos,Price,Team,xPts GW37-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,38,xPts if play,38,Probability to play,38,xPts,38,npG,38
396,Sierralta,DEF,4.3,WAT,0,2,2,,0,,0.001396,,0,,0,,0
387,Troost-Ekong,DEF,4.3,WAT,0,2,2,,0,,0.001387,,0,,0,,0
580,Kabak,DEF,4.3,NOR,0,2,2,,0,,0.001609,,0,,0,,0
91,Pinnock,DEF,4.4,BRE,0,2,2,,0,,0.001091,,0,,0,,0
36,Hause,DEF,4.4,AVL,0,2,2,,0,,0.001036,,0,,0,,0
324,Zimmermann,DEF,4.4,NOR,0,2,2,,0,,0.001324,,0,,0,,0
439,Kilman,DEF,4.5,WOL,0,2,2,,0,,0.001439,,0,,0,,0
594,Zanka,DEF,4.5,BRE,0,2,2,,0,,0.001618,,0,,0,,0
161,N Ferguson,DEF,4.5,CRY,0,2,2,,0,,0.001161,,0,,0,,0
473,Bertrand,DEF,4.6,LEI,0,2,2,,0,,0.001473,,0,,0,,0
360,Doherty,DEF,4.6,TOT,0,2,2,,0,,0.00136,,0,,0,,0
431,Saiss,DEF,4.8,WOL,0,2,2,,0,,0.001431,,0,,0,,0
494,Romero,DEF,4.8,TOT,0,2,2,,0,,0.001495,,0,,0,,0
437,Semedo,DEF,4.8,WOL,0,2,2,,0,,0.001437,,0,,0,,0
460,Perraud,DEF,4.8,SOU,0,2,2,,0,,0.00146,,0,,0,,0
45,Konsa,DEF,4.9,AVL,0,2,2,,0,,0.001045,,0,,0,,0
409,Ogbonna,DEF,4.9,WHU,0,2,2,,0,,0.001409,,0,,0,,0
16,Tierney,DEF,5,ARS,0,2,2,,0,,0.001016,,0,,0,,0
370,Reguilon,DEF,5.1,TOT,0,2,2,,0,,0.00137,,0,,0,,0
135,Chilwell,DEF,5.6,CHE,0,2,2,,0,,0.001135,,0,,0,,0
262,Dias,DEF,6.1,MCI,0,2,2,,0,,0.001262,,0,,0,,0
626,Bradley,DEF,4,LIV,0.004944507,1.999681349,1.999681349,,0.065789474,,1.878912685,,0.002631579,,0.004944507,,0.004777989
627,Beck,DEF,4,LIV,0.004869765,1.999606607,1.999606607,,0.065789474,,1.850510651,,0.002631579,,0.004869765,,0.006018189
0,Koumetio,DEF,4,LIV,0.004794125,1.999530967,1.999530967,,0.065789474,,1.821767608,,0.002631579,,0.004794125,,0.004003485
660,Quansah,DEF,4,LIV,0.004780621,1.999517463,1.999517463,,0.065789474,,1.816635821,,0.002631579,,0.004780621,,0.008030025
711,Swanson,DEF,4,ARS,0.004688069,1.999424911,1.999424911,,0.065789474,,1.78146609,,0.002631579,,0.004688069,,0.011946828
730,Kirk,DEF,4,ARS,0.002024091,1.999392512,1.999392512,,0.026315789,,1.538308857,,0.001315789,,0.002024091,,0.00069174
719,Ogungbo,DEF,4,ARS,0.002022171,1.999390592,1.999390592,,0.026315789,,1.536850146,,0.001315789,,0.002022171,,0.000326109
724,Lavinier,DEF,4,TOT,0.002014249,1.99938267,1.99938267,,0.026315789,,1.530829194,,0.001315789,,0.002014249,,0.004033964
540,Hannam,DEF,3.9,CRY,0.004574913,1.999311756,1.999311756,,0.105263158,,1.738467129,,0.002631579,,0.004574913,,0.001819734
705,Awe,DEF,4,ARS,0.004502525,1.999239367,1.999239367,,0.065789474,,1.71095933,,0.002631579,,0.004502525,,0.008449829
712,Offiah,DEF,4,BHA,0.001818323,1.999186744,1.999186744,,0.026315789,,1.381925767,,0.001315789,,0.001818323,,0.000436499
598,Omole,DEF,3.9,TOT,0.004213323,1.998950165,1.998950165,,0.065789474,,1.601062718,,0.002631579,,0.004213323,,0.001923209
653,Turns,DEF,4,BHA,0.003980087,1.998716929,1.998716929,,0.065789474,,1.512433011,,0.002631579,,0.003980087,,0.006627051
639,Daley-Campbell,DEF,4,LEI,0.003839013,1.998575855,1.998575855,,0.065789474,,1.458825015,,0.002631579,,0.003839013,,0.004563708
617,Ashby,DEF,4,WHU,0.003824893,1.998561735,1.998561735,,0.065789474,,1.453459252,,0.002631579,,0.003824893,,0.009277812
645,B Nelson,DEF,4,LEI,0.003750622,1.998487464,1.998487464,,0.065789474,,1.425236317,,0.002631579,,0.003750622,,0.006634122
709,Adaramola,DEF,4,CRY,0.003742294,1.998479136,1.998479136,,0.065789474,,1.422071723,,0.002631579,,0.003742294,,0.006985644
682,Ekwah,DEF,4,WHU,0.003639646,1.998376488,1.998376488,,0.065789474,,1.383065349,,0.002631579,,0.003639646,,0.006924377
644,Alese,DEF,4,WHU,0.003631728,1.99836857,1.99836857,,0.065789474,,1.380056616,,0.002631579,,0.003631728,,0.005420981
554,J Baptiste,DEF,3.9,WHU,0.0036022,1.998339042,1.998339042,,0.065789474,,1.368835898,,0.002631579,,0.0036022,,0.000449115
608,Hjelde,DEF,4,LEE,0.050685,1.998053421,1.998053421,,1.842105263,,1.926029984,,0.026315789,,0.050685,,0.017013464
635,Bueno,DEF,4,WOL,0.00267382,1.997410662,1.997410662,,0.065789474,,1.01605144,,0.002631579,,0.00267382,,0.000342222
684,K Hayden,DEF,4,AVL,0.002622116,1.997358958,1.997358958,,0.065789474,,0.996403924,,0.002631579,,0.002622116,,0.004195113
633,Morris,DEF,4,WAT,0.002565434,1.997302276,1.997302276,,0.065789474,,0.974864805,,0.002631579,,0.002565434,,0.000349308
610,Bogarde,DEF,4,AVL,0.002434849,1.997171691,1.997171691,,0.147368421,,0.925242654,,0.002631579,,0.002434849,,0.000596311
667,Small,DEF,4,SOU,0.022859752,1.996543962,1.996543962,,0.789473684,,1.737341124,,0.013157895,,0.022859752,,0.043337706
563,C Cresswell,DEF,4,LEE,0.048715202,1.996083623,1.996083623,,1.842105263,,1.851177668,,0.026315789,,0.048715202,,0.024767005
728,A Fernandez C,DEF,4,MUN,0.019315346,1.992999557,1.992999557,,0.328947368,,1.46796632,,0.013157895,,0.019315346,,0.008790667
643,Tomkinson,DEF,4,NOR,0.015220907,1.988905118,1.988905118,,0.789473684,,1.156788956,,0.013157895,,0.015220907,,0.019625989
657,Moore,DEF,4,LEE,0.040488012,1.987856433,1.987856433,,1.184210526,,1.538544464,,0.026315789,,0.040488012,,0.000966263
722,Jeanvier,DEF,4,BRE,0.035880229,1.98324865,1.98324865,,0.526315789,,1.363448705,,0.026315789,,0.035880229,,0.009557174
623,Welch,DEF,4,EVE,0.03219824,1.979566661,1.979566661,,1.184210526,,1.223533131,,0.026315789,,0.03219824,,0.004249046
546,Valery,DEF,3.9,SOU,0.177439472,1.966913156,1.966913156,,7.368421053,,1.685674983,,0.105263158,,0.177439472,,0.020847438
175,Mina,DEF,4.9,EVE,0.168150763,1.957624447,1.957624447,,8.421052632,,1.59743225,,0.105263158,,0.168150763,,0.02877312
618,Nkoulou,DEF,4.4,WAT,0.054783376,1.949520218,1.949520218,,3.368421053,,1.040884139,,0.052631579,,0.054783376,,0.008848632
417,Masuaku,DEF,4.4,WHU,0.250018618,1.934229144,1.934229144,,4.736842105,,1.583451245,,0.157894737,,0.250018618,,0.004178168
390,Masina,DEF,4.3,WAT,0.09168996,1.933795224,1.933795224,,5.921052632,,1.161406165,,0.078947368,,0.09168996,,0.015364157
415,Fredericks,DEF,4.4,WHU,0.239452205,1.923662731,1.923662731,,4.736842105,,1.516530632,,0.157894737,,0.239452205,,0.004489541
179,Godfrey,DEF,4.7,EVE,0.237423638,1.921634164,1.921634164,,14.21052632,,1.503683039,,0.157894737,,0.237423638,,0.02349997
446,Mosquera,DEF,4.4,WOL,0.079279205,1.921384468,1.921384468,,6.631578947,,1.004203259,,0.078947368,,0.079279205,,0.012059885
544,Branthwaite,DEF,4,EVE,0.54944353,1.917864582,1.917864582,,26.52631579,,1.739904511,,0.315789474,,0.54944353,,0.033158429
169,Keane,DEF,4.6,EVE,1.368581371,1.894897161,1.894897161,,62.16666667,,1.857360432,,0.736842105,,1.368581371,,0.02484507
670,Feeney,DEF,4,AVL,0.102075869,1.891549553,1.891549553,,6.315789474,,0.969720756,,0.105263158,,0.102075869,,0.001506923
502,Kenny,DEF,4.4,EVE,0.501239984,1.869661037,1.869661037,,26.52631579,,1.58725995,,0.315789474,,0.501239984,,0.01752696
338,J Stephens,DEF,4.4,SOU,1.552388248,1.868177722,1.868177722,,69.02380952,,1.843461045,,0.842105263,,1.552388248,,0.023511538
351,Salisu,DEF,4.5,SOU,1.819086014,1.861191277,1.861191277,,84.98571429,,1.858206144,,0.978947368,,1.819086014,,0.045330708
443,Hoever,DEF,3.9,WOL,0.156393636,1.840604163,1.840604163,,12.63157895,,0.990493029,,0.157894737,,0.156393636,,0.003394484
567,Lyanco,DEF,4.4,SOU,0.918859639,1.813596481,1.813596481,,44.5,,1.662698394,,0.552631579,,0.918859639,,0.020256642
432,Marcal,DEF,4.2,WOL,0.234126565,1.813073934,1.813073934,,16.84210526,,1.112101184,,0.210526316,,0.234126565,,0.011696479
675,Mykolenko,DEF,4.9,EVE,1.519148125,1.78230602,1.78230602,,71.07142857,,1.749322084,,0.868421053,,1.519148125,,0.021606682
165,Coleman,DEF,4.9,EVE,1.600891437,1.758786174,1.758786174,,78.5,,1.738110703,,0.921052632,,1.600891437,,0.023514189
456,Gibson,DEF,4.4,NOR,0.384300468,1.75272152,1.75272152,,29.05263158,,1.216951481,,0.315789474,,0.384300468,,0.028813235
327,J Sorensen,DEF,4.3,NOR,0.488385111,1.751543006,1.751543006,,27.63157895,,1.325616731,,0.368421053,,0.488385111,,0.027897371
400,Ngakia,DEF,4.2,WAT,0.433167442,1.696325337,1.696325337,,27.63157895,,1.175740201,,0.368421053,,0.433167442,,0.004137276
290,B Williams,DEF,3.9,NOR,0.327117297,1.695538349,1.695538349,,25.26315789,,1.03587144,,0.315789474,,0.327117297,,0.007227599
178,Holgate,DEF,4.2,EVE,1.347980974,1.558507289,1.558507289,,76.35714286,,1.50656697,,0.894736842,,1.347980974,,0.029343598
379,Cathcart,DEF,4.2,WAT,0.480109561,1.53274114,1.53274114,,40.35714286,,1.013564629,,0.473684211,,0.480109561,,0.005565633
319,Hanley,DEF,4.4,NOR,1.38155709,1.407872879,1.407872879,,86.53571429,,1.399977851,,0.986842105,,1.38155709,,0.040004057
321,Byram,DEF,4.4,NOR,1.246532137,1.404426874,1.404426874,,76.83333333,,1.353377749,,0.921052632,,1.246532137,,0.053275363
457,Giannoulis,DEF,4.4,NOR,1.084845094,1.400634568,1.400634568,,69.02380952,,1.28825355,,0.842105263,,1.084845094,,0.011952042
433,Jonny,DEF,4.5,WOL,1.310113747,1.389061116,1.389061116,,77.36904762,,1.363954038,,0.960526316,,1.310113747,,0.032965565
685,Toti,DEF,4.4,WOL,0.710276482,1.34185543,1.34185543,,59.21428571,,1.038096397,,0.684210526,,0.710276482,,0.013336178
470,Ait-Nouri,DEF,4.1,WOL,1.17554399,1.333438727,1.333438727,,76.83333333,,1.276304903,,0.921052632,,1.17554399,,0.015492354
168,Digne,DEF,5,AVL,1.275234871,1.327866449,1.327866449,,82.78571429,,1.309700678,,0.973684211,,1.275234871,,0.014406955
326,Aarons,DEF,4.3,NOR,1.218249876,1.270881455,1.270881455,,82.78571429,,1.251175549,,0.973684211,,1.218249876,,0.017977698
382,Femenia,DEF,4.3,WAT,0.945941201,1.261730675,1.261730675,,65.21428571,,1.123305177,,0.842105263,,0.945941201,,0.002371149
428,Boly,DEF,4.9,WOL,1.205714037,1.258345616,1.258345616,,85.42857143,,1.238300903,,0.973684211,,1.205714037,,0.020280636
52,Young,DEF,4.7,AVL,0.676001897,1.254949266,1.254949266,,24.86842105,,0.951410078,,0.710526316,,0.676001897,,0.003989099
429,Coady,DEF,4.8,WOL,1.173601662,1.226233241,1.226233241,,85.42857143,,1.205320626,,0.973684211,,1.173601662,,0.023700779
384,Kabasele,DEF,4.3,WAT,1.057679875,1.215574612,1.215574612,,78.5,,1.14833815,,0.921052632,,1.057679875,,0.023909927
677,Samir,DEF,4.5,WAT,0.672946677,1.199262467,1.199262467,,63.5,,0.913284777,,0.736842105,,0.672946677,,0.015627354
10,Chambers,DEF,4.2,AVL,1.107155085,1.159786664,1.159786664,,82.78571429,,1.137078195,,0.973684211,,1.107155085,,0.01882239
676,H Kamara,DEF,4.5,WAT,1.095365966,1.147997545,1.147997545,,84.54761905,,1.124970452,,0.973684211,,1.095365966,,0.016343359
44,Cash,DEF,5.3,AVL,1.094726217,1.147357796,1.147357796,,85.42857143,,1.124313412,,0.973684211,,1.094726217,,0.024519902
38,Mings,DEF,5,AVL,1.010258403,1.036574192,1.036574192,,86.53571429,,1.023728515,,0.986842105,,1.010258403,,0.017859028
359,Son,MID,11,TOT,7.157918454,7.200023718,7.200023718,,81.44285714,,7.311852185,,0.978947368,,7.157918454,,0.627531933
230,Mane,MID,11.7,LIV,5.821890924,5.874522503,5.874522503,,79.26190476,,5.979239327,,0.973684211,,5.821890924,,0.51315796
251,De Bruyne,MID,11.9,MCI,5.690479477,5.75890053,5.75890053,,75.15238095,,5.892049595,,0.965789474,,5.690479477,,0.286965774
138,Mount,MID,7.7,CHE,5.306176656,5.385124024,5.385124024,,73.89285714,,5.52423871,,0.960526316,,5.306176656,,0.311185238
265,Foden,MID,7.8,MCI,5.020018245,5.088439297,5.088439297,,71.65714286,,5.197839054,,0.965789474,,5.020018245,,0.359516135
22,Saka,MID,6.7,ARS,4.95728794,5.025708992,5.025708992,,78.64761905,,5.132886695,,0.965789474,,4.95728794,,0.275745112
212,Maddison,MID,6.9,LEI,4.861673291,4.94062066,4.94062066,,76.5,,5.061468084,,0.960526316,,4.861673291,,0.32216296
255,Sterling,MID,10.5,MCI,4.724137887,4.934664203,4.934664203,,60.16666667,,5.279918815,,0.894736842,,4.724137887,,0.422699695
233,Salah,MID,13.3,LIV,4.462042421,4.883095053,4.883095053,,50.64285714,,5.6519204,,0.789473684,,4.462042421,,0.43172254
696,Diaz,MID,8,LIV,4.337097144,4.405518196,4.405518196,,66.41428571,,4.490727288,,0.965789474,,4.337097144,,0.323003583
699,Eriksen,MID,5.6,BRE,4.270998146,4.339419198,4.339419198,,82.14285714,,4.422286908,,0.965789474,,4.270998146,,0.172712739
196,Raphinha,MID,6.4,LEE,4.235229634,4.287861213,4.287861213,,82.78571429,,4.3496953,,0.973684211,,4.235229634,,0.247914653
141,Havertz,MID,7.9,CHE,4.038048558,4.248574873,4.248574873,,55.30952381,,4.513113094,,0.894736842,,4.038048558,,0.380794764
261,B Silva,MID,7,MCI,4.082907891,4.161855259,4.161855259,,73.02380952,,4.250698626,,0.960526316,,4.082907891,,0.227477195
277,Fernandes,MID,11.6,MUN,4.082744568,4.135376147,4.135376147,,82.78571429,,4.193089016,,0.973684211,,4.082744568,,0.202319747
240,Jota,MID,8.3,LIV,3.898712541,4.109238856,4.109238856,,48.83333333,,4.357384604,,0.894736842,,3.898712541,,0.389077906
154,Zaha,MID,6.8,CRY,3.978610314,4.020715577,4.020715577,,81.44285714,,4.064171826,,0.978947368,,3.978610314,,0.17184145
701,Kulusevski,MID,6.3,TOT,3.910047519,3.988994888,3.988994888,,66.07142857,,4.070734404,,0.960526316,,3.910047519,,0.196232143
64,Trossard,MID,5.8,BHA,3.880718347,3.985981505,3.985981505,,72.07142857,,4.096313811,,0.947368421,,3.880718347,,0.192343083
558,Odegaard,MID,5.6,ARS,3.842163458,3.91058451,3.91058451,,73.4047619,,3.978261891,,0.965789474,,3.842163458,,0.177115236
96,Mbeumo,MID,5.2,BRE,3.807064428,3.875485481,3.875485481,,78.64761905,,3.941919572,,0.965789474,,3.807064428,,0.249427289
420,Bowen,MID,6.9,WHU,3.772398384,3.840819436,3.840819436,,76.9,,3.906025574,,0.965789474,,3.772398384,,0.225949444
578,Cornet,MID,5.8,BUR,3.741267758,3.809688811,3.809688811,,69.03571429,,3.873792229,,0.965789474,,3.741267758,,0.25734914
26,Martinelli,MID,5.3,ARS,3.676443825,3.755391194,3.755391194,,59.11904762,,3.827530558,,0.960526316,,3.676443825,,0.253895651
215,H Barnes,MID,6.5,LEI,3.588205377,3.746100114,3.746100114,,55.16666667,,3.895765838,,0.921052632,,3.588205377,,0.258018383
697,Guimaraes,MID,5,NEW,3.536468143,3.589099722,3.589099722,,82.78571429,,3.632048363,,0.973684211,,3.536468143,,0.154655627
341,Ward-Prowse,MID,6.5,SOU,3.485866526,3.538498104,3.538498104,,85.42857143,,3.580079134,,0.973684211,,3.485866526,,0.080233392
254,Mahrez,MID,8.6,MCI,3.170873849,3.434031744,3.434031744,,38.85714286,,3.651309281,,0.868421053,,3.170873849,,0.195144892
267,Harrison,MID,5.5,LEE,3.373494469,3.426126048,3.426126048,,77.5,,3.464669995,,0.973684211,,3.373494469,,0.162191853
74,Mac Allister,MID,5.1,BHA,3.262368021,3.341315389,3.341315389,,73.02380952,,3.396437939,,0.960526316,,3.262368021,,0.144738321
144,Gallagher,MID,6.1,CRY,3.202360631,3.270781684,3.270781684,,76.9,,3.315795749,,0.965789474,,3.202360631,,0.156271895
222,J Henderson,MID,4.9,LIV,3.199416516,3.267837569,3.267837569,,78.64761905,,3.312747347,,0.965789474,,3.199416516,,0.06281019
239,Keita,MID,5,LIV,3.037453405,3.195348142,3.195348142,,60.16666667,,3.297806554,,0.921052632,,3.037453405,,0.135763796
131,Ziyech,MID,7.3,CHE,2.656637429,3.182953219,3.182953219,,39.5,,3.605436511,,0.736842105,,2.656637429,,0.160756082
266,Rodri,MID,5.5,MCI,3.106340128,3.174761181,3.174761181,,82.14285714,,3.216373975,,0.965789474,,3.106340128,,0.087752119
21,Smith Rowe,MID,5.7,ARS,3.085116199,3.164063567,3.164063567,,52.16666667,,3.211901796,,0.960526316,,3.085116199,,0.181063232
365,Hojbjerg,MID,4.8,TOT,3.089877053,3.158298106,3.158298106,,83.89047619,,3.199327739,,0.965789474,,3.089877053,,0.075733618
132,Loftus-Cheek,MID,5.4,CHE,2.814275243,3.130064717,3.130064717,,61.4047619,,3.341951852,,0.842105263,,2.814275243,,0.109444328
210,Tielemans,MID,6.4,LEI,2.568413222,3.094729011,3.094729011,,56.83333333,,3.485703658,,0.736842105,,2.568413222,,0.111533342
524,Wissa,MID,5.7,BRE,2.978096396,3.057043765,3.057043765,,52.16666667,,3.100483919,,0.960526316,,2.978096396,,0.177055766
160,Eze,MID,5.9,CRY,2.878973517,3.036868254,3.036868254,,63.5,,3.125742676,,0.921052632,,2.878973517,,0.09257083
118,McNeil,MID,5.5,BUR,2.960806316,3.029227369,3.029227369,,73.4047619,,3.065685014,,0.965789474,,2.960806316,,0.064884555
505,Dewsbury-Hall,MID,4.4,LEI,2.890740767,2.996003925,2.996003925,,77.21428571,,3.051337476,,0.947368421,,2.890740767,,0.071923243
362,Lucas Moura,MID,5.9,TOT,2.914705077,2.993652446,2.993652446,,52.16666667,,3.034487478,,0.960526316,,2.914705077,,0.15374268
7,Xhaka,MID,4.8,ARS,2.926796759,2.979428338,2.979428338,,85.42857143,,3.005899374,,0.973684211,,2.926796759,,0.063361169
423,Fornals,MID,6,WHU,2.856215577,2.961478735,2.961478735,,72.92857143,,3.01489422,,0.947368421,,2.856215577,,0.119324126
115,Brownhill,MID,4.3,BUR,2.881771868,2.923877131,2.923877131,,84.98571429,,2.943745456,,0.978947368,,2.881771868,,0.061756731
137,Pulisic,MID,7.9,CHE,2.005437797,2.900174639,2.900174639,,29.84210526,,3.628887441,,0.552631579,,2.005437797,,0.268600219
422,Soucek,MID,5.7,WHU,2.592045302,2.855203197,2.855203197,,67.92857143,,2.984779439,,0.868421053,,2.592045302,,0.120867055
77,Norgaard,MID,5,BRE,2.740079433,2.808500486,2.808500486,,78.64761905,,2.837139468,,0.965789474,,2.740079433,,0.084634659
225,Thiago,MID,5.3,LIV,2.731927573,2.800348626,2.800348626,,66.41428571,,2.828698849,,0.965789474,,2.731927573,,0.074333159
702,Bentancur,MID,4.9,TOT,2.72803346,2.796454512,2.796454512,,76.9,,2.824666798,,0.965789474,,2.72803346,,0.062309398
369,Bergwijn,MID,5.9,TOT,2.443422991,2.759212464,2.759212464,,33.68421053,,2.901564802,,0.842105263,,2.443422991,,0.169004379
538,Caicedo,MID,4.5,BHA,2.62643716,2.731700318,2.731700318,,75.5,,2.772350336,,0.947368421,,2.62643716,,0.09533136
512,Elanga,MID,4.8,MUN,2.663286529,2.715918108,2.715918108,,65.16666667,,2.735267246,,0.973684211,,2.663286529,,0.11210854
587,Lookman,MID,5.9,LEI,1.968263888,2.705105993,2.705105993,,32.84210526,,3.116417822,,0.631578947,,1.968263888,,0.196918626
33,Grealish,MID,7.5,MCI,2.11145736,2.690404729,2.690404729,,36.92857143,,2.971680729,,0.710526316,,2.11145736,,0.125399451
336,Redmond,MID,5.9,SOU,2.583263273,2.688526431,2.688526431,,61.78571429,,2.726777899,,0.947368421,,2.583263273,,0.086828012
517,Elyounoussi,MID,5.4,SOU,2.401605348,2.664763243,2.664763243,,53.78571429,,2.765484946,,0.868421053,,2.401605348,,0.160060682
250,Gundogan,MID,7.1,MCI,1.971049418,2.655259944,2.655259944,,29.60526316,,2.995995115,,0.657894737,,1.971049418,,0.158458512
155,Schlupp,MID,5.4,CRY,2.527819654,2.633082812,2.633082812,,61.78571429,,2.668254079,,0.947368421,,2.527819654,,0.104807007
12,Elneny,MID,4.4,ARS,2.543658605,2.612079658,2.612079658,,76.9,,2.633760954,,0.965789474,,2.543658605,,0.038388228
55,Gross,MID,5.7,BHA,2.08494227,2.61125806,2.61125806,,40.83333333,,2.82956451,,0.736842105,,2.08494227,,0.056967687
186,Klich,MID,5.1,LEE,2.541518796,2.609939848,2.609939848,,73.4047619,,2.631545347,,0.965789474,,2.541518796,,0.08645409
101,Cork,MID,4.4,BUR,2.509860025,2.578281077,2.578281077,,82.14285714,,2.598765148,,0.965789474,,2.509860025,,0.048227968
419,Benrahma,MID,5.9,WHU,2.345238054,2.55576437,2.55576437,,47.21428571,,2.621148413,,0.894736842,,2.345238054,,0.100768768
274,Fred,MID,4.9,MUN,2.497915497,2.550547076,2.550547076,,73.97619048,,2.565426727,,0.973684211,,2.497915497,,0.053327571
123,Jorginho,MID,5.7,CHE,1.38383463,2.541729367,2.541729367,,32,,3.286607247,,0.421052632,,1.38383463,,0.02218294
681,Coutinho,MID,7.1,AVL,2.459347764,2.538295133,2.538295133,,62.5952381,,2.560416851,,0.960526316,,2.459347764,,0.099785763
323,Dowell,MID,5.1,NOR,2.302994648,2.513520964,2.513520964,,60.16666667,,2.573935195,,0.894736842,,2.302994648,,0.092718664
309,S Longstaff,MID,4.3,NEW,2.422065188,2.501012557,2.501012557,,73.02380952,,2.521602114,,0.960526316,,2.422065188,,0.07292187
281,Rashford,MID,9.4,MUN,1.757166026,2.494008131,2.494008131,,35.36842105,,2.782179541,,0.631578947,,1.757166026,,0.129871651
174,Iwobi,MID,5.8,EVE,2.252340975,2.462867291,2.462867291,,66.64285714,,2.517322266,,0.894736842,,2.252340975,,0.04834286
503,A Gordon,MID,4.6,EVE,2.347734682,2.45299784,2.45299784,,68.64285714,,2.478164386,,0.947368421,,2.347734682,,0.066304604
421,Rice,MID,5,WHU,2.3697603,2.448707668,2.448707668,,81.71428571,,2.467147709,,0.960526316,,2.3697603,,0.032803704
339,S Armstrong,MID,5.8,SOU,2.226726102,2.437252418,2.437252418,,55.30952381,,2.488693879,,0.894736842,,2.226726102,,0.097300856
285,McTominay,MID,5.4,MUN,2.368804128,2.43722518,2.43722518,,76.9,,2.452712721,,0.965789474,,2.368804128,,0.054468129
84,Janelt,MID,4.9,BRE,2.266222999,2.424117736,2.424117736,,53.5,,2.460470684,,0.921052632,,2.266222999,,0.069334804
70,Bissouma,MID,4.4,BHA,2.349862968,2.418284021,2.418284021,,76.9,,2.433100621,,0.965789474,,2.349862968,,0.04192217
124,Barkley,MID,5.2,CHE,1.253948676,2.411843412,2.411843412,,18.94736842,,2.978128105,,0.421052632,,1.253948676,,0.137564331
471,Lees-Melou,MID,4.8,NOR,2.331465888,2.399886941,2.399886941,,75.15238095,,2.414051873,,0.965789474,,2.331465888,,0.064568662
449,Rashica,MID,5.2,NOR,2.186715192,2.397241508,2.397241508,,60.16666667,,2.443975803,,0.894736842,,2.186715192,,0.082852466
308,Almiron,MID,5,NEW,2.290569238,2.395832396,2.395832396,,58.35714286,,2.417823085,,0.947368421,,2.290569238,,0.085602953
130,Kante,MID,4.9,CHE,1.214368209,2.372262945,2.372262945,,27.78947368,,2.884124495,,0.421052632,,1.214368209,,0.086793516
592,Saul,MID,4.9,CHE,1.633952068,2.370794174,2.370794174,,37.78571429,,2.587090775,,0.631578947,,1.633952068,,0.06820503
191,K Phillips,MID,4.7,LEE,2.324193691,2.366298954,2.366298954,,84.1,,2.374176351,,0.978947368,,2.324193691,,0.036749146
485,Sancho,MID,8.9,MUN,1.200549045,2.358443782,2.358443782,,25.26315789,,2.851303982,,0.421052632,,1.200549045,,0.102941955
60,March,MID,5.3,BHA,2.084687955,2.347845849,2.347845849,,47.5,,2.400549766,,0.868421053,,2.084687955,,0.052375916
484,D Gray,MID,5.4,EVE,2.242268568,2.347531726,2.347531726,,58.35714286,,2.366839044,,0.947368421,,2.242268568,,0.083361809
416,Lanzini,MID,5.6,WHU,2.227887287,2.333150445,2.333150445,,54.92857143,,2.351658803,,0.947368421,,2.227887287,,0.045102899
298,Fraser,MID,5.2,NEW,1.266783864,2.319415443,2.319415443,,25.57894737,,2.674321492,,0.473684211,,1.266783864,,0.089619977
17,Pepe,MID,6.9,ARS,1.7084416,2.287388968,2.287388968,,19.18421053,,2.404473363,,0.710526316,,1.7084416,,0.131410502
81,Canos,MID,5.5,BRE,1.599376396,2.283586923,2.283586923,,34.21052632,,2.431052122,,0.657894737,,1.599376396,,0.092701121
462,Mwepu,MID,5.9,BHA,1.512681301,2.249523406,2.249523406,,32.84210526,,2.395078726,,0.631578947,,1.512681301,,0.085931579
125,Kovacic,MID,4.9,CHE,0.866125681,2.234546734,2.234546734,,17.68421053,,2.742731324,,0.315789474,,0.866125681,,0.07348921
173,Doucoure,MID,5.3,EVE,1.631242798,2.210190167,2.210190167,,53.64285714,,2.295823198,,0.710526316,,1.631242798,,0.053056234
317,Rupp,MID,4.4,NOR,2.084833593,2.190096751,2.190096751,,60.07142857,,2.200657682,,0.947368421,,2.084833593,,0.047347629
354,Sissoko,MID,4.4,WAT,2.12663742,2.179268999,2.179268999,,85.42857143,,2.184114107,,0.973684211,,2.12663742,,0.04247712
426,Moutinho,MID,4.9,WOL,2.109817242,2.178238295,2.178238295,,80.3952381,,2.184551913,,0.965789474,,2.109817242,,0.015541715
86,Jensen,MID,4.9,BRE,2.009883782,2.167778519,2.167778519,,38.5,,2.182159535,,0.921052632,,2.009883782,,0.061099353
35,McGinn,MID,5.6,AVL,2.095302774,2.163723827,2.163723827,,82.14285714,,2.169523308,,0.965789474,,2.095302774,,0.027040804
436,Neves,MID,5.2,WOL,2.050942215,2.156205373,2.156205373,,75.5,,2.164883449,,0.947368421,,2.050942215,,0.03524967
304,Murphy,MID,4.6,NEW,1.409579272,2.146421377,2.146421377,,28.42105263,,2.231833847,,0.631578947,,1.409579272,,0.082964249
211,Perez,MID,5.7,LEI,1.384125044,2.120967149,2.120967149,,18.94736842,,2.191531319,,0.631578947,,1.384125044,,0.096068621
51,J Ramsey,MID,4.7,AVL,2.036897017,2.115844386,2.115844386,,76.5,,2.120605114,,0.960526316,,2.036897017,,0.054105341
453,Fernandinho,MID,4.7,MCI,0.623565989,2.097250199,2.097250199,,14.73684211,,2.369550757,,0.263157895,,0.623565989,,0.057477068
202,Albrighton,MID,5.2,LEI,0.725856796,2.094277849,2.094277849,,17.05263158,,2.29854652,,0.315789474,,0.725856796,,0.041354175
