ID,Name,Pos,Price,Team,xPts GW11-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Goals,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,,,,,
143,E Mendy,GK,6.1,CHE,110.4717983,112.6823247,28.15144279,,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,,4.545063051,3.72136366,3.776850734,4.260891108,3.798321205,4.239638209,4.290039835,4.170422826,4.024799551,4.510682095,3.5073988,3.327893249,4.066474222,4.167115398,4.104147409,4.26983448,4.062130741,4.190149268,4.58089687,4.402065219,4.425999666,4.058965288,3.907371406,4.142554726,3.936347881,4.522676322,3.414245078,4.587396972,,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,4.365652667,3.574467726,3.627764521,4.092698038,3.648387473,4.072284069,4.120696157,4.005800873,3.865925884,4.332628855,3.368948847,3.196529041,3.905955503,4.002624001,3.94214159,4.101288382,3.901783475,4.024748639,4.400071994,4.228299486,4.251289152,3.898742974,3.753133061,3.979032829,3.780965728,4.344149625,3.279472246,4.406315512,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002915826,0.002114829,0.002564492,0.001832218,0.002457126
257,Ederson,GK,6,MCI,115.886329,116.3726448,28.92587525,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.542778321,4.331993768,4.188762265,4.107495592,4.28702189,4.524066118,4.288546786,4.275089584,4.121700289,4.133823536,3.839988812,3.977172903,4.111329136,4.424070771,4.40659123,4.126566718,4.021328461,3.865723105,4.284906618,4.507260313,4.245401444,3.632210444,4.223766142,4.573650279,3.993807799,4.575450711,3.882951342,4.408072056,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.512012089,4.294373822,4.152386172,4.071825235,4.249792489,4.484778176,4.251304143,4.237963806,4.085906576,4.097924542,3.806641541,3.942634296,4.075625488,4.385651209,4.368323464,4.090730744,3.986406398,3.832152352,4.247695587,4.468118315,4.208533484,3.600667564,4.187086068,4.533931737,3.959124732,4.535716533,3.849230975,4.369791431,,0.001544867,0.002364865,0.002222972,0.002060678,0.00239766,0.00188924,0.002621162,0.002065167,0.002177357,0.001931785,0.001738867,0.001470278,0.001841679,0.002389882,0.002535901,0.002173345,0.001911564,0.001911212,0.001832031,0.001981508,0.00215914,0.001849366,0.001527108,0.002966233,0.002118733,0.002554893,0.001796869,0.00254934,0.002290343,0.002053284,0.002198553,0.001815238,0.001828935
231,Alisson,GK,6,LIV,110.9401776,111.6680724,27.95835957,,87.80904762,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,3.695162538,3.990631831,4.305645135,3.847802637,4.075609388,4.272375223,4.472468418,3.580345239,4.13441416,3.622796649,3.492609229,4.323249614,4.168605707,3.961680245,4.097340356,4.61234697,3.6511643,4.033876429,4.074753035,3.667134513,4.478848502,3.270732506,3.929144789,4.189095744,4.120007614,3.948652738,3.955687692,4.430447381,,0.991315789,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.663072969,3.938123517,4.24899191,3.797173655,4.021982949,4.21615976,4.41362015,3.533235433,4.080013974,3.575128272,3.446653844,4.266364751,4.113755632,3.909552873,4.043427983,4.551658194,3.603122665,3.980799108,4.021137863,3.618882743,4.419916285,3.227696552,3.877445516,4.133976063,4.065796988,3.896696781,3.90363917,4.372152021,,0.001776418,0.002126733,0.002252478,0.001889808,0.001509728,0.002520326,0.002525816,0.001736761,0.002591331,0.001739967,0.001174927,0.002362683,0.001811181,0.002152576,0.002134567,0.00310155,0.001719077,0.002197672,0.001583461,0.00188946,0.002932475,0.00098376,0.002037225,0.00233795,0.002041663,0.00214861,0.001820719,0.001867739,0,0,0,0,0
30,Martinez,GK,5.5,AVL,104.8739747,105.3602905,26.58843345,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.7825181,4.242020244,3.966030421,3.358385397,3.723556891,3.102635364,4.131075507,4.23350174,3.5856185,3.584446563,3.819633147,3.385785316,3.57574602,3.912687897,3.857194857,4.323200444,3.847158413,4.102758089,3.473498603,3.757850636,3.823387723,3.66278927,3.257191659,3.395245706,4.494181463,3.861926291,4.358471492,3.174205036,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.749669916,4.205181647,3.931588578,3.329220471,3.691220739,3.075691425,4.095200377,4.19673712,3.554480234,3.553318475,3.786462648,3.356382443,3.544693489,3.878709292,3.823698165,4.285656862,3.81374888,4.067128874,3.44333401,3.72521667,3.790184619,3.630980837,3.228905521,3.365760678,4.455153045,3.828388511,4.320621608,3.146639571,,0.000158096,0.0001701,0.000157268,0.000105678,0.000186912,0.000128326,0.000217691,0.000229301,0.000126214,0.00018188,0.000165831,0.000164065,0.000164096,0.00022501,0.000177281,0.000254632,0.000137495,0.000195587,0.00015425,0.000184668,0.000131092,0.000186568,0.000158756,0.000151085,0.000269313,0.000185348,0.000194562,8.54217E-05,0.000149944,0.000263084,0.000183907,0.000194231,8.18E-05
353,Lloris,GK,5.5,TOT,103.6216745,104.1079903,26.44755057,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.564775702,3.842640096,3.806528226,4.065411475,4.380585243,3.793359366,3.32897971,3.146213341,4.276952236,3.669273785,3.877104482,3.692951932,3.198008421,4.026040094,4.165321881,3.023055536,3.512923378,3.891270024,3.020939666,3.739535331,4.20708658,3.619058295,4.160335625,3.723067064,3.66451101,2.934238576,4.163540864,4.035722171,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.533818439,3.809269801,3.773471533,4.030106586,4.342543319,3.760417035,3.30007015,3.118890962,4.239810282,3.637409039,3.84343489,3.66088156,3.170236242,3.991077114,4.129149349,2.996802685,3.482416411,3.857477416,2.99470519,3.707060419,4.170551354,3.587629631,4.124206395,3.690735166,3.632687625,2.908757031,4.127383799,4.00067511,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000237837,0.000303592,0.0003165,0.0002311,0.00033033
69,R Sanchez,GK,4.6,BHA,100.9421256,101.4284414,25.96443578,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.203505109,3.587341344,3.819560068,3.35387624,3.625367233,3.615561009,4.127479232,2.974879752,4.032271962,3.129655671,3.490641773,4.242975994,3.280582203,3.467714184,3.843461824,4.135549078,3.952999446,3.794383352,3.086722512,2.933458974,4.357324465,3.303221824,3.227479344,3.996579383,3.739450821,3.321712009,3.47118148,3.711471243,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.167000985,3.556188117,3.786390205,3.324750473,3.593883781,3.584162716,4.091635333,2.94904527,3.997254863,3.102477082,3.460328305,4.206129097,3.252092937,3.437599824,3.810084392,4.099635099,3.918670767,3.761432128,3.059916764,2.907984199,4.319484542,3.274535951,3.199451234,3.961872247,3.706976643,3.292865563,3.44103701,3.679240046,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000999567,0.000950404,0.001357139,0.001075264,0.001199407
559,Ramsdale,GK,4.6,ARS,100.4683756,104.8894282,26.36701365,,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,,4.390974913,3.290296205,4.337021729,3.272053596,3.747274392,4.188876231,3.921104289,3.74890006,4.235960922,4.301271643,3.508486537,3.465714972,4.320696206,3.968286645,3.462015382,4.245532412,3.421294412,4.078161245,3.846874674,3.825733143,4.073859336,4.305823752,3.878869829,3.534897365,3.63502958,4.02852057,3.993916183,4.052504376,,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,,4.044318998,3.030535979,3.994625277,3.013733575,3.45143694,3.858175476,3.611543424,3.452934266,3.901542955,3.961697566,3.231500757,3.192105895,3.979588611,3.655000857,3.188698378,3.9103588,3.151192221,3.756201147,3.543174042,3.523701579,3.752238862,3.965890298,3.572643263,3.25582652,3.348053561,3.710479472,3.678607011,3.73256982,,0.001535065,0.000773618,0.001322191,0.000799489,0.000989259,0.001179106,0.001150417,0.001096472,0.001312362,0.000977707,0.000637087,0.000909143,0.001382356,0.000790298,0.00061504,0.001236795,0.000957071,0.001240821,0.001126811,0.001066428,0.0009481,0.001025457,0.000953093,0.000989077,0.000929903,0.001356486,0.001068751,0.001223849,0,0,0,0,0
146,Guaita,GK,4.5,CRY,96.50530885,97.97899306,25.10002601,,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,4.021291541,3.621098458,3.832435772,3.298485512,2.769406589,3.738554801,3.89680245,3.733072989,3.036456966,4.336094828,3.57259353,3.591479619,2.871810394,3.915508019,3.537074516,3.28797395,4.039785254,3.578388483,2.987893289,3.657932512,3.527854648,3.091129313,3.313138123,3.686112961,3.4738194,4.157283376,3.40681129,3.133271857,,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,3.915468079,3.525806393,3.731582199,3.211683262,2.696527468,3.64017178,3.794255017,3.634834226,2.956550204,4.22198707,3.478577911,3.496966997,2.796236436,3.812468334,3.443993608,3.20144832,3.933475115,3.484220365,2.909264518,3.56167113,3.435016368,3.009783805,3.225950278,3.589109988,3.3824031,4.047881182,3.317158361,3.050817334,,0.000251254,0.000287148,0.000339042,0.000281774,0.000205455,0.000314508,0.00030301,0.000318869,0.000233634,0.00041723,0.000295637,0.000213012,0.000245951,0.000337254,0.000256912,0.000195535,0.000355241,0.000203093,0.00016372,0.00027465,0.000286094,0.000234065,0.000254222,0.000348593,0.000244928,0.000394485,0.000274054,0.000254176,0,0,0,0,0
112,Pope,GK,5.4,BUR,98.0172104,100.9645788,25.42567928,,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,,3.171839874,4.399486467,3.611989506,3.75408409,3.816883218,3.754344287,4.342614246,3.577312372,3.900701342,2.944458768,3.484831138,3.652097371,3.320890368,3.290163346,3.101373307,3.778874198,3.930603001,3.491753523,3.755980935,4.085213512,3.21394542,4.119518785,3.373246002,4.203967033,3.922817022,3.992915795,3.194565918,4.276140131,,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,,3.004900933,4.167934547,3.421884795,3.556500717,3.615994628,3.556747219,4.114055601,3.389032773,3.695401271,2.789487254,3.301418973,3.45988172,3.146106665,3.116996854,2.938143133,3.579986082,3.723729159,3.307977022,3.558297728,3.870202275,3.044790398,3.902702006,3.195706739,3.98270561,3.716352968,3.782762332,3.026430869,4.051080124,,0.000150531,0.000287075,0.000275279,0.000193426,0.000261577,0.000281565,0.000375708,0.000261009,0.000299537,0.000195675,0.000268362,0.000275787,0.000220248,0.000242077,0.000234243,0.000202872,0.000232048,0.000186228,0.000244683,0.000288587,0.000155927,0.000321201,0.000227594,0.000239294,0.000303691,0.000322903,0.000222513,0.000323607,0,0,0,0,0
