ID,Name,Pos,Price,Team,xPts GW10-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Goals,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
257,Ederson,GK,6,MCI,122.2613056,122.7649898,29.86547276,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.650548655,3.599306936,4.365639227,4.259248487,4.139858109,4.387232085,4.612938839,4.303100818,4.307680194,4.16599028,4.223769177,3.957595005,4.081581416,4.211635793,4.502038144,4.427170835,4.202011731,4.055508751,3.918051483,4.36214163,4.559954496,4.309631291,3.73827704,4.322718176,4.661414564,4.012210367,4.602523813,3.957488879,4.435083455,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.610162312,3.568049796,4.327727097,4.222260277,4.10390671,4.349132438,4.572879107,4.265731785,4.270271392,4.129811944,4.187089077,3.923226417,4.046136103,4.175061061,4.462941497,4.388724352,4.165520577,4.020289859,3.884026299,4.324259874,4.520354891,4.272205545,3.705813055,4.285178781,4.620933858,3.977367487,4.562554527,3.923121212,4.396568257,,0.002269245,0.001557625,0.002312253,0.002266703,0.00198614,0.002356915,0.001846431,0.002616332,0.002072926,0.002167248,0.001844417,0.001746411,0.001470981,0.001832603,0.002281796,0.002484499,0.002219585,0.001869036,0.001926995,0.001834272,0.002025242,0.002148622,0.001807384,0.001492504,0.002915826,0.002114829,0.002564492,0.001832218,0.002457126
231,Alisson,GK,6,LIV,116.5816147,117.3447726,28.7466992,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.454883142,3.74203198,4.08396396,4.374583995,3.857379466,4.163604154,4.276887633,4.477835591,3.639714403,4.120032584,3.645291665,3.58242014,4.389079395,4.228975126,3.981574941,4.1406213,4.604618206,3.749053339,4.08208372,4.111371164,3.693063833,4.559742381,3.362073682,3.936220067,4.198710141,4.128355338,4.002935627,4.038239451,4.510689784,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.396266258,3.692794717,4.030227592,4.317023679,3.806624473,4.108819889,4.220612796,4.418916702,3.591823424,4.065821629,3.597327301,3.535283033,4.33132835,4.173330717,3.929185797,4.08613944,4.544031124,3.69972369,4.028372092,4.057274175,3.644470887,4.499745771,3.317835871,3.884427697,4.143463955,4.074034873,3.950265421,3.985104721,4.451338603,,0.002006052,0.001814856,0.002140076,0.002245697,0.001851326,0.001478361,0.002433844,0.002540192,0.00177713,0.002591541,0.001735226,0.001177754,0.002260174,0.001816891,0.002146712,0.002128263,0.003044539,0.001729862,0.002245225,0.001621528,0.001908735,0.002888196,0.000946437,0.00196732,0.002290343,0.002053284,0.002198553,0.001815238,0.001828935
143,E Mendy,GK,6.1,CHE,114.3693146,116.6587883,28.28886166,,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,,4.214449594,4.543083956,3.693549189,3.74897179,4.300827733,3.796225003,4.17829558,4.255641438,4.205568164,3.982210161,4.499626029,3.535607894,3.364370634,4.070532073,4.156353965,4.142141909,4.284016804,4.033465211,4.18784622,4.541577411,4.35034232,4.44120274,4.091506243,3.845286192,4.142668574,3.896655163,4.554840183,3.390857499,4.621703779,,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,4.048089742,4.363751695,3.547751194,3.600986062,4.131058217,3.646374016,4.01336286,4.087655592,4.039558894,3.825017655,4.322009213,3.396044424,3.23156653,3.909853175,3.992287361,3.978636307,4.114910877,3.874249479,4.0225365,4.362304619,4.178618281,4.265892105,3.929999417,3.69349858,3.979142183,3.742839828,4.37504386,3.257007861,4.439268104,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Martinez,GK,5.5,AVL,111.0964164,111.6001007,27.24594028,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.892628894,3.866911811,4.308914508,4.064294655,3.490796539,3.780610901,3.229459768,4.158936667,4.311785412,3.713870216,3.608028393,3.940624865,3.44748308,3.610351286,3.931409542,3.90234107,4.456595263,3.919443348,4.225085958,3.549645352,3.895131488,3.950765862,3.760377092,3.382317297,3.454274419,4.515754796,3.938300785,4.455417671,3.308095963,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.858824485,3.833330735,4.271494988,4.028999464,3.460481727,3.74777928,3.201414459,4.122819586,4.274340959,3.681618185,3.576695515,3.906403649,3.417544411,3.578998235,3.897268354,3.868452318,4.417893251,3.885406077,4.188394422,3.518819485,3.861305346,3.916456579,3.727721186,3.352944542,3.424276773,4.476539031,3.904099752,4.416725886,3.279367761,,0.000194014,0.000156858,0.000173346,0.000157001,0.000101177,0.000185501,0.000125046,0.000212655,0.000227518,0.000125905,0.000181014,0.000157869,0.000164937,0.000159976,0.000223939,0.000177428,0.000249574,0.000140119,0.000194054,0.000156825,0.000184927,0.000127748,0.00018998,0.000154699,0.000149944,0.000263084,0.000183907,0.000194231,8.18E-05
112,Pope,GK,5.4,BUR,102.3880691,105.4407006,26.05621059,,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,,4.197204546,3.22304668,4.430889577,3.632007636,3.808658159,3.784222475,3.765516583,4.411494514,3.543870747,3.869643487,2.930940533,3.431329219,3.633046454,3.385122572,3.275956014,3.150153445,3.777728574,3.959482824,3.542730554,3.799207577,4.139111691,3.267805126,4.069821164,3.377792198,4.260596396,3.993937503,3.955913316,3.218491091,4.240574457,,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,,3.976299044,3.053412645,4.197684862,3.44084934,3.608202467,3.585052871,3.567331499,4.179310592,3.357351234,3.66597804,2.776680505,3.250732944,3.441833483,3.206958226,3.103537277,2.984355896,3.578900755,3.751088992,3.356271052,3.599249284,3.921263708,3.095815383,3.85562005,3.200013661,4.03635448,3.783730266,3.747707352,3.049096823,4.017386328,,0.000293916,0.000153157,0.000292299,0.000285903,0.000192248,0.000267012,0.000291972,0.000375585,0.000255833,0.000297839,0.000200636,0.000272409,0.000279161,0.000224954,0.000248214,0.000232808,0.000210866,0.000236271,0.000189476,0.000237578,0.000292033,0.000152262,0.000320026,0.000236006,0.000237837,0.000303592,0.0003165,0.0002311,0.00033033
559,Ramsdale,GK,4.6,ARS,103.6187582,108.1977056,26.09533583,,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,,3.539591007,4.436477249,3.328753533,4.29620954,3.240090792,3.692691399,4.221448516,3.91292503,3.684461925,4.181925169,4.339361809,3.546751829,3.475869837,4.314450404,4.004611277,3.499955058,4.271825234,3.454447198,4.127068156,3.815970221,3.782873105,4.084565177,4.292422369,3.907790158,3.506707833,3.620188862,3.962067828,3.953373866,4.005491668,,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,,3.260149612,4.086229045,3.065957202,3.957035103,2.984294151,3.401163131,3.888176265,3.604009896,3.393583352,3.851773182,3.996780613,3.266745106,3.20145906,3.973835899,3.688457756,3.223642816,3.934575873,3.181727683,3.801246986,3.514709414,3.484225228,3.762099505,3.953546919,3.599280409,3.229862478,3.334384478,3.649272999,3.641265403,3.689268642,,0.000908704,0.001512491,0.000757817,0.001330248,0.000807968,0.000969502,0.001176027,0.00117578,0.001097,0.001288754,0.000957777,0.000613163,0.000930648,0.001378824,0.000774188,0.000616766,0.001183608,0.000937523,0.001222574,0.00112419,0.001030247,0.00095147,0.001050529,0.000950604,0.000999567,0.000950404,0.001357139,0.001075264,0.001199407
475,Sa,GK,5,WOL,96.34104345,98.63051713,24.36803857,,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,,3.661872362,3.667551833,3.534865715,3.737400275,3.954298821,2.966509777,2.805612572,3.538018161,3.337547324,4.065757023,3.161670423,2.768783002,3.850370115,3.502215409,3.535643809,3.049582556,3.435161413,3.158708791,4.067954902,3.25145645,3.581727154,3.730896126,3.550750499,3.079948637,3.566073779,3.929238592,2.988089721,4.112076504,2.710482668,,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,3.517324769,3.52278005,3.395331542,3.589871317,3.798208078,2.849410706,2.694864708,3.39835955,3.205802035,3.905266614,3.036867643,2.659488937,3.698381821,3.363970064,3.396078922,2.929204297,3.299562936,3.034022918,3.907377734,3.123109485,3.440343187,3.583623911,3.410589295,2.958371717,3.425307709,3.774137068,2.870138811,3.949757694,2.603489931,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Meslier,GK,5,LEE,101.9404322,102.4441164,24.95395651,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.854655505,3.466568442,3.083905745,3.614098045,4.154227721,3.950727115,3.118391225,2.999753694,3.567903257,2.926709711,3.75565617,4.000463411,3.233314127,3.988369299,3.404046795,3.308763738,3.133663319,3.438020441,3.148800172,4.189423516,3.65279995,3.900458487,3.77314648,3.401736347,3.752834643,3.167419352,3.244284966,3.98682678,3.616491194,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.821180866,3.436464032,3.057124458,3.582712457,4.118151533,3.916418169,3.091310459,2.973703201,3.536918834,2.901293548,3.723041261,3.965722544,3.205235346,3.95373346,3.374485336,3.280029738,3.106449927,3.408163947,3.121455329,4.15304168,3.621078267,3.866586084,3.740379682,3.372194953,3.720244237,3.139912816,3.216110913,3.952204337,3.585084823,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Lloris,GK,5.5,TOT,105.9177895,106.4214737,25.7549772,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.297569501,3.470752774,3.741315381,3.770420363,4.059462455,4.294838525,3.752230364,3.267861659,3.144659065,4.269433527,3.673451891,3.895800761,3.706626233,3.206557433,4.033843304,4.1825043,3.033088929,3.413493907,3.819503351,2.962974656,3.704683033,4.136751539,3.543492134,4.122435692,3.720420307,3.601875868,2.93800554,4.133285056,3.948322178,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.268932714,3.440612026,3.708825011,3.737677239,4.024209228,4.257541243,3.719645205,3.23948286,3.117350183,4.232356868,3.641550862,3.861968807,3.67443711,3.178711013,3.99881256,4.146182552,3.006748946,3.383850407,3.78633398,2.93724356,3.672510786,4.100827118,3.512719702,4.086635593,3.688111394,3.57059642,2.912491281,4.097390739,3.914034117,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
