ID,Name,Pos,Price,Team,xPts GW30-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,31,32,33,34,35,36,37,38,xPts if play,31,32,33,34,35,36,37,38,Probability to play,31,32,33,34,35,36,37,38,xPts,31,32,33,34,35,36,37,38,npG,31,32,33,34,35,36,37,38
200,Schmeichel,GK,4.8,LEI,34.8479381,34.93527773,20.86852789,,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,2.60165802,3.591150894,6.388370227,3.280917061,2.513062587,7.45951251,5.851213449,3.296409324,,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,,2.579064674,3.559964584,6.387840497,3.252424887,2.491238623,7.45889396,5.850728261,3.267782612,,2.59E-04,3.25E-04,5.77E-04,3.16E-04,0.000241818,8.11E-04,0.000507891,3.48E-04
30,Martinez,GK,5.5,AVL,34.60968015,36.69685394,22.29443377,,87.80904762,87.80904762,0,175.6180952,87.80904762,175.6180952,87.80904762,87.80904762,,4.018446869,3.534777011,0.00103,7.937206286,4.611186528,7.260978565,4.282326125,3.136080317,,0.991315789,0.991315789,0,0.999917079,0.991315789,0.999917079,0.991315789,0.991315789,,3.983549831,3.504080263,0,7.936548125,4.571142013,7.260376478,4.245137503,3.108845935,,6.84E-05,8.03E-05,0.00E+00,1.77E-04,0.000120022,1.45E-04,8.72469E-05,4.12E-05
295,Dubravka,GK,4.4,NEW,30.40691075,30.67044928,19.64760166,,83.81428571,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,2.838561307,4.058104572,7.365499588,3.913717959,2.833852135,2.728638333,3.376834521,3.713884078,,0.947368421,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,2.689163343,4.004708459,7.364097805,3.86222167,2.796564607,2.692735197,3.332402488,3.665017182,,0.00E+00,0,0.00E+00,0,0,0,0,0.00E+00
408,Fabianski,GK,5,WHU,27.42771708,29.90482242,18.76918804,,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,170.3809524,0,85.19047619,,3.940411351,3.611020024,4.089106407,3.058797535,3.407427681,6.614454459,0.001408,3.573618612,,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.998289435,0,0.960526316,,3.784868797,3.46847976,3.927694312,2.938055527,3.272923957,6.603140004,0,3.432554719,,0,0,0,0,0,0,0,0
146,Guaita,GK,4.6,CRY,29.77552127,30.91052135,18.62649385,,65.5,79.5952381,85.19047619,85.19047619,85.19047619,170.3809524,85.19047619,85.19047619,,3.469083356,3.270692098,3.663633633,3.842212715,3.377963027,7.459054897,3.336031827,3.319137054,,0.736842105,0.894736842,0.960526316,0.960526316,0.960526316,0.998289435,0.960526316,0.960526316,,2.556166684,2.926408719,3.519016516,3.690546423,3.244622382,7.446295698,3.20434636,3.188118487,,0.000141931,0.000145049,0.000140034,0.000202476,0.000138969,0.000351056,0.000126535,0.000158662
475,Sa,GK,5.3,WOL,28.46078737,30.56516374,18.40851603,,87.80904762,87.80904762,0,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,,3.731464962,3.664717656,0.001475,3.827733843,4.007719587,3.159832326,7.408527363,2.845835172,,0.991315789,0.991315789,0,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,,3.699060135,3.632892477,0,3.794492997,3.972915707,3.132391677,7.407913041,2.82112134,,0,0,0,0,0,0,0,0
80,Raya,GK,4.3,BRE,26.33986359,26.47881096,16.38222345,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,2.993950862,3.481806396,3.476282317,3.075872648,2.915404349,3.53930999,3.467595818,3.620385966,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,2.967950762,3.451569657,3.446093549,3.049161123,2.890086364,3.508573877,3.437482486,3.588945772,,0,0,0,0,0,0,0,0
334,McCarthy,GK,4.3,SOU,22.92432035,25.84330136,16.3001212,,33.15789474,62.64285714,158.3809524,79.19047619,79.19047619,79.19047619,79.19047619,79.19047619,,2.972960322,2.972102749,5.879062093,3.243322829,3.621801808,3.279280146,2.517594813,2.883874561,,0.368421053,0.710526316,0.987877917,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,,1.095301171,2.111757216,5.807795616,2.901920426,3.240559512,2.934092762,2.252584833,2.580308818,,0.003879575,0.002548702,0.007143372,0.002923729,0.003961158,0.003526322,0.002964143,0.003572012
199,Meslier,GK,4.8,LEE,27.04830996,29.3984758,17.67230457,,77.35714286,87.80904762,0,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,3.607313077,3.557978307,0.001199,3.546308246,3.047603238,6.44457773,3.880014659,3.592751773,,0.868421053,0.991315789,0,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,,3.132666619,3.527080074,0,3.515511358,3.02113721,6.444043339,3.846319795,3.561551561,,0,0,0,0,0,0,0,0
314,Krul,GK,4.5,NOR,25.66827222,26.14978993,16.1440267,,85.20119048,85.20119048,85.20119048,85.20119048,85.20119048,170.402381,85.20119048,85.20119048,,3.004533367,3.57703088,2.453849364,3.388843936,2.720271604,5.535929878,3.091031094,2.617283469,,0.965789474,0.965789474,0.965789474,0.965789474,0.965789474,0.998714829,0.965789474,0.965789474,,2.9017467,3.454658771,2.369901886,3.272909802,2.627209681,5.528815261,2.985285294,2.527744824,,0.000260365,0.000397777,0.000281255,0.000379923,0.000277495,0.000682793,0.000276559,0.000324499
376,Foster,GK,4.1,WAT,23.38242315,24.50134276,14.49264507,,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,162.8333333,81.41666667,,1.848250251,3.101230887,3.398830901,1.932081448,3.564198745,2.938121,5.841593821,2.304922429,,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.993171773,0.921052632,,1.702335758,2.85639687,3.130502146,1.779548702,3.282814634,2.706164079,5.801706095,2.122954869,,0.000169674,0.000353105,0.000308939,0.000132476,0.00031632,0.000226745,0.000626771,0.000148272
333,Forster,GK,4.4,SOU,5.239290451,17.7548212,11.37080438,,56,26.93421053,20.84210526,10.42105263,10.42105263,10.42105263,10.42105263,10.42105263,,2.950393434,2.880204565,3.575965144,3.064167937,3.403516911,3.091380809,2.406973677,2.730301858,,0.644736842,0.302631579,0.202760941,0.118421053,0.118421053,0.118421053,0.118421053,0.118421053,,1.902227346,0.871640855,0.725066056,0.362861993,0.403048055,0.36608457,0.285036357,0.32332522,,0,0,0,0,0,0,0,0
1,Leno,GK,4.5,ARS,2.969313147,17.30860073,11.17310422,,40.375,15.33947368,3.684210526,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,,3.647592947,3.903131632,3.239559102,2.767916519,2.775068072,3.341178343,2.995892943,3.276794078,,0.460526316,0.176315789,0.044125472,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,,1.679812541,0.688183735,0.142947074,0.072839908,0.073028107,0.14743107,0.078839288,0.086231423,,0,0,0,0,0,0,0,0
156,Butland,GK,4.4,CRY,2.572924332,17.00140937,10.75068624,,24.31578947,10.16842105,4.631578947,4.631578947,4.631578947,9.263157895,4.631578947,4.631578947,,3.327857207,3.011812766,3.228607314,3.365107598,2.986206541,3.980988932,2.952584398,2.926860772,,0.276315789,0.121052632,0.057894737,0.057894737,0.057894737,0.098915376,0.057894737,0.057894737,,0.919539491,0.364587861,0.186919371,0.194822019,0.172885642,0.393781017,0.170939097,0.169449834,,0,0,0,0,0,0,0,0
389,Bachmann,GK,4.1,WAT,2.357620185,16.66047376,10.38091978,,8.178947368,8.178947368,8.178947368,8.178947368,8.178947368,8.178947368,16.35789474,8.178947368,,2.122226191,2.862828258,3.049095458,2.177685064,3.170935849,2.732800666,3.346697863,2.357983081,,0.097368421,0.097368421,0.097368421,0.097368421,0.097368421,0.097368421,0.166994264,0.097368421,,0.206637813,0.278749067,0.29688561,0.212037756,0.308749017,0.266088486,0.558879345,0.229593089,,0,0,0,0,0,0,0,0
129,Kepa,GK,4.6,CHE,1.600409795,16.75933076,10.45212213,,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,6.978947368,6.978947368,3.489473684,,3.872998619,3.381018801,3.456661477,3.617168268,3.591207365,4.33811717,3.89333982,3.860120215,,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.076059232,0.076059232,0.044736842,,0.173265728,0.151256104,0.154640119,0.161820686,0.160659277,0.329953859,0.296124435,0.172689589,,0.00797479,0.006255986,0.006458015,0.007486266,0.006548189,0.014390987,0.013851539,0.009255351
489,Areola,GK,4.7,WHU,1.435185351,16.62405503,10.413187,,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,9.052631579,0,4.526315789,,3.72453739,3.442283545,3.858462166,2.971776638,3.261924381,3.869693768,0.001489,3.408853574,,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.089775688,0,0.052631579,,0.196028284,0.181172818,0.203076956,0.156409297,0.171680231,0.34740442,0,0.179413346,,0,0,0,0,0,0,0,0
480,Hennessey,GK,4.5,BUR,0.979192249,16.34404592,10.24946561,,4.736842105,2.368421053,4.736842105,4.736842105,2.368421053,2.368421053,2.368421053,2.368421053,,3.22200653,3.152452967,3.24371878,3.465886748,2.842727931,2.894760544,2.2087458,3.16938962,,0.053226143,0.031578947,0.053226143,0.053226143,0.031578947,0.031578947,0.031578947,0.031578947,,0.171494979,0.099551146,0.172650639,0.184475783,0.089770356,0.091413491,0.069749867,0.100085988,,0,0,0,0,0,0,0,0
448,Gunn,GK,4,NOR,1.241190668,16.32479719,10.21534897,,4.263157895,4.263157895,4.263157895,4.263157895,4.263157895,8.526315789,4.263157895,4.263157895,,2.664896675,3.214255699,2.129223917,3.04442693,2.402058587,2.966224661,2.766506134,2.301652433,,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.089775688,0.052631579,0.052631579,,0.14025772,0.169171353,0.112064417,0.160232996,0.126424136,0.266294859,0.145605586,0.121139602,,0,0,0,0,0,0,0,0
294,Darlow,GK,4.5,NEW,0.923640937,16.29087286,10.2130233,,5.968421053,2.273684211,4.547368421,2.273684211,2.273684211,2.273684211,2.273684211,2.273684211,,2.64520106,3.25864622,3.592290777,3.157916725,2.429083376,2.380093629,2.780659781,3.015307723,,0.073684211,0.031578947,0.053226143,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,,0.194909552,0.102904617,0.191203782,0.099723686,0.076707896,0.075160851,0.087810309,0.095220244,,0,0,0,0,0,0,0,0
242,Kelleher,GK,4.3,LIV,0.84105878,16.38438678,10.24076574,,2.105263158,2.105263158,2.105263158,2.105263158,2.105263158,4.210526316,2.105263158,2.105263158,,3.878364025,2.974710331,3.396980522,3.889596324,3.637604772,4.039963724,3.445693353,3.963202728,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,,0.102062211,0.078281851,0.089394224,0.102357798,0.095726441,0.178265305,0.090676141,0.104294809,,0,0,0,0,0,0,0,0
280,D Henderson,GK,4.7,MUN,0.815508652,16.2669511,10.18318253,,2.210526316,2.210526316,4.421052632,2.210526316,2.210526316,2.210526316,2.210526316,2.210526316,,2.887888839,2.915306904,3.366553315,2.561482199,3.202002497,2.915927046,2.753955856,2.91357013,,0.031578947,0.031578947,0.053226143,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,,0.09119649,0.092062323,0.179188647,0.080888912,0.101115868,0.092081907,0.086967027,0.092007478,,0.00094891,0.000769195,0.001684602,0.000613192,0.000936773,0.000627815,0.000556208,0.000687542
490,Klaesson,GK,4.3,LEE,0.930034724,16.27862589,10.23444155,,12.6,1.842105263,0,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,,3.085749454,2.624253611,0.00149,2.619902468,2.219553822,2.845527935,2.869670139,2.647877613,,0.15,0.026315789,0,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,,0.462862418,0.069059306,0,0.068944802,0.058409311,0.125560262,0.075517635,0.06968099,,0,0,0,0,0,0,0,0
260,Steffen,GK,4.4,MCI,0.716896393,16.30614185,10.19305961,,1.657894737,1.657894737,1.657894737,1.657894737,1.657894737,3.315789474,1.657894737,1.657894737,,3.484633329,2.764414031,3.60262866,3.588641524,3.190523746,4.043076022,3.448927412,3.431249899,,0.023684211,0.023684211,0.023684211,0.023684211,0.023684211,0.039587799,0.023684211,0.023684211,,0.082530789,0.065472964,0.085325416,0.084994141,0.075565036,0.160056479,0.081685123,0.081266445,,0,0,0,0,0,0,0,0
54,Steele,GK,4,BHA,0.641337496,16.1846655,10.13175384,,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,3.347545955,2.477484289,2.691151694,2.918718646,2.922762727,2.612266947,2.707178551,2.872430878,,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.088093315,0.065196955,0.118748338,0.076808385,0.076914809,0.068743867,0.071241541,0.075590286,,0,0,0,0,0,0,0,0
486,Gollini,GK,4.3,TOT,0.648399505,16.23764496,10.15467977,,1.657894737,1.657894737,1.657894737,1.657894737,1.657894737,3.315789474,1.657894737,1.657894737,,3.267104573,2.828444427,3.263023059,3.049754306,2.996598021,3.190096088,3.384565647,3.25518073,,0.023684211,0.023684211,0.023684211,0.023684211,0.023684211,0.039587799,0.023684211,0.023684211,,0.077378793,0.066989473,0.077282125,0.072231023,0.070972058,0.126288881,0.080160765,0.077096386,,0,0,0,0,0,0,0,0
481,Begovic,GK,4,EVE,0.65531859,16.18094969,10.12263192,,3.315789474,1.657894737,1.657894737,1.657894737,1.657894737,3.315789474,3.315789474,1.657894737,,3.090898481,2.370450443,2.63209869,1.868715698,2.440565412,3.178631293,3.377133511,2.232925572,,0.039587799,0.023684211,0.023684211,0.023684211,0.023684211,0.039587799,0.039587799,0.023684211,,0.122361866,0.056142247,0.062339179,0.044259056,0.057802865,0.125835015,0.133693281,0.052885079,,0,0,0,0,0,0,0,0
204,D Ward,GK,4,LEI,0.627418477,16.15304958,10.09715938,,1.657894737,1.657894737,3.315789474,1.657894737,1.657894737,3.315789474,3.315789474,1.657894737,,1.900794776,2.738228719,2.924209977,2.494789544,1.831995028,3.447045672,2.617031761,2.501408251,,0.023684211,0.023684211,0.039587799,0.023684211,0.023684211,0.039587799,0.039587799,0.023684211,,0.045018824,0.064852785,0.115763035,0.059087121,0.043389356,0.13646095,0.103602526,0.05924388,,0.002346373,0.002942833,0.005223222,0.002863976,0.00218823,0.00734066,0.004595954,0.00314541
691,Olsen,GK,4,AVL,0.681061348,16.24140157,10.15552429,,1.842105263,1.842105263,0,3.684210526,1.842105263,3.684210526,1.842105263,1.842105263,,2.972633823,2.630654767,0.001715,3.533620169,3.37143275,3.25534909,3.143416897,2.378667088,,0.026315789,0.026315789,0,0.044125472,0.026315789,0.044125472,0.026315789,0.026315789,,0.078227206,0.069227757,0,0.155922657,0.088721914,0.143643814,0.082721497,0.062596502,,0,0,0,0,0,0,0,0
673,Lossl,GK,4.5,BRE,0.493374361,16.07232173,10.05120079,,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,1.970224684,2.522510903,2.491060957,2.140551796,1.921599396,2.574835132,2.513840651,2.613602204,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.051848018,0.066381866,0.065554236,0.05633031,0.050568405,0.067758819,0.066153701,0.068779005,,0,0,0,0,0,0,0,0
452,Ruddy,GK,4.3,WOL,0.532047573,16.12800716,10.08950231,,1.842105263,1.842105263,0,1.842105263,1.842105263,1.842105263,3.684210526,1.842105263,,2.676956542,2.630337283,0.001452,2.748182562,2.883108167,2.172412238,3.131009911,1.856833996,,0.026315789,0.026315789,0,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,,0.070446225,0.069219402,0,0.072320594,0.075871268,0.057168743,0.138157289,0.048864053,,0,0,0,0,0,0,0,0
114,Norris,GK,4.3,BUR,0.078931087,16.02813132,10.03096056,,0.368421053,0.184210526,0.368421053,0.368421053,0.184210526,0.184210526,0.184210526,0.184210526,,3.432305836,2.989382654,3.427226743,3.614115187,2.742258438,2.773200366,2.261207794,2.986780439,,0.004080663,0.002631579,0.004080663,0.004080663,0.002631579,0.002631579,0.002631579,0.002631579,,0.014006084,0.007866796,0.013985358,0.014747987,0.00721647,0.007297896,0.005950547,0.007859949,,0,0,0,0,0,0,0,0
606,Bettinelli,GK,4,CHE,0.084664988,16.03676339,10.03221464,,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.368421053,0.368421053,0.184210526,,3.478194556,3.044997417,3.113244925,3.252473056,3.231983602,4.276328532,3.843146383,3.461321441,,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.004080663,0.004080663,0.002631579,,0.009153144,0.008013151,0.00819275,0.00855914,0.00850522,0.017450257,0.015682586,0.009108741,,0,0,0,0,0,0,0,0
593,Carson,GK,3.9,MCI,0.077042153,16.03203872,10.03007958,,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.368421053,0.184210526,0.184210526,,3.374706089,2.642222159,3.490535809,3.484614883,3.079472257,4.217428112,3.338919509,3.325784033,,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.004080663,0.002631579,0.002631579,,0.008880805,0.006953216,0.009185621,0.009170039,0.008103874,0.017209904,0.00878663,0.008752063,,0,0,0,0,0,0,0,0
641,Caballero,GK,4.2,SOU,0.102177697,16.0117712,10.01966885,,0.368421053,0.368421053,0.736842105,0.368421053,0.368421053,0.368421053,0.368421053,0.368421053,,2.083133915,2.062392402,2.868937835,2.267219132,2.602801858,2.289683058,1.591257927,1.959630551,,0.005263158,0.005263158,0.008361142,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,,0.010963863,0.010854697,0.023987598,0.011932732,0.013698957,0.012050963,0.008375042,0.010313845,,0,0,0,0,0,0,0,0
0,Karius,GK,4.5,LIV,0.066952242,16.02647581,10.02677933,,0.165789474,0.165789474,0.165789474,0.165789474,0.165789474,0.331578947,0.165789474,0.165789474,,3.466696328,2.525943909,2.993043734,3.485208768,3.236104558,3.864948536,3.033703101,3.556583677,,0.002368421,0.002368421,0.002368421,0.002368421,0.002368421,0.003659269,0.002368421,0.002368421,,0.008210597,0.005982499,0.007088788,0.008254442,0.007664458,0.014142885,0.007185086,0.008423488,,0,0,0,0,0,0,0,0
688,McGill,GK,4,BHA,0.063567566,16.01856413,10.02335467,,0.184210526,0.184210526,0.368421053,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,,3.347614793,2.444273216,2.848258372,2.9065949,2.911879142,2.588223873,2.681259965,2.859171612,,0.002631579,0.002631579,0.004080663,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,,0.008809513,0.006432298,0.011622783,0.007648934,0.00766284,0.006811115,0.007055947,0.007524136,,0,0,0,0,0,0,0,0
509,Heaton,GK,3.9,MUN,0.063335407,16.01833198,10.0230883,,0.184210526,0.184210526,0.368421053,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,,2.704233037,2.7298031,3.391379296,2.368165001,3.003436527,2.726563155,2.555748138,2.72065658,,0.002631579,0.002631579,0.004080663,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,,0.007116403,0.007183692,0.013839077,0.006232013,0.00790378,0.007175166,0.006725653,0.007159623,,0.000196975,0.00015967,0.00034969,0.000127287,0.000194455,0.000130322,0.000115458,0.00014272
573,Jakupovic,GK,3.9,LEI,0.067676836,16.01687707,10.02053164,,0.184210526,0.184210526,0.368421053,0.184210526,0.184210526,0.368421053,0.368421053,0.184210526,,1.827658952,2.668649735,3.066574309,2.42857861,1.758711578,3.620749848,2.728768079,2.432516272,,0.002631579,0.002631579,0.004080663,0.002631579,0.002631579,0.004080663,0.004080663,0.002631579,,0.004809629,0.007022762,0.012513657,0.006390996,0.004628188,0.014775061,0.011135184,0.006401359,,0,0,0,0,0,0,0,0
561,Matthews,GK,3.9,CRY,0.064569014,16.01956558,10.02266997,,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.368421053,0.184210526,0.184210526,,2.675696154,2.537398107,2.798188989,2.906457378,2.610394791,3.779029883,2.585976678,2.562152683,,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.004080663,0.002631579,0.002631579,,0.007041306,0.006677363,0.007363655,0.007648572,0.00686946,0.015420948,0.006805202,0.006742507,,0,0,0.00E+00,0,0,0,0,0
407,Randolph,GK,4.3,WHU,0.051658338,16.01591875,10.02138304,,0.165789474,0.165789474,0.165789474,0.165789474,0.165789474,0.331578947,0,0.165789474,,3.018108769,2.755502594,3.129498233,2.332083991,2.604480984,3.391988315,0.001407,2.730918326,,0.002368421,0.002368421,0.002368421,0.002368421,0.002368421,0.003659269,0,0.002368421,,0.007148152,0.00652619,0.007411969,0.005523357,0.006168508,0.012412197,0,0.006467964,,0,0,0,0,0,0,0,0
571,Lonergan,GK,4,EVE,0.06661373,16.01581396,10.0209061,,0.368421053,0.184210526,0.184210526,0.184210526,0.184210526,0.368421053,0.368421053,0.184210526,,3.064665664,2.173421017,2.424444957,1.632353954,2.228814373,3.14896457,3.349603601,2.024934926,,0.004080663,0.002631579,0.002631579,0.002631579,0.002631579,0.004080663,0.004080663,0.002631579,,0.012505869,0.005719529,0.006380118,0.004295668,0.005865301,0.012849864,0.013668604,0.005328776,,0,0,0,0,0,0,0,0
556,A Fernandez,GK,4.5,BRE,0.055861995,16.01375673,10.01945452,,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,,2.443245722,2.7588179,2.757771982,2.476736209,2.38264533,2.799993996,2.749164854,2.859182115,,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,,0.006429594,0.007260047,0.007257295,0.006517727,0.006270119,0.007368405,0.007234644,0.007524163,,0,0,0,0,0,0,0,0
572,Okonkwo,GK,3.9,ARS,0.035562594,16.01180231,10.0184507,,0.092105263,0.092105263,0.184210526,0.092105263,0.092105263,0.184210526,0.092105263,0.092105263,,2.803240766,3.07521791,3.277757733,2.558710008,2.556076113,3.405390942,2.810895557,3.102107769,,0.001315789,0.001315789,0.001992703,0.001315789,0.001315789,0.001992703,0.001315789,0.001315789,,0.003688475,0.004046339,0.006531598,0.003366724,0.003363258,0.006785933,0.003698547,0.004081721,,0,0,0,0,0,0,0,0
