ID,Name,Pos,Price,Team,Total xPts,Pts + 2 when sub is needed,xPts in first 19 GWs with 0.86 decay,xMins by GW,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Pts if play by GW,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play the GW,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Overall xPts by GW,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
231,Alisson,GK,6,LIV,154.946728,155.946728,27.62335478,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.167987766,4.602219797,3.979845555,3.79782884,4.693813864,4.224573635,3.698340625,4.267314432,3.446277778,4.54825191,3.877082725,4.125030339,4.553935816,3.875431946,4.274627935,4.287829818,4.632731395,3.620622698,4.139602895,3.6492265,3.613990544,4.553048459,4.303207104,4.030706058,4.23264876,4.48866242,3.759186266,4.238586096,4.190242333,3.825613436,4.616762817,3.387305666,3.91880027,4.261901423,4.25811445,4.007313268,4.211900761,4.652117941,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.113145822,4.541664274,3.927479166,3.747857408,4.632053155,4.168987139,3.649678248,4.211165558,3.400932018,4.488406491,3.826068479,4.070753624,4.494015608,3.824439421,4.21838283,4.231411005,4.571774403,3.572982925,4.085134436,3.601210362,3.566438037,4.493139927,4.246585958,3.977670452,4.176956013,4.429601072,3.709723289,4.182815226,4.135107565,3.775276417,4.556015938,3.342735854,3.867237108,4.205823772,4.202086629,3.954585462,4.156481014,4.590905863
257,Ederson,GK,6,MCI,157.5610518,158.2210518,27.28337212,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,3.745085457,4.518069439,4.191235764,3.749696127,4.555306272,3.692070369,3.491339596,4.596923309,4.225196646,4.659408698,3.555583494,4.315458621,4.290380404,4.005985026,4.298161239,4.636014934,4.214891391,4.30773669,4.102267507,4.241141934,3.846105043,4.028980207,4.247886305,4.547994822,4.203065227,4.097841528,3.964669016,3.916304434,4.326739015,4.542854726,4.279274586,3.803207171,4.30742798,4.61440276,3.887769295,4.63573222,3.956204811,4.342919752,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.712562347,4.478833573,4.15483819,3.717132976,4.515747033,3.660007652,3.461020068,4.557002659,4.188504149,4.618945412,3.524706059,4.27798227,4.253121837,3.971196209,4.260835102,4.595754804,4.178288387,4.270327398,4.066642552,4.204310965,3.812704657,3.993991695,4.210996766,4.508499077,4.166564924,4.062255009,3.930238996,3.882294422,4.289164703,4.503403619,4.242112465,3.77017932,4.270021368,4.574330315,3.854007088,4.595474546,3.921848295,4.305204923
143,E Mendy,GK,6,CHE,152.4824402,156.4824402,27.19988496,,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,,4.815280417,3.888850882,3.48355092,4.410084039,3.752473623,3.818950701,4.661360793,4.33319044,4.606456563,4.378342684,4.694533158,3.773658146,3.955221271,4.388362706,4.000435565,4.26775954,4.386371926,4.384467704,4.036115449,4.658136084,3.808521666,3.485365047,4.148004114,4.296524716,4.255747505,4.415458874,4.165127588,4.337324346,4.750586909,4.275481598,4.670366543,4.315286391,3.911491414,4.368555516,3.995008642,4.762188836,3.562225992,4.736818575,,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,,4.561844606,3.68417452,3.300206135,4.177974353,3.554975011,3.617953296,4.416026015,4.105127785,4.364011481,4.147903595,4.447452465,3.575044559,3.74705173,4.157396247,3.789886324,4.043140617,4.155510246,4.153706246,3.82368832,4.412971027,3.608073157,3.301924781,3.929688108,4.070391837,4.031760794,4.183066302,3.945910346,4.109044118,4.500556019,4.050456251,4.424557778,4.088166055,3.705623444,4.138631541,3.784745029,4.511547318,3.374740413,4.487512335
30,Martinez,GK,5.5,AVL,150.5936722,151.2536722,26.96017859,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.153432487,4.534827033,4.525125592,3.525374666,4.109559203,3.303988189,3.448973427,4.587144048,3.636403786,4.128289492,4.127426391,4.486562593,4.199528124,3.58527345,3.879085006,3.358881573,4.103934459,4.506883201,3.845820578,3.678156577,4.179152575,3.653168606,3.700938335,4.011959465,4.109166881,4.583071365,4.089856036,4.500900818,3.758991638,3.998413075,4.141247636,3.828038686,3.572079089,3.50490087,4.450156833,4.106222515,4.624202718,3.375778879,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.117363205,4.49544564,4.485828449,3.49475957,4.073870926,3.27529566,3.419021816,4.547308323,3.60482449,4.092438557,4.091582951,4.447600338,4.163058538,3.554138181,3.845398215,3.329712339,4.068295028,4.467744479,3.812422662,3.646214691,4.142859935,3.621443721,3.668798607,3.977118764,4.073482011,4.543271008,4.054338865,4.461814048,3.726347763,3.963690014,4.10528417,3.794795192,3.541058403,3.474463573,4.411510734,4.070563214,4.584045168,3.346462904
69,R Sanchez,GK,4.5,BHA,140.9639303,141.6239303,25.62714885,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.887994656,4.335062065,3.921758235,3.892773083,3.691308521,3.97970076,3.777689379,3.818102744,3.324682856,3.023739564,4.332909814,3.542243646,3.790807992,3.510412668,3.860794857,3.647711712,4.354219128,3.071919618,4.257664865,3.234840133,3.494953058,4.399566374,3.27859154,3.600563864,3.934363869,4.277694121,3.941443659,3.910000538,3.320669201,3.029234909,4.179851375,3.384676121,3.241979524,4.241684319,3.926470732,3.457085395,3.423433133,3.900216731,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.854230492,4.297415473,3.887700861,3.858967422,3.659252421,3.945140201,3.744883129,3.784945536,3.29581061,2.997480773,4.295281913,3.511482056,3.757887817,3.479927505,3.827266901,3.616034216,4.316406172,3.045242421,4.220690407,3.2067481,3.46460215,4.361359613,3.250119561,3.56929581,3.900197025,4.240545724,3.907215333,3.87604527,3.29183181,3.002928396,4.143552666,3.355282881,3.213825492,4.204848639,3.892372434,3.427063337,3.393703319,3.866346428
1,Leno,GK,5,ARS,143.9343068,144.5943068,25.30202473,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.953040845,3.674337989,3.154724623,4.225439746,3.934914165,3.680908518,3.908457501,4.42239047,3.980763718,3.343891398,4.358134794,3.145316009,4.351933967,3.149913978,3.551597231,4.287901461,3.941868083,3.49957164,3.885841324,4.378583818,3.40361875,3.302350981,4.313214435,3.97104509,3.331223133,4.302812524,3.403850544,3.983362553,3.717656729,3.605381778,4.00418557,4.280127168,3.93061239,3.505118106,3.577384794,3.839620445,3.947470518,3.946645832,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.918711806,3.642429264,3.12732833,4.188745138,3.900742542,3.648942734,3.874515633,4.3839855,3.946193928,3.314852341,4.320287834,3.118001423,4.314140856,3.122559462,3.520754413,4.250664422,3.907636071,3.469180623,3.85209586,4.340559274,3.374061008,3.27367267,4.275757573,3.936559699,3.30229409,4.265445994,3.374290789,3.948770194,3.685371816,3.574071883,3.96941238,4.242957642,3.896478125,3.474678923,3.546318031,3.806276373,3.913189853,3.912372329
353,Lloris,GK,5.5,TOT,142.8642623,143.5242623,25.09561721,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.383251932,3.93608185,4.308951737,3.981630337,3.630563578,3.425097344,3.938346845,3.91985126,3.54321873,3.468952102,3.522367159,3.79319348,3.904700136,4.251817075,4.17084331,3.880028899,3.315145911,3.364011535,4.384891178,3.900954368,3.9448448,3.776931083,3.304133571,4.249186291,4.349857896,3.120390043,3.464225883,3.907909893,3.123335597,3.896760911,4.315246979,3.573110912,4.247480591,3.910594622,3.67943466,3.114068475,4.27321372,3.841169487,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.35387106,3.901900087,4.271531893,3.947053021,3.599035,3.395353078,3.904145412,3.885810446,3.512448672,3.438826992,3.491778181,3.760252589,3.870790898,4.214893401,4.134622828,3.846333911,3.286356486,3.33479775,4.34681186,3.867077659,3.910586937,3.744131419,3.27543978,4.212285463,4.312082814,3.093291919,3.434141816,3.873972781,3.096211893,3.862920619,4.277772466,3.542081265,4.210594575,3.876634195,3.647481675,3.087025249,4.236104233,3.807811963
199,Meslier,GK,5,LEE,142.7870061,143.4470061,24.92565416,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.131208323,3.898214024,3.902172459,3.389817409,3.896065394,3.891355196,4.322638034,3.919890874,4.355175041,3.869713469,3.657420852,3.256893047,3.885364152,4.397486242,4.283512916,3.346657163,3.200801166,3.770115712,3.191914763,3.923832846,4.274811708,3.550314594,4.305182627,3.567277839,3.506605236,3.448566399,3.607020502,3.311738767,4.191270149,3.936729542,4.266712344,3.952213473,3.641145202,3.96410778,3.387538798,3.436624092,4.255459399,3.944293666,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.10401625,3.864361113,3.868285172,3.360379521,3.862231142,3.857561848,4.285099335,3.885849716,4.317353784,3.836108062,3.625659039,3.228609502,3.851622831,4.359297546,4.246313988,3.317594088,3.173004734,3.737375233,3.164195503,3.889757455,4.237688343,3.519482915,4.267795514,3.536298847,3.476153138,3.418618323,3.575696376,3.28297893,4.154872277,3.902542153,4.229659316,3.917891619,3.60952473,3.929682633,3.358120698,3.406779725,4.218504094,3.910040589
112,Pope,GK,5.5,BUR,137.1714893,141.1714893,24.62133245,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.383449746,3.088071045,3.846419724,3.507220284,3.836997217,3.297960823,4.343814887,3.093115866,3.935385094,4.443562587,3.280506053,4.576908574,3.662858035,3.977628101,3.957191059,3.984174205,4.507082536,3.566927909,3.969289288,3.076695236,3.46071347,3.7169172,3.42431473,3.462425552,3.332706158,3.905266166,4.048259944,3.646719168,4.017526387,4.368892559,3.34431792,3.939135828,3.560890762,4.481980844,4.049322592,4.005304613,3.236188706,4.455986727,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.152741865,2.92554099,3.643976581,3.322629742,3.635049995,3.124383938,4.11519305,2.930320294,3.728259562,4.209690872,3.10784784,4.336018649,3.470076033,3.768279254,3.748917845,3.774480826,4.269867666,3.379194861,3.760379326,2.914763908,3.278570655,3.521289979,3.244087639,3.280192628,3.157300571,3.699725842,3.835193631,3.454786581,3.80607763,4.138950846,3.168301187,3.73181289,3.373475459,4.246087115,3.83620035,3.794499107,3.065862985,4.221461109
