ID,Name,Pos,Price,Team,xPts GW22-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
30,Martinez,GK,5.5,AVL,74.6083607,74.92869765,31.53464869,,85.17477619,175.6180952,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.668749176,7.636879697,4.151479238,3.995546217,8.696121497,4.043497678,4.252568685,3.645122676,3.870377747,4.06589699,3.77049337,3.379092272,3.578903212,4.659507187,4.12571545,4.399609158,3.290737998,,0.961576316,0.999917079,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.527782316,7.636246439,4.115426918,3.960848053,8.695400406,4.008383092,4.215638483,3.613467663,3.836766572,4.030587885,3.737749612,3.349747524,3.547823263,4.619043046,4.089886868,4.361402026,3.262160536,,0.000114919,0.000231048,0.000150408,0.000112347,0.000317501,8.85E-05,0.000128771,0.000102099,0.000117115,8.77E-05,0.000114821,9.62054E-05,0.000103608,0.000166734,0.000120374,0.000128773,5.64E-05
69,R Sanchez,GK,4.6,BHA,71.81050055,76.00334845,30.79417474,,170.3495524,87.80904762,0,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,7.721482521,3.571575692,0.001069,7.621280652,4.431011047,4.048873406,3.971827387,3.315682436,0.001069,4.610417106,3.50688269,6.640804334,4.220282763,4.022649107,6.759344814,3.8071538,3.945329741,,0.999351129,0.991315789,0,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,,7.716472272,3.540559377,0,7.620648689,4.392531214,4.013712136,3.937335202,3.286888352,0,4.570379274,3.476428182,6.640253672,4.183632939,3.987715576,6.758784323,3.774091675,3.911067667,,0,0,0,0,0,0.00E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0.00E+00
353,Lloris,GK,5.4,TOT,73.97499635,76.33794895,28.79764228,,109.7613095,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,4.873116892,3.342193069,4.203833963,8.30225327,3.157145899,3.770488381,4.156073667,3.268812408,0.001353,4.321661965,3.669040129,4.309201737,4.053298065,3.819799302,6.911047615,8.368969489,4.227398665,,0.922982989,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,,4.497803996,3.313168761,4.167326984,8.301564839,3.12972858,3.737744666,4.119981448,3.240425353,0,4.284131743,3.637177412,4.271779722,4.018098371,3.786627361,6.910474545,8.368275527,4.190687045,,0,0,0,0,0,0.00E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0.00E+00
231,Alisson,GK,6,LIV,74.09726671,78.70577704,28.44950481,,74.43904762,87.42857143,87.42857143,87.42857143,87.42857143,0,87.42857143,174.8571429,0,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,87.42857143,,4.617492989,4.232692168,4.122460114,4.323334467,4.756344107,0.001231,4.178474134,8.498847488,0.001231,4.47309267,3.386164234,3.973016643,4.424186524,4.245875065,7.800017882,7.784159837,4.634767103,,0.841052632,0.986842105,0.986842105,0.986842105,0.986842105,0,0.986842105,0.999809683,0,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.999809683,0.986842105,,3.883554629,4.17699885,4.068217217,4.266448488,4.693760632,0,4.123494211,8.497230009,0,4.414236188,3.341609442,3.920740108,4.365973544,4.190008288,7.798533403,7.782678376,4.573783325,,0.001481537,0.001170399,0.001441245,0.001353507,0.001874775,0.00E+00,0.001420244,0.002686134,0,1.90E-03,0.000633619,1.15E-03,0.001522796,0.001263243,0.002583229,0.002234818,1.22E-03
270,de Gea,GK,5.2,MUN,66.27515636,69.88758524,27.6496357,,157.6705,82.55,82.55,82.55,82.55,82.55,82.55,82.55,0,82.55,82.55,165.1,82.55,82.55,165.1,82.55,82.55,,6.729225395,3.731184924,3.893399248,3.972356046,3.639944456,4.009893394,3.156285602,3.558460905,0.00127,3.670252752,3.657342222,7.933368852,3.382652082,4.157960543,6.533710497,3.497304648,3.799127013,,0.988662374,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0,0.939473684,0.939473684,0.995982645,0.939473684,0.939473684,0.995982645,0.939473684,0.939473684,,6.652931954,3.505350047,3.657746136,3.73192397,3.419632029,3.767189321,2.965247263,3.343080376,0,3.448105875,3.435976772,7.901497693,3.177912614,3.906294511,6.507462263,3.285625682,3.569179852,,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00
199,Meslier,GK,4.9,LEE,65.22095516,67.64550531,26.99661354,,79.02814286,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,0,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,,3.239717586,7.470258323,3.282588363,3.431990791,3.206518352,3.326462201,3.190473847,7.07429505,3.637759982,3.80258026,3.532749855,0.001199,3.617068108,6.298361523,3.153624502,3.964668208,3.706317775,,0.892184211,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,,2.890424877,7.469638882,3.254081674,3.402186661,3.178672271,3.297574503,3.1627671,7.073708443,3.606168909,3.769557852,3.502070712,0,3.585656727,6.297839257,3.126237763,3.930238195,3.674131331,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00
257,Ederson,GK,6.1,MCI,70.50431787,72.90379424,27.13581558,,81.66241429,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,3.932089613,4.1212335,4.570987016,4.427852438,4.050537251,4.110252693,3.932677529,4.212646101,0.001257,4.310118217,3.587531004,4.293441653,4.465074295,4.074847601,9.015211117,3.892439928,4.322040489,,0.921923684,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,,3.625086543,4.085443841,4.531291602,4.389400036,4.015361533,4.074558393,3.89852533,4.176062595,0,4.272688243,3.55637613,4.256156502,4.42629865,4.039460766,9.014463568,3.85863716,4.284506979,,0.001027159,0.001264362,0.001609068,0.001637107,0.001394735,0.00132975,0.001395936,0.001264386,0,0.001462198,0.001168614,0.001065362,0.002047774,0.001476809,0.003018009,0.001240198,0.00154313
112,Pope,GK,5.4,BUR,74.35494389,75.784098,26.86540927,,39.34285714,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,174.8571429,87.42857143,,4.181516052,3.292852605,3.390738496,3.063257024,7.153985044,3.830740918,3.410946913,7.8884176,4.066663928,3.149501414,4.183417333,3.376273657,4.273574211,7.33151082,3.84796687,6.58811341,4.236125782,,0.444078947,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,0.999809683,0.986842105,,1.856923247,3.249525597,3.346123516,3.022951011,7.152623516,3.780336432,3.366066033,7.886916297,4.013155192,3.108060606,4.128372368,3.331849004,4.217342972,7.330115506,3.797335727,6.586859577,4.180387285,,0.000251439,0.000141195,0.000171402,0.00014349,0.000285131,0.00015525,0.000126121,0.000361695,0.000192061,0.000103978,0.000201015,0.00015228,0.000161832,0.000394419,0.000189476,0.000309683,0.000207301
475,Sa,GK,5.1,WOL,69.61591194,69.93624888,26.25323005,,85.17477619,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,4.025528673,3.889419785,3.640485936,3.220156043,3.688162836,3.412113987,4.154460445,7.646924388,3.94210494,3.84467146,3.77527844,3.219767086,3.879320762,4.142049736,6.4035589,4.405104004,2.935514748,,0.961576316,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,,3.87085303,3.855643245,3.60887119,3.19219153,3.656134053,3.382482471,4.118382236,7.646290298,3.907870871,3.811283524,3.742493127,3.191805951,3.845631923,4.106079304,6.403027911,4.366849154,2.91002212,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
