ID,Name,Pos,Price,Team,xPts GW25-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,25,26,27,28,29,30,31,32,33,34,35,36,37,38
143,E Mendy,GK,6.1,CHE,58.29182042,64.71743763,25.96372573,,0,86.30952381,0,172.6190476,86.30952381,0,86.30952381,86.30952381,86.30952381,86.30952381,172.6190476,172.6190476,86.30952381,86.30952381,,0.001143,4.248407595,0.001143,8.320509262,4.559241068,0.001143,4.561580967,4.089973127,4.031856242,4.252567824,8.386579374,8.543803213,3.666180902,4.543848035,,0,0.973684211,0,0.999239237,0.973684211,0,0.973684211,0.973684211,0.973684211,0.973684211,0.999239237,0.999239237,0.973684211,0.973684211,,0,4.136607395,0,8.31417933,4.43926104,0,4.441539363,3.982342255,3.925754762,4.140658145,8.380199179,8.537303408,3.569702457,4.424273087,,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0,0,0,0.00E+00
30,Martinez,GK,5.5,AVL,62.31676984,62.52552257,26.09354047,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,3.929362998,4.309827439,3.93655911,4.137325477,3.630701158,3.851483611,4.007998724,3.678618078,3.313968152,3.555936942,4.617479767,8.531692635,8.002173914,3.216096202,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,,3.895239583,4.27239999,3.902373202,4.101396072,3.599171385,3.818036517,3.97319242,3.646672184,3.285188955,3.525056437,4.577380601,8.530985178,8.001510366,3.188166946,,0.000102567,0.000145159,7.81404E-05,0.000115347,9.30752E-05,0.000106041,8.13269E-05,0.000105488,8.64099E-05,0.000102137,0.00014115,0.000245989,0.000222127,4.96174E-05
199,Meslier,GK,4.8,LEE,54.26517683,54.47392956,24.44494097,,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,,3.415175243,5.993984624,3.232315099,3.153503551,4.176227453,3.575889416,3.685147857,3.537893632,3.288690836,3.552110212,2.995355101,3.129090281,7.311297374,3.578429521,,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,,3.385517142,5.993487598,3.204244994,3.126117862,4.139960214,3.544835639,3.653145257,3.507169819,3.260131152,3.521262939,2.969342807,3.101916602,7.310691114,3.547353686,,0,0,0.00E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0.00E+00
295,Dubravka,GK,4.4,NEW,53.46383408,53.78038483,23.68374304,,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,,3.505639609,3.170943036,3.536157908,3.809619005,6.254676769,3.865135242,2.912350893,3.927050418,3.396181654,3.791033098,2.827614361,2.745010008,6.602751372,3.663569076,,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,,3.459512772,3.129220102,3.489629514,3.759492439,6.253486395,3.814278199,2.874030486,3.875378702,3.351495054,3.741151083,2.790408909,2.708891456,6.601494753,3.61536422,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Pickford,GK,4.9,EVE,57.12106153,59.27804069,24.56845056,,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,0,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,3.618769197,3.344551794,2.943250378,2.925755067,7.745677882,0.00117,3.183130117,3.20445562,7.240194992,2.714548229,3.250536512,6.591402778,7.517875499,3.088862209,,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,,3.587343044,3.315507002,2.917690572,2.900347194,7.745035603,0,3.155487145,3.176627453,7.239594628,2.690974521,3.222308168,6.590856213,7.51725211,3.062037879,,0.000318082,0.000217382,0.000143116,0.000198803,0.000530424,0,0.000217006,0.000251586,0.000555384,0.000162848,0.000171967,0.000511702,0.000532077,0.000199844
408,Fabianski,GK,5,WHU,47.33800912,50.42037762,21.83504649,,79.5952381,85.19047619,85.19047619,85.19047619,85.19047619,0,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,170.3809524,85.19047619,85.19047619,,3.223856012,3.98434462,4.065037091,2.771339939,3.642450861,0.001408,3.849230066,3.656483712,4.138601349,3.080718909,3.500870406,6.680893383,3.041222109,3.606510849,,0.894736842,0.960526316,0.960526316,0.960526316,0.960526316,0,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.998289435,0.960526316,0.960526316,,2.884502747,3.827067859,3.904575101,2.661944941,3.498669906,0,3.697286774,3.512148829,3.975235506,2.959111584,3.362678153,6.669465279,2.921173868,3.464148578,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Raya,GK,4.3,BRE,45.17721488,45.54563593,20.84713267,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,3.70178458,2.863209968,3.698642643,3.61157511,3.851922562,2.901510968,2.741882937,3.302875195,3.324139368,3.013237569,2.700038486,3.483348489,3.184221618,3.40118825,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.653076888,2.825536152,3.649976292,3.564054385,3.80123937,2.863333192,2.70580553,3.259416311,3.280400693,2.973589707,2.664511664,3.437514956,3.142323966,3.356435774,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Schmeichel,GK,4.8,LEI,52.90779057,53.09934073,21.71675078,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,3.14023927,3.241897971,3.331872932,3.229290357,2.706265321,3.530977317,2.536315395,3.536074507,6.109135007,3.171906637,2.537253421,5.923520848,6.895838524,3.316454762,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,,3.112968771,3.213744647,3.302938246,3.201246519,2.682763543,3.500313567,2.514289498,3.505366491,6.108628432,3.144361132,2.515219379,5.923029664,6.895266714,3.287653971,,0.000395975,0.000279673,0.000378129,0.000469156,0.000294761,0.00040666,0.000299949,0.000384638,0.000688699,0.000392062,0.000293225,0.000620681,0.000888898,0.000396662
376,Foster,GK,4.1,WAT,35.09126074,41.59101199,18.47567897,,69.92857143,139.8571429,69.92857143,69.92857143,69.92857143,0,69.92857143,69.92857143,69.92857143,69.92857143,69.92857143,139.8571429,139.8571429,69.92857143,,3.239424911,4.861851033,2.220435301,2.742572824,2.686903521,0.001376,1.85889831,2.977944838,3.326667384,1.947384549,3.501899397,5.052562634,4.763974679,2.250415797,,0.789473684,0.951795845,0.789473684,0.789473684,0.789473684,0,0.789473684,0.789473684,0.789473684,0.789473684,0.789473684,0.951795845,0.951795845,0.789473684,,2.55744072,4.627489611,1.752975238,2.165189071,2.121239622,0,1.467551297,2.351009083,2.626316356,1.537408855,2.764657419,4.80900812,4.534331303,1.77664405,,0.000303565,0.00064062,0.000273899,0.00033299,0.000292783,0,0.000219333,0.000428411,0.000371342,0.000155809,0.00042717,0.000663465,0.000652174,0.000187219
333,Forster,GK,4.4,SOU,14.04791685,33.48776566,16.54519977,,87.42857143,84.31071429,69.87142857,52.25,34.34210526,19.46052632,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,6.631578947,3.315789474,,2.690127036,3.559938909,3.931844443,2.90686326,3.565726461,3.280821533,2.804556478,2.789242765,2.91814152,3.00584183,3.389245539,3.056229842,3.407261058,2.651232929,,0.986842105,0.955263158,0.797368421,0.592105263,0.381578947,0.223684211,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.066917702,0.039473684,,2.654730628,3.400678484,3.135128595,1.721169036,1.36060615,0.733867974,0.110706177,0.110101688,0.115189797,0.118651651,0.133786008,0.120640652,0.228006081,0.104653931,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
