ID,Name,Pos,Price,Team,xPts GW30-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,30,31,32,33,34,35,36,37,38,xPts if play,30,31,32,33,34,35,36,37,38,Probability to play,30,31,32,33,34,35,36,37,38,xPts,30,31,32,33,34,35,36,37,38,npG,30,31,32,33,34,35,36,37,38
257,Ederson,GK,6.1,MCI,37.12603217,37.24777695,19.44419806,,0,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,0.001257,4.322619055,3.492662762,4.438346955,4.430678966,3.957461753,8.646610877,3.872604979,4.21525798,,0,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,,0,4.285080521,3.462331743,4.399803416,4.392202017,3.923094322,8.645893892,3.838974462,4.178651793,,0.00E+00,1.10E-03,8.86E-04,1.08E-03,1.51E-03,0.001211653,2.22E-03,0.000976032,1.15E-03
270,de Gea,GK,5.2,MUN,32.81486583,32.99945699,18.10375619,,0,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,0.00127,3.719700947,3.730355773,7.256169975,3.333287757,4.070747653,3.758497726,3.561744639,3.726543363,,0,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,0,3.670757513,3.681272144,7.254788999,3.289428707,4.017185184,3.709043808,3.514879578,3.677509898,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0,0.00E+00
475,Sa,GK,5.3,WOL,32.0973035,34.20167987,19.68777427,,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,3.7942569,3.686157568,3.63594875,0.001475,3.832162737,3.99523911,6.200847578,4.346258761,2.833811159,,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,,3.761306774,3.654146199,3.604373406,0,3.798883429,3.960543613,6.200333397,4.308514935,2.809201747,,0,0.00E+00,0,0.00E+00,0,0,0,0,0.00E+00
199,Meslier,GK,4.8,LEE,30.91662533,33.0210017,18.87843208,,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,3.628312368,3.604430723,3.513357924,0.001199,3.516715393,3.045398731,6.393631981,3.860762036,3.569379439,,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,,3.596803339,3.573129088,3.482847184,0,3.486175496,3.018951848,6.393101815,3.827234366,3.538382196,,0,0,0,0,0,0,0,0,0
295,Dubravka,GK,4.4,NEW,30.56888498,30.75347614,16.9522061,,0,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,0.001295,2.85890024,4.064562769,7.363682454,3.903082141,2.831092302,2.747087489,3.367717566,3.743582839,,0,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,0,2.821283131,4.01108168,7.362281017,3.851725797,2.793841088,2.710941601,3.323405493,3.69432517,,0,0,0,0,0,0,0,0,0
200,Schmeichel,GK,4.8,LEI,38.42239195,38.50973158,21.53362967,,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,3.633845073,2.610858838,3.591695545,6.378193632,3.248445025,2.51116704,7.457889181,5.836435267,3.319762176,,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,,3.602287998,2.58818559,3.560504505,6.377664746,3.220234844,2.489359537,7.457270765,5.835951305,3.290932663,,0.000363644,0.000264023,0.000324929,0.000586447,0.000322231,0.000249107,0.00082317,0.000517466,0.000353628
80,Raya,GK,4.3,BRE,29.6338835,29.84440981,17.36577744,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,3.195003756,3.045808277,3.502647629,3.499061809,3.116768525,2.965505988,3.593812496,3.500769437,3.609624028,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.152964233,3.005731852,3.45656016,3.453021522,3.075758413,2.926486172,3.546525489,3.454706682,3.562128975,,0,0,0,0,0,0,0,0,0
146,Guaita,GK,4.6,CRY,31.10237604,31.65842875,16.34846016,,0,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,170.3809524,85.19047619,,0.001146,3.523030553,3.327886717,3.6967997,3.844169297,3.442610988,4.103896579,6.800927666,3.373855713,,0,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.998289435,0.960526316,,0,3.383963558,3.196522767,3.550873396,3.692425772,3.306718449,3.941900662,6.789294236,3.240677198,,0,0.000146996,0.000145765,0.000141584,0.000206,0.000140418,0.000207673,0.000274454,0.000160455
334,McCarthy,GK,4.3,SOU,27.55012217,27.92006475,15.40545568,,0,86.30952381,86.30952381,172.6190476,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,0.001334,3.04310554,3.0367501,6.388513829,3.266516767,3.637680662,3.309100728,2.528824778,2.916556622,,0,0.973684211,0.973684211,0.999239237,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,0,2.963023815,2.956835623,6.383653687,3.180555799,3.541952224,3.22201913,2.462276757,2.839805132,,0,0.004040853,0.002591952,0.007227863,0.002911636,0.003873524,0.003504101,0.002953733,0.003537327
314,Krul,GK,4.5,NOR,25.78852041,26.27003812,13.95303232,,0,85.20119048,85.20119048,85.20119048,85.20119048,85.20119048,170.402381,85.20119048,85.20119048,,0.001314,3.023018608,3.61251456,2.476726243,3.387971184,2.704750155,5.554827243,3.121439265,2.631389757,,0,0.965789474,0.965789474,0.965789474,0.965789474,0.965789474,0.998714829,0.965789474,0.965789474,,0,2.91959955,3.488928535,2.391996134,3.272066907,2.612219228,5.54768834,3.014653184,2.541368529,,0,0.000260088,0.000404538,0.000281153,0.000379696,0.000277364,0.000675694,0.000280526,0.000328174
