ID,Name,Pos,Price,Team,xPts GW1-38,xPts +2 per sub,xPts +2 per sub with 0.87 decay,xMins,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
45113,Ederson,GK,6,MCI,174.0089332,175.566828,35.51461005,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,4.468655627,5.102224104,4.473315812,4.981389393,5.03594366,4.553584908,4.415992777,4.755456802,4.525885666,4.956506833,4.10644634,4.372858598,4.920501677,4.46318348,4.99030169,4.973640484,4.614707971,4.963862611,4.324399252,4.2361961,5.027261669,4.133823455,4.833109559,4.763698821,4.848452935,4.771490256,4.708646234,4.754490688,4.332360477,4.685616579,4.748276178,4.651924696,4.647892778,4.735883441,4.887738394,4.687160952,4.588657956,4.70952196,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,4.374578666,4.99480886,4.379140742,4.876518037,4.929923793,4.457719963,4.323024508,4.655341922,4.430603862,4.85215932,4.019994838,4.280798417,4.816912168,4.369221722,4.885242707,4.868932263,4.517556224,4.85936024,4.233359267,4.147013024,4.921424582,4.046795593,4.731359885,4.663410425,4.746380242,4.671037829,4.60951684,4.654396148,4.241152888,4.58697202,4.648312469,4.553989439,4.550042404,4.636180632,4.784838638,4.588483879,4.49205463,4.610374129
90826,Alisson,GK,6,LIV,169.1259379,170.0996221,34.57798335,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.638572842,4.825815707,4.039954089,5.001102635,4.570064461,4.555872843,4.879746861,4.105683083,4.749287526,4.181497321,3.951837002,4.57336215,4.654805679,4.769006568,3.922212237,4.82867517,4.389350387,4.570062252,4.59817254,4.489798818,4.346558249,4.61424865,4.822442721,4.275298593,4.559083849,4.311917315,4.766565346,4.87186083,3.786235879,4.439154011,4.520861371,4.913150547,4.299812558,4.181178522,4.846865051,4.298093562,4.658259641,4.574483529,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.577538989,4.762318132,3.986796798,4.935298653,4.509932034,4.495927148,4.815539665,4.051660937,4.6867969,4.12647762,3.899839147,4.513186332,4.593558236,4.706256482,3.870604181,4.76513997,4.331595777,4.509929854,4.53767027,4.430722518,4.289366693,4.553534852,4.758989527,4.219044664,4.499095903,4.255181561,4.703847381,4.807757398,3.736416986,4.38074409,4.461376353,4.848503829,4.243236077,4.126163016,4.783090511,4.2415397,4.596966751,4.514292957
140080,Ramsdale,GK,5,ARS,165.2932627,166.8511575,33.85470433,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,4.473459658,4.464975372,4.715506091,4.807642793,4.543320718,4.034938041,4.696550867,4.560404697,4.109696098,4.151680919,4.47492495,4.048241171,4.510750911,4.782003218,4.182370794,4.50300975,4.457593118,4.446223635,4.407624486,3.955133855,4.222000127,4.458654027,4.764993055,4.325212937,4.251855219,4.919157528,4.625574402,4.706394016,4.680504359,4.139090851,4.239826957,4.72800195,4.055422796,4.314592844,4.151518758,4.65350991,4.540885765,4.744709894,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,4.37928156,4.370975891,4.616232279,4.70642926,4.447671861,3.949991977,4.597676112,4.464396177,4.023176181,4.064277111,4.380716004,3.963015041,4.415787734,4.681329466,4.094320883,4.408209545,4.363749052,4.352618926,4.314832392,3.871867879,4.133115914,4.364787626,4.664677412,4.234155823,4.162342477,4.815596317,4.528193889,4.607312037,4.581967425,4.051952096,4.150567442,4.628465067,3.970045474,4.22375931,4.064118363,4.55554128,4.44528817,4.644821265
185291,E Mendy,GK,5.5,CHE,159.2066054,160.7645001,32.29571329,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,4.349566907,3.950369131,4.287544772,4.368942519,4.352815212,4.374948551,4.397560337,3.803850361,4.354023822,4.711286498,4.162235967,4.372225841,4.094056338,4.265025648,4.219723004,4.06795263,4.819895333,4.457226232,3.683419067,4.650438338,3.587011514,4.669782588,4.067722142,4.642583844,3.656230357,4.575474463,4.063506388,4.648267531,4.464298724,4.41587951,4.556125502,3.788231573,4.65603882,3.92743797,4.549317247,4.748718772,3.478721263,4.391948612,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,4.257997077,3.867203465,4.197280671,4.276964782,4.261176997,4.282844371,4.304980119,3.723769301,4.262360162,4.612101519,4.074609947,4.280178981,4.007865678,4.175235634,4.13088673,3.982311522,4.718423853,4.36338989,3.605873403,4.552534373,3.511495482,4.571471376,3.982085887,4.544845237,3.579257086,4.479148685,3.977958885,4.550409267,4.370313488,4.322913626,4.46020707,3.708479329,4.55801695,3.844755065,4.453542147,4.648745745,3.405485026,4.299486536
23173,de Gea,GK,5,MUN,159.0355089,159.6781405,31.9750527,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.449377765,4.331125363,3.861510013,4.284298404,4.011730704,4.131584878,4.262450697,4.469175617,3.726583467,4.246618423,4.21451734,3.864494847,3.904672271,4.245429013,4.090318676,4.379863449,4.601552912,4.297799542,4.724917645,3.756321445,3.93030663,4.521619403,4.236415269,4.251916027,4.563836487,3.81232403,4.528324586,4.213721598,3.93391324,4.509988705,4.33590398,4.068387759,3.680986192,4.335671044,4.000798203,4.564727583,4.493828915,4.591693466,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.410738432,4.293512959,3.827975847,4.247092654,3.97689199,4.095705325,4.225434677,4.430364355,3.694221032,4.209739894,4.177917585,3.83093476,3.870763275,4.208560814,4.054797488,4.341827793,4.561592058,4.260476546,4.683885465,3.723700759,3.89617502,4.482352708,4.199625347,4.214991493,4.52420317,3.779217006,4.488999662,4.177128753,3.899750309,4.470823013,4.298250077,4.033057023,3.649019733,4.298019163,3.966054429,4.525086528,4.454803559,4.551818233
23259,Lloris,GK,5.5,TOT,155.3484635,155.9910951,31.48589575,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.462477807,3.727368423,4.517814111,4.266943089,3.891782271,4.50507304,3.461226931,4.17638235,3.782828025,4.103034169,4.457185154,3.638053145,4.165501442,4.397469218,3.679325893,4.394439314,4.223469058,4.265511679,4.17754499,4.03099733,4.256420461,3.564344975,3.898379566,4.17322507,3.94489783,4.225398829,4.555880553,4.187572822,4.166515586,4.374459006,4.657600525,3.854880085,3.898607331,3.558164734,4.465542282,3.984880639,4.489579227,4.128583611,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.42372471,3.694999171,4.478580462,4.229888056,3.857985215,4.465950038,3.431168908,4.140113766,3.74997715,4.067402556,4.41847802,3.606459525,4.12932735,4.35928067,3.647373852,4.356277078,4.186791563,4.228469077,4.14126631,3.9959913,4.21945681,3.533391453,3.864525217,4.136983905,3.910639506,4.188704576,4.516316327,4.151207058,4.130332688,4.336470283,4.617152942,3.821403494,3.864751005,3.527264882,4.426762572,3.950275096,4.450590776,4.092730122
192988,R Sanchez,GK,5,BHA,153.2808151,153.9234467,30.82650713,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.625213575,4.122925406,3.862827398,4.360267679,4.227728657,4.143363324,4.357415371,4.423829937,3.606638435,3.738618999,4.189512805,4.51154128,3.522560885,3.940297725,4.180298053,4.230391842,4.148431361,4.010526558,4.122290332,3.702665795,3.871523218,4.620932311,4.13871575,4.474755674,3.816034176,4.138817811,4.090639091,3.874105917,4.453650004,3.518467861,3.740097901,3.600572701,4.216506978,4.473087506,4.413910535,3.774975291,4.424666729,3.95479416,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.593731457,4.087121054,3.829281792,4.322402197,4.191014171,4.107381484,4.319574658,4.385412466,3.575317628,3.706152045,4.153130194,4.472362105,3.491970225,3.90607935,4.143995465,4.193654228,4.112405509,3.975698302,4.086491495,3.670511066,3.837902095,4.580803162,4.102774271,4.435895954,3.782894932,4.102875445,4.05511512,3.840462366,4.414973569,3.487912746,3.707618103,3.569304569,4.179889944,4.434242273,4.375579207,3.742192611,4.386241991,3.920449894
131313,E Martinez,GK,4.5,AVL,153.069581,153.7122126,31.22931527,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.345550123,4.35716246,4.112315037,4.089652482,3.799321392,3.654026498,3.866817761,4.378222944,4.084670446,4.175298914,3.933515325,4.23687836,4.41849405,3.774082411,3.84097977,4.071347477,3.749156279,3.55584763,4.411951253,4.318126708,4.132819019,4.099185187,3.660448171,3.984213628,4.090863235,4.372121766,3.85205435,4.581442757,3.79219331,4.448889572,4.0518271,4.186852967,4.446307915,3.642924692,4.140888091,3.716885467,3.735364027,4.301815857,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.307812451,4.319323944,4.076602828,4.054137079,3.766327285,3.622294162,3.833237502,4.340201534,4.049198308,4.139039739,3.89935585,4.200084416,4.380122917,3.741307485,3.807623893,4.035991038,3.716597816,3.5249679,4.373636939,4.280627187,4.096928749,4.063586999,3.628660068,3.949613878,4.055337317,4.33415334,3.818602299,4.541656544,3.759261105,4.410254479,4.01664018,4.150493455,4.407695241,3.611288767,4.104927747,3.684607251,3.70292534,4.264457983
24087,Pope,GK,4.5,NEW,140.8927511,150.6295932,30.55058664,,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,,4.591992047,4.271868761,3.912629208,4.313556271,4.035740221,4.52000965,4.060553274,4.738625941,4.450341601,4.58306266,3.872873969,4.506916775,3.802070752,4.351861182,4.327958355,4.143693007,4.07717738,4.49308279,4.032127375,4.624849731,4.291307948,4.265698936,4.534927424,4.005546223,4.468915771,3.963642058,4.554689721,4.347812065,4.036944131,4.384653219,4.144291671,3.927333786,4.271100713,4.541481708,4.181381463,4.292322289,4.276914055,4.040183536,,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,,3.987782567,3.709780766,3.397809575,3.745983078,3.504721771,3.925271538,3.526269948,4.115122528,3.864770338,3.9800281,3.363285289,3.91390141,3.301798284,3.779247869,3.75849015,3.598470243,3.540706672,3.901887686,3.501584299,4.016316871,3.726662165,3.70442276,3.938226447,3.478500667,3.880900538,3.442110208,3.955388442,3.77573153,3.505767272,3.807725164,3.598990135,3.410579341,3.709113777,3.943918325,3.631199691,3.727543041,3.714162206,3.508580439
