ID,Name,Pos,Price,Team,xPts GW36-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,36,37,38,xPts if play,36,37,38,Probability to play,36,37,38,xPts,36,37,38
183126,Areola,GK,5,WHU,0.600326825,6.284537351,5.44776656,,4.526315789,4.526315789,4.526315789,,4.114610095,3.442587132,3.849012442,,0.052631579,0.052631579,0.052631579,,0.216558426,0.181188796,0.202579602
140028,Kelleher,GK,4.5,LIV,0.438493342,6.24497924,5.419341175,,4.210526316,2.105263158,2.105263158,,4.804574904,4.123833308,4.482756584,,0.044125472,0.026315789,0.026315789,,0.212004134,0.108521929,0.117967279
193308,Steffen,GK,4.5,MCI,0.352130067,6.178217627,5.36165051,,3.315789474,1.657894737,1.657894737,,4.556087831,3.504747179,3.747535058,,0.039587799,0.023684211,0.023684211,,0.180365487,0.08300717,0.088757409
225320,Gunn,GK,4,NOR,0.565509441,6.175431749,5.361254179,,8.526315789,4.263157895,4.263157895,,3.131700027,2.922926455,2.479892969,,0.089775688,0.052631579,0.052631579,,0.281150524,0.153838234,0.130520683
88472,Leno,GK,5,ARS,0.35578956,6.162275459,5.345502119,,3.684210526,1.842105263,1.842105263,,3.909726796,3.369738336,3.594560466,,0.044125472,0.026315789,0.026315789,,0.172518539,0.088677325,0.094593696
234801,Gollini,GK,5,TOT,0.325076247,6.151163808,5.334570498,,3.315789474,1.657894737,1.657894737,,3.829889009,3.650326807,3.673513352,,0.039587799,0.023684211,0.023684211,,0.151616875,0.086455109,0.087004264
233402,Hennessey,GK,4.5,BUR,0.378143147,6.145375072,5.324319271,,2.368421053,4.736842105,2.368421053,,3.157212905,3.261451903,3.320160766,,0.031578947,0.053226143,0.031578947,,0.09970146,0.173594504,0.104847182
233403,Begovic,GK,4.5,EVE,0.347445155,6.14172554,5.327050614,,3.315789474,3.315789474,1.657894737,,3.417632548,3.765810643,2.66289026,,0.039587799,0.039587799,0.023684211,,0.135296549,0.149080153,0.063068454
90843,D Ward,GK,4,LEI,0.345905973,6.140186358,5.327284363,,3.315789474,3.315789474,1.657894737,,3.839267716,3.141778949,2.936205276,,0.039587799,0.039587799,0.023684211,,0.151988157,0.124376112,0.069541704
45019,Darlow,GK,4.5,NEW,0.304586412,6.115112727,5.297714958,,2.273684211,2.273684211,2.273684211,,3.045343407,3.257608661,3.342284302,,0.031578947,0.031578947,0.031578947,,0.096168739,0.102871852,0.10554582
236836,Klaesson,GK,4.5,LEE,0.308203619,6.114689518,5.303056229,,3.684210526,1.842105263,1.842105263,,3.337538169,3.156154187,2.959306392,,0.044125472,0.026315789,0.026315789,,0.147270446,0.083056689,0.077876484
