ID,Name,Pos,Price,Team,xPts GW36-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,36,37,38,xPts if play,36,37,38,Probability to play,36,37,38,xPts,36,37,38,npG,36,37,38
389,Bachmann,GK,4,WAT,1.056305506,6.332843294,5.514100641,,16.35789474,8.178947368,8.178947368,,3.390605199,2.704489979,2.328906704,,0.166994264,0.097368421,0.097368421,,0.566211618,0.263331919,0.226761968,,0,0,0
129,Kepa,GK,4.5,CHE,0.653930304,6.322864473,5.49123993,,6.978947368,3.489473684,3.489473684,,4.280380064,3.500944299,3.839043736,,0.076059232,0.044736842,0.044736842,,0.325562419,0.156621192,0.171746693,,0.014480634,0.007601598,0.008959304
156,Butland,GK,4.4,CRY,0.750348199,6.3209385,5.481426715,,4.631578947,9.263157895,4.631578947,,3.648115636,3.68051601,3.024141552,,0.057894737,0.098915376,0.057894737,,0.211206695,0.364059625,0.175081879,,0,0,0
489,Areola,GK,4.7,WHU,0.524703523,6.208914049,5.382166457,,4.526315789,4.526315789,4.526315789,,3.681971717,2.852437425,3.434957791,,0.052631579,0.052631579,0.052631579,,0.193787985,0.150128286,0.180787252,,0,0,0
242,Kelleher,GK,4.3,LIV,0.384670262,6.191156161,5.370226404,,4.210526316,2.105263158,2.105263158,,4.151109892,3.556127807,4.100894233,,0.044125472,0.026315789,0.026315789,,0.183169682,0.093582311,0.107918269,,0,0,0
260,Steffen,GK,4.4,MCI,0.325617425,6.151704986,5.338117163,,3.315789474,1.657894737,1.657894737,,4.272313551,3.154322476,3.452861539,,0.039587799,0.023684211,0.023684211,,0.169131488,0.074707638,0.0817783,,0,0,0
691,Olsen,GK,4,AVL,0.366640973,6.137507507,5.323608652,,3.684210526,3.684210526,1.842105263,,3.160761933,3.763814255,2.321449727,,0.044125472,0.044125472,0.026315789,,0.139470111,0.166080079,0.061090782,,0,0,0
1,Leno,GK,4.5,ARS,0.315733838,6.122219736,5.308582925,,3.684210526,1.842105263,1.842105263,,3.370446435,3.023350115,3.323079242,,0.044125472,0.026315789,0.026315789,,0.148722539,0.079561845,0.087449454,,0,0,0
448,Gunn,GK,4,NOR,0.507054442,6.116976751,5.308944472,,8.526315789,4.263157895,4.263157895,,2.799471227,2.716249024,2.142620732,,0.089775688,0.052631579,0.052631579,,0.251324455,0.142960475,0.112769512,,0,0,0
481,Begovic,GK,4,EVE,0.316063487,6.110343872,5.299106452,,3.315789474,3.315789474,1.657894737,,3.058302395,3.54969928,2.299728262,,0.039587799,0.039587799,0.023684211,,0.121071459,0.14052478,0.054467248,,0,0,0
480,Hennessey,GK,4.5,BUR,0.341051278,6.108283203,5.291997149,,2.368421053,4.736842105,2.368421053,,2.901304022,2.826930856,3.13387666,,0.031578947,0.053226143,0.031578947,,0.091620127,0.150466625,0.098964526,,0,0,0
486,Gollini,GK,4.2,TOT,0.278697071,6.104784632,5.292230858,,3.315789474,1.657894737,1.657894737,,3.154622945,3.2728128,3.221492468,,0.039587799,0.023684211,0.023684211,,0.124884578,0.077513987,0.076298506,,0,0,0
204,D Ward,GK,4,LEI,0.309592527,6.103872912,5.295300596,,3.315789474,3.315789474,1.657894737,,3.538469145,2.716820131,2.616063367,,0.039587799,0.039587799,0.023684211,,0.140080204,0.107552928,0.061959396,,0.007672236,0.004782988,0.003431347
490,Klaesson,GK,4.3,LEE,0.26093315,6.067419048,5.260216076,,3.684210526,1.842105263,1.842105263,,2.744351717,2.820643343,2.493175405,,0.044125472,0.026315789,0.026315789,,0.121095814,0.074227456,0.065609879,,0,0,0
294,Darlow,GK,4.5,NEW,0.256475987,6.067002303,5.254903991,,2.273684211,2.273684211,2.273684211,,2.36978275,2.817522316,2.93443453,,0.031578947,0.031578947,0.031578947,,0.074835245,0.088974389,0.092666354,,0,0,0
54,Steele,GK,3.9,BHA,0.218636073,6.060741336,5.251052873,,1.842105263,1.842105263,1.842105263,,2.683093391,2.709373363,2.915704022,,0.026315789,0.026315789,0.026315789,,0.070607721,0.071299299,0.076729053,,0,0,0
280,D Henderson,GK,4.7,MUN,0.185598059,6.05928227,5.250812132,,2.210526316,0,2.210526316,,2.944523398,0.00128,2.932748472,,0.031578947,0,0.031578947,,0.092984949,0,0.09261311,,0.000625322,0,0.000662647
452,Ruddy,GK,4.3,WOL,0.250968956,6.057454855,5.252663052,,3.684210526,1.842105263,1.842105263,,2.611604122,3.24413498,1.913631319,,0.044125472,0.026315789,0.026315789,,0.115238264,0.085371973,0.050358719,,0,0,0
673,Lossl,GK,4.5,BRE,0.209450745,6.051556008,5.243966584,,1.842105263,1.842105263,1.842105263,,2.694520008,2.592241515,2.67236677,,0.026315789,0.026315789,0.026315789,,0.070908421,0.068216882,0.070325441,,0,0,0
593,Carson,GK,3.9,MCI,0.035368911,6.016681268,5.214542667,,0.368421053,0.184210526,0.184210526,,4.508721123,3.071264397,3.377464087,,0.004080663,0.002631579,0.002631579,,0.018398573,0.008082275,0.008888063,,0,0,0
606,Bettinelli,GK,4,CHE,0.034676992,6.01598935,5.213765162,,0.368421053,0.184210526,0.184210526,,4.232521159,3.158783749,3.455305791,,0.004080663,0.002631579,0.002631579,,0.017271494,0.008312589,0.00909291,,0,0,0
0,Karius,GK,4.5,LIV,0.030485816,6.013693594,5.211500935,,0.331578947,0.165789474,0.165789474,,3.946418478,3.116792737,3.657682659,,0.003659269,0.002368421,0.002368421,,0.014441006,0.007381878,0.008662933,,0,0,0
573,Jakupovic,GK,3.9,LEI,0.033608096,6.012022285,5.210355341,,0.368421053,0.368421053,0.184210526,,3.738280381,2.847840776,2.558294406,,0.004080663,0.004080663,0.002631579,,0.015254663,0.011621079,0.006732354,,0,0,0
571,Lonergan,GK,3.9,EVE,0.033028841,6.01144303,5.209628535,,0.368421053,0.368421053,0.184210526,,3.096038555,3.629544597,2.121920296,,0.004080663,0.004080663,0.002631579,,0.012633891,0.014810949,0.005584001,,0,0,0
561,Matthews,GK,3.9,CRY,0.030126405,6.011438763,5.209259779,,0.184210526,0.368421053,0.184210526,,3.192553848,3.592585993,2.684629317,,0.002631579,0.004080663,0.002631579,,0.008401457,0.014660134,0.007064814,,0,0,0
596,Sinisalo,GK,4,AVL,0.031046892,6.009461081,5.207879105,,0.315789474,0.315789474,0.157894737,,2.877548065,3.524902057,1.869846706,,0.004080663,0.004080663,0.002631579,,0.011742305,0.014383938,0.004920649,,0,0,0
114,Norris,GK,4.3,BUR,0.027867392,6.009179749,5.20707967,,0.184210526,0.368421053,0.184210526,,2.80553159,3.095691121,2.983737518,,0.002631579,0.004080663,0.002631579,,0.007382978,0.012632473,0.007851941,,0,0,0
556,A Fernandez L,GK,4.5,BRE,0.02297989,6.007190416,5.205430832,,0.184210526,0.184210526,0.184210526,,2.935501625,2.857638132,2.939218384,,0.002631579,0.002631579,0.002631579,,0.007725004,0.0075201,0.007734785,,0,0,0
688,McGill,GK,4,BHA,0.021735521,6.005946047,5.204271593,,0.184210526,0.184210526,0.184210526,,2.665325037,2.68795582,2.906217096,,0.002631579,0.002631579,0.002631579,,0.007014013,0.007073568,0.00764794,,0,0,0
572,Okonkwo,GK,3.9,ARS,0.014935271,6.005686707,5.204316867,,0.184210526,0.092105263,0.092105263,,3.488874228,2.873631006,3.193434574,,0.001992703,0.001315789,0.001315789,,0.00695229,0.003781093,0.004201888,,0,0,0
407,Randolph,GK,4.3,WHU,0.018982383,6.004771856,5.203411908,,0.165789474,0.165789474,0.165789474,,2.994891588,2.242169766,2.777722384,,0.002368421,0.002368421,0.002368421,,0.007093164,0.005310402,0.006578816,,0,0,0
509,Heaton,GK,3.9,MUN,0.014712065,6.00418575,5.202844918,,0.184210526,0,0.184210526,,2.80135345,0.001524,2.789231376,,0.002631579,0,0.002631579,,0.007371983,0,0.007340083,,0.000129421,0,0.000137146
574,Elliot,GK,4,WAT,0.022347095,6.003659453,5.203061304,,0.368421053,0.184210526,0.184210526,,3.037069875,2.166571911,1.61588574,,0.004080663,0.002631579,0.002631579,,0.012393259,0.005701505,0.004252331,,0,0,0
656,Pitaluga,GK,4,LIV,0.012887697,6.003639133,5.202503249,,0.131578947,0.065789474,0.065789474,,3.065788453,2.370588888,2.781064001,,0.001992703,0.001315789,0.001315789,,0.006109206,0.003119196,0.003659295,,0,0,0
313,McGovern,GK,3.9,NOR,0.021280114,6.002592471,5.201828926,,0.368421053,0.184210526,0.184210526,,2.582683708,2.291539701,1.790059698,,0.004080663,0.002631579,0.002631579,,0.010539063,0.006030368,0.004710683,,0,0,0
619,Cox,GK,4,BRE,0.010401976,6.002507239,5.201376389,,0.092105263,0.092105263,0.092105263,,2.67289012,2.577458494,2.655152824,,0.001315789,0.001315789,0.001315789,,0.003516961,0.003391393,0.003493622,,0,0,0
223,Adrian,GK,4.3,LIV,0.003376892,6.001567189,5.200614259,,0.036842105,0.018421053,0.018421053,,4.231615926,3.11077339,3.634504499,,0.000378536,0.000263158,0.000263158,,0.001601819,0.000818625,0.000956449,,0,0,0
615,Slicker,GK,4,MCI,0.003153493,6.00134379,5.200446906,,0.031578947,0.015789474,0.015789474,,4.325984632,2.750064501,3.010553741,,0.000378536,0.000263158,0.000263158,,0.001637541,0.000723701,0.000792251,,0,0,0
616,Tyrer,GK,4,EVE,0.003036534,6.000996074,5.200114147,,0.031578947,0.031578947,0.015789474,,3.078552463,3.560859665,1.988451274,,0.000378536,0.000378536,0.000263158,,0.001165343,0.001347914,0.000523277,,0,0,0
0,Sarkic,GK,4,WOL,0.019453582,6.00076594,5.200089608,,0.131578947,0.065789474,0.065789474,,2.346200834,1.858745016,1.895475058,,0.004080663,0.002631579,0.002631579,,0.009574056,0.004891434,0.004988092,,0,0,0
514,Gillespie,GK,3.9,NEW,0.002067822,6.000488875,5.199604082,,0.018421053,0.018421053,0.018421053,,2.285830479,2.723495895,2.848397139,,0.000263158,0.000263158,0.000263158,,0.000601534,0.000716709,0.000749578,,0,0,0
0,D Martin,GK,4,WHU,0.002033979,6.000455032,5.199603499,,0.018421053,0.018421053,0.018421053,,2.925840408,2.110885837,2.692393929,,0.000263158,0.000263158,0.000263158,,0.000769958,0.000555496,0.000708525,,0,0,0
666,McCracken,GK,4,NOR,0.019056987,6.000369345,5.199822176,,0.315789474,0.157894737,0.157894737,,2.312520395,2.053411477,1.602329165,,0.004080663,0.002631579,0.002631579,,0.009436617,0.005403714,0.004216656,,0,0,0
642,Angelini,GK,4,WAT,0.002001531,6.000191827,5.199433989,,0.031578947,0.015789474,0.015789474,,2.948866787,1.955294458,1.408763156,,0.000378536,0.000263158,0.000263158,,0.001116253,0.000514551,0.000370727,,0,0,0
641,Caballero,GK,4.2,SOU,0.029935722,5.998356774,5.197959858,,0.368421053,0.368421053,0.368421053,,2.188955696,1.552173209,1.946658195,,0.005263158,0.005263158,0.005263158,,0.011520819,0.008169333,0.010245569,,0,0,0
659,Austin,GK,4,TOT,0.016465878,5.997778235,5.197286163,,0.131578947,0.065789474,0.065789474,,1.826036586,1.729311821,1.696174304,,0.004080663,0.002631579,0.002631579,,0.00745144,0.004550821,0.004463617,,0,0,0
708,Waller,GK,4,BUR,0.015354531,5.996666889,5.19628224,,0.065789474,0.131578947,0.065789474,,1.534073363,1.728668747,1.620084696,,0.002631579,0.004080663,0.002631579,,0.004037035,0.007054115,0.004263381,,0,0,0
621,Storer,GK,4,WOL,0.014623438,5.995935795,5.195788064,,0.131578947,0.065789474,0.065789474,,1.692503685,1.749706836,1.182715217,,0.004080663,0.002631579,0.002631579,,0.006906538,0.004604492,0.003112408,,0,0,0
637,H Lewis,GK,3.9,SOU,0.010191418,5.994401945,5.194383468,,0.065789474,0.065789474,0.065789474,,1.407531876,1.14716511,1.318041942,,0.002631579,0.002631579,0.002631579,,0.003704031,0.003018856,0.003468531,,0,0,0
237,Trent,DEF,8.4,LIV,22.31263666,22.4520491,19.95499065,,164.2857143,82.14285714,82.14285714,,10.34843029,5.583711577,6.818065614,,0.998714829,0.965789474,0.965789474,,10.33513079,5.392689865,6.584816001,,0.126208559,0.069135082,0.07603582
256,Cancelo,DEF,7.2,MCI,20.75220229,20.96880649,18.91427537,,163,81.5,81.5,,10.93992929,4.83407051,5.55842158,,0.996961057,0.947368421,0.947368421,,10.90668347,4.579645747,5.265873076,,0.17127272,0.076402908,0.086478977
234,Robertson,DEF,7.3,LIV,18.56161451,18.77821871,16.67758054,,161.2857143,80.64285714,80.64285714,,8.620717846,4.707397399,5.813424609,,0.996961057,0.947368421,0.947368421,,8.594519977,4.459639641,5.507454892,,0.087256499,0.047797751,0.052568697
122,Alonso,DEF,5.7,CHE,16.88213565,17.43114794,15.60021427,,130.9285714,62.42857143,62.42857143,,8.52387483,4.553598129,5.182453125,,0.988651751,0.868421053,0.868421053,,8.427143772,3.954440481,4.500551398,,0.256579095,0.132082554,0.155673549
262,Dias,DEF,6.1,MCI,16.71683586,17.24997988,15.60186885,,161.9166667,74.21428571,74.21428571,,9.19306186,4.061109866,4.638771529,,0.996585887,0.868421053,0.868421053,,9.161675706,3.526753305,4.028406854,,0.118314328,0.052198756,0.059082764
127,Rudiger,DEF,6.1,CHE,16.87637034,17.20126412,15.3926527,,162.5238095,80.16666667,80.16666667,,8.359703414,4.348800921,4.939182485,,0.995447849,0.921052632,0.921052632,,8.321648782,4.005474532,4.549247026,,0.168580509,0.088496213,0.10430234
259,Laporte,DEF,6,MCI,16.51744801,17.16114904,15.5156889,,158.6666667,72.07142857,72.07142857,,9.130745992,4.131495744,4.705931326,,0.993938959,0.842105263,0.842105263,,9.075404163,3.479154311,3.962889538,,0.187551707,0.082745394,0.093657915
229,van Dijk,DEF,6.8,LIV,16.50483508,16.64424752,14.78662283,,167.7809524,83.89047619,83.89047619,,7.657262684,4.095607171,5.075556446,,0.998714829,0.965789474,0.965789474,,7.647421792,3.955494294,4.901918989,,0.11267929,0.06172396,0.067884954
142,R James,DEF,6.4,CHE,16.27147047,16.61445616,14.77072306,,112.7142857,63.5,63.5,,7.645819316,4.442780336,5.035092625,,0.986401892,0.921052632,0.921052632,,7.541850641,4.09203452,4.637585312,,0.148179267,0.084955171,0.10012884
168,Digne,DEF,5,AVL,16.19526684,16.26882858,14.61212653,,164.2857143,164.2857143,82.14285714,,5.986527787,8.497912475,1.790702432,,0.998714829,0.998714829,0.965789474,,5.978834075,8.486991204,1.72944156,,0.051970184,0.066970581,0.014653589
119,Azpilicueta,DEF,5.6,CHE,15.12014948,15.69151573,13.987164,,135.5,71.07142857,71.07142857,,7.445509763,4.238465536,4.792121089,,0.977474769,0.868421053,0.868421053,,7.277797938,3.680772703,4.161578841,,0.092234654,0.048712403,0.057412826
169,Keane,DEF,4.6,EVE,15.38262962,15.43830425,13.8126374,,169.0952381,169.0952381,84.54761905,,5.833265774,7.281796816,2.339099731,,0.999239237,0.999239237,0.973684211,,5.828828045,7.276257098,2.277544475,,0.075091339,0.079407555,0.026562318
44,Cash,DEF,5.3,AVL,15.19899034,15.25466497,13.7086158,,170.8571429,170.8571429,85.42857143,,5.596192125,8.058841733,1.596354034,,0.999239237,0.999239237,0.973684211,,5.591934751,8.052710868,1.554344717,,0.085945117,0.110751857,0.024233211
121,T Silva,DEF,5.6,CHE,14.64609792,15.08984705,13.48799128,,147.9047619,74.73809524,74.73809524,,7.282689051,3.911686687,4.41037438,,0.988651751,0.894736842,0.894736842,,7.200043279,3.499930193,3.946124445,,0.044963792,0.023878466,0.02814335
23,Gabriel,DEF,5.4,ARS,14.89590425,15.00268893,13.30862362,,170.8571429,85.42857143,85.42857143,,6.746391382,3.842633557,4.532407527,,0.999239237,0.973684211,0.973684211,,6.741258981,3.741511622,4.413133645,,0.147630758,0.062867473,0.077910862
165,Coleman,DEF,4.9,EVE,14.81386795,14.88742969,13.32176779,,164.2857143,164.2857143,82.14285714,,5.650150309,6.991025667,2.266475361,,0.998714829,0.998714829,0.965789474,,5.6428889,6.982041003,2.188938046,,0.081564821,0.08625313,0.028852205
38,Mings,DEF,5,AVL,14.4363074,14.49198203,13.02053952,,170.8571429,170.8571429,85.42857143,,5.302206753,7.664019507,1.519943881,,0.999239237,0.999239237,0.973684211,,5.298173033,7.658189008,1.479945358,,0.069827742,0.08998245,0.019688732
675,Mykolenko,DEF,4.9,EVE,14.10059573,14.21801466,12.71629304,,157.8571429,157.8571429,78.92857143,,5.396124061,6.643564854,2.214022228,,0.996961057,0.996961057,0.947368421,,5.379725549,6.62337544,2.097494742,,0.055395436,0.058579541,0.019595218
224,Matip,DEF,5.2,LIV,12.56008908,13.76288886,12.1580813,,129.6666667,64.83333333,64.83333333,,6.288573473,4.08028273,5.071864595,,0.924915898,0.736842105,0.736842105,,5.816401578,3.006524117,3.737163386,,0.102230162,0.05600009,0.061589755
175,Mina,DEF,4.9,EVE,13.62553181,13.74295074,12.28867295,,157.8571429,157.8571429,78.92857143,,5.175944332,6.484424687,2.111742323,,0.996961057,0.996961057,0.947368421,,5.160214933,6.46471889,2.000597991,,0.097493466,0.103097346,0.034486699
590,Tomiyasu,DEF,4.5,ARS,13.24170076,13.38111321,11.86625549,,164.2857143,82.14285714,82.14285714,,5.986340512,3.472941231,4.04738687,,0.998714829,0.965789474,0.965789474,,5.978647041,3.354130084,3.908923635,,0.051281954,0.021838043,0.02706361
488,Andersen,DEF,4.6,CRY,13.02693956,13.11212412,11.47587662,,85.87142857,171.7428571,85.87142857,,4.059100703,6.08544486,3.034700906,,0.978947368,0.999512982,0.978947368,,3.973645952,6.082481138,2.970812466,,0.035279594,0.045351794,0.027400231
588,Emerson R,DEF,4.5,TOT,12.8754211,13.01483355,11.38980085,,160.7904762,80.3952381,80.3952381,,4.852800605,4.240394154,4.072863957,,0.998714829,0.965789474,0.965789474,,4.846563926,4.095328038,3.933529138,,0.057575555,0.046893237,0.049371076
477,Guehi,DEF,4.5,CRY,12.45144429,12.53662885,10.96802414,,85.87142857,171.7428571,85.87142857,,3.854300632,5.836079423,2.906233549,,0.978947368,0.999512982,0.978947368,,3.773157461,5.833237147,2.845049685,,0.049879595,0.064120043,0.03873946
361,Dier,DEF,4.6,TOT,12.00250079,12.16381666,10.6551427,,166.9047619,83.45238095,83.45238095,,4.591440395,3.932833692,3.790967556,,0.998289435,0.960526316,0.960526316,,4.583586437,3.777590257,3.641324099,,0.048550443,0.039542605,0.041632037
162,Mitchell,DEF,4.5,CRY,11.92332422,12.04063842,10.53890108,,84.54761905,152.3333333,84.54761905,,3.86730696,5.330651456,2.936534203,,0.973684211,0.993974481,0.973684211,,3.765535725,5.298531512,2.859256987,,0.013298125,0.016898209,0.010328115
364,Ben T Davies,DEF,4.5,TOT,11.78356702,12.00017122,10.50645829,,157.8571429,78.92857143,78.92857143,,4.506035467,3.919490544,3.776802654,,0.996961057,0.947368421,0.947368421,,4.492341883,3.713201568,3.578023567,,0.064166574,0.052261386,0.055022879
249,Walker,DEF,5.4,MCI,10.03181518,11.92317033,10.58133689,,94.14285714,53.78571429,53.78571429,,6.19250243,3.809838551,4.316662383,,0.79116453,0.631578947,0.631578947,,4.899288275,2.406213822,2.726313084,,0.024908751,0.011256183,0.012740656
494,Romero,DEF,4.8,TOT,11.55559725,11.71691312,10.24105628,,163.4285714,81.71428571,81.71428571,,4.282627398,3.904478439,3.675007354,,0.998289435,0.960526316,0.960526316,,4.275301684,3.75035429,3.529941275,,0.055285201,0.045027825,0.047407096
98,Tarkowski,DEF,4.9,BUR,11.30937889,11.39456345,9.812887506,,85.87142857,171.7428571,85.87142857,,3.273675512,4.486141844,3.69852963,,0.978947368,0.999512982,0.978947368,,3.204756027,4.483957012,3.620665849,,0.054659095,0.086547849,0.061213446
45,Konsa,DEF,4.9,AVL,10.41282804,11.35459667,10.12387346,,122.7142857,122.7142857,61.35714286,,4.230553512,5.984894209,1.581891768,,0.909294684,0.909294684,0.710526316,,3.846819819,5.442032489,1.12397573,,0.095630347,0.12323258,0.026964073
258,Ake,DEF,4.7,MCI,8.636375877,11.23034754,10.07994985,,95.38095238,35.78947368,35.78947368,,6.388793644,3.6458679,4.11609892,,0.808277325,0.447368421,0.447368421,,5.163917037,1.631046166,1.841412675,,0.165760049,0.068576087,0.077619949
217,Soyuncu,DEF,4.9,LEI,9.985953736,11.17522556,9.991927588,,114.1428571,114.1428571,57.07142857,,5.524029254,3.552713624,3.12403889,,0.873734676,0.873734676,0.657894737,,4.826535908,3.104129085,2.055288744,,0.106600192,0.066456168,0.047676097
209,Castagne,DEF,5.3,LEI,9.781924222,11.10350564,9.915181589,,105.2857143,105.2857143,52.64285714,,5.484994841,3.620611637,3.178413844,,0.853815171,0.853815171,0.631578947,,4.683171808,3.091333144,2.00741927,,0.066061679,0.041183847,0.029545566
220,Fofana,DEF,4.3,LEI,9.865455005,11.05472683,9.882881688,,114.1428571,114.1428571,57.07142857,,5.45346453,3.515924627,3.083454794,,0.873734676,0.873734676,0.657894737,,4.764881062,3.071985263,2.02858868,,0.06826725,0.042558833,0.030531991
133,Christensen,DEF,4.6,CHE,9.133910305,10.99610321,9.700825584,,96.23809524,52.64285714,52.64285714,,5.243466806,3.656659486,4.115939223,,0.805745655,0.631578947,0.631578947,,4.224900594,2.309469149,2.599540562,,0.037122775,0.019260795,0.022700927
113,Taylor,DEF,4.4,BUR,10.85641994,10.96320462,9.450193015,,84.54761905,166.452381,82.78571429,,3.167649486,4.361866787,3.505840156,,0.973684211,0.999239237,0.973684211,,3.084290289,4.358548442,3.413581205,,0.004795505,0.00746859,0.005253799
201,Evans,DEF,5.4,LEI,9.245931636,10.84903983,9.677015582,,101.2857143,101.2857143,50.64285714,,5.508054919,3.556630013,3.291853029,,0.809749268,0.809749268,0.578947368,,4.460143438,2.879978549,1.905809648,,0.15553429,0.096962423,0.069561488
67,B White,DEF,4.6,ARS,10.04891445,10.84469507,9.336730209,,94.0952381,72.83333333,85.42857143,,3.979954274,3.469409794,4.105836002,,0.78632022,0.842105263,0.973684211,,3.129518521,2.921608247,3.997787686,,0.058381456,0.025497567,0.032293291
466,Tavares,DEF,4.3,ARS,9.631992922,10.83479271,9.558792669,,108.3333333,54.16666667,54.16666667,,4.795597201,3.245164033,3.807186525,,0.924915898,0.736842105,0.736842105,,4.43552409,2.391173498,2.805295335,,0.14419037,0.061402408,0.076095227
