ID,Name,Pos,Price,Team,xPts GW13-38,xPts +2 per sub,xPts +2 per sub with 0.84 decay,GW xMins,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
281,Alisson,GK,5.4,LIV,120.1631298,120.79547,29.12858427,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.990991899,4.71970651,3.457040804,4.738168776,4.340591141,4.43547749,4.325037296,4.195469893,8.697250469,8.055312762,4.846241023,4.207577805,4.466947659,4.02127428,4.969066273,4.82562137,2.696703248,4.021305121,4.500909112,5.162833921,4.146661368,3.827724232,4.594002896,4.164555812,4.62142343,4.517273583,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.925320953,4.657605108,3.411553425,4.67582445,4.2834781,4.377115944,4.268128911,4.140266342,8.69559523,8.053779696,4.782474694,4.152214939,4.408172032,3.968362777,4.903683822,4.762126352,2.66122031,3.968393211,4.441686624,5.094901896,4.092100034,3.77735944,4.533555489,4.109759025,4.560615227,4.457835772,,8.62E-04,1.17E-03,6.02E-04,1.15E-03,7.14E-04,1.06E-03,8.23E-04,6.51E-04,1.54E-03,1.25E-03,1.00E-03,6.00E-04,6.86E-04,8.47E-04,9.17E-04,1.10E-03,4.17E-04,7.17E-04,9.43E-04,1.07E-03,7.29E-04,7.45E-04,1.02E-03,8.60E-04,8.83E-04,9.32E-04
307,Ederson,GK,5.5,MCI,113.5827905,113.9999643,27.28989635,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.291265103,3.903655848,4.541400846,4.334870789,4.203754124,4.566299527,3.410484207,3.461386291,8.183520031,6.722802279,4.398058983,4.654538388,4.649304993,4.301284846,4.215543845,4.219470266,3.248222411,4.215649102,4.197419405,3.973621092,3.846979447,4.301291486,4.449626289,4.313129836,3.797069699,4.047822436,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.253998854,3.869755679,4.501962364,4.297225858,4.167247838,4.526644821,3.380866845,3.431326883,8.182841446,6.722244818,4.359865313,4.614117396,4.608929449,4.263931583,4.178935175,4.182827498,3.220014163,4.179039518,4.160968131,3.93911333,3.813571467,4.263938165,4.410984798,4.275673709,3.764095146,4.012670293,,9.35E-04,9.99E-04,1.28E-03,1.18E-03,1.09E-03,1.16E-03,5.90E-04,7.95E-04,1.93E-03,1.36E-03,1.03E-03,1.00E-03,1.06E-03,8.61E-04,7.97E-04,1.05E-03,6.84E-04,1.08E-03,1.24E-03,7.56E-04,8.33E-04,1.04E-03,1.35E-03,9.41E-04,7.30E-04,9.55E-04
15,Ramsdale,GK,4.9,ARS,109.4625121,110.0948523,26.58280632,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.179001817,4.891315928,3.186942675,4.260484834,4.09472859,3.830791697,4.175935718,3.041589739,8.075580827,7.172467087,4.26856091,3.974867828,3.808964059,4.890492397,4.269862542,4.431122848,4.381247839,2.524262215,3.773630365,4.416199754,2.253703542,3.577638152,3.849785751,4.162984442,4.688625866,4.540858172,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.124014951,4.826956508,3.145009219,4.204425823,4.040850582,3.780386543,4.120989196,3.001568821,8.074043903,7.171102042,4.212395635,3.922566936,3.758846111,4.826143813,4.21368014,4.3728186,4.323599841,2.491048239,3.723977334,4.358091863,2.224049548,3.530563966,3.799130676,4.108208331,4.62693342,4.481110038,,5.57E-04,6.38E-04,3.04E-04,4.42E-04,5.39E-04,3.89E-04,4.43E-04,3.60E-04,1.10E-03,9.63E-04,6.08E-04,4.27E-04,5.14E-04,6.78E-04,5.33E-04,5.07E-04,6.97E-04,2.85E-04,4.36E-04,6.89E-04,2.49E-04,3.76E-04,3.58E-04,4.81E-04,5.15E-04,5.46E-04
182,Pickford,GK,4.5,EVE,97.53675432,97.97113069,24.22672478,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.156376865,4.043749933,3.827219251,4.48268527,4.328589807,1.812289502,3.877285118,4.221767534,6.348766546,3.28685656,2.138623975,4.171456363,4.028786095,4.510560806,4.059152075,2.832545071,3.060806523,2.99918933,4.313644708,3.86260481,3.899607679,3.545847589,3.509550689,2.255423291,4.006639504,4.7560934,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.120282013,4.008633157,3.793982874,4.443756687,4.290999422,1.796551198,3.843613958,4.185104816,6.348240101,3.258312805,2.120051714,4.135230557,3.993799268,4.471390147,4.023901544,2.807946653,3.034225835,2.973143738,4.276184109,3.829061137,3.865742665,3.515054703,3.479073012,2.235836721,3.971845003,4.714790484,,1.94E-04,2.03E-04,2.43E-04,2.09E-04,2.09E-04,9.51E-05,1.84E-04,2.63E-04,2.99E-04,1.64E-04,1.09E-04,2.66E-04,2.02E-04,1.97E-04,2.32E-04,1.16E-04,1.70E-04,1.56E-04,2.52E-04,1.57E-04,1.69E-04,1.96E-04,1.49E-04,1.18E-04,1.69E-04,2.59E-04
152,Guaita,GK,4.5,CRY,104.4199543,105.0522945,25.53973987,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.050844837,4.212082996,3.541648967,4.477115924,4.328057,4.474329063,3.232234694,2.989030975,7.372743603,6.612491774,4.002669802,3.772603782,2.782911291,3.758664189,2.523886694,3.050970733,3.891383319,3.914177389,3.950850515,4.38629452,4.049737864,3.903770438,2.815844585,4.74529417,4.044391041,4.744417469,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.997544248,4.156660852,3.495048323,4.418206504,4.271108881,4.415456312,3.18970529,2.94970162,7.371340441,6.611233302,3.950003094,3.722964259,2.746294038,3.709208082,2.490677658,3.010826381,3.840180907,3.862675055,3.89886564,4.328580118,3.996451839,3.852405038,2.778793999,4.682856089,3.99117537,4.681990923,,1.49E-04,2.12E-04,1.34E-04,1.58E-04,2.02E-04,1.68E-04,1.37E-04,9.33E-05,2.92E-04,2.45E-04,1.48E-04,1.51E-04,1.08E-04,1.31E-04,9.46E-05,1.06E-04,1.95E-04,1.73E-04,1.71E-04,1.84E-04,1.36E-04,1.66E-04,1.11E-04,2.08E-04,1.64E-04,1.96E-04
425,Lloris,GK,5.5,TOT,104.7363282,105.1707046,25.14537315,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.150947667,4.641244149,2.933872337,4.351184618,3.963597625,4.255385984,4.103831793,3.602906632,6.42061054,2.677102431,3.779172606,4.050528965,3.553673172,4.230630459,4.854113913,4.150355185,4.254779396,4.134326184,4.84951481,3.823647731,3.610656206,2.507327059,4.398055189,3.947122615,4.233816112,4.119735745,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.114899964,4.600938608,2.908393972,4.313398014,3.929176909,4.218431316,4.068193254,3.571618233,6.420078137,2.65385391,3.746353476,4.015353319,3.522812326,4.193890773,4.811959766,4.114312627,4.217829996,4.098422825,4.807400602,3.790442369,3.579300507,2.485552903,4.359861552,3.912844971,4.197048762,4.083959093,,1.98E-05,2.44E-05,1.57E-05,3.11E-05,2.19E-05,2.35E-05,1.83E-05,1.91E-05,3.49E-05,1.37E-05,2.29E-05,2.40E-05,1.68E-05,1.97E-05,2.84E-05,2.49E-05,2.16E-05,2.15E-05,3.02E-05,1.60E-05,2.26E-05,1.27E-05,2.26E-05,1.90E-05,2.71E-05,2.51E-05
31,E Martinez,GK,4.9,AVL,100.097142,100.5315184,23.7646217,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.188972754,3.726712464,3.508462393,3.689166553,2.77008421,2.881697392,4.444203118,4.294955925,7.744942334,3.975830903,2.045065025,3.465193692,4.207284057,4.322817773,3.649355698,4.830514774,3.014086629,4.83846762,4.045985985,3.894568451,4.421810711,3.175029108,4.15683118,3.245430126,2.341151778,4.028200974,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.152594833,3.694348908,3.477994167,3.657129054,2.746028215,2.856672125,4.405608723,4.257657623,7.744300116,3.941303951,2.02730525,3.435101221,4.170747117,4.285277514,3.617663924,4.788565567,2.987911666,4.796449349,4.010849791,3.860747199,4.383410776,3.147456487,4.120732383,3.217246127,2.320820723,3.993219228,,3.45E-05,2.03E-05,2.87E-05,2.20E-05,2.00E-05,2.04E-05,3.10E-05,3.95E-05,6.07E-05,3.60E-05,1.41E-05,2.43E-05,2.74E-05,2.87E-05,2.47E-05,3.84E-05,1.72E-05,3.61E-05,2.51E-05,2.79E-05,3.73E-05,2.32E-05,2.50E-05,2.52E-05,1.61E-05,2.73E-05
376,Pope,GK,5.3,NEW,106.069393,106.5037694,25.03838182,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.082373881,4.372542636,4.266379058,3.663175428,3.87643113,4.472957307,3.312982439,4.605610815,7.968422076,4.155589212,4.777825786,2.989308726,4.238189834,2.264645004,4.63187773,4.789861577,3.706501404,4.068463663,4.034162835,3.462822091,4.38273005,4.510794459,3.67656779,4.23278,4.15884706,3.227610211,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.055605897,4.334570555,4.229328924,3.631363642,3.842767386,4.434113204,3.284211802,4.565614721,7.967761327,4.119501201,4.736334141,2.96334894,4.201384502,2.24497835,4.591653529,4.748265411,3.674313365,4.033132268,3.999129315,3.432750215,4.344669499,4.471621771,3.644639702,4.196021647,4.122730756,3.199580964,,1.02E-04,1.49E-04,1.57E-04,1.06E-04,1.45E-04,1.97E-04,9.78E-05,1.86E-04,2.39E-04,1.52E-04,1.55E-04,9.95E-05,1.36E-04,7.03E-05,1.54E-04,1.46E-04,1.43E-04,1.39E-04,1.20E-04,1.26E-04,1.37E-04,1.95E-04,1.21E-04,1.59E-04,1.80E-04,8.58E-05
81,Raya,GK,4.5,BRE,98.1589015,98.59327787,23.93506608,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.812220289,4.405174615,4.642514234,1.889990996,3.131200736,3.599371036,2.600504187,4.819161237,8.114823674,4.310247864,3.037034656,4.254163311,3.117850603,4.392126581,4.196974605,3.919942146,3.616696103,3.960635064,4.123501245,4.09082322,2.910575208,4.830345504,2.219489835,3.875234295,2.789608442,2.288182534,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.779114165,4.366919151,4.602197663,1.873577916,3.104008729,3.56811334,2.577920861,4.777310626,8.114150786,4.272816764,3.010660408,4.217219261,3.090774532,4.353984429,4.160527194,3.885900543,3.585287953,3.926240075,4.087691892,4.055297649,2.88529916,4.788397767,2.200215318,3.841580944,2.765382895,2.268311475,,2.95E-05,3.78E-05,3.57E-05,1.72E-05,3.08E-05,3.01E-05,2.44E-05,4.69E-05,7.75E-05,4.77E-05,2.40E-05,3.51E-05,2.83E-05,4.56E-05,3.35E-05,4.40E-05,2.69E-05,3.07E-05,3.06E-05,3.65E-05,2.10E-05,4.41E-05,1.97E-05,3.73E-05,2.49E-05,2.13E-05
