ID,Name,Pos,Price,Team,xPts GW17-38,xPts +2 per sub,xPts +2 per sub with 0.84 decay,GW xMins,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
307,Ederson,GK,5.4,MCI,94.60353206,95.94813066,27.70939204,,87.80904762,87.80904762,87.80904762,149.275381,87.80904762,87.80904762,175.6180952,87.80904762,43.90452381,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.258160524,4.633084085,3.512444306,6.126657738,4.671639213,3.351964569,7.934268158,4.621627376,4.682714844,4.326842341,4.2815829,4.281965582,3.418313216,4.278030776,4.249088249,3.971443274,3.913289963,4.294160899,4.515558309,4.380810174,3.914293017,4.050953931,,0.991315789,0.991315789,0.991315789,0.997125726,0.991315789,0.991315789,0.999917079,0.991315789,0.495657895,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.221181762,4.592849408,3.4819415,6.109048047,4.631069715,3.322855403,7.933610241,4.581492191,2.321024581,4.289267131,4.244400733,4.244780091,3.388627864,4.240879456,4.212188272,3.936954425,3.879306129,4.256869502,4.47634425,4.342766296,3.880300472,4.015774594,,0.000952326,0.000986793,0.000506116,1.41E-03,9.18E-04,5.96E-04,1.43E-03,8.47E-04,8.99E-04,7.08E-04,6.66E-04,8.93E-04,5.93E-04,9.02E-04,1.04E-03,6.17E-04,7.27E-04,8.61E-04,1.18E-03,7.98E-04,6.26E-04,7.89E-04
281,Alisson,GK,5.4,LIV,100.8564616,101.3835387,26.13861717,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,,4.277483146,4.361824017,4.220822817,4.068198335,3.941700897,4.56485826,4.771185,4.109579752,4.408133233,3.972507825,4.880492609,4.690661911,2.691959319,3.947185007,4.462565642,4.995372434,4.094263013,3.7767623,4.467197607,4.11592659,8.004392698,9.152689736,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.999809683,,4.221200473,4.304431595,4.165285674,4.014669409,3.889836411,4.504794335,4.70840625,4.055506334,4.35013148,3.920237985,4.816275601,4.628942676,2.656538801,3.895248362,4.403847673,4.929643849,4.040391131,3.727068059,4.408418691,4.061769661,8.002869323,9.150947819,,0.000612152,9.42E-04,0.000711636,5.57E-04,5.65E-04,6.69E-04,8.90E-04,5.17E-04,6.01E-04,7.51E-04,8.11E-04,9.61E-04,3.80E-04,6.55E-04,8.59E-04,9.45E-04,6.52E-04,6.65E-04,8.80E-04,7.61E-04,1.21E-03,1.64E-03
15,Ramsdale,GK,4.9,ARS,87.74933395,88.30087992,25.29665947,,87.80904762,87.80904762,87.80904762,87.80904762,149.275381,87.80904762,175.6180952,87.80904762,79.02814286,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.940567163,3.612293168,3.981548097,2.939639388,6.53269391,4.135100676,6.570989433,3.824294518,3.664782825,4.669439017,4.025533454,4.260870201,4.225096667,2.493818148,3.62851082,4.263172707,2.18298925,3.444075956,3.665054823,3.926743227,4.397818896,4.404188073,,0.991315789,0.991315789,0.991315789,0.991315789,0.997125726,0.991315789,0.999917079,0.991315789,0.892184211,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.906346448,3.580923253,3.946971495,2.914110941,6.51391716,4.099190591,6.57044456,3.791083539,3.269661371,4.628888626,3.990574874,4.223867907,4.188405038,2.472161306,3.597000068,4.226150418,2.164031712,3.414166875,3.633226715,3.892642562,4.359627311,4.365941176,,4.61E-04,3.18E-04,3.66E-04,3.07E-04,9.39E-04,4.12E-04,7.72E-04,3.50E-04,4.35E-04,5.74E-04,4.44E-04,4.25E-04,6.08E-04,2.47E-04,3.73E-04,5.76E-04,2.17E-04,3.23E-04,2.95E-04,3.94E-04,4.37E-04,4.73E-04
113,R Sanchez,GK,4.6,BHA,88.83743105,89.78550333,24.67659446,,87.80904762,87.80904762,87.80904762,87.80904762,149.275381,87.80904762,87.80904762,87.80904762,61.46633333,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,4.021411721,3.513720158,4.107134482,2.983873315,6.603103612,4.681563819,3.976998735,4.268710878,3.663017824,3.941031047,3.968772719,3.534012869,4.058287115,2.943263128,3.124697275,2.701080207,4.371449779,4.42229191,4.375945438,3.138508722,4.258076475,7.949948007,,0.991315789,0.991315789,0.991315789,0.991315789,0.997125726,0.991315789,0.991315789,0.991315789,0.693921053,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,3.986488935,3.483206272,4.071467262,2.957960731,6.584124485,4.640908134,3.94246164,4.231640495,2.541845184,3.906806304,3.934307061,3.503322757,4.023044096,2.917703211,3.097561746,2.677623458,4.333487189,4.383887796,4.337943806,3.111253251,4.221098443,7.94928879,,4.03047E-05,3.24648E-05,3.56435E-05,2.65E-05,7.45E-05,4.97E-05,2.98E-05,4.76E-05,2.56E-05,3.99E-05,4.26E-05,3.72E-05,4.36E-05,2.66E-05,2.26E-05,2.33E-05,3.78E-05,4.10E-05,4.41E-05,2.62E-05,4.99E-05,7.02E-05
425,Lloris,GK,5.5,TOT,85.37017234,85.74065773,24.10405784,,87.80904762,87.80904762,87.80904762,149.275381,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.778842091,4.128912942,3.988266198,4.997523978,4.043650508,2.595437046,3.680521393,3.935705093,3.460213892,4.157968122,4.623731491,4.056504609,4.140593714,3.9370683,4.683180125,3.674768882,3.517484552,2.500844572,4.269189454,3.833097497,4.060598585,4.024646825,,0.991315789,0.991315789,0.991315789,0.997125726,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.746025831,4.093056593,3.953631255,4.983159727,4.008534596,2.572897724,3.64855897,3.901526602,3.430164666,4.121859452,4.583578033,4.021277069,4.104635927,3.90287797,4.642510403,3.642856415,3.486937975,2.479126711,4.232114914,3.799810072,4.025335492,3.989695944,,2.38238E-05,2.53531E-05,2.01145E-05,3.47E-05,2.60E-05,1.57E-05,2.55E-05,2.70E-05,1.89E-05,2.24E-05,3.16E-05,2.72E-05,2.41E-05,2.30E-05,3.36E-05,1.73E-05,2.51E-05,1.45E-05,2.49E-05,2.05E-05,2.95E-05,2.88E-05
2,Leno,GK,4.5,FUL,78.038661,79.11963504,23.57743986,,86.75714286,86.75714286,173.5142857,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,78.08142857,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,3.72102702,4.077959504,6.415653172,3.398232668,2.899822697,2.737240113,4.427424923,3.302610972,4.187867356,3.58942639,3.097592645,2.090790588,4.298228274,3.622524962,3.948750805,4.01326201,3.563778535,2.09456015,3.685881807,3.91003032,3.984188019,2.934066277,,0.978947368,0.978947368,0.999512982,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.881052632,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,3.642689609,3.992107725,6.412528633,3.326690928,2.838773798,2.679614005,4.334215978,3.23308232,3.689731555,3.513859519,3.032380168,2.046773944,4.207739257,3.546261278,3.865619209,3.928772284,3.488751619,2.050464147,3.608284295,3.827713892,3.900310377,2.872296461,,2.39874E-05,4.01898E-05,5.2952E-05,2.06E-05,2.66E-05,1.82E-05,3.77E-05,2.22E-05,3.30E-05,2.84E-05,2.62E-05,1.73E-05,3.24E-05,3.22E-05,2.87E-05,4.24E-05,2.44E-05,1.88E-05,3.76E-05,3.25E-05,2.97E-05,2.42E-05
376,Pope,GK,5.3,NEW,85.04902321,86.00871536,23.22351993,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,61.46633333,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,3.684018623,4.261959561,3.151365293,4.317630289,4.000346483,3.954560231,4.509024009,2.880078326,3.947181143,2.157251599,4.454649311,4.442416437,3.536119522,3.813804387,3.840065413,3.297728344,4.167735017,4.323593705,3.481045746,4.050369913,3.968247176,6.681071599,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.693921053,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,3.652025829,4.224947807,3.123998173,4.280135078,3.965606632,3.920217997,4.469866695,2.855067119,2.739032094,2.138517572,4.415964198,4.403837558,3.505411116,3.780684507,3.806717477,3.269090177,4.131541529,4.286046707,3.450815612,4.015195648,3.933786082,6.680517598,,1.32E-04,1.84E-04,9.19E-05,1.67E-04,1.04E-04,1.40E-04,1.41E-04,9.29E-05,1.19E-04,6.59E-05,1.44E-04,1.33E-04,1.30E-04,1.23E-04,1.06E-04,1.15E-04,1.25E-04,1.75E-04,1.14E-04,1.49E-04,1.63E-04,1.92E-04
133,Kepa,GK,4.5,CHE,79.1390257,85.47491609,22.93841535,,18.94736842,49.5,149.5238095,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,159.1904762,79.5952381,,4.600847631,4.491133105,6.043224046,4.374115486,2.636913572,4.436420477,3.826408273,4.446573458,3.11084371,4.431227737,3.88432028,4.512828433,4.254886407,4.313424152,4.049922039,3.370971455,4.202914498,3.351995099,4.625935754,4.757014593,4.813540384,4.101230114,,0.210526316,0.552631579,0.975755835,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.987877917,0.894736842,,0.968599501,2.481941979,5.896711123,3.913682277,2.359343723,3.969428848,3.423628455,3.978513094,2.783386477,3.964782712,3.475444461,4.037793861,3.807003627,3.859379504,3.623614456,3.016132355,3.760502445,2.99915351,4.138995148,4.256276215,4.755190249,3.669521681,,0.007326937,0.005703194,0.009470893,5.67E-03,3.30E-03,7.33E-03,4.97E-03,7.68E-03,4.10E-03,8.11E-03,5.81E-03,6.79E-03,5.78E-03,5.10E-03,5.25E-03,4.63E-03,6.71E-03,4.04E-03,6.19E-03,7.21E-03,6.98E-03,4.87E-03
152,Guaita,GK,4.5,CRY,83.62303022,84.15852394,22.93306468,,87.42857143,87.42857143,87.42857143,87.42857143,148.6285714,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,,4.071599856,4.249669655,3.107628792,2.90277038,6.142198524,2.991503365,3.759511754,3.576007581,2.718957258,3.625119699,2.421568808,2.945946725,3.745499492,3.791455417,3.83227537,4.19807925,3.954970129,3.745997981,2.734357062,4.50725757,3.81865597,7.740737949,,0.986842105,0.986842105,0.986842105,0.986842105,0.995601351,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,,4.018026174,4.193752949,3.066738939,2.864576032,6.115181146,2.952141479,3.710044494,3.528954849,2.683181504,3.577420755,2.38970606,2.907184269,3.696216604,3.741567846,3.781850694,4.142841365,3.902931048,3.696708534,2.698378679,4.447951549,3.768410496,7.739264752,,1.77E-04,1.49E-04,1.22E-04,8.40E-05,2.20E-04,1.12E-04,1.27E-04,1.31E-04,9.85E-05,1.13E-04,8.64E-05,9.75E-05,1.73E-04,1.58E-04,1.50E-04,1.64E-04,1.23E-04,1.48E-04,9.89E-05,1.85E-04,1.43E-04,2.73E-04
