ID,Name,Pos,Price,Team,xPts GW10-38,xPts +2 per sub,xPts +2 per sub with 0.84 decay,GW xMins,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
376,Pope,GK,5.3,NEW,118.9770472,119.4635288,25.38022057,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.368281148,3.41795204,4.667872682,3.072777843,4.376450667,4.276830475,3.656911835,3.875311929,4.508731791,3.385791362,4.594934559,8.085144972,4.185301886,4.830193474,3.001778889,4.264966793,2.317475335,4.633527251,4.720104414,3.753491544,4.079468049,4.050491837,3.453128311,4.418779363,4.512506299,3.74130522,4.303319066,4.151610254,3.244729041,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.330346075,3.388269824,4.627335893,3.046093194,4.338444648,4.239689579,3.625154443,3.841657905,4.469577014,3.356388437,4.55503118,8.084474544,4.148955844,4.788247057,2.975710809,4.227928923,2.297349891,4.593288725,4.679114033,3.720895434,4.04404109,4.015316513,3.423140618,4.380405752,4.473318744,3.708814938,4.265948137,4.115556797,3.216551131,,0.000193387,0.000132326,0.000192953,0.000114634,0.00017362,0.00017491,0.000122123,0.000164107,0.000238729,0.000113629,0.000213317,0.000274917,0.000176293,0.000178391,0.000112957,0.000153957,8.11E-05,0.000175233,0.000175937,0.000163706,0.000156318,0.00014034,0.000141818,0.000155967,0.000216387,0.000140575,0.000192969,0.000203022,9.87E-05
31,E Martinez,GK,4.9,AVL,110.938002,111.4244837,24.147932,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.473332755,3.402988112,4.120250336,4.138542674,3.723456916,3.501382738,3.660578878,2.725024612,2.81730125,4.388984381,4.270098893,7.595779849,3.906990433,2.053171565,3.479918725,4.17225514,4.33542988,3.620840848,4.807836696,2.983143345,4.689770592,4.039358499,3.827115417,4.349126204,3.164963707,4.093911778,3.187090329,2.311816411,4.00348394,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.434485391,3.373435847,4.084469215,4.102602698,3.691121632,3.470975993,3.628789641,2.701359925,2.792835213,4.350869517,4.233016455,7.59515,3.873061305,2.035341391,3.449698378,4.136022398,4.297780094,3.589396704,4.76608443,2.9572371,4.649043637,4.004279859,3.793879941,4.311357477,3.137478495,4.058359387,3.159412965,2.291740111,3.968716842,,3.48E-05,2.41E-05,3.41E-05,3.82E-05,2.39E-05,3.24E-05,2.46E-05,2.23E-05,2.27E-05,3.46E-05,4.72E-05,6.70E-05,4.01E-05,1.60E-05,2.78E-05,3.08E-05,3.24E-05,2.82E-05,4.36E-05,1.95E-05,4.30E-05,2.95E-05,3.09E-05,4.22E-05,2.62E-05,2.80E-05,2.80E-05,1.80E-05,3.04E-05
425,Lloris,GK,5.5,TOT,115.2683303,115.7548119,24.57457847,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.764446406,4.467594748,3.268104231,4.141954105,4.598183709,2.914668275,4.316979603,3.889645265,4.205181505,4.106382105,3.621211322,6.36384569,2.703800249,3.711079646,4.028906823,3.535177614,4.169515603,4.698041477,4.073922786,4.218594154,4.111510181,4.814701838,3.822381367,3.604718171,2.491734281,4.403790688,3.898154359,4.181100789,4.097570102,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.731755161,4.428797215,3.239723326,4.105984504,4.558252113,2.889356682,4.279490043,3.855866766,4.168662823,4.070721419,3.58976396,6.363317993,2.680319878,3.678851849,3.993918948,3.504477387,4.133306652,4.657242696,4.038543983,4.181958994,4.075804961,4.772889954,3.789187003,3.57341404,2.470095536,4.365547243,3.864301966,4.14479123,4.06198594,,1.93E-05,2.99E-05,2.05E-05,2.32E-05,2.76E-05,1.75E-05,3.70E-05,2.42E-05,2.69E-05,2.05E-05,2.18E-05,3.93E-05,1.55E-05,2.54E-05,2.73E-05,1.89E-05,2.20E-05,3.37E-05,2.71E-05,2.42E-05,2.39E-05,3.42E-05,1.87E-05,2.54E-05,1.42E-05,2.54E-05,2.17E-05,3.00E-05,2.99E-05
113,R Sanchez,GK,4.7,BHA,117.7173169,118.186596,24.00825314,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.2625311,3.838867121,4.679617757,2.161749502,3.462134891,4.11386077,4.158437577,4.033382711,3.556107873,4.174710766,2.833089179,8.151555907,9.084604216,4.050632978,4.364799429,3.755132869,3.980186583,4.059092672,3.551873662,4.146103353,2.884701312,3.051250315,2.614512649,4.457857936,4.415254004,4.442564337,3.192328421,4.286056714,3.836005835,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.234198593,3.805529591,4.638978971,2.142976414,3.432068983,4.078135137,4.12232483,3.998355967,3.525225883,4.138456699,2.808486036,8.150879972,9.083850912,4.015456428,4.326894591,3.722522505,3.945621804,4.023842657,3.521028444,4.110097718,2.859649959,3.024752615,2.591807671,4.419144959,4.376911009,4.403984173,3.164605569,4.248835695,3.802693153,,3.27E-05,3.61E-05,5.03E-05,1.87E-05,2.82E-05,3.27E-05,4.01E-05,4.04E-05,3.25E-05,3.60E-05,2.61E-05,7.91E-05,8.88E-05,3.06E-05,4.93E-05,2.79E-05,4.07E-05,4.46E-05,3.78E-05,4.47E-05,2.65E-05,2.28E-05,2.32E-05,4.06E-05,4.05E-05,4.46E-05,2.62E-05,5.00E-05,3.24E-05
152,Guaita,GK,4.5,CRY,107.5862222,111.876693,24.2062972,,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,162.8333333,162.8333333,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,,4.141749363,3.503986241,4.334618079,4.049112293,4.175803328,3.53142219,4.325807109,4.265287316,4.451019869,3.186758212,2.963998695,6.925737523,6.198102714,3.986388172,3.721958254,2.766281008,3.711416601,2.546657997,3.07639534,3.834683916,3.896247891,3.890098837,4.358676438,3.994117925,3.88742904,2.76950128,4.723884045,3.976152635,4.586999103,,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.993171773,0.993171773,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,,3.81476915,3.227355748,3.992411389,3.729445533,3.846134644,3.252625702,3.984296021,3.928554107,4.099623563,2.935172037,2.729998798,6.878447018,6.155780664,3.671673316,3.428119444,2.547890403,3.418410027,2.34560605,2.833522024,3.531945712,3.588649374,3.582985771,4.014570404,3.678792826,3.580526747,2.550856442,4.350945831,3.662245848,4.224867595,,2.54E-04,1.75E-04,1.87E-04,1.66E-04,2.30E-04,1.52E-04,1.87E-04,2.27E-04,1.90E-04,1.51E-04,1.05E-04,3.33E-04,2.73E-04,1.64E-04,1.66E-04,1.20E-04,1.49E-04,1.07E-04,1.21E-04,2.16E-04,2.06E-04,1.86E-04,2.06E-04,1.51E-04,1.88E-04,1.22E-04,2.35E-04,1.84E-04,2.32E-04
478,Sa,GK,5,WOL,109.2303923,109.7168739,23.43469008,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,2.938607835,4.655358523,3.972242599,3.849549188,3.77390889,3.932274447,3.406572934,4.120903955,3.425580112,3.749103614,3.863251493,4.194093781,2.647010924,3.983699278,4.748201395,4.057909359,3.113766188,3.660307476,4.215807857,4.430270122,3.30027314,4.056252041,3.582343694,4.268751747,3.600039432,4.050863274,3.108673584,4.370232204,3.075042132,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,2.913088346,4.614930409,3.937746808,3.816118892,3.74113547,3.898125748,3.376989538,4.085117158,3.395831653,3.716545609,3.829702204,4.193746003,2.624023724,3.949103995,4.706967015,4.02266962,3.086725587,3.628520595,4.179196894,4.391796723,3.271612873,4.021026694,3.551233867,4.231681008,3.568775931,4.015684725,3.081677208,4.332280188,3.048337819,,2.25E-05,4.96E-05,3.02E-05,4.62E-05,3.56E-05,3.51E-05,3.20E-05,3.55E-05,3.73E-05,3.20E-05,4.01E-05,3.93E-05,2.57E-05,3.98E-05,5.03E-05,3.93E-05,3.23E-05,2.75E-05,5.44E-05,4.01E-05,2.78E-05,4.40E-05,3.74E-05,3.73E-05,2.83E-05,3.95E-05,3.01E-05,4.39E-05,2.59E-05
2,Leno,GK,4.5,FUL,97.50704423,98.68696563,21.67827899,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,173.5142857,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,3.174199435,4.418472033,3.688556091,3.634698348,4.020893081,1.567858277,3.036403055,3.598760191,3.843756536,3.198361075,3.275168444,5.496020735,2.528161625,4.295270793,3.209149887,3.967531167,3.397018661,3.007978774,1.850609537,4.170692861,3.474168068,3.754411408,3.837664922,3.365621589,1.973362365,3.462520641,3.606236209,3.912693426,2.722270902,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.999512982,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,3.107374184,4.32545157,3.610902278,3.558178383,3.936242701,1.534850734,2.97247878,3.522996819,3.762835346,3.131027157,3.20621753,5.493344073,2.47493717,4.20484404,3.141588837,3.884004195,3.325502478,2.944652905,1.811649336,4.082888801,3.401027688,3.675371168,3.756871976,3.294766397,1.931817894,3.38962547,3.530315447,3.830320933,2.664959936,,2.42E-05,3.74E-05,2.94E-05,3.27E-05,3.27E-05,1.37E-05,2.78E-05,2.24E-05,3.67E-05,2.78E-05,2.05E-05,4.47E-05,1.67E-05,3.69E-05,2.11E-05,2.97E-05,2.65E-05,2.38E-05,1.55E-05,3.02E-05,2.99E-05,2.64E-05,4.05E-05,2.38E-05,1.70E-05,3.44E-05,2.97E-05,2.78E-05,2.24E-05
281,Alisson,GK,5.4,LIV,128.7254143,129.4367019,26.16738453,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,3.651419931,3.132230506,4.380444854,4.775646928,4.640100929,3.35901031,4.632719414,4.236735946,4.336504575,4.216357596,4.122028551,8.547332489,7.898416251,4.76673091,4.16486699,4.420628268,3.968509543,4.882709049,4.717512106,2.678637186,3.998060886,4.42300858,4.973567117,4.07769303,3.740975391,4.50022871,4.0555158,4.531182269,4.396874045,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.603374932,3.091016947,4.322807421,4.712809468,4.579046969,3.314812806,4.57176258,4.18098942,4.279445304,4.160879207,4.067791333,8.545705782,7.896913044,4.704010766,4.110066108,4.362462107,3.916292313,4.818462877,4.655439578,2.64339196,3.945454822,4.364811099,4.908125444,4.024039175,3.691752031,4.441015175,4.00215375,4.47156145,4.339020439,,6.59E-04,5.82E-04,1.02E-03,1.02E-03,1.39E-03,6.65E-04,1.26E-03,8.14E-04,1.18E-03,9.07E-04,7.22E-04,1.73E-03,1.39E-03,1.12E-03,7.01E-04,7.69E-04,9.50E-04,1.04E-03,1.24E-03,4.70E-04,8.16E-04,1.12E-03,1.26E-03,8.27E-04,8.23E-04,1.12E-03,9.52E-04,1.01E-03,1.02E-03
327,de Gea,GK,4.9,MUN,108.3771778,112.3865959,23.33139422,,81.83333333,87.80904762,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,163.6666667,163.6666667,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,87.80904762,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,81.83333333,,4.068259211,3.9298966,3.082390609,2.892616821,3.818563398,3.722303702,4.013785247,4.570934266,4.004591303,4.673651787,2.377182001,6.474542504,7.769185993,3.977951429,3.80825355,3.997645406,2.231313355,4.159233855,3.568791419,3.633562594,4.309344658,4.379931857,3.257181014,2.73992966,4.004625943,3.534913692,4.2725205,4.470130521,4.231138292,,0.921052632,0.991315789,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.993171773,0.993171773,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.991315789,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,,3.747080852,3.89576855,2.839043982,2.664252335,3.517097867,3.428437621,3.696907464,4.210071035,3.688439358,4.304679278,2.189509737,6.430332861,7.716136231,3.663902632,3.507601954,3.682041821,2.055157038,3.830873288,3.287044728,3.602007971,3.969133238,4.034147763,3.000035144,2.523619423,3.688471263,3.255841558,3.93521625,4.11722548,3.897101059,,2.74E-05,2.63E-05,2.49E-05,1.73E-05,3.10E-05,2.47E-05,3.03E-05,3.83E-05,2.49E-05,3.88E-05,1.76E-05,4.32E-05,7.07E-05,3.39E-05,3.57E-05,3.40E-05,1.60E-05,3.80E-05,2.19E-05,2.12E-05,3.39E-05,3.09E-05,2.15E-05,2.01E-05,3.05E-05,2.50E-05,3.08E-05,3.14E-05,3.75E-05
