ID,Name,Pos,Price,Team,xPts GW1-38,xPts +2 per sub,xPts +2 per sub with 0.84 decay,GW xMins,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
307,Ederson,GK,5.5,MCI,156.0014468,157.5593416,26.2945032,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,8.68E+01,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,4.006922465,4.757788097,4.107943013,4.616691537,4.798808325,4.063319563,3.745723295,4.446551755,3.953474691,4.585521238,2.884377821,3.679236496,4.443994895,3.965838733,4.611875908,4.544524316,4.302465767,4.645668926,3.470517928,3.599347884,4.701107285,3.372198576,4.367369033,4.591050344,4.532889588,4.406629126,4.334344375,4.295856464,3.312650707,4.333809173,4.280481567,4.130682268,4.032374053,4.362108513,4.536361623,4.393962697,3.870265093,4.271583536,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,3.922566202,4.657624137,4.021460002,4.519498031,4.697780781,3.977775993,3.666865963,4.352940139,3.870243645,4.488983949,2.823654077,3.601778886,4.350437107,3.882347391,4.514783784,4.44885012,4.21188754,4.54786537,3.397454393,3.523572139,4.602136605,3.301204921,4.275424422,4.494396652,4.437460333,4.313857986,4.243095019,4.20541738,3.242910692,4.242571085,4.190366166,4.043720536,3.947481968,4.27027465,4.440859273,4.30145822,3.788785828,4.181655462,,0.001006577,0.001628426,0.00087475,0.00116975,0.001578112,0.000990148,0.00106817,0.001024257,0.001107552,0.001510175,0.000687842,0.0008441,0.001125076,0.001007113,0.001539337,0.001388022,0.00133403,0.001354312,0.00070295,0.000895254,0.001267146,0.000863421,0.001224948,0.001275617,0.001316286,0.001082185,0.00094553,0.001245273,0.000850954,0.001220702,0.001245937,0.00090942,0.001044266,0.001244274,0.001650377,0.001094715,0.000869645,0.001121964
15,Ramsdale,GK,5,ARS,151.0215522,152.5794469,25.79918757,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,8.68E+01,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,4.296316757,4.163784461,4.61820195,4.630260955,4.256885373,3.430039502,4.663877492,4.269142034,3.504115224,2.959764598,4.365291193,2.839396475,4.342401423,4.881699169,3.231278472,4.443838729,4.18247543,4.011201068,4.314172196,3.153891751,3.770217696,4.416772805,4.539963558,3.952006785,3.856576778,4.831872586,4.392010258,4.599976394,4.560749933,2.550052332,3.878108698,4.580509993,2.376928325,3.646562772,4.011210728,4.34381461,4.695863195,4.708095815,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,4.205867983,4.076125841,4.520976645,4.532781777,4.167266734,3.357828144,4.565690598,4.179265359,3.430344377,2.897453765,4.273390325,2.779619707,4.250982446,4.778926555,3.163251557,4.350284229,4.094423315,3.926754729,4.223347518,3.08749403,3.690844692,4.323788114,4.444385378,3.868806642,3.775385688,4.730148953,4.299546885,4.503134786,4.464734145,2.49636702,3.796464304,4.484078204,2.326887729,3.56979303,3.926764187,4.252365882,4.597002917,4.608978008,,0.000490615,0.000646489,0.000682992,0.000798728,0.000635598,0.000464528,0.000702723,0.000582162,0.00055425,0.000441541,0.000692199,0.000355845,0.000633395,0.000818848,0.000364745,0.000531465,0.000646145,0.000471878,0.000561522,0.00044801,0.000574684,0.000568024,0.000720214,0.000513766,0.000522569,0.000844954,0.000645627,0.000606957,0.000856344,0.000356906,0.000522291,0.000783596,0.000287636,0.00045124,0.000453888,0.000583777,0.000661889,0.000657494
281,Alisson,GK,5.5,LIV,152.9440957,154.9177799,24.96065374,,56.07142857,74.35714286,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,8.74E+01,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.265476798,4.566289367,3.503502207,4.777013862,4.364670233,4.385525235,4.708973615,3.349073361,4.402131762,3.578841483,3.050326403,4.242214781,4.607949695,4.527569833,3.249988861,4.575126259,3.99227051,4.228062346,4.25312972,4.066187513,3.767535653,4.429400139,4.650304441,4.047838282,4.31089678,3.870141558,4.549920351,4.611555409,2.58248699,3.945764456,4.292191378,4.822876661,3.919041275,3.62949703,4.539249855,3.899367754,4.313344593,4.312907962,,0.631578947,0.842105263,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,2.693985346,3.845296309,3.457403494,4.714158417,4.307240361,4.327820956,4.647013436,3.305006607,4.344208976,3.531751463,3.010190529,4.186396165,4.547318778,4.467996546,3.20722585,4.51492723,3.939740635,4.172429946,4.197167487,4.012685045,3.717962815,4.371118558,4.589116224,3.994577252,4.254174454,3.819218643,4.490052978,4.550877048,2.548506898,3.893846502,4.235715175,4.759417758,3.867474943,3.58174049,4.479522883,3.848060283,4.256590059,4.256159173,,0.001097867,0.00104333,0.000807086,0.001468052,0.000975607,0.000986903,0.001142353,0.000633721,0.001014274,0.000760969,0.000618258,0.001122634,0.001149989,0.001487841,0.000778388,0.001361447,0.000892634,0.001123232,0.001011468,0.000819857,0.000783999,0.000923385,0.001220934,0.000788601,0.000852411,0.000998476,0.001186653,0.001387737,0.000499749,0.000941423,0.001202649,0.001422693,0.000907446,0.000962973,0.001251325,0.000907929,0.00110431,0.001100482
31,E Martinez,GK,5,AVL,141.3317291,141.9743607,24.17905717,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,8.78E+01,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.322537856,4.397720499,4.022541764,3.897340609,3.200783368,2.541626852,3.55841865,4.305067073,4.06127346,4.40515423,3.367521426,4.092379045,4.270511102,3.719935027,3.476505081,3.723996611,2.673561216,2.852488433,4.449812658,4.277451519,4.045065121,3.885324971,2.081933447,3.561122877,4.12869159,4.340688883,3.576755365,4.562830101,2.946039051,4.61648114,4.041650968,3.97997874,4.351091113,3.126616631,4.161939707,3.20905736,2.263109158,4.074832849,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.285000027,4.359529768,3.987609164,3.863495283,3.172987091,2.51955483,3.527516594,4.267680964,4.026004507,4.366898944,3.338277161,4.056839963,4.233425084,3.687630328,3.446314379,3.69165664,2.650343448,2.827716823,4.411169548,4.24030523,4.009936924,3.851583991,2.063853498,3.530197336,4.092837163,4.302993427,3.545694068,4.523205524,2.920455027,4.576390646,4.00655242,3.945415767,4.313305322,3.099464434,4.125796547,3.18118923,2.243455841,4.039446143,,3.56E-05,3.66E-05,2.56E-05,3.37E-05,2.28E-05,1.85E-05,2.72E-05,4.08E-05,3.61E-05,3.45E-05,2.35E-05,3.36E-05,3.75E-05,2.36E-05,2.99E-05,2.46E-05,2.30E-05,2.33E-05,3.42E-05,4.46E-05,3.30E-05,3.37E-05,1.50E-05,2.82E-05,2.96E-05,3.16E-05,2.72E-05,4.40E-05,1.90E-05,4.27E-05,2.92E-05,3.03E-05,4.16E-05,2.42E-05,2.77E-05,2.89E-05,1.86E-05,3.04E-05
147,E Mendy,GK,5,CHE,145.2594786,146.8173733,24.2660528,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,8.68E+01,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,4.165513343,3.439732236,4.056914082,4.035888966,4.092265095,4.049411106,4.128245491,2.966114025,4.101014026,4.513207379,3.785271051,4.035788872,3.67896638,3.861853655,3.75658219,3.841472451,4.581794199,4.381136216,2.865079249,4.420292142,2.526939571,4.412580445,3.707370393,4.377390128,3.047267757,4.324358791,3.689151169,4.454712043,4.123211747,4.216978534,4.212591179,3.299047606,4.343622622,3.374858103,4.323302348,4.621864869,2.395505831,4.176043027,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,4.077818325,3.36731682,3.971505365,3.950922883,4.006112146,3.964160346,4.041335059,2.903669519,4.014676889,4.418192487,3.705581134,3.950824896,3.601514456,3.780551473,3.67749625,3.760599346,4.485335373,4.288901769,2.804761791,4.32723336,2.473740843,4.319684014,3.62932049,4.285234547,2.983114752,4.233319659,3.611484828,4.360928631,4.03640729,4.128200038,4.123905049,3.229593972,4.252177935,3.303808459,4.232285456,4.524562451,2.345074129,4.088126331,,3.32E-05,3.24E-05,4.05E-05,3.78E-05,3.70E-05,3.78E-05,3.77E-05,2.58E-05,2.87E-05,3.84E-05,3.00E-05,3.40E-05,3.36E-05,2.76E-05,3.17E-05,2.65E-05,4.94E-05,3.87E-05,2.08E-05,3.55E-05,2.09E-05,4.67E-05,3.05E-05,4.58E-05,2.62E-05,5.01E-05,3.06E-05,4.11E-05,3.72E-05,3.11E-05,3.41E-05,2.72E-05,4.21E-05,2.56E-05,3.99E-05,4.79E-05,1.68E-05,3.28E-05
113,R Sanchez,GK,4.5,BHA,141.2987445,141.9413761,23.25383351,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,8.78E+01,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.14392384,4.05351051,3.581225762,4.260395011,4.063952454,3.903919792,4.28630585,4.330591945,2.304135023,3.2525162,3.95781636,4.58874649,2.141313107,3.396186717,4.139947039,3.996155095,4.024073643,3.590342585,4.101801899,2.731534415,3.562781892,4.537588208,4.005852189,4.339828125,3.721015464,3.916706597,4.024079693,3.511587829,4.261606195,2.875129278,2.964115389,2.611782268,4.359296937,4.436094153,4.384356008,3.214809036,4.300396938,3.661142099,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.116621343,4.018308972,3.550125644,4.223396844,4.028660235,3.87001733,4.249082668,4.292984173,2.284125429,3.224270664,3.92344585,4.54889685,2.122717493,3.366693516,4.103994868,3.961451643,3.98912774,3.559163295,4.066180987,2.707813195,3.531841944,4.498182837,3.971064526,4.302140144,3.688701382,3.882693093,3.989133738,3.481092461,4.224597509,2.85016105,2.938374387,2.589101001,4.321439884,4.397570177,4.346281337,3.186890958,4.263051385,3.62934797,,2.75E-05,3.33E-05,3.09E-05,5.07E-05,3.82E-05,3.83E-05,4.04E-05,3.59E-05,2.11E-05,3.28E-05,3.45E-05,4.85E-05,1.70E-05,2.67E-05,3.15E-05,3.76E-05,3.75E-05,3.21E-05,3.36E-05,2.61E-05,3.09E-05,5.00E-05,2.91E-05,4.73E-05,2.69E-05,3.83E-05,4.10E-05,3.40E-05,4.27E-05,2.65E-05,2.16E-05,2.11E-05,3.92E-05,3.89E-05,4.16E-05,2.59E-05,4.64E-05,3.04E-05
425,Lloris,GK,5.5,TOT,140.8285482,141.4711798,23.28680814,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,8.78E+01,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.218793963,2.937485168,4.383788848,4.27930626,3.522111072,4.259954289,2.130279281,3.844409362,3.168570264,3.684970133,4.316992454,3.091220031,3.998961179,4.208248628,2.700619917,4.175220313,3.894895079,3.93888383,3.958488789,3.540010695,3.987655167,2.596679899,3.506588892,3.854179186,3.368018831,4.084093041,4.507077874,3.951973975,4.037013576,4.040577523,4.455384614,3.668299764,3.454648588,2.277609072,4.281079019,3.606227348,4.195444367,3.936486362,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.182157068,2.911975428,4.345719102,4.242143863,3.491524318,4.22295995,2.111779487,3.811023701,3.141053732,3.652969076,4.279502783,3.064375225,3.964233359,4.171703311,2.677167165,4.13896182,3.86107099,3.904677734,3.924112439,3.509268497,3.95302553,2.574129784,3.476136936,3.820708682,3.338770246,4.048625917,4.467937461,3.917654201,4.0019553,4.005488297,4.416693116,3.636443477,3.424647692,2.257829835,4.243901227,3.574910111,4.159010245,3.902301086,,3.1809E-05,1.48063E-05,2.669E-05,2.68685E-05,2.12016E-05,3.24232E-05,1.16762E-05,2.62433E-05,1.77794E-05,1.91552E-05,2.8526E-05,1.88568E-05,2.27942E-05,2.77251E-05,1.79237E-05,3.47621E-05,2.3632E-05,2.58012E-05,1.99158E-05,2.19955E-05,2.62083E-05,1.4445E-05,2.12129E-05,2.62293E-05,1.83174E-05,2.16E-05,3.32399E-05,2.57118E-05,2.30581E-05,2.36976E-05,3.42997E-05,1.84249E-05,2.33285E-05,1.44881E-05,2.46386E-05,2.08556E-05,2.92361E-05,2.80988E-05
376,Pope,GK,5,NEW,129.3563322,139.0931744,22.91867501,,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,7.66E+01,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,76.57142857,,4.77154975,3.894680195,2.734955829,4.345060509,2.432116044,4.503334786,3.750982353,4.724020133,4.275461167,4.433653998,3.302064223,4.557081535,3.02692223,4.140123229,4.221700868,3.551207164,3.731811094,4.441043444,3.375841607,4.516298617,4.194906964,4.060022491,4.512399926,2.845161655,4.239074322,2.258264411,4.606441609,4.583957618,3.643675561,4.157361437,3.828285006,3.376294723,4.303023118,4.464533334,3.729594632,4.24709873,4.048039293,3.127732921,,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,0.868421053,,4.143714257,3.382222275,2.37509322,3.773342021,2.112100775,3.910790735,3.257432043,4.102438537,3.712900487,3.850278472,2.867582088,3.957465544,2.628642989,3.595370173,3.666213912,3.083943063,3.240783319,3.856695622,2.931651922,3.922048799,3.642945521,3.525809006,3.918663094,2.470798279,3.681301385,1.961124357,4.000330871,3.9808053,3.164244566,3.610340195,3.324563295,2.932045418,3.736835865,3.877094737,3.238858496,3.688269949,3.515402544,2.716189116,,2.45E-04,1.41E-04,1.07E-04,1.59E-04,1.07E-04,1.82E-04,1.56E-04,2.53E-04,1.93E-04,2.16E-04,1.39E-04,2.11E-04,1.34E-04,1.90E-04,1.90E-04,1.35E-04,1.57E-04,2.57E-04,1.31E-04,2.39E-04,1.47E-04,1.94E-04,2.05E-04,1.32E-04,1.75E-04,8.62E-05,1.97E-04,1.98E-04,1.72E-04,1.74E-04,1.54E-04,1.66E-04,1.70E-04,2.35E-04,1.62E-04,2.07E-04,1.94E-04,1.09E-04
238,Meslier,GK,4.5,LEE,128.8220896,129.4647211,22.54497748,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,8.78E+01,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.142754418,3.770647461,2.993406452,3.394529753,4.124637301,3.714080496,4.398100643,2.782432934,3.654137606,3.742448515,3.200263178,3.242111956,4.095449106,1.878583553,4.342612451,2.505091822,2.065944445,3.408428532,3.555080319,3.351729663,4.000350801,4.207097954,3.095342065,3.878912845,4.026554392,2.607086604,3.749008036,3.897935459,2.867024788,4.063036888,2.259967987,3.853173859,3.54439948,4.12194209,1.624160753,3.71156714,3.260355205,2.820221053,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.106777866,3.737902364,2.96741108,3.365050942,4.088818082,3.681826639,4.359906612,2.758269701,3.622404306,3.709948305,3.172471419,3.213956773,4.059883363,1.862269538,4.30490029,2.483337077,2.048003349,3.378829021,3.524207254,3.322622537,3.965610912,4.17056263,3.068461463,3.845227549,3.991586946,2.584446115,3.716450861,3.864084967,2.842126941,4.02775262,2.240341949,3.819712086,3.513619169,4.086146277,1.610056199,3.67933511,3.232041594,2.79572966,,3.84E-05,3.70E-05,2.63E-05,2.75E-05,4.10E-05,3.40E-05,4.78E-05,2.71E-05,3.71E-05,2.86E-05,3.16E-05,3.05E-05,4.66E-05,2.08E-05,4.93E-05,2.61E-05,2.08E-05,2.65E-05,3.77E-05,3.00E-05,4.20E-05,3.86E-05,3.35E-05,3.31E-05,4.57E-05,2.13E-05,3.41E-05,3.10E-05,2.56E-05,3.54E-05,2.58E-05,3.77E-05,3.77E-05,3.99E-05,1.68E-05,3.28E-05,3.05E-05,3.23E-05
