ID,Name,Pos,Price,Team,xPts GW29-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,29,30,31,32,33,34,35,36,37,38,xPts if play,29,30,31,32,33,34,35,36,37,38,Probability to play,29,30,31,32,33,34,35,36,37,38,xPts,29,30,31,32,33,34,35,36,37,38
185291,E Mendy,GK,6,CHE,49.67371795,52.04518205,26.23375976,,86.30952381,0,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,172.6190476,172.6190476,86.30952381,,4.828224102,0.001143,4.882909404,4.459423646,4.514463247,4.665196087,4.530087335,9.274016406,8.546742412,4.847469882,,0.973684211,0,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.999239237,0.999239237,0.973684211,,4.701165573,0,4.754411788,4.342070392,4.395661583,4.542427769,4.41087451,9.266961082,8.54024037,4.719904885
231959,Sa,GK,5,WOL,39.36404371,39.53772792,21.94201287,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.852777785,4.099872156,4.005261481,3.866036507,3.784693559,4.007600707,4.193944238,3.757698828,4.349911874,3.79108689,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.819319451,4.064268003,3.970478947,3.832463032,3.751826483,3.972797859,4.157523143,3.725066181,4.312136323,3.758164293
23448,Fabianski,GK,5.1,WHU,38.54605272,39.33552641,21.89659709,,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,,4.115002823,3.597224069,4.253856278,4.064097308,4.41919663,3.750790995,3.944401748,4.199208739,3.754640966,4.031717525,,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,3.952568501,3.455228382,4.085940898,3.903672414,4.244754657,3.602733456,3.788701679,4.033450499,3.606431454,3.872570781
192208,Raya,GK,4.6,BRE,38.17732481,38.4404827,21.45119015,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.230444434,3.698574157,3.738506238,3.929635313,3.880276004,3.699882531,3.652026259,3.989642201,3.820490184,4.046878486,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.174780692,3.649908707,3.689315367,3.877929585,3.829219741,3.651199866,3.603973282,3.937146909,3.770220577,3.993630085
45113,Ederson,GK,6.2,MCI,46.71136913,48.85048234,25.27957798,,87.80904762,0,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,4.642619215,0.001257,4.767408809,4.313686044,4.736521731,4.952860625,4.585112941,9.776032056,4.471453477,4.79005611,,0.991315789,0,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,,4.602301732,0,4.726007627,4.276225086,4.69538878,4.90984894,4.545294855,9.775221418,4.432622434,4.748458254
23024,McCarthy,GK,4.7,SOU,33.21204796,36.95041159,20.33509729,,28.73684211,0,172.6190476,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,3.906149707,0.001334,7.207309775,3.606290791,3.606686075,3.689371323,4.00920498,3.726648299,3.376251302,3.431888054,,0.315789474,0,0.999239237,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,1.23352096,0,7.201826724,3.511388402,3.511773283,3.592282604,3.903699586,3.628578607,3.287402583,3.341575211
23173,de Gea,GK,5.2,MUN,42.82177586,45.03268281,23.38322037,,87.42857143,0,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,,4.157300938,0.00127,4.332920405,4.260958062,4.72122358,4.110525635,4.603846127,8.461913842,4.310594204,4.322256481,,0.986842105,0,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,,4.10259961,0,4.275908294,4.204892824,4.659102217,4.056439771,4.543269204,8.460303393,4.25387586,4.265384685
23397,Schmeichel,GK,5,LEI,46.74750668,46.86958315,24.33526935,,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,3.285426524,3.968390045,3.249100751,3.940350769,7.651623122,3.716079013,3.16596048,7.134549476,7.104754094,3.750854289,,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,,3.256895188,3.933927711,3.220884876,3.906131934,7.650988642,3.6838078,3.138466613,7.133957872,7.104164961,3.718281081
23517,Foster,GK,4.2,WAT,27.87113976,31.1479541,17.17617135,,81.41666667,0,81.41666667,162.8333333,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,,2.881587953,0.001376,2.449561068,6.142730093,3.451392197,2.473218617,3.553156074,3.082036141,3.06745193,2.677979945,,0.921052632,0,0.921052632,0.993171773,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,,2.654094167,0,2.256174668,6.10078614,3.178913866,2.277964516,3.272643753,2.838717498,2.825284672,2.466560476
88473,Guaita,GK,4.6,CRY,35.51491143,38.14991151,19.85102974,,85.19047619,0,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,170.3809524,85.19047619,85.19047619,,3.484001999,0.001146,3.686792723,3.513756648,3.709291166,3.951482825,3.623773877,7.496580518,3.585212004,3.628808309,,0.960526316,0,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.998289435,0.960526316,0.960526316,,3.346475605,0,3.541261431,3.375055727,3.562871778,3.795503239,3.480730171,7.483757129,3.443690477,3.485565876
192741,Krul,GK,4.5,NOR,31.70408352,34.25402228,18.70172602,,85.20119048,0,85.20119048,85.20119048,170.402381,85.20119048,85.20119048,85.20119048,85.20119048,85.20119048,,3.245863044,0.001314,3.33388126,3.6524488,5.960386602,3.508474808,3.142701624,3.322220735,3.378458541,3.07948163,,0.965789474,0,0.965789474,0.965789474,0.998714829,0.965789474,0.965789474,0.965789474,0.965789474,0.965789474,,3.134820361,0,3.219827427,3.527496605,5.952726486,3.388448038,3.035188148,3.208565815,3.262879697,2.974130942
