ID,Name,Pos,Price,Team,xPts GW36-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,36,37,38,xPts if play,36,37,38,Probability to play,36,37,38,xPts,36,37,38
236836,Klaesson,GK,4.5,LEE,0.307849736,6.114335635,5.302829878,,3.684210526,1.842105263,1.842105263,,3.350270137,3.121148363,2.959516095,,0.044125472,0.026315789,0.026315789,,0.14783225,0.082135483,0.077882002
88503,Ruddy,GK,4,WOL,0.290903652,6.09738955,5.288496135,,3.684210526,1.842105263,1.842105263,,3.114140632,3.409233107,2.423414528,,0.044125472,0.026315789,0.026315789,,0.137412924,0.089716661,0.063774067
197282,Steele,GK,4,BHA,0.2518483,6.093953564,5.280041542,,1.842105263,1.842105263,1.842105263,,3.114891003,3.172050424,3.283293989,,0.026315789,0.026315789,0.026315789,,0.081970816,0.083475011,0.086402473
137863,D Henderson,GK,5,MUN,0.206723573,6.080407783,5.269188352,,2.210526316,0,2.210526316,,3.279162539,0.00128,3.267083934,,0.031578947,0,0.031578947,,0.103552501,0,0.103171072
274828,Lossl,GK,4.5,BRE,0.225197639,6.067302902,5.25751007,,1.842105263,1.842105263,1.842105263,,2.902265283,2.741679297,2.913565699,,0.026315789,0.026315789,0.026315789,,0.076375402,0.072149455,0.076672782
139990,Carson,GK,4.5,MCI,0.038358759,6.019671117,5.217199002,,0.368421053,0.184210526,0.184210526,,4.823676044,3.419613049,3.676872211,,0.004080663,0.002631579,0.002631579,,0.019683798,0.008998982,0.00967598
237977,Bettinelli,GK,4,CHE,0.038079961,6.019392319,5.216831633,,0.368421053,0.184210526,0.184210526,,4.647444094,3.50197055,3.761845936,,0.004080663,0.002631579,0.002631579,,0.018964654,0.009215712,0.009899595
23079,Jakupovic,GK,4,LEI,0.036841267,6.015255456,5.213166595,,0.368421053,0.368421053,0.184210526,,3.943971159,3.257829654,2.832194449,,0.004080663,0.004080663,0.002631579,,0.016094018,0.013294106,0.007453143
221679,Norris,GK,4.5,BUR,0.03222775,6.013540107,5.210871186,,0.184210526,0.368421053,0.184210526,,3.183062009,3.722356601,3.291403007,,0.002631579,0.004080663,0.002631579,,0.008376479,0.015189684,0.008661587
251271,A Fernandez L,GK,4.6,BRE,0.026593955,6.010804481,5.208551208,,0.184210526,0.184210526,0.184210526,,3.399742744,3.265683174,3.440276907,,0.002631579,0.002631579,0.002631579,,0.008946691,0.008593903,0.00905336
158282,Randolph,GK,4,WHU,0.021537735,6.007327209,5.205617108,,0.165789474,0.165789474,0.165789474,,3.288179122,2.713417407,3.092113946,,0.002368421,0.002368421,0.002368421,,0.007787793,0.006426515,0.007323428
192713,McGovern,GK,4,NOR,0.024994237,6.006306595,5.205170462,,0.368421053,0.184210526,0.184210526,,3.05687152,2.577790049,2.179875988,,0.004080663,0.002631579,0.002631579,,0.012474063,0.006783658,0.005736516
176811,Heaton,GK,4.5,MUN,0.016556108,6.006029792,5.204446291,,0.184210526,0,0.184210526,,3.147963114,0.001524,3.143357784,,0.002631579,0,0.002631579,,0.008284113,0,0.008271994
23157,Caballero,GK,4,SOU,0.034208044,6.002629097,5.201647057,,0.368421053,0.368421053,0.368421053,,2.43111665,1.860688505,2.207723192,,0.005263158,0.005263158,0.005263158,,0.012795351,0.009793097,0.011619596
23273,Adrian,GK,4.5,LIV,0.003821525,6.002011821,5.201020899,,0.036842105,0.018421053,0.018421053,,4.867746992,3.586911936,3.932935916,,0.000378536,0.000263158,0.000263158,,0.001842618,0.000943924,0.001034983
190419,Gillespie,GK,4,NEW,0.002466985,6.000888038,5.199958144,,0.018421053,0.018421053,0.018421053,,2.93717396,3.171883623,3.265487093,,0.000263158,0.000263158,0.000263158,,0.000772941,0.000834706,0.000859339
273452,H Lewis,GK,4,SOU,0.011191807,5.995402333,5.195245509,,0.065789474,0.065789474,0.065789474,,1.511057796,1.308796003,1.433032806,,0.002631579,0.002631579,0.002631579,,0.003976468,0.0034442,0.003771139
28906,Trent,DEF,8.4,LIV,19.62542416,19.7648366,17.5706044,,164.2857143,82.14285714,82.14285714,,9.099012369,4.9645773,5.946812669,,0.998714829,0.965789474,0.965789474,,9.087318582,4.794736498,5.743369078
139835,Cancelo,DEF,7,MCI,18.72410469,18.94070889,17.07102329,,163,81.5,81.5,,9.820522897,4.372365759,5.057361472,,0.996961057,0.947368421,0.947368421,,9.790678889,4.142241245,4.791184552
