ID,Name,Pos,Price,Team,xPts GW37-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,38,xPts if play,38,Probability to play,38,xPts,38
274827,Mykolenko,DEF,4.5,EVE,1.283599768,1.546757663,1.546757663,,71.07142857,,1.478084582,,0.868421053,,1.283599768
23059,Coleman,DEF,4.3,EVE,1.308801902,1.466696639,1.466696639,,78.5,,1.420984922,,0.921052632,,1.308801902
23503,Cathcart,DEF,4.1,WAT,0.352458644,1.405090223,1.405090223,,40.35714286,,0.74407936,,0.473684211,,0.352458644
131320,Holgate,DEF,4.5,EVE,1.11720166,1.327727975,1.327727975,,76.35714286,,1.248637149,,0.894736842,,1.11720166
192718,Byram,DEF,4.5,NOR,1.06212157,1.220016307,1.220016307,,76.83333333,,1.153160561,,0.921052632,,1.06212157
225290,Young,DEF,5,AVL,0.606047843,1.184995211,1.184995211,,24.86842105,,0.852956223,,0.710526316,,0.606047843
280711,Toti,DEF,4.5,WOL,0.546404576,1.177983523,1.177983523,,59.21428571,,0.798591303,,0.684210526,,0.546404576
91162,Jonny,DEF,4.7,WOL,1.062135255,1.141082624,1.141082624,,77.36904762,,1.105784649,,0.960526316,,1.062135255
192743,Hanley,DEF,4.4,NOR,1.109258165,1.135573954,1.135573954,,86.53571429,,1.124048274,,0.986842105,,1.109258165
225479,Giannoulis,DEF,4.5,NOR,0.81585187,1.131641343,1.131641343,,69.02380952,,0.968824095,,0.842105263,,0.81585187
45060,Femenia,DEF,4.3,WAT,0.707773159,1.023562633,1.023562633,,65.21428571,,0.840480627,,0.842105263,,0.707773159
192745,Aarons,DEF,4.2,NOR,0.950854583,1.003486162,1.003486162,,82.78571429,,0.976553356,,0.973684211,,0.950854583
187323,Ait-Nouri,DEF,4.8,WOL,0.841434551,0.999329287,0.999329287,,76.83333333,,0.913557512,,0.921052632,,0.841434551
278660,Samir,DEF,4.5,WAT,0.46796217,0.99427796,0.99427796,,63.5,,0.635091517,,0.736842105,,0.46796217
23265,Kabasele,DEF,4,WAT,0.82197018,0.979864917,0.979864917,,78.5,,0.892424767,,0.921052632,,0.82197018
88556,Boly,DEF,4.5,WOL,0.920139464,0.972771043,0.972771043,,85.42857143,,0.945008099,,0.973684211,,0.920139464
88496,Coady,DEF,4.9,WOL,0.886160005,0.938791584,0.938791584,,85.42857143,,0.910110275,,0.973684211,,0.886160005
91483,Digne,DEF,5.2,AVL,0.845249607,0.897881186,0.897881186,,82.78571429,,0.868094191,,0.973684211,,0.845249607
176667,Chambers,DEF,4.5,AVL,0.818845084,0.871476663,0.871476663,,82.78571429,,0.840976032,,0.973684211,,0.818845084
181873,Cash,DEF,5.2,AVL,0.756276976,0.808908554,0.808908554,,85.42857143,,0.776716894,,0.973684211,,0.756276976
276427,H Kamara,DEF,4,WAT,0.75339974,0.806031319,0.806031319,,84.54761905,,0.773761895,,0.973684211,,0.75339974
131314,Mings,DEF,4.9,AVL,0.662832956,0.689148746,0.689148746,,86.53571429,,0.671670729,,0.986842105,,0.662832956
23472,Son,MID,10.5,TOT,7.858584708,7.900689971,7.900689971,,81.44285714,,8.02758653,,0.978947368,,7.858584708
23126,Mane,MID,10.6,LIV,6.976676574,7.029308153,7.029308153,,79.26190476,,7.1652354,,0.973684211,,6.976676574
23161,De Bruyne,MID,11.6,MCI,5.923637473,5.992058526,5.992058526,,75.15238095,,6.133466593,,0.965789474,,5.923637473
139802,Mount,MID,7.2,CHE,5.817252801,5.896200169,5.896200169,,73.89285714,,6.056317985,,0.960526316,,5.817252801
55898,Foden,MID,8.2,MCI,5.753131382,5.821552435,5.821552435,,71.65714286,,5.956920777,,0.965789474,,5.753131382
106430,Saka,MID,7,ARS,5.636782071,5.705203123,5.705203123,,78.64761905,,5.836450101,,0.965789474,,5.636782071
23153,Sterling,MID,9.5,MCI,5.352606565,5.563132881,5.563132881,,60.16666667,,5.982324984,,0.894736842,,5.352606565
88492,Maddison,MID,7,LEI,5.319708857,5.398656225,5.398656225,,76.5,,5.538327029,,0.960526316,,5.319708857
45106,Salah,MID,13.6,LIV,4.928115983,5.349168614,5.349168614,,50.64285714,,6.242280245,,0.789473684,,4.928115983
283021,Diaz,MID,5.7,LIV,5.071684235,5.140105288,5.140105288,,66.41428571,,5.251335175,,0.965789474,,5.071684235
187805,Raphinha,MID,7.5,LEE,4.980177969,5.032809548,5.032809548,,82.78571429,,5.114777373,,0.973684211,,4.980177969
182529,Havertz,MID,7.9,CHE,4.707075426,4.917601742,4.917601742,,55.30952381,,5.260849006,,0.894736842,,4.707075426
45081,B Silva,MID,7.3,MCI,4.784178128,4.863125497,4.863125497,,73.02380952,,4.980788188,,0.960526316,,4.784178128
283053,Eriksen,MID,5.8,BRE,4.742753933,4.811174985,4.811174985,,82.14285714,,4.910753391,,0.965789474,,4.742753933
88567,Jota,MID,7.9,LIV,4.49353715,4.704063466,4.704063466,,48.83333333,,5.02218858,,0.894736842,,4.49353715
23023,Zaha,MID,7.2,CRY,4.640231617,4.68233688,4.68233688,,81.44285714,,4.740021544,,0.978947368,,4.640231617
160701,Fernandes,MID,11.3,MUN,4.619676582,4.672308161,4.672308161,,82.78571429,,4.744532706,,0.973684211,,4.619676582
192214,Mbeumo,MID,6,BRE,4.587371407,4.65579246,4.65579246,,78.64761905,,4.749866852,,0.965789474,,4.587371407
201990,Odegaard,MID,6.3,ARS,4.527038226,4.595459279,4.595459279,,73.4047619,,4.687396528,,0.965789474,,4.527038226
291491,Kulusevski,MID,6.9,TOT,4.432259333,4.511206701,4.511206701,,66.07142857,,4.614406976,,0.960526316,,4.432259333
161049,Bowen,MID,6.9,WHU,4.358942428,4.427363481,4.427363481,,76.9,,4.513346383,,0.965789474,,4.358942428
140008,Martinelli,MID,5.5,ARS,4.336893094,4.415840463,4.415840463,,59.11904762,,4.515121578,,0.960526316,,4.336893094
256300,Cornet,MID,5.7,BUR,4.341081088,4.40950214,4.40950214,,69.03571429,,4.494852352,,0.965789474,,4.341081088
132424,Trossard,MID,6.6,BHA,4.240385732,4.34564889,4.34564889,,72.07142857,,4.475962717,,0.947368421,,4.240385732
132974,Rodri,MID,5,MCI,4.056602544,4.125023596,4.125023596,,82.14285714,,4.200296912,,0.965789474,,4.056602544
45039,H Barnes,MID,7.2,LEI,3.940575323,4.09847006,4.09847006,,55.16666667,,4.278338922,,0.921052632,,3.940575323
283020,Guimaraes,MID,5.3,NEW,4.042341294,4.094972873,4.094972873,,82.78571429,,4.151593761,,0.973684211,,4.042341294
24092,Hojbjerg,MID,5.1,TOT,4.025916372,4.094337425,4.094337425,,83.89047619,,4.168523764,,0.965789474,,4.025916372
23121,J Henderson,MID,5.1,LIV,4.009528513,4.077949565,4.077949565,,78.64761905,,4.151555408,,0.965789474,,4.009528513
139204,Saint-Maximin,MID,6.8,NEW,3.969120884,4.021752463,4.021752463,,79.26190476,,4.076394421,,0.973684211,,3.969120884
176658,Harrison,MID,6.1,LEE,3.957782049,4.010413628,4.010413628,,77.5,,4.064749131,,0.973684211,,3.957782049
23404,Ward-Prowse,MID,6.9,SOU,3.921896914,3.974528493,3.974528493,,85.42857143,,4.027894128,,0.973684211,,3.921896914
23337,Xhaka,MID,4.9,ARS,3.91900465,3.971636229,3.971636229,,85.42857143,,4.024923694,,0.973684211,,3.91900465
163914,Mac Allister,MID,5.6,BHA,3.842605857,3.921553225,3.921553225,,73.02380952,,4.000521166,,0.960526316,,3.842605857
184630,Gallagher,MID,6.2,CRY,3.745787068,3.81420812,3.81420812,,76.9,,3.878471623,,0.965789474,,3.745787068
23394,Loftus-Cheek,MID,5.5,CHE,3.487280579,3.803070053,3.803070053,,61.4047619,,4.141145688,,0.842105263,,3.487280579
88518,Keita,MID,5.1,LIV,3.610044398,3.767939135,3.767939135,,60.16666667,,3.919476775,,0.921052632,,3.610044398
161009,Brownhill,MID,5.2,BUR,3.674313235,3.716418498,3.716418498,,84.98571429,,3.753330724,,0.978947368,,3.674313235
242878,Dewsbury-Hall,MID,4.5,LEI,3.607053021,3.712316179,3.712316179,,77.21428571,,3.807444855,,0.947368421,,3.607053021
96761,McNeil,MID,5.7,BUR,3.568769425,3.637190478,3.637190478,,73.4047619,,3.695183601,,0.965789474,,3.568769425
23109,Mahrez,MID,8.7,MCI,3.33971067,3.602868565,3.602868565,,38.85714286,,3.845727438,,0.868421053,,3.33971067
132425,Fornals,MID,6.1,WHU,3.476489413,3.581752571,3.581752571,,72.92857143,,3.669627714,,0.947368421,,3.476489413
197966,Smith Rowe,MID,6.4,ARS,3.501865722,3.58081309,3.58081309,,52.16666667,,3.645778012,,0.960526316,,3.501865722
291492,Bentancur,MID,5,TOT,3.459065303,3.527486356,3.527486356,,76.9,,3.581593502,,0.965789474,,3.459065303
203010,Caicedo,MID,4.5,BHA,3.368904621,3.474167779,3.474167779,,75.5,,3.556065989,,0.947368421,,3.368904621
184638,Thiago,MID,5.5,LIV,3.402131651,3.470552704,3.470552704,,66.41428571,,3.522643127,,0.965789474,,3.402131651
110910,Tielemans,MID,6.4,LEI,2.925608722,3.451924512,3.451924512,,56.83333333,,3.97046898,,0.736842105,,2.925608722
192201,Norgaard,MID,4.5,BRE,3.366440407,3.43486146,3.43486146,,78.64761905,,3.485687615,,0.965789474,,3.366440407
257179,Cucurella,MID,4.5,BHA,3.374624828,3.427256407,3.427256407,,84.54761905,,3.465830905,,0.973684211,,3.374624828
23464,Cork,MID,4.5,BUR,3.3464774,3.414898453,3.414898453,,82.14285714,,3.465017472,,0.965789474,,3.3464774
183359,Elneny,MID,4.5,ARS,3.344658873,3.413079926,3.413079926,,76.9,,3.463134528,,0.965789474,,3.344658873
77665,Lucas Moura,MID,6.3,TOT,3.328962859,3.407910228,3.407910228,,52.16666667,,3.465769552,,0.960526316,,3.328962859
160700,Soucek,MID,6,WHU,3.097361762,3.360519657,3.360519657,,67.92857143,,3.566658999,,0.868421053,,3.097361762
176631,Ziyech,MID,6.9,CHE,2.824629699,3.350945488,3.350945488,,39.5,,3.83342602,,0.736842105,,2.824629699
219749,Elanga,MID,4.5,MUN,3.245199973,3.297831552,3.297831552,,65.16666667,,3.33290808,,0.973684211,,3.245199973
242911,Wissa,MID,5.5,BRE,3.215845965,3.294793334,3.294793334,,52.16666667,,3.348004019,,0.960526316,,3.215845965
180321,Eze,MID,6,CRY,3.096584147,3.254478884,3.254478884,,63.5,,3.362005645,,0.921052632,,3.096584147
176655,Klich,MID,5.3,LEE,3.17201776,3.240438813,3.240438813,,73.4047619,,3.284378062,,0.965789474,,3.17201776
132434,Pulisic,MID,7.7,CHE,2.313498581,3.208235423,3.208235423,,29.84210526,,4.186330765,,0.552631579,,2.313498581
176648,K Phillips,MID,5,LEE,3.152824762,3.194930025,3.194930025,,84.1,,3.220627445,,0.978947368,,3.152824762
95817,S Longstaff,MID,5,NEW,3.093033147,3.171980515,3.171980515,,73.02380952,,3.220144098,,0.960526316,,3.093033147
32973,Rice,MID,5.1,WHU,3.083768941,3.162716309,3.162716309,,81.71428571,,3.210499171,,0.960526316,,3.083768941
88532,Fred,MID,5.1,MUN,3.09024509,3.142876669,3.142876669,,73.97619048,,3.173765227,,0.973684211,,3.09024509
40951,McTominay,MID,5.5,MUN,3.063325082,3.131746135,3.131746135,,76.9,,3.171835235,,0.965789474,,3.063325082
23103,Schlupp,MID,5.6,CRY,2.979672083,3.084935241,3.084935241,,61.78571429,,3.145209421,,0.947368421,,2.979672083
242910,Elyounoussi,MID,5.3,SOU,2.800717198,3.063875093,3.063875093,,53.78571429,,3.225068289,,0.868421053,,2.800717198
90433,Bissouma,MID,4.5,BHA,2.963748531,3.032169583,3.032169583,,76.9,,3.068731449,,0.965789474,,2.963748531
23226,Redmond,MID,6,SOU,2.913756632,3.01901979,3.01901979,,61.78571429,,3.075632001,,0.947368421,,2.913756632
160697,Bergwijn,MID,5.9,TOT,2.673174556,2.988964029,2.988964029,,33.68421053,,3.174394785,,0.842105263,,2.673174556
131338,Grealish,MID,7.4,MCI,2.373234701,2.95218207,2.95218207,,36.92857143,,3.340108098,,0.710526316,,2.373234701
186746,Lookman,MID,6,LEI,2.18577225,2.922614355,2.922614355,,32.84210526,,3.460806062,,0.631578947,,2.18577225
230256,Lees-Melou,MID,5,NOR,2.848182811,2.916603864,2.916603864,,75.15238095,,2.949072121,,0.965789474,,2.848182811
28842,Sissoko,MID,4.5,WAT,2.860062537,2.912694116,2.912694116,,85.42857143,,2.937361525,,0.973684211,,2.860062537
192730,Dowell,MID,5,NOR,2.635769284,2.846295599,2.846295599,,60.16666667,,2.945859788,,0.894736842,,2.635769284
23160,Gundogan,MID,7.4,MCI,2.157045287,2.841255814,2.841255814,,29.60526316,,3.278708837,,0.657894737,,2.157045287
23326,Iwobi,MID,5.5,EVE,2.628548684,2.839074999,2.839074999,,66.64285714,,2.937789705,,0.894736842,,2.628548684
278661,Coutinho,MID,6.5,AVL,2.754468374,2.833415742,2.833415742,,62.5952381,,2.867665704,,0.960526316,,2.754468374
110898,Almiron,MID,5.5,NEW,2.693921748,2.799184906,2.799184906,,58.35714286,,2.843584067,,0.947368421,,2.693921748
225295,Rashica,MID,5.4,NOR,2.563600655,2.774126971,2.774126971,,60.16666667,,2.865200732,,0.894736842,,2.563600655
242870,A Gordon,MID,4.5,EVE,2.662055456,2.767318614,2.767318614,,68.64285714,,2.809947425,,0.947368421,,2.662055456
88507,S Armstrong,MID,5.7,SOU,2.545051564,2.75557788,2.75557788,,55.30952381,,2.844469395,,0.894736842,,2.545051564
131333,McGinn,MID,5.6,AVL,2.669347712,2.737768765,2.737768765,,82.14285714,,2.763902263,,0.965789474,,2.669347712
189709,Benrahma,MID,5.8,WHU,2.517906705,2.72843302,2.72843302,,47.21428571,,2.814131023,,0.894736842,,2.517906705
45084,Gross,MID,5.7,BHA,2.190093651,2.71640944,2.71640944,,40.83333333,,2.972269955,,0.736842105,,2.190093651
91130,Moutinho,MID,5.7,WOL,2.63615051,2.704571563,2.704571563,,80.3952381,,2.729529139,,0.965789474,,2.63615051
88639,Jorginho,MID,5.5,CHE,1.517386767,2.675281504,2.675281504,,32,,3.603793572,,0.421052632,,1.517386767
234800,D Gray,MID,5.6,EVE,2.565372045,2.670635203,2.670635203,,58.35714286,,2.707892714,,0.947368421,,2.565372045
23194,Rashford,MID,7.9,MUN,1.924913378,2.661755483,2.661755483,,35.36842105,,3.047779514,,0.631578947,,1.924913378
186002,J Ramsey,MID,4.7,AVL,2.575940378,2.654887747,2.654887747,,76.5,,2.681800942,,0.960526316,,2.575940378
257277,Saul,MID,6,CHE,1.900780987,2.637623092,2.637623092,,37.78571429,,3.009569896,,0.631578947,,1.900780987
23102,Kante,MID,5.1,CHE,1.472028651,2.629923388,2.629923388,,27.78947368,,3.496068046,,0.421052632,,1.472028651
88466,Neves,MID,6.1,WOL,2.509720131,2.614983289,2.614983289,,75.5,,2.649149027,,0.947368421,,2.509720131
192211,Janelt,MID,5,BRE,2.437808011,2.595702748,2.595702748,,53.5,,2.646762984,,0.921052632,,2.437808011
23539,Lanzini,MID,5.5,WHU,2.444949593,2.550212751,2.550212751,,54.92857143,,2.580780126,,0.947368421,,2.444949593
23058,Barkley,MID,5.5,CHE,1.370134908,2.528029645,2.528029645,,18.94736842,,3.254070407,,0.421052632,,1.370134908
257281,Normann,MID,5,NOR,2.451836974,2.504468553,2.504468553,,73.97619048,,2.518102838,,0.973684211,,2.451836974
192736,Rupp,MID,4.5,NOR,2.389950774,2.495213932,2.495213932,,60.07142857,,2.522725817,,0.947368421,,2.389950774
23492,Doucoure,MID,5.9,EVE,1.908404989,2.487352357,2.487352357,,53.64285714,,2.685903318,,0.710526316,,1.908404989
228177,Sancho,MID,7.7,MUN,1.320093594,2.477988331,2.477988331,,25.26315789,,3.135222285,,0.421052632,,1.320093594
92413,Dendoncker,MID,5,WOL,2.123018871,2.438808345,2.438808345,,60.64285714,,2.52108491,,0.842105263,,2.123018871
23236,Romeu,MID,4.5,SOU,2.264581787,2.422476524,2.422476524,,63.5,,2.458688797,,0.921052632,,2.264581787
192212,Canos,MID,5.3,BRE,1.732786365,2.416996892,2.416996892,,34.21052632,,2.633835276,,0.657894737,,1.732786365
226985,Mwepu,MID,5.5,BHA,1.651971043,2.388813148,2.388813148,,32.84210526,,2.615620818,,0.631578947,,1.651971043
183010,Fraser,MID,5.8,NEW,1.334269577,2.386901156,2.386901156,,25.57894737,,2.81679133,,0.473684211,,1.334269577
138306,Pepe,MID,7.4,ARS,1.791426097,2.370373465,2.370373465,,19.18421053,,2.521266359,,0.710526316,,1.791426097
278691,Kayembe,MID,4.5,WAT,2.267176875,2.346124243,2.346124243,,68.67857143,,2.360348527,,0.960526316,,2.267176875
92389,Kovacic,MID,5.1,CHE,0.969003372,2.337424425,2.337424425,,17.68421053,,3.068510678,,0.315789474,,0.969003372
137792,Douglas Luiz,MID,5,AVL,2.223371202,2.32863436,2.32863436,,70.35714286,,2.346891825,,0.947368421,,2.223371202
45036,W Hughes,MID,4.5,CRY,1.899646577,2.320699209,2.320699209,,47.78571429,,2.406218997,,0.789473684,,1.899646577
23053,Cleverley,MID,5,WAT,2.158045191,2.315939928,2.315939928,,63.5,,2.343020493,,0.921052632,,2.158045191
192210,Jensen,MID,5,BRE,2.144403907,2.302298644,2.302298644,,38.5,,2.328209956,,0.921052632,,2.144403907
160975,Podence,MID,5.4,WOL,1.77522905,2.301544839,2.301544839,,46.16666667,,2.409239424,,0.736842105,,1.77522905
185623,Murphy,MID,5,NEW,1.545087606,2.281929711,2.281929711,,28.42105263,,2.446388709,,0.631578947,,1.545087606
139207,Neto,MID,5.9,WOL,2.115200515,2.273095252,2.273095252,,50.16666667,,2.296503416,,0.921052632,,2.115200515
184926,Tella,MID,5,SOU,1.416723965,2.258829229,2.258829229,,32.42105263,,2.447068668,,0.578947368,,1.416723965
255775,Lennon,MID,5,BUR,1.833394433,2.254447065,2.254447065,,42.07142857,,2.322299615,,0.789473684,,1.833394433
94552,N Mendy,MID,4.5,LEI,1.527923993,2.212134519,2.212134519,,41.5952381,,2.322444469,,0.657894737,,1.527923993
23310,Fernandinho,MID,5,MCI,0.731750381,2.205434591,2.205434591,,14.73684211,,2.780651447,,0.263157895,,0.731750381
182530,Allan,MID,4.4,EVE,1.878661885,2.194451359,2.194451359,,60.64285714,,2.230910989,,0.842105263,,1.878661885
154682,C Jones,MID,4.6,LIV,0.769367176,2.190419808,2.190419808,,14.47368421,,2.657813882,,0.289473684,,0.769367176
88550,Fabinho,MID,5.4,LIV,0.607825684,2.186773053,2.186773053,,12.63157895,,2.887172,,0.210526316,,0.607825684
45069,Perez,MID,6,LEI,1.441051908,2.177894013,2.177894013,,18.94736842,,2.28166552,,0.631578947,,1.441051908
23099,Albrighton,MID,5.5,LEI,0.805629732,2.174050785,2.174050785,,17.05263158,,2.551160818,,0.315789474,,0.805629732
144450,Gilmour,MID,4.5,NOR,0.796960753,2.165381806,2.165381806,,22.73684211,,2.523709052,,0.315789474,,0.796960753
181309,van de Beek,MID,5.8,EVE,1.843659283,2.159448756,2.159448756,,44.64285714,,2.189345398,,0.842105263,,1.843659283
23008,Matic,MID,5,MUN,0.978380513,2.13627525,2.13627525,,26.10526316,,2.323653718,,0.421052632,,0.978380513
23117,Milner,MID,5,LIV,1.073179329,2.125810908,2.125810908,,18.94736842,,2.265600805,,0.473684211,,1.073179329
225311,Sema,MID,5.4,WAT,1.903966777,2.114493093,2.114493093,,52.07142857,,2.127962868,,0.894736842,,1.903966777
69539,Hudson-Odoi,MID,5.5,CHE,0.30396714,2.093440824,2.093440824,,4.210526316,,2.887687827,,0.105263158,,0.30396714
282728,Kalu,MID,5.5,WAT,1.815717956,2.078875851,2.078875851,,47.5,,2.090826737,,0.868421053,,1.815717956
274590,Vale,MID,4,CHE,0.498638219,2.077585587,2.077585587,,9.473684211,,2.368531538,,0.210526316,,0.498638219
23482,Alli,MID,6.1,EVE,1.472626675,2.051574043,2.051574043,,34.10526316,,2.07258569,,0.710526316,,1.472626675
23028,McArthur,MID,4.5,CRY,0.577442825,2.051127036,2.051127036,,14.21052632,,2.194282735,,0.263157895,,0.577442825
23353,Gosling,MID,4.5,WAT,1.522886884,2.049202674,2.049202674,,40.83333333,,2.066775057,,0.736842105,,1.522886884
23177,Mata,MID,5,MUN,1.307510867,2.044352972,2.044352972,,25.26315789,,2.070225539,,0.631578947,,1.307510867
233400,Lokonga,MID,5,ARS,0.777290108,2.040448003,2.040448003,,16.57894737,,2.109787437,,0.368421053,,0.777290108
230249,Olise,MID,5.4,CRY,0.340870468,2.025080994,2.025080994,,6.315789474,,2.158846296,,0.157894737,,0.340870468
192735,Buendia,MID,6.3,AVL,1.907534387,2.012797545,2.012797545,,46.35714286,,2.01350852,,0.947368421,,1.907534387
241953,Elliott,MID,5.5,LIV,0.377205335,2.008784283,2.008784283,,5.526315789,,2.047686105,,0.184210526,,0.377205335
242906,Palmer,MID,4.5,MCI,0.005445281,2.000182123,2.000182123,,0.065789474,,2.06920661,,0.002631579,,0.005445281
225306,Baah,MID,4,WAT,0,2,2,,0,,0.001405,,0,,0
192744,Skipp,MID,4.5,TOT,0,2,2,,0,,0.001373,,0,,0
259750,Summerville,MID,4.5,LEE,0,2,2,,0,,0.00156,,0,,0
230251,Etebo,MID,4.5,WAT,0,2,2,,0,,0.001467,,0,,0
33589,Ndidi,MID,5,LEI,0,2,2,,0,,0.001216,,0,,0
206669,Moder,MID,5,BHA,0,2,2,,0,,0.001075,,0,,0
192747,McLean,MID,5,NOR,0,2,2,,0,,0.001318,,0,,0
176657,Forshaw,MID,5,LEE,0,2,2,,0,,0.001561,,0,,0
192216,Ghoddos,MID,5,BRE,0,2,2,,0,,0.001085,,0,,0
176664,T Roberts,MID,5.1,LEE,0,2,2,,0,,0.001193,,0,,0
84632,Willock,MID,5.4,NEW,0,2,2,,0,,0.001019,,0,,0
176640,Dallas,MID,5.4,LEE,0,2,2,,0,,0.001188,,0,,0
272775,Sarmiento,MID,5.5,BHA,0,2,2,,0,,0.001639,,0,,0
35693,Westwood,MID,5.5,BUR,0,2,2,,0,,0.001107,,0,,0
242864,Kucka,MID,5.5,WAT,0,2,2,,0,,0.001512,,0,,0
225310,Louza,MID,5.5,WAT,0,2,2,,0,,0.001403,,0,,0
187806,Partey,MID,5.5,ARS,0,2,2,,0,,0.001015,,0,,0
23016,Townsend,MID,5.6,EVE,0,2,2,,0,,0.001482,,0,,0
45042,Shelvey,MID,6,NEW,0,2,2,,0,,0.001291,,0,,0
132426,D James,MID,6,LEE,0,2,2,,0,,0.001287,,0,,0
139971,I Sarr,MID,6.2,WAT,0,2,2,,0,,0.001399,,0,,0
240547,Bailey,MID,6.4,AVL,0,2,2,,0,,0.001492,,0,,0
24380,Pogba,MID,6.6,MUN,0,2,2,,0,,0.001272,,0,,0
115171,M Greenwood,MID,7.2,MUN,0,2,2,,0,,0.001289,,0,,0
271700,McAtee,MID,4,MCI,0.002631466,1.999999887,1.999999887,,0.032894737,,1.999914423,,0.001315789,,0.002631466
226789,Soumare,MID,5,LEI,0.420789128,1.999736497,1.999736497,,9.473684211,,1.99874836,,0.210526316,,0.420789128
274589,Simons,MID,4,CHE,0.002091772,1.999460193,1.999460193,,0.032894737,,1.589746779,,0.001315789,,0.002091772
200376,Anderson,MID,4.5,NEW,0.004408105,1.999144947,1.999144947,,0.065789474,,1.675079938,,0.002631579,,0.004408105
192199,Fosu,MID,5.5,BRE,0.004245231,1.998982073,1.998982073,,0.065789474,,1.613187747,,0.002631579,,0.004245231
271701,Onyango,MID,4,EVE,0.001607779,1.9989762,1.9989762,,0.026315789,,1.221912278,,0.001315789,,0.001607779
271609,Morton,MID,4.5,LIV,0.004233069,1.998969911,1.998969911,,0.065789474,,1.608566135,,0.002631579,,0.004233069
246493,Rak-Sakyi,MID,4.5,CRY,0.004074421,1.998811263,1.998811263,,0.065789474,,1.548279908,,0.002631579,,0.004074421
271705,McKinstry,MID,4,LEE,0.003914245,1.998651087,1.998651087,,0.065789474,,1.487413005,,0.002631579,,0.003914245
68289,Choudhury,MID,4.5,LEI,0.049712137,1.997080558,1.997080558,,1.052631579,,1.889061222,,0.026315789,,0.049712137
45097,Riedewald,MID,5,CRY,0.020942811,1.994627021,1.994627021,,0.394736842,,1.591653621,,0.013157895,,0.020942811
257177,Vlasic,MID,5.9,WHU,0.731120997,1.994278891,1.994278891,,13.26315789,,1.984471277,,0.368421053,,0.731120997
147612,Alzate,MID,5,BHA,0.20342526,1.992898944,1.992898944,,4.210526316,,1.932539969,,0.105263158,,0.20342526
157062,Minamino,MID,5.4,LIV,0.202465551,1.991939235,1.991939235,,2.105263158,,1.92342273,,0.105263158,,0.202465551
35690,Milivojevic,MID,5.5,CRY,0.937841152,1.990472731,1.990472731,,21.31578947,,1.979886876,,0.473684211,,0.937841152
23324,Walcott,MID,5.9,SOU,0.094110725,1.988847568,1.988847568,,1.578947368,,1.788103783,,0.052631579,,0.094110725
23192,Lingard,MID,6.4,MUN,1.093431875,1.988168717,1.988168717,,19.34210526,,1.978591011,,0.552631579,,1.093431875
257279,Kral,MID,5,WHU,0.040500505,1.987868926,1.987868926,,0.789473684,,1.53901919,,0.026315789,,0.040500505
274588,Patino,MID,4,ARS,0.092777354,1.987514196,1.987514196,,1.578947368,,1.762769722,,0.052631579,,0.092777354
132429,Djenepo,MID,5.9,SOU,0.090777638,1.98551448,1.98551448,,1.578947368,,1.72477512,,0.052631579,,0.090777638
24079,Gudmundsson,MID,5.4,BUR,0.301293627,1.985504154,1.985504154,,5.052631579,,1.908192974,,0.157894737,,0.301293627
23325,Chamberlain,MID,5.6,LIV,0.296351531,1.980562057,1.980562057,,3.947368421,,1.87689303,,0.157894737,,0.296351531
23276,Noble,MID,4.5,WHU,1.393319048,1.972266416,1.972266416,,31.97368421,,1.960967548,,0.710526316,,1.393319048
162785,Smallbone,MID,4.5,SOU,0.076502079,1.971238921,1.971238921,,1.315789474,,1.453539502,,0.052631579,,0.076502079
23162,Delph,MID,4.5,EVE,0.070540878,1.96527772,1.96527772,,1.578947368,,1.340276682,,0.052631579,,0.070540878
131369,El Ghazi,MID,5.8,EVE,0.173891181,1.963364865,1.963364865,,3.157894737,,1.65196622,,0.105263158,,0.173891181
233401,Onyeka,MID,5,BRE,0.17279266,1.962266344,1.962266344,,3.157894737,,1.641530268,,0.105263158,,0.17279266
187324,I Diallo,MID,4.3,SOU,1.212263031,1.949105136,1.949105136,,31.57894737,,1.919416465,,0.631578947,,1.212263031
280714,Cundle,MID,4.5,WOL,0.15850116,1.947974845,1.947974845,,3.684210526,,1.505761024,,0.105263158,,0.15850116
23127,Lallana,MID,5.5,BHA,0.464230993,1.937915203,1.937915203,,7.894736842,,1.764077772,,0.263157895,,0.464230993
280768,Bate,MID,4.5,LEE,0.667708622,1.930866517,1.930866517,,16.57894737,,1.812351973,,0.368421053,,0.667708622
192215,S Baptiste,MID,4.5,BRE,0.246407695,1.930618222,1.930618222,,3.947368421,,1.560582071,,0.157894737,,0.246407695
226791,Trincao,MID,5.8,WOL,0.649771117,1.912929012,1.912929012,,12.89473684,,1.763664461,,0.368421053,,0.649771117
92420,Gomes,MID,5,EVE,0.332737179,1.911684548,1.911684548,,8.421052632,,1.580501602,,0.210526316,,0.332737179
184648,B Traore,MID,5.9,AVL,0.431114583,1.904798794,1.904798794,,8.421052632,,1.638235417,,0.263157895,,0.431114583
25871,Winks,MID,4.5,TOT,0.745831292,1.903726029,1.903726029,,12.63157895,,1.771349319,,0.421052632,,0.745831292
176654,Shackleton,MID,4.5,LEE,1.004804728,1.89954157,1.89954157,,24.86842105,,1.818218078,,0.552631579,,1.004804728
