ID,Name,Pos,Price,Team,xPts GW13-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
45113,Ederson,GK,6,MCI,123.386107,123.837686,33.42102477,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.814304662,4.666896528,4.836686874,5.057417045,4.936654167,4.786724483,4.768774622,4.768445515,4.469685077,4.639400836,4.714972209,5.028666258,4.900746883,4.686181103,4.656351469,4.524501145,4.745491144,5.062722151,4.811367779,4.486324837,4.791656155,5.101498197,4.669665072,5.061185861,4.5361544,4.944530224,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.772496227,4.626368216,4.794684067,5.01349737,4.893783223,4.74515556,4.72736158,4.727035331,4.430869391,4.599111303,4.674026398,4.984996262,4.858187765,4.645485319,4.615914732,4.485209424,4.7042803,5.018756406,4.769584848,4.447364648,4.750044404,5.057195713,4.629112717,5.017233457,4.49676148,4.901590882
90826,Alisson,GK,6.1,LIV,117.2795081,117.9637186,31.90885273,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.779023287,4.459279347,4.605642664,4.725969539,4.850059368,4.160326667,4.729383731,4.307324781,4.227528327,4.834067237,4.561508341,4.557265478,4.629042418,4.966884582,4.262327851,4.592653797,4.625303535,4.295944021,4.903000243,4.184962916,4.463389994,4.720674871,4.578811436,4.436195535,4.524197462,4.862467456,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.716141402,4.400604619,4.545042103,4.663785729,4.786242797,4.105585527,4.667154998,4.250649454,4.171902954,4.770461089,4.501488494,4.497301458,4.568133965,4.901530837,4.20624459,4.532224142,4.564444278,4.239418442,4.838487082,4.129897615,4.404661179,4.658560728,4.518563917,4.377824541,4.464668548,4.798487621
185291,E Mendy,GK,6.3,CHE,97.32654707,106.0633892,28.41326547,,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,44.46428571,44.46428571,0,0,44.46428571,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,,4.221502683,4.547528036,4.240962395,4.640284075,4.64394699,4.514885886,4.371205874,4.797787272,4.206086625,1,1,4.529081197,4.452808189,4.468063855,4.475963299,4.526235628,4.777206054,4.612620028,4.744957385,4.427709132,4.376565767,4.514691016,4.364884726,4.786531722,3.94215721,4.816389212,,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.486842105,0.486842105,0,0,0.486842105,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,4.05486442,4.36802035,4.073555984,4.457114967,4.460633293,4.336666707,4.198658274,2.335764856,2.047700067,0,0,2.204947425,4.277039445,4.291692913,4.299280537,4.347568432,4.588632131,4.430542921,4.557656436,4.25293114,4.203806592,4.336479528,4.192586644,4.59758968,3.786545741,4.626268585
140080,Ramsdale,GK,4.9,ARS,109.605674,111.6583056,30.00591293,,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,,4.590031061,3.969727733,4.282352232,4.561259287,4.39250395,4.36558703,4.49046367,4.63778371,4.32890427,3.976306805,4.665983025,4.414491063,4.219356552,4.642358016,4.373748145,4.448576288,4.369626747,4.277329726,4.370887244,4.668158656,4.354078354,4.118123374,4.216449708,4.539650604,4.341437719,4.494841786,,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,4.408845624,3.813027954,4.113312013,4.381209578,4.219115636,4.193261226,4.313208525,4.454713301,4.15802647,3.819347326,4.481799485,4.240234837,4.052803004,4.459107042,4.201100192,4.272974593,4.19714148,4.108487763,4.198352221,4.483889236,4.18220684,3.955565873,4.050010904,4.36045387,4.170065178,4.317413821
131313,Martinez,GK,5.5,AVL,110.100844,110.5524229,29.75144041,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.21809049,4.234524573,4.237875781,4.336666138,4.328898116,4.524927221,4.206682829,4.223505949,4.312169784,3.990795997,4.132355005,4.404516342,4.179923564,4.528231578,4.30176075,4.423278392,4.076232448,4.164414248,4.263089437,4.047144873,4.282284576,4.057615575,4.578710243,4.301011106,4.459334567,4.251319353,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.181459704,4.197751071,4.201073176,4.299005617,4.291305053,4.485631801,4.17015111,4.186828134,4.274721994,3.956139084,4.096468764,4.366266594,4.143624227,4.488907462,4.264403354,4.384865711,4.040833588,4.128249598,4.22606787,4.011998615,4.245096315,4.022378388,4.53894776,4.26366022,4.420608766,4.214400001
23259,Lloris,GK,5.6,TOT,103.4140534,103.8656323,28.22327466,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.03437571,4.251782356,4.373224595,4.041924683,3.731446476,3.82216963,4.241209483,3.930580499,4.04285093,3.919132076,3.692715112,4.189223322,4.281418935,3.712548586,3.903618369,4.125159552,3.483310083,3.997894154,4.250439202,3.860085486,4.305257801,4.010358919,3.97028924,3.754996399,4.293495005,4.100483516,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.999340342,4.214858983,4.335246592,4.006823758,3.69904181,3.788977104,4.204377927,3.89644651,4.007741962,3.885097508,3.660646796,4.152843224,4.244238192,3.680308033,3.869718526,4.089335798,3.453060285,3.963175599,4.213527494,3.826563691,4.267870036,3.975532117,3.935810413,3.72238722,4.25620939,4.064874054
192988,R Sanchez,GK,4.6,BHA,104.6860128,105.1375917,28.36183185,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.277929348,3.860602012,4.049500337,3.977373734,4.438547853,3.571340491,4.394727468,3.759142786,3.981798795,4.398781765,3.830789136,3.993657689,4.172280425,4.446196227,4.28085463,4.106253921,3.885385654,3.727969311,4.536431131,3.776431034,3.672293549,4.340482467,4.141613015,3.838406196,4.005427889,4.138875412,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.240778909,3.827075731,4.014333623,3.942833383,4.400002569,3.540326218,4.35656273,3.726497599,3.947220016,4.360581818,3.797521756,3.958975925,4.136047464,4.407584523,4.243678787,4.070594347,3.851644147,3.695594841,4.497035808,3.743635712,3.640402578,4.302788804,4.105646376,3.805072668,3.97064391,4.102932547
23173,de Gea,GK,5.1,MUN,102.644543,105.7919114,28.5413777,,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,,3.829917183,4.125448874,4.45524781,4.30154407,4.184346778,4.515109865,4.171281467,4.501853387,4.494634145,4.04941603,4.197440291,4.221578465,4.397192301,4.072075619,4.52290564,3.80064629,4.037229201,3.826598168,4.167878,4.048498547,4.591044338,3.845344424,4.450968895,4.231551433,4.054682977,4.163062578,,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,,3.598106407,3.875750653,4.185588074,4.041187455,3.931083683,4.2418269,3.918809168,4.229372787,4.222590499,3.804319796,3.943384695,3.966061874,4.131046451,3.825607884,4.249150825,3.570607172,3.792870592,3.594988279,3.9156117,3.803457846,4.313165339,3.612599893,4.181568146,3.975431215,3.809267954,3.911087738
23448,Fabianski,GK,5.1,WHU,99.61873563,102.3555777,27.54699195,,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,,3.713423996,4.381441121,3.916454158,4.090763189,3.709257937,4.455202455,4.255057042,4.103089776,4.031562346,4.192732479,3.519001085,4.384932221,3.772961725,4.331603816,4.356958684,3.748877167,4.191602699,3.600270042,4.19097363,4.056406733,4.364932182,3.717406955,3.973760822,4.167242086,3.824021841,4.103173641,,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,,3.517980628,4.150838957,3.710324991,3.875459863,3.514033835,4.220718115,4.031106671,3.887137683,3.819374854,3.972062349,3.333790502,4.154146315,3.574384792,4.103624668,4.127645069,3.551567842,3.97099203,3.410782145,3.970396071,3.842911642,4.135198909,3.521753958,3.764615516,3.947913555,3.622757533,3.887217134
