ID,Name,Pos,Price,Team,xPts GW37-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,37,38,xPts if play,37,38,Probability to play,37,38,xPts,37,38
23079,Jakupovic,GK,4,LEI,0.020331282,4.006906798,4.006906798,,0.368421053,0.184210526,,3.201273637,2.761825735,,0.004080663,0.002631579,,0.01306332,0.007267962
251271,A Fernandez L,GK,4.6,BRE,0.016863735,4.006337419,4.006337419,,0.184210526,0.184210526,,3.155888043,3.252331205,,0.002631579,0.002631579,,0.008304969,0.008558766
158282,Randolph,GK,4,WHU,0.013572806,4.004099122,4.004099122,,0.165789474,0.165789474,,2.660640813,3.070099496,,0.002368421,0.002368421,,0.006301518,0.007271288
176811,Heaton,GK,4.5,MUN,0.007846523,4.002583365,4.002583365,,0,0.184210526,,0.001524,2.981678778,,0,0.002631579,,0,0.007846523
192713,McGovern,GK,4,NOR,0.011677137,4.001150821,4.001150821,,0.184210526,0.184210526,,2.421966939,2.015345103,,0.002631579,0.002631579,,0.006373597,0.00530354
23273,Adrian,GK,4.5,LIV,0.001956212,4.000903581,4.000903581,,0.018421053,0.018421053,,3.560488058,3.873119415,,0.000263158,0.000263158,,0.000936971,0.001019242
190419,Gillespie,GK,4,NEW,0.001627499,4.000574867,4.000574867,,0.018421053,0.018421053,,3.043598965,3.140897041,,0.000263158,0.000263158,,0.000800947,0.000826552
23157,Caballero,GK,4,SOU,0.021140864,4.000088232,4.000088232,,0.368421053,0.368421053,,1.825167482,2.191596621,,0.005263158,0.005263158,,0.009606145,0.011534719
273452,H Lewis,GK,4,SOU,0.007165425,3.996639109,3.996639109,,0.065789474,0.065789474,,1.29570943,1.4271519,,0.002631579,0.002631579,,0.003409762,0.003755663
28906,Trent,DEF,8.4,LIV,10.54147181,10.67831392,10.67831392,,82.14285714,82.14285714,,5.017161099,5.897714347,,0.965789474,0.965789474,,4.845521377,5.695950435
139835,Cancelo,DEF,7,MCI,9.51713772,9.622400877,9.622400877,,84.54761905,84.54761905,,4.534337125,5.240020532,,0.973684211,0.973684211,,4.415012464,5.102125255
23059,Coleman,DEF,4.3,EVE,8.784194822,8.854593061,8.854593061,,166.6904762,82.14285714,,6.811940025,2.049089463,,0.999011407,0.965789474,,6.805205788,1.978989034
45120,Robertson,DEF,8.2,LIV,8.396328524,8.817381156,8.817381156,,70.54761905,80.64285714,,4.212594673,5.118262622,,0.842105263,0.947368421,,3.547448146,4.848880378
45074,Rudiger,DEF,5.6,CHE,8.486062005,8.801851479,8.801851479,,80.16666667,80.16666667,,4.297300188,4.916138561,,0.921052632,0.921052632,,3.958039647,4.528022358
23238,van Dijk,DEF,7,LIV,8.638046596,8.774888701,8.774888701,,83.89047619,83.89047619,,4.064823518,4.87920293,,0.965789474,0.965789474,,3.925763766,4.71228283
274827,Mykolenko,DEF,4.5,EVE,8.664462166,8.77367595,8.77367595,,161.0714286,78.92857143,,6.709388144,2.077678672,,0.998024687,0.947368421,,6.696135004,1.968327163
257275,Emerson R,DEF,5,TOT,8.606792545,8.712055702,8.712055702,,84.54761905,84.54761905,,4.451055086,4.388353473,,0.973684211,0.973684211,,4.333922058,4.272870487
91483,Digne,DEF,5.2,AVL,8.592604116,8.66359551,8.66359551,,164.2857143,82.14285714,,7.400202991,1.244486178,,0.998714829,0.965789474,,7.390692464,1.201911651
225296,Sessegnon,DEF,4.6,TOT,8.496732489,8.654627226,8.654627226,,76.5,76.5,,4.42889013,4.417023146,,0.960526316,0.960526316,,4.25406552,4.242666969
181873,Cash,DEF,5.2,AVL,8.572160986,8.62631409,8.62631409,,170.8571429,85.42857143,,7.453652425,1.154562238,,0.999239237,0.973684211,,7.447981965,1.124179021
28849,Alonso,DEF,5.6,CHE,8.076466065,8.602781855,8.602781855,,62.42857143,62.42857143,,4.365565663,4.934607382,,0.868421053,0.868421053,,3.791149128,4.285316937
56987,D Sanchez,DEF,4.6,TOT,8.338687846,8.549214162,8.549214162,,80.64285714,80.64285714,,4.419493396,4.382454886,,0.947368421,0.947368421,,4.186888481,4.151799365
23148,Zinchenko,DEF,5.5,MCI,8.304541145,8.436120092,8.436120092,,83.66666667,81.71428571,,4.043189166,4.547248339,,0.973684211,0.960526316,,3.936789451,4.367751694
187804,Andersen,DEF,4.7,CRY,8.182968297,8.226047596,8.226047596,,171.7428571,85.87142857,,5.301945616,2.945617831,,0.999512982,0.978947368,,5.299363473,2.883604824
148332,R James,DEF,5.5,CHE,7.908496152,8.224285626,8.224285626,,63.5,63.5,,4.033440299,4.552926952,,0.921052632,0.921052632,,3.715010802,4.193485351
131314,Mings,DEF,4.9,AVL,8.079091197,8.133244301,8.133244301,,170.8571429,85.42857143,,7.039128737,1.073569391,,0.999239237,0.973684211,,7.033773632,1.045317565
23393,Azpilicueta,DEF,5.4,CHE,7.581039566,8.107355355,8.107355355,,71.07142857,71.07142857,,4.079632846,4.650049078,,0.868421053,0.868421053,,3.542839051,4.038200515
131320,Holgate,DEF,4.5,EVE,7.529957415,8.066108354,8.066108354,,157.3190476,62.16666667,,6.197337112,1.849916234,,0.995082425,0.736842105,,6.166861243,1.363096172
23490,Ben T Davies,DEF,4.8,TOT,7.948903607,8.054166765,8.054166765,,84.54761905,84.54761905,,4.119411409,4.04432743,,0.973684211,0.973684211,,4.011005846,3.937897761
23479,Dier,DEF,4.8,TOT,7.908445501,7.992656027,7.992656027,,85.87142857,85.87142857,,4.073760026,4.004759571,,0.978947368,0.978947368,,3.987996658,3.920448843
231961,Guehi,DEF,4.8,CRY,7.91487673,7.964287266,7.964287266,,157.9428571,85.87142857,,5.00572366,2.990392795,,0.996347364,0.978947368,,4.987439573,2.927437157
77347,Laporte,DEF,6.3,MCI,6.622332582,7.832858897,7.832858897,,38.16666667,84.54761905,,4.287864757,4.947102757,,0.421052632,0.973684211,,1.80541674,4.816915842
23135,Matip,DEF,6,LIV,6.71344887,7.766080449,7.766080449,,64.83333333,64.83333333,,4.141262284,4.969846896,,0.736842105,0.736842105,,3.05145642,3.66199245
23378,Keane,DEF,4.7,EVE,6.966015114,7.732890861,7.732890861,,144.3333333,53.78571429,,5.797578672,1.987871264,,0.98498318,0.631578947,,5.710517474,1.255497641
180322,T Silva,DEF,5.4,CHE,7.049734932,7.470787564,7.470787564,,74.73809524,74.73809524,,3.66912569,4.209989822,,0.894736842,0.894736842,,3.282901933,3.766832999
23346,Ake,DEF,5,MCI,6.348261869,7.321946079,7.321946079,,81.71428571,43.5,,4.146443825,4.280416734,,0.960526316,0.552631579,,3.98276841,2.365493458
189201,Clyne,DEF,4.6,CRY,6.982485336,7.217255817,7.217255817,,152.7142857,76.35714286,,4.619280738,2.703811654,,0.987877917,0.894736842,,4.563285435,2.419199901
134708,Konsa,DEF,4.6,AVL,6.539219226,7.185669579,7.185669579,,131.2857143,63.5,,6.000706158,1.220016026,,0.939932718,0.736842105,,5.640260049,0.898959177
257276,Tomiyasu,DEF,4.8,ARS,6.931727236,7.036990394,7.036990394,,82.78571429,82.78571429,,3.367773113,3.751298102,,0.973684211,0.973684211,,3.279147505,3.652579731
181081,Gabriel,DEF,5.3,ARS,6.451303955,7.030251324,7.030251324,,63.5,85.42857143,,3.479757314,3.992333662,,0.736842105,0.973684211,,2.564031705,3.88727225
45068,Taylor,DEF,4.5,BUR,6.802232403,6.856385507,6.856385507,,165.5714286,82.78571429,,3.580667525,3.311431859,,0.999239237,0.973684211,,3.577943488,3.224288915
176641,B White,DEF,5,ARS,6.170786904,6.749734273,6.749734273,,63.5,85.42857143,,3.345996718,3.805459304,,0.736842105,0.973684211,,2.465471266,3.705315638
257280,C Roberts,DEF,4.6,BUR,6.26383355,6.634015455,6.634015455,,144.1428571,72.07142857,,3.403903761,3.506097419,,0.972803784,0.842105263,,3.31133046,2.95250309
234803,Collins,DEF,4.5,BUR,5.651941578,6.50917784,6.50917784,,157.3571429,49.5952381,,3.631148639,3.537911223,,0.9924345,0.578947368,,3.603677185,2.048264393
45008,Dunk,DEF,5,BHA,6.38104499,6.486308148,6.486308148,,84.54761905,84.54761905,,2.996984144,3.556521521,,0.973684211,0.973684211,,2.91811614,3.46292885
45111,Christensen,DEF,5,CHE,4.824457446,6.298141656,6.298141656,,52.64285714,52.64285714,,3.557358857,4.081365432,,0.631578947,0.631578947,,2.246752962,2.577704484
186823,Fofana,DEF,4.5,LEI,5.69759506,6.067776965,6.067776965,,144.1428571,72.07142857,,3.451889469,2.778255907,,0.972803784,0.842105263,,3.358011138,2.339583921
23521,Evans,DEF,4.9,LEI,5.276366209,6.036724209,6.036724209,,122.7142857,61.35714286,,3.430083531,3.036354094,,0.909294684,0.710526316,,3.118956721,2.157409488
182119,Castagne,DEF,4.9,LEI,5.472379943,5.989840885,5.989840885,,122.7142857,61.35714286,,3.438656612,2.786009099,,0.951795845,0.789473684,,3.272899075,2.199480868
174861,Mitchell,DEF,4.8,CRY,4.682540674,5.976396503,5.976396503,,103.4285714,46.35714286,,3.83914774,2.866152107,,0.826756296,0.526315789,,3.174039565,1.508501109
23018,J Ward,DEF,4.3,CRY,4.851199941,5.859528157,5.859528157,,112,54.92857143,,3.67303698,2.654857688,,0.864256944,0.631578947,,3.174447717,1.676752224
177020,Veltman,DEF,4.3,BHA,5.675090683,5.811932788,5.811932788,,80.3952381,80.3952381,,2.673137653,3.202978041,,0.965789474,0.965789474,,2.581688207,3.093402476
138601,Cedric,DEF,4.5,ARS,4.630117784,5.788012521,5.788012521,,67.5,42.78571429,,3.233089975,3.294799844,,0.842105263,0.578947368,,2.722602084,1.907515699
137292,Justin,DEF,4.9,LEI,4.643110809,5.767618418,5.767618418,,95.71428571,47.85714286,,3.323910502,3.099497586,,0.832483038,0.605263158,,2.767099112,1.876011697
23379,Mee,DEF,5.1,BUR,4.567482471,5.755425803,5.755425803,,69.86090226,69.21428571,,2.682292709,3.690689743,,0.61655465,0.789473684,,1.653780043,2.913702428
