ID,Name,Pos,Price,Team,xPts GW11-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
45113,Ederson,GK,6.1,MCI,131.5098381,131.9961539,32.90474347,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.204433782,4.875599414,4.775451137,4.670331276,4.803916466,5.01566134,4.883651926,4.746374631,4.721261155,4.722362192,4.442153334,4.612776935,4.667256114,4.987463259,4.90318655,4.677314369,4.592793881,4.497779192,4.742838708,4.991961183,4.793256621,4.434142475,4.745489653,5.073567295,4.611640144,5.026649386,4.495268979,4.947320589,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.167921594,4.833258683,4.733980114,4.629773136,4.762198244,4.972104281,4.841241265,4.705156115,4.680260729,4.681352205,4.403576739,4.572718609,4.626724679,4.944151078,4.860606246,4.636695586,4.552909092,4.458719531,4.701650898,4.948609942,4.751630971,4.395635448,4.704278822,5.029507368,4.57159169,4.982996905,4.456231117,4.904357016
90826,Alisson,GK,6.1,LIV,125.2664236,125.9943183,31.57627413,,87.80904762,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.311563903,4.504980083,4.737553807,4.400711366,4.564027928,4.737493133,4.815471548,4.159718455,4.677338281,4.270250055,4.19339246,4.793834267,4.558312149,4.515918596,4.615838731,4.976704359,4.249655749,4.559187774,4.549169792,4.277422375,4.876459364,4.151331086,4.477842254,4.66284671,4.540101836,4.435522024,4.482239734,4.822208973,,0.991315789,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.274121375,4.445704029,4.675217573,4.34280727,4.503974929,4.675157697,4.75211008,4.104985317,4.615794357,4.214062554,4.138216243,4.7307575,4.498334357,4.456498614,4.555104011,4.911221407,4.193739226,4.499198461,4.489312294,4.221140502,4.812295425,4.096708308,4.418923277,4.601493464,4.480363654,4.377159892,4.423262896,4.758758855
185291,E Mendy,GK,6.2,CHE,120.2855847,122.496111,30.69001352,,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,,4.805232704,4.190514492,4.230165991,4.544759756,4.237892365,4.615806928,4.610979725,4.499814616,4.40961053,4.747447856,4.19134474,4.02372451,4.399004625,4.479049623,4.458159855,4.495266637,4.459599977,4.541169944,4.765287301,4.64702199,4.731264479,4.412744245,4.353755452,4.506952973,4.33392324,4.769630596,3.956162695,4.812540037,,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,4.615552466,4.025099447,4.063185755,4.365361344,4.07060714,4.433604023,4.428967368,4.322190355,4.235546957,4.560048599,4.025896921,3.864893279,4.225359706,4.302245033,4.282179861,4.317821901,4.283563136,4.361913236,4.577183855,4.463586912,4.544504039,4.238556972,4.181896684,4.329046935,4.162847323,4.581355704,3.799998378,4.622571352
140080,Ramsdale,GK,4.7,ARS,113.8499431,118.2709957,29.87842697,,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,,4.68426703,4.39230071,4.591483244,4.014055691,4.282319748,4.567963943,4.41499394,4.366097298,4.562131339,4.640306871,4.349644135,4.032018108,4.694056492,4.424452787,4.219162751,4.644542415,4.359927587,4.46295566,4.388598915,4.350396602,4.388954747,4.636987414,4.368705048,4.158513999,4.246541676,4.535733298,4.345175674,4.486222516,,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,,4.314456475,4.045540128,4.228997725,3.697156557,3.944241873,4.207335211,4.066441787,4.021405406,4.201963075,4.273966855,4.006251177,3.713700889,4.323473085,4.075153882,3.886070955,4.277868013,4.015722778,4.110617055,4.042130579,4.006944239,4.04245832,4.270909461,4.023807281,3.830210262,3.911288386,4.17764909,4.00213549,4.132047055
131313,Martinez,GK,5.5,AVL,116.0391475,116.5254633,29.34188549,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.103506669,4.395575777,4.120741486,4.133039384,4.14202005,4.189610078,4.291288577,4.447947725,4.097070663,4.105272641,4.200807651,3.910540138,4.015030275,4.285185552,4.067566909,4.434087291,4.168760666,4.318879752,3.986895838,4.094168492,4.159871942,3.979873946,4.144766928,3.973644131,4.537575115,4.218124401,4.382754107,4.151077531,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.067870953,4.357403672,4.084956099,4.0971472,4.106049876,4.153226622,4.254022124,4.40932081,4.061490839,4.06962159,4.164326953,3.876580184,3.980162907,4.247972098,4.032243302,4.395580743,4.132558271,4.281373691,3.952272795,4.058613871,4.123746739,3.945311883,4.108772899,3.939136169,4.498169857,4.181493321,4.344693348,4.1150287
192988,R Sanchez,GK,4.6,BHA,112.3966889,112.8830047,28.62561308,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.38441619,4.001926919,4.228249193,3.83418085,4.01056672,3.980496387,4.399556082,3.562291445,4.357327989,3.731140179,3.92579615,4.409374553,3.799880808,3.97296409,4.145602406,4.439694183,4.295843605,4.068969268,3.83845088,3.704437448,4.54970212,3.770913567,3.676515596,4.300026579,4.102671272,3.825492103,3.956162644,4.108666932,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.346340997,3.967173343,4.191530187,3.800884016,3.975738114,3.945928918,4.361349411,3.531355756,4.319488036,3.698738173,3.89170371,4.371082616,3.766881843,3.938462034,4.109601122,4.401138944,4.258537595,4.033633483,3.805116964,3.672267333,4.510191549,3.73816616,3.64458796,4.262684243,4.067042811,3.792270724,3.921806495,4.072986403
23259,Lloris,GK,5.6,TOT,109.5081706,109.9944864,27.77894795,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.771277561,4.052051928,3.989581818,4.177703655,4.355781842,3.933408745,3.668826778,3.73117749,4.211736366,3.857379634,3.979584939,3.872013357,3.621317579,4.113989313,4.208437225,3.650579797,3.818045158,4.032560362,3.438801555,3.931703648,4.180624259,3.844674986,4.19525427,3.934762395,3.898414301,3.658968691,4.251240273,4.087595624,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.738526993,4.016863056,3.954935449,4.141423597,4.317955315,3.899250196,3.636965914,3.698775159,4.175160761,3.823881337,3.945025386,3.838387978,3.589869295,4.078262564,4.17189027,3.618877393,3.78488845,3.997540759,3.408938278,3.897559906,4.144318838,3.811287019,4.158821799,3.90059209,3.864559651,3.627193437,4.214321608,4.052098083
231959,Sa,GK,4.6,WOL,101.881934,104.0924603,26.28865805,,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,,3.814830051,3.85068697,3.971253938,4.186930861,3.587139733,3.431002437,3.805543361,3.717061082,4.189872362,3.484033244,3.278828117,4.044611212,3.795014989,3.794181892,3.387475554,3.814231826,3.548042916,4.157838368,3.638954823,3.971470437,4.039767205,3.781277736,3.607839396,3.863857337,4.129512623,3.449820533,4.298347735,3.429436041,,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,3.664244655,3.698686168,3.814493914,4.021657274,3.445542112,3.295568131,3.655324544,3.570334987,4.024482664,3.346505616,3.149400691,3.884955507,3.645211766,3.644411554,3.253759414,3.663670043,3.407988591,3.993713169,3.49531187,3.814701867,3.880302711,3.632016773,3.465424683,3.711336653,3.966505545,3.313643407,4.128676113,3.294063566
176642,Meslier,GK,5,LEE,106.1475422,106.633858,26.68323602,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.808263189,3.429057116,3.845875103,4.078823407,4.073737809,3.629347234,3.772460671,3.762044518,3.804463271,3.98307194,4.133157985,3.64593104,4.031998583,3.75228346,3.68522895,3.571994532,3.653904645,3.632781483,4.229611305,3.839324241,3.997055515,3.870547621,3.754114925,3.808821725,3.766258208,3.569036213,4.081277844,3.866952607,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.775191429,3.399278462,3.812476714,4.043402046,4.038360613,3.597829219,3.739699828,3.729374132,3.771424511,3.948482105,4.097264771,3.614269007,3.996983858,3.719697841,3.653225646,3.540974579,3.622173368,3.601233644,4.19288047,3.805982741,3.962344244,3.836934971,3.721513401,3.775745115,3.733551229,3.538041951,4.045835168,3.833371176
