40266,Calvert-Lewin,FWD,7.6,EVE,36.01900046,36.55747202,23.16348109,,72.07142857,72.07142857,72.07142857,72.07142857,144.1428571,144.1428571,72.07142857,,4.394464,4.669717493,3.569092316,3.863562326,8.157755456,8.676778867,3.807435042,,0.947368421,0.947368421,0.947368421,0.947368421,0.996961057,0.996961057,0.947368421,,4.163176421,4.423942888,3.381245352,3.66021694,8.132964503,8.650410632,3.607043724
23194,Rashford,MID,8.2,MUN,21.83461772,23.55665575,16.46601953,,50.16666667,90.28571429,44.35714286,41.5952381,41.5952381,41.5952381,41.5952381,,3.405002276,6.052098988,2.87739025,3.487290429,2.925665592,2.848547665,2.924637984,,0.921052632,0.981086251,0.868421053,0.842105263,0.842105263,0.842105263,0.842105263,,3.136186307,5.937631107,2.49878627,2.936665624,2.463718393,2.398776981,2.462853039
23023,Zaha,MID,7.2,CRY,36.3789879,36.85419363,23.4941613,,74.73809524,82.78571429,82.78571429,82.78571429,82.78571429,165.5714286,82.78571429,,4.35860691,4.555281357,5.327752447,4.432838962,5.379860769,8.692170238,4.740961541,,0.894736842,0.973684211,0.973684211,0.973684211,0.973684211,0.999239237,0.973684211,,3.899806183,4.435405532,5.187548435,4.316185305,5.238285486,8.68555756,4.616199395
28906,Trent,DEF,8.3,LIV,35.33336811,36.75172793,22.98961992,,82.14285714,51.5,78.5,70.54761905,164.2857143,82.14285714,82.14285714,,3.10099051,4.708918321,6.025213461,5.127332311,9.213425549,4.821229504,5.838995903,,0.965789474,0.631578947,0.921052632,0.842105263,0.998714829,0.965789474,0.965789474,,2.994903992,2.974053677,5.549538714,4.317753525,9.201584722,4.656292705,5.63924078
185291,E Mendy,GK,6,CHE,39.46766517,39.73386611,25.00469941,,86.30952381,86.30952381,86.30952381,86.30952381,172.6190476,172.6190476,86.30952381,,4.351770999,4.48491169,4.55890457,4.489089342,9.002703645,8.388154853,4.802388411,,0.973684211,0.973684211,0.973684211,0.973684211,0.999239237,0.999239237,0.973684211,,4.23725071,4.366887698,4.438933398,4.370955412,8.995854725,8.381773459,4.676009768
45113,Ederson,GK,6.2,MCI,37.48909032,37.59346669,24.40830721,,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,4.31666956,4.998066556,4.988620651,4.598261335,9.565234504,4.458340125,4.809318676,,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,,4.279182693,4.954662294,4.945298419,4.558329065,9.564441345,4.419622961,4.767553541
254679,Ronaldo,FWD,11.1,MUN,37.16595042,38.17050883,26.60083446,,64.78571429,158.047619,77.21428571,71.83333333,71.83333333,71.83333333,71.83333333,,4.699861355,10.77394678,4.66915635,5.655861454,4.59958945,4.576694386,4.614832281,,0.868421053,0.997720793,0.947368421,0.921052632,0.921052632,0.921052632,0.921052632,,4.081458545,10.74939073,4.423411279,5.209346076,4.236463967,4.215376408,4.250503417
45081,B Silva,MID,7.3,MCI,33.8751434,35.16254546,22.85284507,,68.26190476,68.26190476,68.26190476,68.26190476,136.5238095,68.26190476,68.26190476,,4.197571,4.815655407,5.405040615,4.756634008,8.586381079,4.363208499,4.842131394,,0.894736842,0.894736842,0.894736842,0.894736842,0.987877917,0.894736842,0.894736842,,3.755721421,4.308744312,4.836088971,4.255935691,8.482296258,3.903923394,4.332433353
90826,Alisson,GK,6.5,LIV,37.38704483,37.5453202,24.26855117,,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,,4.395782656,4.631449458,5.045445788,4.805169237,9.125503165,4.687093585,5.075181394,,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,,4.33794341,4.570509334,4.979058344,4.741943326,9.123766423,4.625421301,5.008402691
132437,Adams,FWD,6.9,SOU,33.62552067,34.02282785,23.45039372,,82.78571429,157.2952381,78.64761905,78.64761905,78.64761905,78.64761905,78.64761905,,4.263797117,8.55108122,4.148582999,4.580876877,4.418379765,4.159697473,4.367825573,,0.973684211,0.998714829,0.965789474,0.965789474,0.965789474,0.965789474,0.965789474,,4.151591929,8.540091618,4.006657791,4.424162668,4.267224668,4.017392033,4.218399962
131338,Grealish,MID,7.5,MCI,23.50430428,27.15939912,17.72739204,,48.5,48.5,48.5,48.5,97,48.5,48.5,,3.677834657,4.208175794,4.711417742,4.152707499,6.472468326,3.816591067,4.23027632,,0.710526316,0.710526316,0.710526316,0.710526316,0.909294684,0.710526316,0.710526316,,2.613198309,2.990019643,3.34758629,2.95060796,5.885381042,2.711788389,3.005722648
139835,Cancelo,DEF,6.9,MCI,33.38323441,35.00000928,22.62465283,,73.42857143,73.42857143,73.42857143,73.42857143,146.8571429,73.42857143,73.42857143,,3.700364897,5.191480348,5.629470963,4.605160661,8.901046498,4.234916302,5.024077216,,0.868421053,0.868421053,0.868421053,0.868421053,0.981086251,0.868421053,0.868421053,,3.213474779,4.508390829,4.888751099,3.999218469,8.732694338,3.677690473,4.363014425
23173,de Gea,GK,5.2,MUN,34.89468648,35.05296185,24.20249634,,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.352039481,8.938479727,4.182025237,4.642424927,4.489967317,4.358660202,4.278896177,,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.294775804,8.936778578,4.126998589,4.581340389,4.430888799,4.30130941,4.222594911
139971,I Sarr,MID,6.2,WAT,34.10757783,34.58468317,22.84032873,,79.97619048,79.97619048,79.97619048,79.97619048,159.952381,79.97619048,79.97619048,,5.04513676,4.855105116,3.407211707,4.885979138,8.604377612,4.732607712,3.640559721,,0.960526316,0.960526316,0.960526316,0.960526316,0.998289435,0.960526316,0.960526316,,4.845986624,4.66345623,3.272716508,4.693111541,8.589659263,4.54579425,3.496853416
