ID,xMins,xPts
1,17.36842105,0.630090354
4,66.64285714,4.017794185
5,11.36842105,0.42460867
6,40.83333333,2.526149945
7,73.5,2.327886711
8,9.578947368,0.323200822
10,6.157894737,0.240899871
11,32,1.198580776
12,4.736842105,0.183934801
13,11.84210526,0.492948913
14,11.71052632,0.411119436
15,52.26190476,1.849562401
16,80.14285714,3.125807336
17,55.30952381,3.305809852
19,2.368421053,0.129421398
20,0.789473684,0.051903615
21,53.78571429,2.207454988
22,58.54761905,2.818782192
23,80.16666667,2.848016324
26,14.21052632,0.833145726
28,1.657894737,0.052651684
30,87.80904762,3.253935405
32,53.5,2.328847986
33,66,2.764503175
34,9.473684211,0.378652397
35,69.02380952,2.016622507
36,7.894736842,0.220227459
37,0,0
38,85.87142857,2.060536725
39,71.85714286,1.858878158
40,72.07142857,2.933959521
41,19.89473684,0.60137896
42,11.05263158,0.611968893
43,73.02380952,2.812719822
44,79.97619048,2.022602667
45,85.87142857,2.170847931
49,0.657894737,0.039648036
50,75.5,2.080827854
51,13.26315789,0.582121884
52,21.71052632,0.537335139
53,50.16666667,2.290351741
54,1.657894737,0.072566397
55,76.9,3.626243215
56,76.83333333,3.502128126
58,37.78571429,1.60442314
59,85.87142857,4.19120467
60,26.52631579,1.060509997
61,0,0
62,82.78571429,3.698422212
63,68.5,3.19755382
64,66.07142857,3.405387089
67,83.89047619,2.91797073
69,87.80904762,3.961705099
70,71.07142857,2.140782865
71,30.78947368,1.32431175
72,3.684210526,0.20518682
73,7.105263158,0.297950606
74,26.52631579,1.331271527
75,20.63157895,0.828475616
76,84.54761905,2.005297047
77,70.69047619,2.175329858
78,84.54761905,3.621767733
79,4.210526316,0.181136211
80,87.80904762,2.690290325
81,64.33333333,2.688569346
82,5.263157895,0.214361847
83,51.5,1.265964239
84,60.16666667,1.903578664
85,14.73684211,0.677786525
86,58.54761905,2.096355611
87,4.210526316,0.098906951
88,19.34210526,1.073878455
89,20.52631579,0.574377086
90,1.973684211,0.047161042
91,85.87142857,2.197495254
93,0.921052632,0.041489936
96,66.07142857,2.755410783
97,9.473684211,0.381651445
98,85.42857143,2.493639939
99,1.842105263,0.047485401
100,2.368421053,0.087095285
101,79.97619048,2.204121768
102,1.578947368,0.073422022
103,3.684210526,0.100181731
104,22.73684211,1.200478435
105,52.07142857,2.244149431
106,86.53571429,2.297123151
107,80.64285714,2.660066487
108,50.64285714,1.935751555
109,74.76190476,3.572559451
110,74.21428571,1.915024659
111,29.47368421,1.605392332
112,87.42857143,3.265645691
113,74.33333333,1.954692655
114,0.921052632,0.031160722
115,45.92857143,1.477520291
118,78.64761905,2.728899496
119,72.07142857,2.914389636
121,64.92857143,2.312333502
122,65.97619048,2.979298854
123,61.78571429,2.222106875
124,0.592105263,0.027183666
125,28.42105263,0.954640855
127,81.71428571,3.055351049
128,63.5,2.057567527
129,31.26315789,1.193751641
130,53.78571429,1.769862465
131,44.64285714,2.02320089
132,0.592105263,0.024871608
133,57.5,2.004739811
134,73.02380952,3.005463605
135,24,0.945107546
137,0,0
138,0,0
140,21.31578947,0.941419629
141,73.02380952,3.119159395
142,49.21428571,2.177862275
143,58.26190476,2.376153906
144,68.26190476,2.450169233
145,72.07142857,2.162287835
146,86.30952381,3.763281575
147,8.421052632,0.340212316
148,55.97619048,1.939742341
149,46.35714286,2.231574223
150,68.45238095,2.618465823
151,1.578947368,0.064817271
152,50.16666667,1.870977111
153,45.92857143,1.890781989
154,81.02380952,4.071086832
155,18.94736842,0.861425282
156,3.315789474,0.138551651
157,6.315789474,0.267983984
158,4.210526316,0.157547605
159,5.526315789,0.331473606
160,0,0
161,0,0
162,80.16666667,3.141811696
163,0,0
165,0,0
168,71.07142857,4.232605688
169,80.64285714,3.982715573
170,0,0
171,82.14285714,2.728569933
172,37.78571429,1.38223398
173,82.14285714,3.803153709
174,43.5,2.234671063
175,77.21428571,3.85525815
176,35.36842105,1.396751625
177,4.736842105,0.376900907
178,60.64285714,2.779815446
179,82.78571429,3.6088749
180,0,0
184,85.87142857,2.890759347
185,37.78571429,1.289072757
186,67.78571429,2.83564121
187,69.57142857,4.192941339
188,86.53571429,3.706838826
189,0,0
190,26.52631579,0.900054626
191,81.44285714,2.636563368
193,56.83333333,2.518846916
194,11.05263158,0.402174092
196,60.64285714,3.559424412
197,26.52631579,0.984329389
198,0,0
199,87.80904762,3.609894175
200,87.80904762,3.612669792
201,76.35714286,3.47898584
202,14.21052632,0.733265021
203,0.789473684,0.037852302
204,1.657894737,0.069338123
205,73.5,4.987648187
207,58.5,3.051855887
208,4.210526316,0.170145702
209,41.21428571,1.906811902
210,81.71428571,3.629527429
211,23.68421053,1.520307165
212,60.16666667,3.706757912
213,36.83333333,2.945217007
214,2.763157895,0.130274444
215,63.5,4.203622865
216,80.3952381,2.841155712
217,80.64285714,3.467929088
218,0,0
219,15.78947368,0.63811063
220,0,0
221,42.35714286,1.873673964
222,78.23809524,3.000391254
223,0.018421053,0.000798563
224,50.04761905,2.230415284
225,0,0
227,12.89473684,0.692935498
228,40.83333333,2.327670555
229,80.64285714,3.924722061
230,76.5,5.042155796
231,87.42857143,4.008602934
232,79.97619048,2.500334376
233,80.14285714,6.05586511
234,80.64285714,4.220922653
235,2.368421053,0.145645673
236,16.57894737,0.814855339
237,79.78571429,4.719195678
238,25.26315789,0.984349508
239,0,0
240,64.33333333,4.13602075
241,0.394736842,0.016109959
242,2.105263158,0.090739907
243,25.26315789,1.002554104
244,49.21428571,1.95633891
245,11.05263158,0.491308128
246,0.657894737,0.030396634
249,76.19047619,3.121273278
250,25.26315789,1.156090407
251,66,3.55129704
252,30.10526316,1.225260784
254,43.5,2.447447652
255,52.26190476,2.81777246
256,77.36904762,3.658423355
257,87.80904762,3.748715483
258,27.15789474,1.041610724
259,44.45238095,1.786398996
260,1.289473684,0.055158553
261,49.21428571,2.115496255
262,84.54761905,3.537226025
263,61.83333333,2.849957035
264,24.31578947,1.012204595
265,34.10526316,1.811428837
266,28.42105263,0.969541456
267,28.42105263,1.522114044
268,49.21428571,2.184708531
269,22.73684211,1.534954577
270,30.10526316,1.298141338
271,8.842105263,0.326849949
272,68.64285714,3.583653642
273,84.32142857,3.954086245
274,64,2.434412023
275,78.92857143,4.409244393
276,7.894736842,0.46120637
277,72.07142857,5.166616458
278,37.78571429,2.308811556
279,11.05263158,0.555909954
280,59.52380952,2.817091408
281,4.736842105,0.338644044
282,6.315789474,0.349337334
283,0,0
284,11.31578947,0.482981545
285,41.5952381,1.750278004
286,4,0.176479252
287,73.4047619,3.164290549
288,83.21428571,4.092855775
289,62.66666667,4.050163195
290,70.16666667,1.680169814
291,7.368421053,0.289758888
292,77.21428571,3.486764157
293,80.64285714,2.96100005
294,87.80904762,3.579263504
295,0,0
296,5.263157895,0.310622374
297,15.78947368,0.63906717
298,42.78571429,2.229862009
299,0,0
300,14.73684211,0.935541107
301,2.105263158,0.072006085
302,49.21428571,1.671154871
303,31.68421053,1.059812314
304,30.94736842,1.46783545
305,82.14285714,2.966098871
306,81.02380952,2.426405113
307,75.15238095,3.276694031
308,76.9,3.194659435
309,66,2.37672668
310,73.4047619,2.922864811
311,7.368421053,0.266368002
313,0.184210526,0.005461246
314,81,2.432981926
315,77.36904762,3.448442991
317,40.07142857,1.377046081
318,73.02380952,2.247792058
319,67.78571429,1.717420152
321,1.578947368,0.046779316
323,21.31578947,0.976637665
324,1.842105263,0.045305923
325,9.473684211,0.376491402
326,83.01666667,2.18069873
327,5.526315789,0.146495117
328,4.210526316,0.200516214
329,14.21052632,0.772689437
331,8.842105263,0.196600199
332,3.684210526,0.19934399
333,11.57894737,0.445180203
334,78.12142857,3.401240977
335,79.26190476,2.413268771
336,61.83333333,2.766626718
337,67.78571429,3.010120361
338,0,0
339,7.894736842,0.348906108
340,40.35714286,1.750936324
341,84.54761905,3.653969512
342,51.5,2.232841557
343,81.71428571,3.421268735
345,68.67857143,3.345699699
346,6.315789474,0.372771934
347,0.394736842,0.020249267
349,12.63157895,0.638143321
350,42.07142857,1.615332106
351,59.5,2.397300916
353,87.80904762,3.341534753
354,72.07142857,2.371940559
357,84.54761905,5.207901812
359,82.78571429,4.642409893
360,3.947368421,0.14806473
361,64.16666667,1.916405861
362,43.5,1.980521256
363,78.64761905,3.727440721
364,7.368421053,0.238775497
365,84.54761905,2.512237197
366,10.52631579,0.407865657
367,27.15789474,0.815327592
368,1.052631579,0.048795601
369,3.684210526,0.205642607
370,79.10714286,2.803661735
371,12.63157895,0.348647621
372,52.07142857,2.06614709
373,76.83333333,2.149199929
374,8.421052632,0.249603411
375,2.368421053,0.099572358
376,56,2.286820635
377,62.07142857,2.43608562
378,10.52631579,0.546307788
379,30.10526316,1.10473819
381,68.64285714,2.671884663
382,41.5952381,1.667432978
384,13.57894737,0.524505888
386,2.368421053,0.098336304
387,80.64285714,3.11795603
389,33.15789474,1.207814094
390,26.68421053,1.066892213
391,30.94736842,1.385049087
395,0.789473684,0.047416387
396,74.21428571,3.041696513
399,83.01666667,4.389144564
400,29.47368421,1.121521462
403,15.78947368,0.666183748
404,24.86842105,1.199088764
405,1.842105263,0.087705692
406,14,0.65200163
407,0.165789474,0.00581059
408,44.66666667,1.571937682
409,80.64285714,2.394784059
411,80.64285714,2.824557128
412,17.68421053,1.074258321
413,73.02380952,4.378343132
414,25.26315789,0.794182451
415,0.328947368,0.019029312
416,27.63157895,1.389953044
417,22.10526316,0.760653943
418,82.58333333,2.783999138
419,68.67857143,3.366895155
420,60.92857143,3.230255423
421,82.14285714,2.700802625
422,81.71428571,3.564162668
423,72.07142857,3.192156516
424,7.368421053,0.220038782
425,15.78947368,0.494406851
426,74.27857143,2.551170502
428,69.21428571,2.630909536
429,83.21428571,2.949549241
430,78.23809524,3.89417231
431,64.16666667,2.625762814
432,82.14285714,2.793561545
433,0,0
434,29.60526316,1.245459423
435,70.35714286,2.935345844
436,74.27857143,2.643723925
437,81.71428571,3.437211664
438,28.42105263,1.319148083
439,37.78571429,1.296991766
441,0,0
443,14.73684211,0.492752569
445,25.26315789,1.442900012
446,0,0
447,55.30952381,2.846303737
448,8.421052632,0.243003776
449,39.21428571,1.633863731
450,61.83333333,2.745114181
451,3.684210526,0.096427623
452,1.842105263,0.072626453
453,56.83333333,1.852276651
455,24.86842105,1.957200653
456,37.02380952,0.919051903
457,16.84210526,0.406569271
458,25.57894737,0.950064865
459,0.657894737,0.033895745
460,60.83333333,2.681634895
461,50.64285714,2.35426097
462,25.26315789,0.997762688
463,83.21428571,3.424431917
464,52.07142857,2.130430054
465,76.35714286,2.862530564
466,0.789473684,0.031829454
467,48.83333333,1.771791229
468,63.5,3.2314735
470,0,0
471,49.21428571,1.700617411
472,9.473684211,0.565055172
473,45.4047619,1.915913383
474,73.5,2.870159479
475,85.19047619,3.313965557
476,0.184210526,0.008284986
477,78.5,3.00839502
478,27.63157895,0.861020594
479,50.73809524,1.625619825
480,1.052631579,0.030564684
481,87.87619048,3.651578627
482,63.5,3.261422974
483,83.66666667,1.993952045
484,71.28571429,3.88103247
485,56.92857143,3.574993238
486,1.657894737,0.062541722
487,20.21052632,0.906270287
488,76.83333333,3.1419052
489,44.66666667,1.665295242
490,1.842105263,0.069696575
491,63.5,2.568396162
492,42.07142857,1.862861281
493,14.73684211,0.544573777
494,75.16666667,2.315188012
495,36.83333333,1.405936754
496,0.526315789,0.036134536
497,1.578947368,0.079432507
498,3.684210526,0.094149326
499,26.52631579,0.90400055
501,1.842105263,0.067199935
502,6.315789474,0.291670116
503,14.73684211,0.680038331
504,0.328947368,0.02007575
505,0.789473684,0.046693016
506,0,0
507,0.328947368,0.020669043
508,0.328947368,0.019146993
509,0.184210526,0.008245373
510,6.315789474,0.325611529
512,0.460526316,0.026614092
513,0,0
514,1.842105263,0.07339953
515,0.118421053,0.003678413
516,21.31578947,0.927815091
517,68.64285714,3.15000734
518,18.94736842,0.823722147
519,2.105263158,0.097960152
520,0.131578947,0.008335825
524,9.473684211,0.414259706
525,78.64761905,3.293490327
526,9.473684211,0.332654494
527,5.921052632,0.262102616
528,43.5,1.674863793
529,81.02380952,3.765497664
530,1.842105263,0.092858064
532,0.092105263,0.003228216
533,0.065789474,0.003618468
534,0.157894737,0.004161949
537,3.157894737,0.152662997
540,0.315789474,0.015488331
541,0.368421053,0.024516445
542,0.197368421,0.011140664
543,0.315789474,0.013821072
544,0.855263158,0.03773549
546,1.578947368,0.068049834
547,0.210526316,0.008824001
548,0.210526316,0.008539342
550,2.368421053,0.099285406
551,37.78571429,1.563799082
552,9.473684211,0.397282102
554,0.157894737,0.004635089
555,80.64285714,3.829164235
556,0.921052632,0.029146823
557,10.52631579,0.56471425
558,43.5,2.005766084
559,71.77380952,2.917708003
560,0.368421053,0.014646759
561,0.184210526,0.007656203
562,1.842105263,0.060324509
563,47.5,1.437602259
565,0.157894737,0.004539461
567,39.5,1.528658898
568,0.328947368,0.018801213
569,0.789473684,0.020604114
571,1.657894737,0.069648215
572,0.092105263,0.003235216
573,0.184210526,0.007422738
574,0.184210526,0.007052254
575,7.105263158,0.264184354
576,0.526315789,0.022951801
577,0.328947368,0.01953857
578,30.39473684,1.184223909
579,82.78571429,5.29762403
580,82.35714286,1.974547192
581,56.83333333,1.676108427
582,15.84210526,0.821741916
583,31.97368421,1.532507852
584,80.64285714,3.737544762
585,12.63157895,0.366594281
586,56.83333333,2.468696428
587,46.16666667,2.377597995
588,78.92857143,2.546746143
589,5.368421053,0.246399252
590,76.83333333,2.685237133
591,73.4047619,4.28299417
592,37.78571429,1.306528399
593,0.552631579,0.022929253
594,16.84210526,0.386868301
595,1.842105263,0.094511153
596,0.184210526,0.005501154
597,0.078947368,0.004321836
598,0.118421053,0.004182435
599,0.065789474,0.003419273
600,0.065789474,0.003506334
601,0.065789474,0.003836687
602,0.065789474,0.004337584
603,0.065789474,0.004107093
604,0.065789474,0.004131364
605,0.065789474,0.00356733
606,0.184210526,0.007462581
