ID,xMins,xPts
1,1.842105263,0.088657028
5,82.78571429,3.728811266
6,71.28571429,3.836591646
7,85.42857143,2.652007996
10,23.68421053,0.749474056
12,12.63157895,0.538614985
14,27.36842105,1.232236918
15,0,0
16,0,0
17,18.42105263,1.520625404
19,42.07142857,1.966101015
20,15.15789474,1.257123102
21,0.965789474,0.997215563
22,74.27857143,3.885166061
23,85.42857143,4.254638367
26,62.91904762,3.438216924
30,87.80904762,3.444879197
32,4.736842105,0.303751206
33,48.5,2.223933558
34,16.84210526,0.755143301
35,82.14285714,2.746920066
36,0,0
38,78.5,2.560856382
39,76.35714286,3.520317825
40,78.23809524,3.637403879
41,25.57894737,0.761873396
42,3.947368421,0.26996052
43,35.78947368,1.929065476
44,83.01666667,2.879015646
45,76.35714286,2.504921794
50,64.78571429,1.977816747
51,73.4047619,2.657081224
52,20.26315789,0.908526944
53,27.63157895,1.025324867
54,1.842105263,0.064537423
55,47.21428571,1.888116092
56,43.5,1.267974125
58,72.07142857,3.075531367
59,85.42857143,2.761976914
60,46.35714286,1.738778638
61,7.894736842,0.395869445
62,84.54761905,2.419916898
63,73.89285714,2.861309804
64,72.07142857,2.911851727
67,85.42857143,3.98901917
69,87.80904762,3.36477406
70,73.02380952,1.914099599
71,68.67857143,2.139268415
73,17.68421053,0.69364667
74,65.21428571,2.439653332
75,0,0
76,85.42857143,2.95662617
77,76.9,2.501904186
78,82.14285714,3.995942455
79,0.065789474,0.003992134
80,87.80904762,3.435036752
81,60.16666667,2.525915201
82,0,0
83,76.9,2.80850356
84,66,2.505862677
85,9.473684211,0.547625235
86,47.5,2.116931314
89,18.94736842,0.796554232
90,7.894736842,0.254857359
91,84.54761905,3.091612094
96,78.64761905,3.48273782
98,85.87142857,3.688367643
99,6.315789474,0.240101141
100,0,0
101,12.63157895,0.367508395
102,0.394736842,0.019613474
103,8.842105263,0.345569493
104,59.11904762,2.706072514
105,9.947368421,0.846566911
106,0,0
107,79.97619048,2.998547514
108,0,0
109,78.5,3.650118221
110,8.631578947,0.353393215
111,30.39473684,1.909021384
112,87.42857143,4.342798086
113,82.78571429,3.49532477
114,0.184210526,0.008015144
115,80.64285714,2.633238628
118,61.83333333,2.619012121
119,54.69047619,2.488773727
121,74.21428571,3.094075341
122,49.78571429,2.61152998
123,70.16666667,2.693360016
124,0.078947368,0.005101084
125,58.35714286,2.311597546
127,80.16666667,3.48371649
128,84.54761905,3.165481805
129,3.489473684,0.146691946
130,53.78571429,2.010162771
131,21.31578947,1.206792888
132,8.947368421,0.469022462
133,31.68421053,1.20754192
134,43.11904762,2.265523235
135,0,0
137,56.14285714,2.920393582
138,65.21428571,3.581274168
140,0,0
141,68.64285714,3.740160515
142,66.83333333,3.716110887
143,86.30952381,3.737899489
144,83.89047619,3.181607199
145,53.5,1.856492262
146,79.5952381,2.962995883
147,6.315789474,0.201752921
148,63.5,2.124392156
149,11.05263158,0.636667644
150,51.5,1.67553574
151,2.105263158,0.062542008
152,9.210526316,0.542170366
153,40.64285714,1.713939332
154,74.73809524,3.375183527
155,51.71428571,1.892842039
156,10.16842105,0.368872903
157,0.394736842,0.019363704
158,1.052631579,0.031193532
159,54.92857143,2.712586628
160,5.263157895,0.346682258
161,0,0
162,84.54761905,2.659402526
163,0,0
165,60.64285714,1.975842064
168,84.76428571,3.166370641
169,76.83333333,2.405462451
170,87.80904762,3.098200884
171,77.21428571,2.067466335
172,3.684210526,0.159949408
173,84.54761905,2.944712589
174,33.15789474,1.380629597
175,0,0
177,72.07142857,3.586160217
178,64.26190476,1.767045807
179,83.45238095,2.256532416
180,75.5,3.48793344
184,54.69047619,1.686428193
185,85.87142857,2.926411958
186,55.64285714,2.234793024
