ID,xMins,xPts
1,1.842105263,0.08762563
5,60.64285714,2.900840999
6,18.42105263,1.452772163
7,85.42857143,2.926796759
10,82.78571429,1.107155085
12,76.9,2.543658605
14,14.21052632,0.790516645
15,0,0
16,0,0
17,19.18421053,1.7084416
19,0,0
20,73.4047619,4.610961311
21,52.16666667,3.085116199
22,78.64761905,4.95728794
23,85.42857143,4.477041034
26,59.11904762,3.676443825
30,87.80904762,2.536095987
32,8.421052632,0.422071738
33,36.92857143,2.11145736
34,7.368421053,0.309494488
35,82.14285714,2.095302774
36,0,0
38,86.53571429,1.010258403
39,83.89047619,3.046216847
40,79.97619048,2.649056718
41,22.73684211,0.608498331
42,3.157894737,0.175399483
43,46.35714286,1.799812626
44,85.42857143,1.094726217
45,0,0
50,70.35714286,1.76954445
51,76.5,2.036897017
52,24.86842105,0.676001897
53,7.894736842,0.437410766
54,1.842105263,0.071825479
55,40.83333333,2.08494227
56,8.421052632,0.321370021
58,83.45238095,2.754568437
59,84.54761905,3.459136576
60,47.5,2.084687955
61,49.78571429,2.02003286
62,80.3952381,2.994817304
63,37.78571429,1.829629857
64,72.07142857,3.880718347
67,85.42857143,4.050330741
69,87.80904762,3.548473806
70,76.9,2.349862968
71,47.21428571,2.100118396
73,4.210526316,0.189457337
74,73.02380952,3.262368021
75,0,0
76,86.53571429,3.015078254
77,78.64761905,2.740079433
78,82.14285714,4.494510982
79,0.065789474,0.004216189
80,87.80904762,3.198376979
81,34.21052632,1.599376396
82,18.94736842,1.116825588
83,81.02380952,2.851454613
84,53.5,2.266222999
85,0,0
86,38.5,2.009883782
89,33.15789474,1.242247854
90,82.78571429,2.397717475
91,0,0
96,78.64761905,3.807064428
98,85.42857143,3.399252803
99,2.960526316,0.110237363
100,6.736842105,0.283369185
101,82.14285714,2.509860025
102,9.473684211,0.480851073
103,31.68421053,1.145115404
104,30.94736842,1.419352358
105,53.69047619,2.497936603
106,22.63157895,0.872913183
107,0,0
108,5.052631579,0.284703556
109,34.21052632,1.643388471
110,8.842105263,0.337316947
111,0,0
112,87.42857143,3.884708401
113,85.64285714,3.334036918
114,0.184210526,0.007497773
115,84.98571429,2.881771868
118,73.4047619,2.960806316
119,77.21428571,4.568234646
121,55.88095238,2.937904389
122,59.21428571,4.283595153
123,32,1.38383463
124,18.94736842,1.253948676
125,17.68421053,0.866125681
127,83.89047619,4.769839299
128,84.98571429,2.770811709
129,47.48333333,2.337360294
130,27.78947368,1.214368209
131,39.5,2.656637429
132,61.4047619,2.814275243
133,6.631578947,0.321889698
134,18.94736842,1.363844812
135,0,0
137,29.84210526,2.005437797
138,73.89285714,5.306176656
140,4.210526316,0.275865235
141,55.30952381,4.038048558
142,66,4.953084731
143,42.5,2.023198581
144,76.9,3.202360631
145,22.73684211,0.669686823
146,63.60714286,2.285022735
147,4.210526316,0.142873499
148,14.21052632,0.526471512
149,14.21052632,0.940552445
150,12.63157895,0.442959492
151,2.105263158,0.066648786
152,21.31578947,0.914964897
153,58.5,2.417110579
154,81.44285714,3.978610314
155,61.78571429,2.527819654
156,26.17763158,0.926006794
157,0.394736842,0.020374016
158,1.052631579,0.032869456
159,58.35714286,3.141595771
160,63.5,2.878973517
161,0,0
162,77.16666667,2.480656483
163,1.578947368,0.069486538
165,78.5,1.600891437
168,82.78571429,1.275234871
169,62.16666667,1.368581371
170,87.80904762,2.663322862
171,60.64285714,1.514939676
172,8.421052632,0.313301276
173,53.64285714,1.631242798
174,66.64285714,2.252340975
175,8.421052632,0.168150763
