ID,xMins,xPts
1,3.684210526,0.148533388
5,47.89473684,1.75097065
6,36,2.293905844
7,170.8571429,5.219953914
10,64.10526316,1.961665566
12,42.63157895,1.606950749
14,74.71428571,2.695137614
15,0,0
16,0,0
17,38.36842105,3.106928403
19,61.78571429,2.017533882
20,146.8095238,7.51235645
21,118.2380952,6.104022441
22,157.2952381,8.777738006
23,170.8571429,6.732393693
26,111.2857143,6.153161007
30,175.6180952,6.847402045
32,9.473684211,0.585625905
33,103.5238095,5.299548856
34,77.85714286,2.74806035
35,169.0952381,5.300533011
36,1.842105263,0.051255804
38,170.8571429,5.304463143
39,80.64285714,1.449372161
40,164.2857143,7.149004392
41,44.73684211,1.325718288
42,1.315789474,0.090516846
43,97.87619048,4.616168427
44,170.8571429,5.598198264
45,122.7142857,3.84999786
50,162.047619,4.545438341
51,37.05263158,1.320814476
52,53.89473684,1.669804175
53,29.84210526,1.184268041
54,1.842105263,0.071790302
55,29.84210526,1.425357652
56,8.421052632,0.308792488
58,83.45238095,1.296189451
59,84.54761905,3.316504604
60,52.26190476,2.126553112
61,82.14285714,3.093242944
62,80.3952381,2.896614608
63,56.83333333,2.628614374
64,72.07142857,3.57140697
67,117.1428571,4.178603079
69,87.80904762,3.560032752
70,73.02380952,2.166621926
71,61.78571429,2.504783842
73,6.315789474,0.271218439
74,65.21428571,2.775122313
75,0,0
76,85.42857143,3.355793366
77,76.9,2.697750624
78,82.14285714,4.28032576
79,0.065789474,0.004086658
80,87.80904762,3.637410359
81,0,0
82,19.34210526,1.026235669
83,78.64761905,3.162917126
84,66.07142857,2.64531064
85,0,0
86,42.35714286,2.051616997
89,64.78571429,2.654844412
90,66.23809524,2.334365113
91,0,0
96,80.3952381,3.947427829
98,85.87142857,3.204786927
99,4.210526316,0.142457717
100,1.894736842,0.08274422
101,81.02380952,2.403541648
102,7.368421053,0.321864809
103,4.210526316,0.147481397
104,17.68421053,0.826237205
105,21.31578947,1.342536902
106,8.842105263,0.32200161
107,0,0
108,0.526315789,0.038329743
109,76.35714286,2.556787458
110,20.36842105,0.724650353
111,64.66666667,2.981352761
112,87.42857143,3.794228637
113,84.54761905,3.083864742
114,0.184210526,0.007384793
115,82.78571429,2.71050684
118,71.28571429,2.735005485
119,123,6.503108637
121,141.7619048,6.874083292
122,123.3809524,7.90217362
123,17.36842105,0.712806922
124,7.105263158,0.462198524
125,122.1785714,5.074969415
127,165.8095238,8.425175599
128,81.5,3.461729923
129,11.66842105,0.518757035
130,40.07142857,1.581569547
131,67.47368421,3.759237909
132,145.4809524,6.015373704
133,92.88345865,3.950954214
134,88.23809524,5.122552949
135,0,0
137,81.52380952,4.723926768
138,127,7.840738887
140,4.736842105,0.259067216
141,107.6190476,6.674164308
142,106.4285714,7.085431404
143,167.3095238,7.88662686
144,84.54761905,4.055070488
145,146.8095238,4.539941335
146,85.19047619,3.951682046
147,6.315789474,0.289090758
148,14.21052632,0.623794893
149,6.315789474,0.454015517
150,21.31578947,1.093299044
151,2.105263158,0.08766678
152,3.947368421,0.255296341
153,17.68421053,1.105108079
154,82.78571429,4.594384966
155,30.31578947,1.460131087
156,4.631578947,0.210225852
157,0.394736842,0.020911838
158,1.052631579,0.044322953
159,22.10526316,1.513173406
160,63.5,3.2975726
161,0,0
162,13.26315789,0.589126176
163,70.73684211,2.135472117
165,164.2857143,5.743143066
168,164.2857143,5.987256573
169,114.1428571,3.942428978
170,175.6180952,6.862217121
171,148,3.923592976
172,7.368421053,0.320925899
173,148,5.274958342
174,106.047619,4.306955188
175,142.1428571,4.739664849
177,131.2857143,6.540023876
178,122.7142857,3.707352358
179,0,0
180,149.8952381,7.005352367
184,90.05889724,1.960282779
185,171.7428571,4.051888403
186,146.8095238,4.62431017
187,145.0619048,5.369347581
188,0,0
189,9.210526316,0.49906445
190,142.1428571,3.006152311
191,165.5714286,4.301579489
193,0,0
194,118.0952381,2.640499844
196,160.7904762,7.148038876
197,11.05263158,0.439750116
198,105.4285714,2.227888143
199,175.6180952,6.208651119
200,175.6180952,7.475587758
201,114.1428571,4.934649235
202,56.84210526,2.387512249
203,75.0952381,2.179058941
204,3.315789474,0.136999741
205,117,7.891579363
207,107.2857143,5.293657046
208,39.78947368,1.457049582
209,98.42857143,4.32136682
210,138.1428571,6.652774816
211,29.47368421,1.991732448
212,112.3333333,7.605413091
213,89.28571429,6.320743765
214,12.63157895,0.513028617
