ID,xMins,xPts
1,1.842105263,0.075591454
5,72.07142857,2.664109398
6,47.21428571,2.760626775
7,85.42857143,2.628811412
10,33.15789474,1.056507532
12,29.84210526,1.043369312
14,17.68421053,0.765182007
15,0,0
16,0,0
17,16.44736842,1.380597569
19,61.78571429,2.978177169
20,56.83333333,3.107806468
21,59.11904762,3.008289689
22,74.27857143,3.969951541
23,85.42857143,3.416047398
26,51.5,2.898745586
30,87.80904762,3.432549965
32,0,0
33,60.07142857,3.713491008
34,0,0
35,82.14285714,2.66019117
36,0,0
38,85.42857143,2.757494795
39,80.64285714,3.642629471
40,78.23809524,3.523319117
41,42.78571429,1.128246918
42,1.315789474,0.077827765
43,35.78947368,1.892991294
44,83.01666667,2.866933513
45,76.35714286,2.523675268
50,68.26190476,2.008730614
51,74.27857143,2.619699344
52,76.9,2.334076797
53,34.10526316,1.419376646
54,1.842105263,0.077930684
55,50.16666667,2.394586367
56,14.73684211,0.616952196
58,76.35714286,3.212273277
59,84.54761905,3.832413945
60,42.07142857,1.837938609
61,82.14285714,3.566969715
62,80.3952381,3.34115694
63,60.07142857,2.941371413
64,66.83333333,3.501353139
67,85.42857143,3.159530994
69,87.80904762,3.851336647
70,0,0
71,61.78571429,2.836294369
73,6.315789474,0.280232948
74,61.83333333,2.80178555
75,0,0
76,86.53571429,2.488840274
77,76.9,2.434647617
78,82.14285714,3.819027069
79,0.065789474,0.003875816
80,87.80904762,3.080733274
81,0,0
82,4.736842105,0.257463681
83,81.02380952,2.415545296
84,66.07142857,2.410721651
85,13.47368421,0.716788361
86,38.85714286,1.772433176
89,64.78571429,1.940967728
90,63.5,1.685563676
91,0,0
96,80.3952381,3.454060495
98,85.87142857,3.79347851
99,2.960526316,0.120025232
100,5.052631579,0.229621726
101,81.02380952,2.354815302
102,7.368421053,0.330177694
103,1.842105263,0.078585665
104,63.5,2.768628133
105,12.63157895,0.978656455
106,14.21052632,0.596211192
107,0,0
108,1.578947368,0.090850711
109,77.21428571,3.858984028
110,43.76190476,1.84455864
111,30.31578947,1.833923138
112,87.42857143,4.210124557
113,82.78571429,3.58839883
114,0.184210526,0.008200238
