ID,xMins,xPts
1,2.368421053,0.102200426
4,43.5,2.580844035
5,18.94736842,0.7632542
6,61.83333333,3.798293554
7,78.64761905,2.566408394
8,0,0
10,0,0
11,0,0
12,20.21052632,0.772280694
13,2.631578947,0.158134525
14,12.01315789,0.486968569
15,73.02380952,2.525184462
16,78.92857143,3.632663042
17,12.63157895,0.831303208
19,73.4047619,2.713462829
20,9.210526316,0.696514316
21,51,2.495550934
22,69.03571429,3.556477551
23,84.54761905,3.613938798
26,51,3.084932774
28,1.657894737,0.058904225
30,87.80904762,3.697688634
32,1.315789474,0.087787541
33,39.21428571,2.299577462
34,3.157894737,0.165810006
35,84.54761905,2.672599146
36,3.684210526,0.127456487
37,28.42105263,1.348670601
38,84.54761905,2.62440316
39,82.14285714,2.622856393
40,82.14285714,3.397152914
41,0,0
42,11.84210526,0.579396529
43,64.66666667,2.67001888
44,84.54761905,2.648206479
45,84.54761905,2.702293876
49,0.328947368,0.019886723
50,80.3952381,2.24842876
51,68.67857143,2.219359024
52,23.57894737,0.803888382
53,56.83333333,2.332356634
54,1.289473684,0.05848703
55,69.88095238,3.462835973
56,82.58333333,3.88726145
58,74.21428571,3.344573127
59,0,0
60,29.84210526,1.543249757
61,74.21428571,3.241980354
62,54.92857143,2.467339054
63,68.67857143,3.809839051
64,75.15238095,4.044618419
67,84.54761905,3.320165819
69,87.80904762,4.268669822
70,0,0
71,67.78571429,3.193420471
72,7.368421053,0.427510664
73,5.526315789,0.276855494
74,18.94736842,1.025983111
75,60.07142857,2.401866184
76,84.54761905,2.881338319
77,79.52142857,2.342368209
78,56.83333333,2.349785214
79,0,0
80,0,0
81,74.27857143,2.689531186
82,0,0
83,67.78571429,2.302291985
84,69.5,2.197916465
85,9.473684211,0.50949821
86,46.16666667,1.773536665
87,0,0
88,10.31578947,0.592235003
89,33.15789474,1.133004951
90,21.05263158,0.667409604
91,84.54761905,3.0300924
93,0.078947368,0.003957108
96,82.14285714,3.258244081
97,0.394736842,0.020172047
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
118,0,0
119,49.5,2.334577721
121,67.78571429,2.929691086
122,76,4.040720642
123,56.83333333,2.202180883
124,3.157894737,0.202936128
125,57.07142857,2.116351846
127,82.35714286,3.832041528
128,13.89473684,0.56639867
129,3.489473684,0.149392838
130,53.78571429,1.984613579
131,34.10526316,1.786232996
132,4.736842105,0.217443071
133,48.5,1.918243125
134,11.78947368,0.611994264
135,3.684210526,0.187299547
137,68.67857143,3.521505498
138,73.89285714,3.995958066
140,4.210526316,0.222856431
141,20.63157895,1.080722098
142,73.02380952,4.03096869
143,86.30952381,3.914381167
144,82.78571429,2.981916637
145,83.66666667,2.466465573
146,85.19047619,2.989122722
147,9.947368421,0.292769865
148,3.157894737,0.104896327
149,31.31578947,1.724698659
150,81.71428571,2.349527407
151,1.052631579,0.029155719
152,36.83333333,1.174136585
153,60.16666667,2.166765866
154,82.78571429,3.502472913
155,16.57894737,0.796207414
156,4.631578947,0.162499296
157,1.578947368,0.076167344
158,1.052631579,0.028846007
159,0.394736842,0.023750264
160,16.84210526,0.832732067
161,0.921052632,0.025841254
162,84.54761905,2.403901053
163,0,0
165,0,0
168,0,0
169,0,0
170,0,0
171,0,0
172,0,0
173,0,0
174,0,0
175,0,0
176,0,0
177,0,0
178,0,0
179,0,0
180,0,0
184,0,0
185,0,0
186,0,0
187,0,0
188,0,0
189,0,0
190,0,0
191,0,0
193,0,0
194,0,0
196,0,0
197,0,0
198,0,0
199,0,0
200,87.80904762,2.414392123
201,28.42105263,0.41222418
202,46.16666667,1.41974043
203,0,0
204,1.657894737,0.042589817
205,0,0
207,0,0
208,3.684210526,0.054720371
209,13.89473684,0.208133838
210,84.54761905,2.859955419
211,18.94736842,0.810549778
212,73.4047619,2.652943233
213,73.4047619,2.811732206
214,0.789473684,0.034926626
215,0,0
216,84.54761905,2.067085355
217,27.78947368,0.387169837
218,3.368421053,0.07067797
219,82.14285714,1.149478419
220,0,0
221,0,0
222,0,0
223,0,0
224,0,0
225,0,0
227,0,0
228,0,0
229,0,0
230,0,0
231,0,0
232,0,0
233,0,0
234,0,0
235,0,0
236,0,0
237,0,0
238,0,0
239,0,0
240,0,0
241,0,0
242,0,0
243,0,0
244,0,0
245,0,0
246,0,0
249,34.94736842,1.738602563
250,57.73809524,3.751486886
251,64.33333333,4.745159587
252,48,2.564445265
254,57.73809524,4.379191394
255,63.5,4.709199642
256,81.71428571,5.368847314
257,87.80904762,4.197126239
258,10.52631579,0.513011522
259,62.83333333,3.42468834
260,1.657894737,0.081741296
261,52.26190476,3.093590388
262,62.16666667,3.281326959
263,69.54761905,4.323785332
264,60.07142857,3.07940221
265,40.64285714,2.968009371
266,71.5,2.581604251
267,0,0
268,0,0
269,3.157894737,0.232855088
270,82.55,3.63142508
271,18.94736842,0.740471307
272,0,0
273,85.42857143,3.616322356
274,77.36904762,2.66752152
275,65.64285714,3.122739172
276,9.868421053,0.72210594
277,80.3952381,4.661756911
278,1.578947368,0.110563882
279,24.02631579,1.035526173
280,6.710526316,0.288592358
281,63.5,3.692420938
282,14.21052632,0.802306989
283,21.05263158,0.58961884
284,15.10526316,0.593606796
285,75.5,2.680805551
286,31.68421053,1.225430011
287,0,0
288,78.78571429,3.466330241
289,38.5,2.335769809
290,76.19047619,1.832200155
291,64.92857143,2.269935092
292,82.14285714,2.818293673
293,44.45238095,1.289799009
294,2.273684211,0.079203429
295,86.53571429,2.983504798
296,78.64761905,3.734246862
297,2.763157895,0.129828697
298,49.14285714,2.271242019
299,83.89047619,2.394886155
300,2.631578947,0.183079178
301,0,0
302,56.21428571,1.549489189
303,15.10526316,0.419809497
304,69.03571429,2.81801172
305,74.21428571,2.119135671
306,0,0
307,76.9,3.046450678
308,45.5,1.859862158
309,3.947368421,0.204625318
310,75.15238095,2.509362052
311,0,0
313,0.184210526,0.005660274
314,85.86904762,2.792534713
315,82.78571429,3.717795137
317,6.973684211,0.277223479
318,83.66666667,2.495380599
319,8.947368421,0.237994987
321,35.36842105,0.938072316
323,50.73809524,2.084182527
324,0,0
325,73.97619048,2.814461795
326,84.54761905,2.31480039
327,3.684210526,0.108475927
328,56.64285714,2.167676492
329,24.86842105,1.319735526
331,17.05263158,0.426613429
332,9.473684211,0.481546674
333,51.16666667,1.531343832
334,4.631578947,0.150384563
335,84.54761905,2.15472925
336,76.9,3.123298173
337,73.4047619,3.168529195
338,12.63157895,0.346718764
339,1.578947368,0.086749019
340,84.54761905,1.242415187
341,85.42857143,3.307571235
342,71.5,2.135191389
343,82.35714286,2.439643903
345,23.57894737,1.127591771
346,56.83333333,2.116179907
347,1.578947368,0.077893811
349,36.83333333,1.190815541
350,15.05263158,0.577921461
351,81.71428571,2.099193137
353,87.80904762,4.200491463
354,0,0
357,80.3952381,5.286245304
359,80.3952381,5.308240265
360,14.21052632,0.839357504
361,85.42857143,3.793326342
362,39.5,1.873837507
363,20.21052632,1.133396045
364,78.92857143,3.792945697
365,80.64285714,2.777288372
366,9.473684211,0.376212005
367,46.35714286,2.051412397
368,0,0
369,18.42105263,1.112767995
370,82.14285714,4.351195533
371,37.02380952,1.409947541
372,39.5,1.830471337
373,53.78571429,1.699740543
374,15.47368421,0.638599669
375,31.26315789,1.317809496
376,0,0
377,0,0
378,0,0
379,0,0
381,0,0
382,0,0
384,0,0
386,49.21428571,1.645728216
387,0,0
389,0,0
390,0,0
391,0,0
395,0,0
396,0,0
399,0,0
400,0,0
403,0,0
404,0,0
405,0,0
406,4.605263158,0.237059333
407,0.165789474,0.007023918
408,85.19047619,3.802106329
409,0,0
411,46.5,2.194446369
412,7.105263158,0.46660723
413,73.11904762,4.213905667
414,84.54761905,3.642254849
415,0.328947368,0.0227129
416,55.64285714,2.865493961
417,53.5,2.408284467
418,82.14285714,3.664102014
419,59.42380952,3.190684374
420,80.3952381,4.538432042
421,84.54761905,2.896376575
422,84.54761905,3.754789571
423,62.0452381,3.132819912
424,79.33333333,3.18279852
425,11.05263158,0.436460367
426,0,0
428,0,0
429,0,0
430,0,0
431,0,0
432,0,0
433,0,0
434,0,0
435,0,0
436,0,0
437,0,0
438,0,0
439,0,0
441,0,0
443,0,0
445,0,0
446,0,0
447,31.97368421,1.942912888
