ID,xMins,xPts
233,82.14285714,6.361984579
357,81.26904762,6.178505954
359,80.3952381,5.588601965
277,78.23809524,5.53495669
256,75.5,4.916483197
579,82.14285714,4.895603681
240,76.9,4.847024919
254,66.41428571,4.846506257
237,79.78571429,4.771325033
263,75.15238095,4.567277399
230,68.26190476,4.535679615
255,59.98809524,4.479774735
30,87.80904762,4.355495477
257,87.80904762,4.350272124
262,77.97619048,4.340420648
261,77.5,4.122475412
296,73.02380952,4.089052706
112,84.07142857,4.078098586
109,73.89285714,4.052419072
250,69.03571429,4.021650986
229,80.64285714,3.964740201
231,87.42857143,3.961016125
40,84.54761905,3.951355331
413,79.97619048,3.939820653
353,87.80904762,3.910482368
154,82.14285714,3.905744519
315,78.64761905,3.891570026
205,78.92857143,3.874525551
370,82.14285714,3.863668033
341,81.9047619,3.846195035
98,85.87142857,3.836475941
288,83.21428571,3.765896797
64,78.64761905,3.762287794
141,79.26190476,3.747957438
275,72.64285714,3.698412278
265,55.35714286,3.65364222
273,85.42857143,3.65284458
292,75.16666667,3.627204988
78,83.89047619,3.614474358
143,84.32142857,3.573868809
399,83.89047619,3.569401692
187,76.9,3.561194624
196,76.9,3.542706559
59,84.54761905,3.535828694
437,81.71428571,3.530601823
146,86.30952381,3.528500618
270,82.55,3.527566885
39,80.64285714,3.526511892
334,86.30952381,3.521325987
281,54.5,3.519587215
307,79.97619048,3.490364581
106,85.42857143,3.489786924
44,79.97619048,3.468826081
289,55.30952381,3.463258843
54,87.36059524,3.450250983
408,82.5297619,3.442931407
583,78.64761905,3.44242401
45,80.16666667,3.435085902
284,83.45238095,3.418410268
361,85.42857143,3.41629296
420,74.76190476,3.414728865
411,80.64285714,3.400151292
249,63.5,3.390237645
55,75.15238095,3.360067365
127,82.35714286,3.345458886
135,76.35714286,3.34544501
422,84.54761905,3.343418131
588,76.83333333,3.325398525
119,75.5,3.30058291
556,87.80904762,3.299847255
96,78.64761905,3.294556944
128,83.89047619,3.287701752
259,60.83333333,3.283046885
419,74.76190476,3.279344731
142,71.28571429,3.275244758
475,85.19047619,3.27268656
291,82.14285714,3.262075147
299,83.01666667,3.242981619
343,84.54761905,3.238246591
91,85.42857143,3.228722511
559,85.19047619,3.194734624
584,78.92857143,3.191511276
113,80.3952381,3.189341607
345,54.57142857,3.150283917
38,75.78571429,3.145589776
293,79.57142857,3.137892876
364,75.16666667,3.136267366
118,79.10714286,3.132123622
107,82.58333333,3.130790543
19,61.83333333,3.108634009
491,83.01666667,3.096287259
266,84.54761905,3.086596316
267,73.02380952,3.08446094
430,53.78571429,3.068482206
212,68.67857143,3.046282012
224,66.35714286,3.024695103
468,73.4047619,3.01575978
423,74.76190476,3.01305776
199,87.80904762,3.01207199
162,83.89047619,3.01141836
76,85.42857143,3.000340265
43,61.83333333,2.979333474
188,84.54761905,2.967075641
81,68.67857143,2.965293836
429,83.21428571,2.963325126
138,63.21428571,2.953755386
351,80.16666667,2.945514383
63,60.92857143,2.937089957
488,78.92857143,2.936785072
213,54.92857143,2.932094561
470,73.02380952,2.930699362
200,87.80904762,2.917339823
525,58.5,2.91529453
53,73.02380952,2.908138861
227,71.28571429,2.898146332
477,82.14285714,2.891761795
314,83.64285714,2.88259294
485,45.92857143,2.874833649
180,82.78571429,2.869454715
123,76.9,2.864433209
35,84.54761905,2.849675456
436,74.27857143,2.845740001
414,74.21428571,2.84441846
6,60.16666667,2.833825325
150,79.26190476,2.825958879
83,78.5,2.825640153
274,80.3952381,2.82273964
336,56.92857143,2.802559681
326,83.01666667,2.799169822
461,56.83333333,2.789093935
152,81.02380952,2.784990495
492,53.5,2.776129193
225,76.9,2.774090205
4,58.35714286,2.749952119
517,53.78571429,2.746143419
375,67.78571429,2.734000563
62,70.28571429,2.726074148
435,58.35714286,2.724707918
61,73.91666667,2.715539659
474,76.35714286,2.707510872
431,64.16666667,2.699557432
144,78.64761905,2.69503032
285,69.5,2.676376057
426,74.27857143,2.673680218
115,80.8452381,2.671223115
362,49.76190476,2.632756369
586,61.78571429,2.620187654
170,87.80904762,2.618089623
302,70.16666667,2.617958608
264,48.73809524,2.610162127
339,60.16666667,2.60897488
201,81.5,2.594151364
22,68.67857143,2.584185395
232,80.3952381,2.569448859
42,50.16666667,2.562293985
456,76.35714286,2.553988337
484,81.02380952,2.547734704
71,68.5,2.545276374
77,78.23809524,2.537317625
578,59.35714286,2.535196894
335,81.9047619,2.500116592
217,81.71428571,2.498545624
287,67.78571429,2.48817565
216,84.54761905,2.4809273
290,82.14285714,2.462017093
308,54.54761905,2.43670717
450,63.5,2.429969159
418,60.07142857,2.418718395
140,58.5,2.417626655
482,77.5,2.39961367
209,72.07142857,2.397934074
365,70.54761905,2.395731567
207,64.21428571,2.361838776
245,52.64285714,2.342095723
70,81.71428571,2.340350448
421,72.64285714,2.339848601
381,71.28571429,2.333025239
295,54.92857143,2.320591382
84,71.28571429,2.300542936
580,72.07142857,2.285762484
21,69.54761905,2.28556871
354,82.78571429,2.278290055
449,47.5,2.258619322
215,46.16666667,2.223092939
516,53.02380952,2.213723603
318,65.83333333,2.206595943
130,67.78571429,2.205514633
306,68.5,2.200013959
428,57.07142857,2.18609699
581,70.16666667,2.172544075
376,79.02857143,2.161264769
471,54.83333333,2.140286818
191,74.64285714,2.138425947
190,80.3952381,2.134026684
174,67.78571429,2.133479107
133,56.73809524,2.11943
478,80.3952381,2.094955404
342,51.5,2.082443699
171,84.98571429,2.061228311
439,57.5,2.030940969
153,52.07142857,2.030845685
594,60.07142857,2.027101801
111,37.5,2.023615663
234,39.5,2.017799426
121,52.64285714,2.008016644
17,43.35714286,1.979996373
558,51,1.977466065
208,66.35714286,1.941846954
252,35.36842105,1.923249106
479,56.83333333,1.916215296
110,49.5,1.895297365
460,45.5,1.86416438
325,40.83333333,1.851654469
337,35.36842105,1.846153229
387,82.14285714,1.839051398
363,29.84210526,1.805177124
458,60.64285714,1.796292945
552,56.83333333,1.785622595
404,41,1.779449241
168,85.42857143,1.770490035
13,58.5,1.767134114
379,78.5,1.75369852
186,46.35714286,1.752997443
16,81.02380952,1.736560533
193,43.5,1.70802326
587,42.07142857,1.700568051
104,31.31578947,1.684718746
367,42.07142857,1.667189046
377,73.11904762,1.657691217
60,36.63157895,1.644513301
382,64.21428571,1.637841448
23,84.54761905,1.612660317
465,41.21428571,1.596128949
67,84.54761905,1.590838005
105,28.42105263,1.560869179
310,33.15789474,1.556816768
184,60.83333333,1.549657024
243,38.5,1.546964117
169,85.87142857,1.544802278
590,81.71428571,1.544432968
74,30.52631579,1.533708637
108,27.78947368,1.5289548
557,40.07142857,1.516894078
472,38.21428571,1.503199573
51,36.83333333,1.497103049
304,21.05263158,1.487175582
464,32.05263158,1.469204577
165,78.64761905,1.462007238
369,23.36842105,1.457525389
