ID,xMins,xPts
1,2.368421053,0.083313363
4,0,0
5,7.894736842,0.205484175
6,76.9,3.329532203
7,78.64761905,2.120534467
8,4.526315789,0.108917702
10,4.210526316,0.112391639
11,0,0
12,7.105263158,0.251030125
13,1.578947368,0.075668395
14,51.5,1.326711584
15,73.02380952,2.065600312
16,82.78571429,2.346372865
17,19.15789474,0.893729763
19,0,0
20,15.15789474,0.817780804
21,58.35714286,2.226199133
22,69.03571429,2.684332873
23,84.54761905,2.195232947
26,54.92857143,2.391819959
28,1.657894737,0.065452712
30,87.80904762,4.078639431
32,7.368421053,0.44218054
33,56.83333333,2.804609535
34,16.84210526,0.785319363
35,84.54761905,2.917430117
36,22.10526316,0.871470967
37,16.84210526,0.923006764
38,0,0
39,84.54761905,3.276558358
40,80.3952381,3.78771966
41,0,0
42,33.15789474,1.748408258
43,64.33333333,2.925900627
44,84.54761905,3.2380435
45,84.54761905,3.248890118
49,1.315789474,0.083494074
50,80.3952381,2.372258063
51,68.67857143,2.367920628
52,9.473684211,0.415444455
53,58.35714286,2.137783733
54,1.289473684,0.052095907
55,45.16666667,2.003302013
56,52.73809524,2.011398708
58,60.46428571,2.272997097
59,9.263157895,0.376093426
60,25.78947368,1.251175395
61,83.45238095,3.007470615
62,81.71428571,3.108892056
63,56.83333333,2.802372809
64,65.02380952,3.111311172
67,84.54761905,2.043494559
69,87.80904762,3.84041937
70,81.71428571,2.263833045
71,70.91428571,2.766935594
72,2.631578947,0.171089985
73,3.157894737,0.16488648
74,12.89473684,0.690053604
75,51.5,1.833597426
76,168.4380952,6.205793252
77,165.1595238,5.143080288
78,168.4380952,7.287919691
79,0,0
80,0,0
81,146.4380952,5.981874956
82,0,0
83,19.73684211,0.673791466
84,101.2259398,3.363112471
85,18.94736842,1.085472237
86,123.6190476,4.744830765
87,26.94736842,0.826009701
88,18.94736842,1.173227986
89,132.7142857,4.834517627
90,77.87092732,2.655574128
91,168.4380952,6.515001166
93,0.157894737,0.008187384
96,131.3571429,5.68940595
