ID,xMins,xPts
1,1.776315789,0.069994514
4,0,0
5,1.657894737,0.059508991
6,65.72142857,3.659398858
7,66.06428571,2.034469779
8,4.073684211,0.134804167
10,0.923684211,0.034262442
11,0,0
12,6.394736842,0.243802647
13,8.526315789,0.439880573
14,7.957894737,0.272328192
15,51.15,1.795988062
16,69.15,2.68774015
17,17.90526316,1.056369944
19,51.23571429,1.728307887
20,2.131578947,0.141166875
21,69.21,2.810630237
22,64.49142857,2.955503404
23,76.09285714,2.736798436
26,47.03571429,2.370132863
28,1.492105263,0.064482614
30,79.02814286,3.969165952
32,1.184210526,0.094926684
33,57.15,3.106747958
34,1.184210526,0.07970697
35,76.09285714,3.044486709
36,5.968421053,0.284717875
37,44.29285714,2.470156189
38,75.50142857,3.43312453
39,69.49285714,3.264764226
40,72.35571429,3.991826743
41,0,0
42,2.842105263,0.204146116
43,62.13214286,3.347740482
44,74.50714286,3.485955026
45,74.12142857,3.484815006
49,0.296052632,0.020359823
50,72.92142857,2.443782201
51,59.46428571,2.347356107
52,24.15789474,1.09508551
53,0,0
54,0,0
55,0,0
56,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,0
67,76.09285714,2.532412468
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
93,0,0
96,0,0
97,0,0
98,77.28428571,2.442374622
99,1.776315789,0.049936815
100,12.43421053,0.395289879
101,18,0.500403214
102,0.710526316,0.033446649
103,0.284210526,0.009298173
104,29.84210526,1.48103628
105,1.184210526,0.075469915
106,77.28428571,2.276278908
107,74.325,2.430999667
108,46.86428571,1.810191092
109,64.86428571,3.000138345
110,66.23571429,1.979244348
111,37.86428571,1.895029964
112,75.66428571,2.977589558
113,72.35571429,2.216002081
114,0.165789474,0.005916432
115,71.03571429,2.059952362
118,71.19642857,2.479433517
119,57.15,2.918209306
121,61.00714286,2.836373867
122,70.26428571,3.931019622
123,49.95,1.875024924
124,3.671052632,0.227539199
125,17.05263158,0.653109908
127,72.15,3.59717109
128,0,0
129,4.855263158,0.217976005
130,45.66428571,1.657521887
131,35.55,1.824721055
132,27.28421053,1.053580476
133,49.22142857,2.14840485
134,7.957894737,0.390884437
135,0,0
137,45.57857143,2.338178125
138,69.21,3.520267659
140,1.657894737,0.09174721
141,61.81071429,3.013770395
142,65.72142857,3.832759872
143,75.88928571,3.649211056
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
163,0,0
165,0,0
168,0,0
169,0,0
170,0,0
171,0,0
172,0,0
173,0,0
174,0,0
175,0,0
176,0,0
177,0,0
178,0,0
179,0,0
180,0,0
184,7.578947368,0.234109608
185,77.28428571,2.631585743
186,62.61428571,2.441177361
187,6.394736842,0.358006876
188,76.09285714,2.911186215
189,7.673684211,0.456592919
190,76.09285714,2.424794111
191,0,0
193,66.57857143,2.664712338
194,2.131578947,0.089188739
196,72.92142857,4.034206155
197,5.684210526,0.269533574
198,7.768421053,0.235201182
199,79.02814286,3.172435797
200,0,0
201,0,0
202,0,0
203,0,0
204,0,0
205,0,0
207,0,0
208,0,0
209,0,0
210,0,0
211,0,0
212,0,0
213,0,0
214,0,0
215,0,0
216,0,0
217,0,0
218,0,0
219,0,0
220,0,0
221,20.88947368,0.926269367
222,69.21,2.559052207
223,0.016578947,0.000683588
224,75.50142857,3.116903374
225,66.85071429,2.363796436
227,31.97368421,1.370666338
228,44.55,2.311242239
229,8.336842105,0.352207316
230,63.32142857,3.875097383
231,78.68571429,3.446006732
232,7.578947368,0.221527925
233,67.95,4.843687559
234,72.57857143,3.448103589
235,1.421052632,0.091979574
236,8.289473684,0.451223451
237,71.80714286,4.22236522
238,7.578947368,0.278423001
239,49.77857143,2.202362814
240,57.92142857,3.732838273
241,0,0
242,1.894736842,0.077751492
243,70.65,2.622190475
244,0.828947368,0.041725869
245,10.23157895,0.428842832
246,2.486842105,0.098148124
249,46.35,2.480773185
250,49.11428571,2.995103588
251,57.15,3.932306909
252,37.09285714,2.001767726
254,39.02142857,2.8003367
255,51.15,3.547426791
256,74.325,4.867432148
257,79.02814286,3.928323976
258,9.473684211,0.480018146
259,54.06428571,3.005840237
260,1.492105263,0.077086068
261,41.55,2.281728146
262,64.86428571,3.537630944
263,53.4,3.068758732
264,38.97857143,2.011571965
265,52.65,3.590526064
266,71.03571429,2.497592375
267,71.33571429,3.146862305
268,0,0
269,0,0
270,0,0
271,0,0
272,0,0
273,0,0
274,0,0
275,0,0
276,0,0
277,0,0
278,0,0
279,0,0
280,0,0
281,0,0
282,0,0
283,11.93684211,0.464289376
284,0,0
285,0,0
286,0,0
287,3.789473684,0.192194665
288,0,0
289,0,0
290,0,0
291,72.57857143,2.132326126
292,72.57857143,1.76311768
293,68.72142857,1.488449683
294,2.046315789,0.069823189
295,77.88214286,2.609411133
296,70.78285714,2.680780643
297,2.842105263,0.112618895
298,21.31578947,1.126070513
299,76.09285714,1.58592057
300,2.960526316,0.181537949
301,1.894736842,0.040573336
302,46.00714286,0.948746058
303,15.15789474,0.320124869
304,28.42105263,1.101019338
305,71.61428571,1.488938503
306,49.77857143,1.421103301
307,69.21,2.252722978
308,22.38157895,1.018030644
309,11.36842105,0.449761399
310,47.03571429,1.4906489
311,2.557894737,0.066876417
313,0,0
314,0,0
315,0,0
317,0,0
318,0,0
319,0,0
321,0,0
323,0,0
324,0,0
325,0,0
326,0,0
327,0,0
328,0,0
329,0,0
331,0,0
332,0,0
333,0,0
334,0,0
335,0,0
336,0,0
337,64.86428571,3.668602627
338,0,0
339,0,0
340,0,0
341,0,0
342,0,0
343,0,0
345,0,0
346,0,0
347,0,0
349,0,0
350,0,0
351,0,0
353,79.02814286,2.861878511
354,0,0
357,73.14214286,3.909414714
