ID,Name,Pos,Price,Team,xPts GW2-38,xPts +2 per sub,"xPts +2 per sub, GW2-18 with 0.86 decay",GW xMins,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
45113,Ederson,GK,6,MCI,167.0600494,168.4926809,29.52281272,,87.80904762,70.64285714,87.80904762,87.80904762,87.80904762,70.64285714,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.736183513,4.296337642,5.007376362,4.372276403,4.267451692,5.053550114,4.747001362,5.082495861,4.202995004,4.858745789,4.865284468,4.569975101,4.891800725,5.067722752,4.818318275,4.749704385,4.634390187,4.794608557,4.416718823,4.669334518,4.700372753,5.086874948,4.72673129,4.678008361,4.53782601,4.53039593,4.768655594,5.04211079,4.748431222,4.539344246,4.766282385,5.180014412,4.509322662,5.061638094,4.55741332,4.891583193,,0.991315789,0.789473684,0.991315789,0.991315789,0.991315789,0.789473684,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.695053498,3.391845507,4.963891251,4.334306634,4.230392243,3.989644826,4.705777403,5.038358397,4.16649531,4.816551417,4.823033314,4.530288475,4.849319297,5.023713581,4.776474984,4.708456953,4.594144166,4.752971167,4.378363107,4.628785034,4.659553727,5.042699455,4.68568336,4.637383552,4.498418574,4.491053018,4.727243585,4.998324038,4.707194846,4.499923625,4.724890985,5.135030077,4.470162755,5.017681763,4.517835784,4.849103655
185291,E Mendy,GK,6,CHE,157.4534215,161.2428952,28.76784759,,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,,4.233518213,4.757869956,4.249221856,4.406291739,4.881978003,4.699739137,4.897459993,4.638212738,4.923938107,4.204145691,4.419884084,4.791093914,4.467962822,4.694026205,4.731404849,4.672250353,4.464511051,4.932396495,4.451929678,4.192189164,4.547479267,4.66454956,4.613889144,4.660767913,4.50841158,4.645215063,4.927705182,4.619639227,4.963488393,4.601205054,4.420722312,4.741938291,4.439634974,4.95103948,4.13114789,5.053976417,,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,,4.010701465,4.507455748,4.0255786,4.174381648,4.625031792,4.452384445,4.639698941,4.394096278,4.664783469,3.982874865,4.187258606,4.538931077,4.232806884,4.446972194,4.482383541,4.426342439,4.229536785,4.672796679,4.21761759,3.971547629,4.308138253,4.419046952,4.371052873,4.415464338,4.27112676,4.400730059,4.668352277,4.37650032,4.702252162,4.359036367,4.188052716,4.492362591,4.205969976,4.690458455,3.913719054,4.787977659
90826,Alisson,GK,6,LIV,157.1380995,159.2696785,27.99439313,,87.42857143,70.64285714,70.64285714,87.42857143,87.42857143,70.64285714,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.455286603,4.296481831,4.868311536,4.589468312,4.286553495,4.687171364,4.000352979,4.841733707,4.345772645,4.48821351,4.780111824,4.306444619,4.550964824,4.642838955,4.830050812,4.108763205,4.57930277,4.06563177,4.203547132,4.875096198,4.545821937,4.378309845,4.52825835,4.80216569,4.194730819,4.631922992,4.554937885,4.287246574,4.977341869,4.096736608,4.329583228,4.615212179,4.511892848,4.416343023,4.477127218,4.853937994,,0.986842105,0.789473684,0.789473684,0.986842105,0.986842105,0.789473684,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.396664411,3.39195934,3.843403844,4.529080571,4.230151475,3.700398445,3.947716756,4.778026685,4.288591426,4.429158069,4.717215616,4.249780874,4.491083708,4.581748969,4.766497511,4.054700531,4.519048786,4.012136615,4.148237301,4.810950195,4.486008491,4.320700505,4.468676004,4.738979299,4.139536993,4.570976636,4.495004491,4.230835435,4.911850528,4.042832179,4.272615027,4.554485703,4.452525837,4.358233247,4.41821765,4.790070389
88472,Leno,GK,5,ARS,149.7814264,150.4066896,27.18610213,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.900222268,4.471411026,4.210217583,4.075598078,4.265655907,4.554562825,4.304573395,3.758370909,4.669144107,3.935788003,4.501755428,3.724256151,3.990076831,4.458533181,4.308473516,3.998709009,4.17715068,4.546700652,4.021330985,3.795715977,4.510293538,4.241711308,3.955492171,4.562298606,4.067351428,4.377398761,4.04379672,4.003021844,4.223421565,4.545091667,4.161200855,3.971698106,4.04632953,4.252825413,4.179165802,4.28421086,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.866351917,4.432580352,4.173655167,4.040204726,4.228612053,4.515010043,4.267191573,3.725732425,4.628596276,3.901608792,4.462661236,3.691913926,3.955426164,4.41981434,4.271057825,3.963983378,4.140875424,4.507216146,3.9864089,3.762753181,4.4711252,4.204875394,3.921141845,4.522678644,4.032029692,4.339384509,4.008679538,3.968258759,4.186744483,4.505621134,4.125064111,3.937207044,4.011190352,4.215892981,4.142873046,4.247005871
131313,Martinez,GK,5.5,AVL,150.8002591,152.1276275,27.05582703,,87.80904762,72.88095238,87.80904762,87.80904762,87.80904762,72.88095238,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.598239474,4.176974297,4.30893845,3.893651181,3.912652468,4.548268276,4.030406755,4.369882647,4.22949683,4.582810953,4.224500819,4.228387669,4.083115426,4.263023438,4.249302095,4.5211385,4.285958985,4.148813507,4.377729404,4.051811742,4.076977061,4.322916966,4.197362657,4.681146858,4.361216684,4.473731819,4.182709038,4.217292044,4.288257902,4.11789664,4.267242606,3.871054676,4.490015018,4.270034765,4.524917548,4.238363555,,0.991315789,0.815789474,0.991315789,0.991315789,0.991315789,0.815789474,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.558307394,3.407531663,4.271518722,3.859837895,3.87867417,3.710429383,3.995405854,4.331933667,4.192766989,4.543012858,4.187814365,4.19166746,4.047656792,4.226002445,4.212400261,4.481875981,4.248738815,4.112784337,4.33971228,4.016624956,4.041571734,4.285375845,4.160911876,4.640494793,4.32334296,4.43488099,4.146385512,4.180668192,4.251017767,4.082135959,4.230184973,3.837437623,4.451022782,4.232952884,4.485622211,4.201556714
192988,R Sanchez,GK,4.5,BHA,144.3925671,145.0178302,26.31508249,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.196162897,4.157181924,3.952104956,4.125937358,4.06123953,4.058554601,3.87033635,3.725039508,4.426260996,3.885167887,4.150544195,3.905509957,4.042997132,3.983815784,4.462194595,3.570641256,4.46791495,3.782456425,3.866512849,4.47984631,3.625932559,4.04259237,4.261632363,4.424589155,4.220496175,4.078135182,3.919390598,3.684938923,4.384608449,3.753645428,3.662773622,4.371816877,4.129171907,3.865457631,3.853573074,4.208313596,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.159722535,4.121080081,3.917784044,4.090106849,4.02597087,4.023309259,3.836725535,3.692690481,4.387822413,3.851428271,4.114499995,3.871593686,4.007886894,3.949219489,4.423443957,3.539633055,4.429114636,3.749608777,3.832935237,4.440942382,3.594444198,4.007485647,4.22462345,4.386165091,4.183844498,4.042719797,3.885353785,3.652938138,4.346531586,3.721047981,3.630965325,4.333851099,4.093313308,3.831889183,3.820107834,4.171767715
176642,Meslier,GK,5,LEE,142.8518423,143.4771055,26.09128748,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.992491563,3.95452239,3.928407013,4.085897031,4.416207878,3.949751077,4.285418916,3.967236006,3.803331041,3.621007639,4.079312994,4.271426345,4.324440497,3.868898797,3.907916144,3.932905005,3.933954228,4.045382563,4.253031721,3.887794465,4.221235125,3.792606259,3.792346425,3.76426833,3.835767955,3.581990692,4.217510151,4.015817003,4.203692601,4.158588616,3.991249436,3.963298085,3.915030368,3.735507797,4.311778188,4.093245045,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.957819926,3.920180485,3.8942919,4.050414241,4.377856599,3.915450607,4.248203436,3.932783693,3.770302113,3.589562046,4.043887381,4.234332379,4.286886145,3.835300465,3.873978978,3.89875083,3.899790941,4.010251609,4.216097498,3.85403204,4.184577031,3.759670468,3.759412891,3.731578631,3.802457338,3.550883931,4.180884405,3.980942803,4.167186849,4.122474557,3.956588585,3.92887997,3.88103142,3.703067861,4.274333799,4.057698444
23433,Pickford,GK,5,EVE,140.253115,140.8783782,25.70628184,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.002492958,4.272673171,3.73362771,4.229376806,3.446195642,4.051620545,4.439410253,3.982304374,3.814629309,3.606531718,4.019581728,3.788484228,3.897300122,3.977025744,3.672410328,3.785221674,3.949413361,4.268701065,4.30411987,3.912481771,4.054918607,3.922251819,3.992133996,3.896076292,3.738131336,3.519669563,4.310527866,4.122170774,3.771283795,3.705839152,4.332741914,3.645513097,3.894877156,3.485167594,4.320479529,3.616387634,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.967734467,4.235568378,3.701204101,4.192648007,3.416268154,4.01643542,4.400857479,3.947721204,3.781502265,3.575211838,3.984674834,3.755584234,3.863455147,3.942488415,3.640518344,3.752350012,3.915115824,4.231630767,4.266741987,3.878504956,4.01970484,3.888190159,3.957465464,3.862241945,3.705668616,3.489104011,4.273094334,4.086372975,3.738533173,3.673656865,4.295115471,3.613854694,3.861053223,3.454901665,4.282959575,3.584982163
23259,Lloris,GK,5.5,TOT,139.2791994,139.9044626,25.40370707,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.365256705,3.918663482,3.858919118,3.590354666,3.996433596,3.873013467,3.743102804,3.664229799,3.685013831,3.945513029,3.905613949,4.257200777,4.165010022,3.963012038,3.454223787,3.764009649,4.250093107,3.85626853,4.073841164,3.851165523,3.656045521,4.152043847,4.241252382,3.605523223,3.695664069,3.976387875,3.422630405,4.001539871,4.19532487,3.697217209,4.240675876,3.981047079,3.735286628,3.640893223,4.204595057,3.872258965,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.327347897,3.884632983,3.825407452,3.55917527,3.961727726,3.839379402,3.710596912,3.632408856,3.653012396,3.911249363,3.871696775,4.220230349,4.128840198,3.928596407,3.42422658,3.731322197,4.213184404,3.822779882,4.03846307,3.817721191,3.624295652,4.115986624,4.204420454,3.5742121,3.663570144,3.941856086,3.392907562,3.966789657,4.158891785,3.665109796,4.203848953,3.946474828,3.702848613,3.609274939,4.168081469,3.838631453
