ID,Name,Pos,Price,Team,xPts GW17-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
45113,Ederson,GK,6,MCI,95.56746558,95.94957084,30.03381446,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.612249904,4.358316732,4.41634622,4.359437369,4.039371621,4.253591497,4.26433141,4.708281849,4.47662979,4.345477088,4.222949226,4.156184875,4.305465111,4.732458912,4.380472547,4.064880299,4.347256458,4.685864879,4.258971423,4.719372284,4.111783772,4.584970708,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.572196155,4.320468192,4.37799374,4.321579097,4.004292868,4.216652413,4.227299058,4.667394138,4.437753794,4.30774005,4.186276246,4.120091691,4.268075546,4.691361242,4.342431601,4.029580023,4.309503968,4.645171842,4.221985619,4.678388261,4.076076176,4.545153857
90826,Alisson,GK,6.1,LIV,88.38244606,88.96139343,27.80084159,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.416970435,3.639356064,4.332210063,3.768067866,3.656924558,4.429272306,4.006099588,4.137800778,4.078985419,4.539474729,3.74369801,4.189504337,4.111045551,3.861829955,4.39964189,3.602713738,3.910175752,4.294498783,4.026547817,4.033572887,3.966087615,4.416400538,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.358852403,3.5914698,4.275207299,3.718488025,3.608807129,4.370992407,3.953387751,4.083356031,4.025314558,4.479744799,3.694438826,4.13437928,4.056952846,3.811016403,4.341751865,3.55530961,3.858726071,4.23799222,3.973566925,3.98049956,3.913902252,4.358290004
131313,Martinez,GK,5.5,AVL,72.48500887,72.86711414,22.87544971,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.331444622,3.684802089,3.33389708,3.175084306,3.235345181,3.117884551,3.057270943,3.587996654,3.110285761,3.633922989,3.311361941,3.577264036,3.039261085,3.361646455,3.164301322,3.234285272,3.375587327,3.0062445,3.778724423,3.236543316,3.620813479,3.146031001,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.302513655,3.652802492,3.304944816,3.147511206,3.207248762,3.090808185,3.030720958,3.556837736,3.083275385,3.602365237,3.282605376,3.546198322,3.012867502,3.332453209,3.136821863,3.206198057,3.346273016,2.98013764,3.745909185,3.208436493,3.589369573,3.118710206
185291,E Mendy,GK,6.3,CHE,62.09062224,72.42112778,21.01039563,,84.32142857,84.32142857,84.32142857,44.46428571,0,0,0,0,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,168.6428571,84.32142857,84.32142857,84.32142857,84.32142857,84.32142857,,3.720667344,3.352665296,3.228665281,3.903440624,0.001143,0.001143,0.001143,0.001143,3.549171932,3.324488278,3.570959492,3.393918918,3.837558688,3.488728211,3.855726923,3.28626996,6.593603342,3.621224821,3.22840274,3.843580349,2.816248818,3.821818145,,0.960526316,0.960526316,0.960526316,0.486842105,0,0,0,0,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.979484072,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,3.573798896,3.220323245,3.101217967,1.900359251,0,0,0,0,3.40907304,3.193258478,3.430000565,3.259948435,3.686076108,3.351015256,3.703527176,3.156548777,6.45832945,3.478281736,3.10096579,3.691860072,2.705081101,3.670956902
140080,Ramsdale,GK,4.9,ARS,73.20752819,74.36542292,23.40190734,,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,3.55341201,3.299480294,3.432933405,3.710619075,3.520211443,2.911147939,3.774187624,3.255147509,3.161817541,3.766199369,3.558461111,3.306715692,3.518307319,3.172871947,3.263993498,3.834988822,3.257257531,3.233406816,3.168358672,3.694486273,3.192030207,3.600075933,,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,3.459901168,3.212651866,3.342593052,3.612971205,3.4275743,2.834538783,3.674866897,3.169485733,3.078611816,3.667088859,3.464817397,3.219696858,3.425720284,3.089375317,3.178098932,3.734068063,3.171540227,3.148317163,3.084980812,3.59726295,3.108029412,3.505337093
77662,Dubravka,GK,4.5,NEW,75.82016704,76.39911441,23.55794468,,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,,3.279754887,3.357888883,3.245480306,3.361910063,3.430907726,3.808396605,3.44083796,3.692208923,3.681198991,3.29415792,3.531214873,3.92382645,3.199980203,3.814956274,3.079435111,3.838629472,3.544301967,3.64645872,3.366925032,3.245885892,3.500560914,3.546185433,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.236600217,3.313706135,3.202776618,3.317674404,3.385764204,3.758286124,3.395563776,3.643627226,3.632762162,3.250813737,3.48475152,3.872197155,3.157875201,3.764759481,3.038916228,3.78812119,3.497666414,3.598479,3.322623387,3.203176867,3.454500902,3.499525099
23259,Lloris,GK,5.6,TOT,77.57018792,77.93507559,23.05254036,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,2.947880206,3.140808417,3.591845212,3.125957657,3.186559547,3.294549016,2.877210805,3.531374088,3.616483037,2.905587783,6.404567982,3.479323475,2.659393376,3.374461606,3.604182515,3.056371723,6.90697174,3.225790904,3.332230947,2.936085778,3.653895566,3.340393514,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,2.922280193,3.113532976,3.560652872,3.098811183,3.158886793,3.265938459,2.8522245,3.500706892,3.585076737,2.880355047,6.376517172,3.449108298,2.636298644,3.345157071,3.572883035,3.029829548,6.876720496,3.197777457,3.303293152,2.910588191,3.622164367,3.311384833
23448,Fabianski,GK,5.1,WHU,65.60512083,67.92091031,21.35613385,,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,83.64285714,,2.749388467,3.663413734,3.436710314,3.037734305,3.031336418,3.426372646,2.503599358,3.50037851,2.793151185,3.524202761,3.534410157,2.750999621,3.376883964,2.626141039,3.387831953,3.079154652,3.564940172,2.713517184,3.190956399,3.197626664,3.007312915,3.153787349,,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,,2.604683811,3.470602485,3.255830824,2.877853552,2.871792396,3.246037243,2.371830971,3.316148062,2.646143228,3.338718405,3.34838857,2.606210168,3.199153229,2.48792309,3.209525008,2.91709388,3.377311742,2.57070049,3.023011325,3.029330523,2.849033287,2.987798542
23433,Pickford,GK,5,EVE,66.75280676,67.13491202,21.25869356,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,2.67349203,3.1580497,3.051893459,3.459481073,3.549475316,3.155639616,3.304001947,2.974346489,3.357457196,2.928838708,2.937729466,2.571342125,3.468429523,2.992894618,2.783581792,2.851746135,3.443341063,2.730856639,3.02102153,2.748951508,3.47520795,2.699802598,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,2.650274863,3.130624532,3.025390173,3.429438211,3.518650925,3.128235378,3.275309298,2.948516638,3.328300331,2.903404056,2.912217604,2.549012048,3.438308951,2.966903691,2.759408582,2.826980972,3.413438365,2.707141305,2.994786343,2.725079035,3.445028512,2.676356943
