ID,Name,Pos,Price,Team,xPts GW33-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,33,34,35,36,37,38,xPts if play,33,34,35,36,37,38,Probability to play,33,34,35,36,37,38,xPts,33,34,35,36,37,38
28906,Trent,DEF,8.3,LIV,35.29691435,35.64158995,24.92561308,,82.14285714,82.14285714,82.14285714,164.2857143,82.14285714,82.14285714,,5.007954274,6.036843014,5.201611454,9.236812482,4.854430244,5.894664132,,0.965789474,0.965789474,0.965789474,0.998714829,0.965789474,0.965789474,,4.836629522,5.830319438,5.023661589,9.224941598,4.688357631,5.69300457
139835,Cancelo,DEF,6.9,MCI,30.45521,31.80882697,22.45317699,,73.42857143,73.42857143,73.42857143,146.8571429,73.42857143,73.42857143,,5.207762625,5.687947274,4.621041514,8.997215349,4.342321882,5.046087239,,0.868421053,0.868421053,0.868421053,0.981086251,0.868421053,0.868421053,,4.522530701,4.939533159,4.013009736,8.827044275,3.77096374,4.382128392
45120,Robertson,DEF,7.9,LIV,29.73321622,30.2656099,21.14964047,,80.64285714,80.64285714,80.64285714,161.2857143,80.64285714,80.64285714,,4.255013684,5.173856235,4.502605268,7.779425824,4.14466455,5.122260317,,0.947368421,0.947368421,0.947368421,0.996961057,0.947368421,0.947368421,,4.031065595,4.901548012,4.265626044,7.755784593,3.926524311,4.852667668
45074,Rudiger,DEF,5.5,CHE,30.11855783,30.77744969,20.89202314,,80.16666667,80.16666667,80.16666667,160.3333333,160.3333333,80.16666667,,3.86083109,4.258774657,4.061885459,7.84135195,6.762242341,4.771590144,,0.921052632,0.921052632,0.921052632,0.993171773,0.993171773,0.921052632,,3.556028636,3.922555605,3.741210291,7.787809423,6.716068219,4.394885659
23238,van Dijk,DEF,6.8,LIV,28.77595913,29.12063474,20.33114268,,83.89047619,83.89047619,83.89047619,167.7809524,83.89047619,83.89047619,,4.010267451,4.896815227,4.301006409,7.51330792,3.929446908,4.888286071,,0.965789474,0.965789474,0.965789474,0.998714829,0.965789474,0.965789474,,3.87307409,4.729292601,4.153866716,7.503652034,3.795018461,4.721055232
148332,R James,DEF,5.8,CHE,29.21388189,29.87277374,20.25982443,,66.83333333,66.83333333,66.83333333,133.6666667,133.6666667,66.83333333,,3.725226517,4.129603836,3.899132995,7.573959346,6.63356035,4.643985953,,0.921052632,0.921052632,0.921052632,0.993171773,0.993171773,0.921052632,,3.431129687,3.803582481,3.591306706,7.522242636,6.588264897,4.277355483
77347,Laporte,DEF,6.2,MCI,27.05587441,29.04701957,20.59888249,,76.35714286,67.78571429,67.78571429,135.5714286,67.78571429,67.78571429,,5.005992923,5.382629605,4.409394655,8.116746092,4.18926615,4.830410612,,0.894736842,0.789473684,0.789473684,0.951795845,0.789473684,0.789473684,,4.479046299,4.249444425,3.481101043,7.725485202,3.307315381,3.813482062
181081,Gabriel,DEF,5.5,ARS,25.44722961,25.66079897,18.33229888,,170.8571429,85.42857143,85.42857143,170.8571429,85.42857143,85.42857143,,5.416089527,3.277862316,3.109385545,6.234913094,3.550925276,4.240028052,,0.999239237,0.973684211,0.973684211,0.999239237,0.973684211,0.973684211,,5.411969169,3.191602781,3.027559609,6.230169806,3.457479874,4.128448367
186737,Dias,DEF,6.3,MCI,25.0491687,27.10356113,18.94547432,,53.78571429,72.07142857,72.07142857,144.1428571,72.07142857,72.07142857,,4.561353764,4.917724575,4.020246993,7.848875555,3.860097358,4.45974727,,0.631578947,0.842105263,0.842105263,0.972803784,0.842105263,0.842105263,,2.880855009,4.141241748,3.385471152,7.635415843,3.250608302,3.755576649
