ID,Name,Pos,Price,Team,xPts GW24-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
176642,Meslier,GK,5,LEE,64.64101118,66.83256134,27.88203464,,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,175.6180952,175.6180952,87.80904762,87.80904762,,3.659031759,3.736359915,7.527041513,3.709586816,3.647300096,4.285604761,3.859813707,3.991642692,3.818826576,0.001199,3.834410727,7.511154497,7.437517481,4.116355292,3.877625482,,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.999917079,0.999917079,0.991315789,0.991315789,,3.627255957,3.703912579,7.526417364,3.677371983,3.615626174,4.248387667,3.826294272,3.956978427,3.785663082,0,3.801111897,7.510531665,7.436900755,4.080607996,3.843951366
77662,Dubravka,GK,4.5,NEW,65.1335738,65.47644034,27.14725848,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,,4.053420373,3.939663964,3.685339242,3.917203377,4.178171151,7.312833945,4.154064473,3.534451847,4.205310248,3.836986988,4.10360515,3.723830704,3.626002258,7.523766828,4.012410873,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,,4.000085894,3.88782628,3.636847936,3.865661227,4.123195215,7.311442185,4.09940573,3.487945902,4.149977219,3.786500317,4.049610345,3.674832932,3.578291702,7.522334924,3.959615993
88473,Guaita,GK,4.7,CRY,56.10302361,57.2117079,25.75449046,,85.19047619,85.19047619,170.3809524,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,,3.901385182,3.696809126,6.912237729,4.084275498,3.722270367,3.396113471,3.609473381,3.594166161,3.367626612,3.568467251,3.848338586,3.584042109,3.926763575,3.457815833,3.467087621,,0.960526316,0.960526316,0.998289435,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,3.747383135,3.55088245,6.900413896,3.923054097,3.575338642,3.26205636,3.466994169,3.452291181,3.234693982,3.427606701,3.696430484,3.442566763,3.77175975,3.321323103,3.330228899
23433,Pickford,GK,5,EVE,68.17708296,68.38600154,27.51297115,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,87.80904762,,3.764297508,4.035422032,3.769170537,3.652352028,3.495391588,8.194642335,3.826595172,3.647439107,3.663821258,4.134136108,7.410423936,3.757405652,3.586775552,8.063396986,3.56770124,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.999917079,0.991315789,,3.731607556,4.000377577,3.736438267,3.620634234,3.465036871,8.193962827,3.793364214,3.615763978,3.632003862,4.098234399,7.409809456,3.72477555,3.555627238,8.062728362,3.536718571
23448,Fabianski,GK,5.1,WHU,57.53595743,61.03937856,25.0025952,,70.28571429,79.5952381,85.19047619,85.19047619,85.19047619,85.19047619,0,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,170.3809524,85.19047619,85.19047619,,4.266856094,3.769205647,4.270846976,4.370595245,3.814203506,4.105242132,0.001408,4.219089541,4.073515292,4.437517797,3.761807999,3.977776013,7.64173235,3.828701068,4.080940103,,0.789473684,0.894736842,0.960526316,0.960526316,0.960526316,0.960526316,0,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.998289435,0.960526316,0.960526316,,3.3685706,3.372447158,4.102260912,4.198071749,3.663642841,3.943193101,0,4.052546533,3.912718636,4.262352621,3.613315578,3.820758539,7.628660668,3.677568131,3.919850362
192208,Raya,GK,4.6,BRE,51.9629502,54.33175189,22.65505159,,86.30952381,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,0,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,3.119308841,3.863240331,3.209046706,3.834073709,3.787322888,3.982710175,0.00108,3.192551051,3.565124914,6.658088747,3.376946273,3.086920531,3.760119942,3.443533744,3.730901997,,0.973684211,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.037221766,3.812408222,3.166822407,3.78362537,3.737489692,3.930306094,0,3.150543801,3.518215376,6.656821597,3.33251277,3.046303155,3.71064468,3.39822409,3.681811181
178022,Forster,GK,4.5,SOU,19.38764252,38.85380711,18.90995613,,87.42857143,87.42857143,84.31071429,69.87142857,52.25,34.34210526,19.46052632,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,6.631578947,3.315789474,,3.405170108,3.358652306,3.937249941,4.212914142,3.480769898,3.885459209,3.674688351,3.402654088,3.372640405,3.401217301,3.500609911,3.718609876,3.490608277,4.113809461,3.221245364,,0.986842105,0.986842105,0.955263158,0.797368421,0.592105263,0.381578947,0.223684211,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.066917702,0.039473684,,3.360365238,3.314459513,3.761109812,3.359244697,2.060982176,1.482609435,0.821969763,0.134315293,0.133130542,0.134258578,0.13818197,0.146787232,0.137787169,0.275286677,0.127154422
23397,Schmeichel,GK,5,LEI,64.36884745,68.50862403,24.47177095,,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,175.6180952,175.6180952,175.6180952,175.6180952,87.80904762,,3.243508032,3.631385152,3.661462084,0.0012,3.797133288,3.27128249,0.0012,3.150084359,3.92946011,7.424193408,7.127159437,6.867669232,7.017301087,7.673391899,3.825395461,,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999917079,0.999917079,0.999917079,0.999917079,0.999917079,0.991315789,,3.215340725,3.599849439,3.629665177,0,3.764158183,3.242873984,0,3.122728363,3.895335851,7.423577786,7.126568447,6.867099758,7.016719205,7.672755614,3.792174921
23517,Foster,GK,4.1,WAT,40.26435409,45.93085492,19.62452983,,69.92857143,69.92857143,139.8571429,69.92857143,69.92857143,69.92857143,69.92857143,69.92857143,69.92857143,69.92857143,69.92857143,69.92857143,69.92857143,139.8571429,69.92857143,,2.764961544,3.373843027,5.125910512,2.560002077,2.940592006,2.938100796,3.256548783,2.585742189,3.215636538,3.374920558,2.547830277,3.493307026,3.045633961,5.036603407,2.652387606,,0.789473684,0.789473684,0.951795845,0.789473684,0.789473684,0.789473684,0.789473684,0.789473684,0.789473684,0.789473684,0.789473684,0.789473684,0.789473684,0.951795845,0.789473684,,2.182864377,2.663560284,4.878820325,2.021054271,2.321520005,2.31955326,2.570959565,2.041375412,2.538660425,2.664410966,2.011444955,2.757873968,2.404447864,4.793818194,2.093990215
185291,E Mendy,GK,6,CHE,64.01368266,72.43929987,24.64568892,,0,0,86.30952381,0,86.30952381,86.30952381,0,86.30952381,86.30952381,86.30952381,172.6190476,172.6190476,172.6190476,86.30952381,86.30952381,,0.001143,0.001143,4.633102581,0.001143,4.765620049,4.858656038,0.001143,4.923794872,4.580582533,4.613321396,9.296277986,8.919523187,9.310849675,4.240679348,4.878918213,,0,0,0.973684211,0,0.973684211,0.973684211,0,0.973684211,0.973684211,0.973684211,0.999239237,0.999239237,0.999239237,0.973684211,0.973684211,,0,0,4.511178829,0,4.640208995,4.730796668,0,4.794221322,4.460040887,4.491918201,9.289205726,8.912737548,9.30376633,4.129082523,4.750525628
