ID,Name,Pos,Price,Team,xPts GW34-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,34,35,36,37,38,xPts if play,34,35,36,37,38,Probability to play,34,35,36,37,38,xPts,34,35,36,37,38
77662,Dubravka,GK,4.7,NEW,18.3644643,18.49604325,14.02152669,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.086646268,3.472472463,3.381184889,3.805771936,3.863248269,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.032874607,3.426782036,3.336695614,3.755695989,3.812416055
192741,Krul,GK,4.6,NOR,17.86868882,18.14494337,13.76683597,,85.20119048,85.20119048,170.402381,85.20119048,85.20119048,,3.345339666,3.020673588,5.880096774,3.19451449,2.860552938,,0.965789474,0.965789474,0.998714829,0.965789474,0.965789474,,3.230893836,2.917334755,5.872539844,3.085228468,2.762691916
23517,Foster,GK,4.2,WAT,16.56690577,17.21214117,12.94199279,,81.41666667,81.41666667,162.8333333,81.41666667,81.41666667,,2.406155671,3.453002201,5.9567922,3.053278768,2.651275928,,0.921052632,0.921052632,0.993171773,0.921052632,0.921052632,,2.216196013,3.180396764,5.916117874,2.812230444,2.44196467
178022,Forster,GK,4.6,SOU,8.955189224,14.03413659,11.03658585,,80.30357143,56,42.26190476,26.32894737,10.42105263,,3.775217018,3.779096335,3.500528691,3.289527337,3.305555119,,0.907894737,0.644736842,0.486842105,0.302631579,0.118421053,,3.427499661,2.436522637,1.704204758,0.995514852,0.391447317
23024,McCarthy,GK,4.7,SOU,8.653009727,13.44248341,9.925252225,,9.263157895,33.15789474,47.30952381,63.28571429,79.19047619,,3.427401973,3.659230429,3.428508817,3.148460482,3.244027247,,0.105263158,0.368421053,0.526315789,0.710526316,0.894736842,,0.360779155,1.348137526,1.804478325,2.237064026,2.902550694
225305,Bachmann,GK,4.4,WAT,1.884443051,10.77150716,8.146746148,,8.178947368,8.178947368,16.35789474,8.178947368,8.178947368,,3.006224352,3.48117383,3.849870903,3.197271832,3.066247387,,0.097368421,0.097368421,0.166994264,0.097368421,0.097368421,,0.292711319,0.338956399,0.642906356,0.31131331,0.298555667
92390,Kepa,GK,5,CHE,1.223879273,10.65122129,8.076444828,,6.978947368,3.489473684,6.978947368,3.489473684,3.489473684,,4.370978714,3.887320843,4.67994667,3.887502058,4.194570068,,0.076059232,0.044736842,0.076059232,0.044736842,0.044736842,,0.332453282,0.173906459,0.355953148,0.173914566,0.187651819
189710,Butland,GK,4.5,CRY,1.205442555,10.54445391,7.966324944,,4.631578947,4.631578947,4.631578947,9.263157895,4.631578947,,3.594882311,3.333129669,3.766567826,3.986143463,3.316221866,,0.057894737,0.057894737,0.057894737,0.098915376,0.057894737,,0.208124765,0.192970665,0.218064453,0.394290879,0.191991792
183126,Areola,GK,5,WHU,1.003344604,10.47702882,7.924395218,,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,,3.657630273,3.833437637,4.051649119,3.623416721,3.897413735,,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,,0.192506856,0.201759876,0.21324469,0.190706143,0.205127039
225320,Gunn,GK,4,NOR,0.835258639,10.23465463,7.746343934,,4.263157895,4.263157895,8.526315789,4.263157895,4.263157895,,2.899190386,2.578578884,3.047007001,2.765035401,2.429713645,,0.052631579,0.052631579,0.089775688,0.052631579,0.052631579,,0.152588968,0.135714678,0.273547149,0.145528179,0.127879666
