ID,Name,Pos,Price,Team,xPts GW22-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
24087,Pope,GK,5.5,BUR,81.05094305,81.39477676,33.72764482,,174.8571429,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,,7.874578635,3.726680848,3.798922955,7.500541468,3.939430446,3.912963059,7.839704762,3.913063681,4.085925489,3.783655028,3.999981309,3.742726116,4.220738065,3.865581177,4.032772756,7.249469922,4.245365717,,0.999783944,0.986842105,0.986842105,0.999783944,0.986842105,0.986842105,0.999783944,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999783944,0.986842105,,7.872877288,3.677645574,3.748937126,7.498920934,3.887595835,3.861476703,7.838010949,3.861576001,4.032163311,3.733870094,3.947349976,3.69347972,4.165202038,3.814718267,3.979709956,7.247903633,4.189505642
131313,Martinez,GK,5.5,AVL,81.72767803,81.98858101,31.74711125,,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,4.21400841,4.217126666,4.465754981,8.829580769,4.495862259,4.334970664,4.481263424,4.154029294,4.317974964,4.348409043,4.183057475,4.242750436,4.10548383,4.63139221,8.505180204,4.5402013,4.226379179,,0.991315789,0.991315789,0.991315789,0.999905833,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999905833,0.991315789,0.991315789,,4.177413074,4.18050425,4.426973424,8.828749315,4.456819244,4.297324866,4.442347189,4.117954829,4.28047676,4.310646543,4.146730923,4.205905498,4.069830944,4.591172225,8.504379298,4.500773236,4.189676413
192988,R Sanchez,GK,4.6,BHA,81.26566425,85.45747021,32.23181763,,175.6180952,87.80904762,0,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,8.825593524,4.092945504,0.001069,4.299284355,4.622460999,4.493673344,4.410852974,4.163943471,0.001069,4.69819572,4.128954738,8.148132675,4.541158405,4.394231554,8.257323114,8.221167305,4.389783759,,0.999905833,0.991315789,0,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999905833,0.991315789,0.991315789,0.999905833,0.999905833,0.991315789,,8.824762446,4.057401504,0,4.261948465,4.582318574,4.454649339,4.372548198,4.12778291,0,4.657395599,4.093098026,8.147365391,4.50172203,4.356071122,8.256545548,8.220393143,4.351661952
23173,de Gea,GK,5.2,MUN,75.2646712,78.86562007,30.93026774,,165.1,82.55,82.55,82.55,82.55,82.55,82.55,82.55,0,82.55,82.55,82.55,82.55,82.55,165.1,165.1,82.55,,7.830670106,4.233527541,4.218243337,4.385909601,4.134028272,4.400783127,4.011076452,4.069488077,0.00127,4.170629497,4.111516475,4.543807926,4.001755185,4.448492265,7.798381869,8.141351606,4.197542002,,0.995455891,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.995455891,0.995455891,0.939473684,,7.795086687,3.977287716,3.962928609,4.120446652,3.883810771,4.134419938,3.768300772,3.823176956,0,3.918196659,3.86266153,4.268787972,3.759543687,4.179241417,7.762945172,8.104356417,3.943480249
251271,A Fernandez,GK,4.6,BRE,71.52188637,73.76542093,30.54328397,,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,7.726090594,4.313662623,3.861457315,4.247694977,3.813714845,4.334672391,4.089951168,4.26545711,0.001582,3.847072757,4.027307953,7.670203344,3.860010127,3.710640028,4.180115416,3.912252306,4.154722213,,0.999905833,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999905833,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,7.725363053,4.276201869,3.827923607,4.2108071,3.780595742,4.297029183,4.054433171,4.228414983,0,3.813663967,3.992333963,7.669481065,3.826488987,3.678416049,4.143814414,3.878277483,4.11864173
23259,Lloris,GK,5.6,TOT,81.39032299,83.59949738,31.77061207,,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,7.861044736,3.859769286,4.294677326,4.427479875,3.798657932,4.023898038,4.273757286,3.763812256,0.001353,4.45882785,3.991906363,8.398231246,4.103783629,4.06111149,7.87628108,8.42870597,4.199202249,,0.999905833,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999905833,0.991315789,0.991315789,0.999905833,0.999905833,0.991315789,,7.860304486,3.826250237,4.257381444,4.389030708,3.765669587,3.98895366,4.236643078,3.731126518,0,4.420106451,3.957239808,8.397440411,4.068145508,4.025843943,7.875539396,8.427912265,4.162735493
90826,Alisson,GK,6.1,LIV,83.05699248,87.55828881,31.33140506,,79.19047619,87.42857143,87.42857143,87.42857143,87.42857143,0,87.42857143,174.8571429,0,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,87.42857143,,4.904613729,4.66897944,4.626605349,4.703448221,5.025397081,0.001231,4.705360901,9.388288637,0.001231,4.889544124,4.242978459,4.575461583,4.849506115,4.778455931,8.982226576,8.933171441,4.99007402,,0.894736842,0.986842105,0.986842105,0.986842105,0.986842105,0,0.986842105,0.999783944,0,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999783944,0.999783944,0.986842105,,4.3883386,4.6075455,4.565728963,4.641560745,4.959273435,0,4.643448258,9.386260244,0,4.825208017,4.187149795,4.515258141,4.785696824,4.715581511,8.980285915,8.931241379,4.924415151
45113,Ederson,GK,6,MCI,79.56114627,83.78731241,30.57083363,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,4.609153387,4.634751355,4.971189336,4.797193716,4.608490897,4.61432747,4.602858141,4.672181882,0.001257,4.714597975,4.358947296,0.001257,4.942355837,4.607329984,9.934911141,9.148826556,4.87564353,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999905833,0.999905833,0.991315789,,4.569126528,4.594502198,4.928018481,4.755533875,4.568469792,4.574255679,4.562885952,4.631607671,0,4.673655413,4.32109328,0,4.899435378,4.567318961,9.933975601,9.14796504,4.833302415
231959,Sa,GK,4.8,WOL,75.86540804,78.09176251,28.60939597,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,4.222260042,4.014661273,4.020336681,3.654186992,3.991659692,3.817754833,8.452246619,3.923137522,4.190080051,4.170614819,4.089400953,0.001475,4.032462812,4.292078348,7.521068148,8.152864905,3.77613661,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999905833,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999905833,0.999905833,0.991315789,,4.185593047,3.97979711,3.985423231,3.622453263,3.956995279,3.784600646,8.451450697,3.88906817,4.153692514,4.134396322,4.053887735,0,3.997444056,4.254805036,7.520359912,8.152097175,3.743343845
