ID,Name,Pos,Price,Team,xPts GW30-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,30,31,32,33,34,35,36,37,38,xPts if play,30,31,32,33,34,35,36,37,38,Probability to play,30,31,32,33,34,35,36,37,38,xPts,30,31,32,33,34,35,36,37,38,npG,30,31,32,33,34,35,36,37,38
112,Pope,GK,5.4,BUR,41.80963568,41.94235654,23.53743307,,0,174.8571429,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,,0.001112,7.359646497,4.320166278,7.396404418,4.422649893,3.916615454,3.900026414,6.536569891,4.235223425,,0,0.999809683,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,,0,7.358245828,4.263321985,7.394996754,4.364457131,3.865081041,3.848710277,6.535325868,4.179496801,,0,2.33E-04,0.000148813,2.58E-04,0.000137329,0.000142456,0.000134626,0.000214354,1.54E-04
559,Ramsdale,GK,5.1,ARS,43.89430442,43.99884663,25.13972163,,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,,3.884631112,4.200179986,4.482868255,7.54789385,3.828715306,3.86269477,4.319689977,7.553944267,4.467180389,,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,,3.850896157,4.163704739,4.443938084,7.547267971,3.795465936,3.829150315,4.28217688,7.553317887,4.428386454,,0.000494332,4.97E-04,0.000556603,8.71E-04,0.000616512,0.000511439,0.000784385,0.001043622,6.99E-04
170,Pickford,GK,4.9,EVE,36.3541767,36.44151634,19.51240168,,0,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,0.00117,6.770521377,3.14808272,3.405900944,2.700799968,3.258661153,6.544759968,7.669904433,2.991938263,,0,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,,0,6.769959959,3.120744107,3.376323383,2.677345652,3.230362254,6.544217271,7.669268437,2.965955641,,0.00E+00,3.80E-04,2.15E-04,2.42E-04,1.36E-04,0.000145838,0.000421396,0.00045539,1.66E-04
353,Lloris,GK,5.4,TOT,38.12074882,38.24249361,21.69560908,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,,3.855195564,4.175891925,3.554534859,4.159052646,3.874424398,3.756869006,2.924210515,7.915993929,4.169840444,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,,3.821716234,4.1396276,3.523666529,4.122934557,3.84077808,3.724243564,2.898816055,7.915337527,4.133628672,,0,0.00E+00,0,0.00E+00,0,0,0,0,0.00E+00
69,R Sanchez,GK,4.6,BHA,33.68829777,33.81004256,18.6073072,,0,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,0.001069,4.620450231,3.435386028,6.394364547,4.045913347,4.041617371,3.623880055,3.791949862,3.974373879,,0,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,0,4.580325269,3.405552412,6.39383432,4.010777784,4.006519115,3.592409517,3.759019771,3.939859579,,0,0.00E+00,0,0,0,0,0,0,0.00E+00
143,E Mendy,GK,6.1,CHE,40.28029558,40.5991281,20.62471255,,0,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,172.6190476,172.6190476,86.30952381,,0.001143,4.497484338,3.936597079,3.976803237,4.185232928,4.108889188,8.353084553,7.436370653,4.460084878,,0,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.999239237,0.999239237,0.973684211,,0,4.379129487,3.833002419,3.87215052,4.07509522,4.000760525,8.34672984,7.430713341,4.342714224,,0,0,0,0,0,0,0,0,0.00E+00
231,Alisson,GK,6,LIV,37.39627485,37.58086601,19.57696525,,0,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,,0.001231,4.631880216,3.475614723,3.987291385,4.606919689,4.303299454,7.929518585,4.089366483,4.766803643,,0,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,,0,4.570934424,3.42988295,3.934827025,4.546302325,4.246677093,7.92800946,4.035559029,4.704082542,,0.00E+00,1.36E-03,4.94E-04,1.05E-03,1.19E-03,0.000960878,1.85E-03,0.000908656,1.06E-03
30,Martinez,GK,5.5,AVL,38.31360878,40.40078257,22.01644765,,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,3.737427134,4.045660808,3.562753712,0.00103,3.513143204,4.597422597,7.246159633,8.666776141,3.141832943,,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,,3.70497053,4.010527438,3.531814009,0,3.482634329,4.557497611,7.245558774,8.666057483,3.114548605,,8.36419E-05,7.19627E-05,8.46392E-05,0,7.97103E-05,0.00011935,0.000150943,0.000189312,4.14142E-05
257,Ederson,GK,6.1,MCI,37.36400543,37.48575022,19.55260345,,0,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,0.001257,4.3277737,3.507511158,4.442445544,4.468732158,4.025063848,8.686572317,3.902691184,4.255164668,,0,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,,0,4.290190402,3.477051193,4.403866412,4.429924747,3.990109346,8.685852018,3.868799392,4.218211922,,0,0.001098973,0.000923025,0.00106407,0.001530492,0.001212095,0.002298422,0.00097773,0.001169126
