ID,Name,Pos,Price,Team,xPts GW20-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
112,Pope,GK,5.4,BUR,82.65718811,83.10524905,32.11622529,,87.42857143,174.8571429,174.8571429,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,2.991337664,7.617610891,7.108653384,3.254868187,3.324640726,6.979993599,3.806864565,3.836620189,6.826290632,3.789858145,4.034524569,3.113028665,4.100395855,3.392691104,4.259874237,3.714309634,3.923586741,3.147911694,4.348509334,,0.986842105,0.993334488,0.993334488,0.986842105,0.986842105,0.993334488,0.986842105,0.986842105,0.993334488,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,2.951977958,7.566835611,7.061270566,3.212040974,3.280895453,6.933468365,3.756774242,3.786138345,6.780789907,3.739991591,3.981438719,3.072067762,4.046443278,3.348050432,4.20382326,3.665437139,3.871960599,3.106491804,4.291292106,,0.000139003,0.000434169,0.000351864,0.000146081,0.000171965,0.000353111,0.000134551,1.56E-04,0.000308214,0.000164284,0.000196401,1.07E-04,0.000203018,0.000151558,0.000169587,0.000202321,0.000195539,0.000146897,2.17E-04
30,Martinez,GK,5.5,AVL,79.15685557,81.45226955,31.27923431,,0,175.6180952,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,0.00103,7.878702566,8.001939684,3.879983362,4.166157141,4.163500533,4.321770287,4.08900788,4.288212665,3.694857537,3.890925114,4.102695495,3.800060855,3.359544668,3.614886975,4.677242974,4.088730719,4.473635576,3.289482863,,0,0.995620187,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,0,7.844195322,7.966892685,3.84628877,4.129977355,4.127343818,4.284239124,4.053498074,4.250972923,3.662770616,3.857135502,4.067066823,3.767060327,3.330369675,3.583494535,4.636624812,4.053223321,4.434785583,3.260916301,,0,0.000235301,0.000270372,0.000111535,0.000153739,0.000118575,0.000169165,9.09E-05,0.000132739,0.000102431,0.000122142,9.26E-05,0.000122824,0.000100667,0.000105877,0.000169748,0.000124601,0.000130415,5.83E-05
231,Alisson,GK,6,LIV,82.0560199,84.50373458,31.46427381,,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,174.8571429,0,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,3.810181971,3.584333395,8.839923628,4.256287515,4.117205319,4.268052029,8.434122969,0.001231,4.205845039,4.269920615,3.850175094,4.441615575,3.37336787,4.045486389,4.419786296,4.351258506,4.021335362,4.113720798,4.633836752,,0.986842105,0.986842105,0.993334488,0.986842105,0.986842105,0.986842105,0.993334488,0,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.760047998,3.537171113,8.781001007,4.200283732,4.063031565,4.211893449,8.377905217,0,4.150504973,4.213737449,3.799514895,4.383173265,3.328981451,3.992256305,4.361631213,4.294005104,3.968423054,4.059592893,4.572865216,,0.001210602,0.000790064,0.003328442,0.001205337,0.00149768,0.001424688,0.003069776,0.00E+00,0.001448932,0.001039771,0.001328902,1.93E-03,0.000666983,1.22E-03,0.001577718,0.001355787,0.001404374,0.001226813,1.31E-03
270,de Gea,GK,5.1,MUN,73.70307039,75.88934463,30.65462479,,82.55,165.1,165.1,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,82.55,,4.111803145,7.681952537,7.482152545,3.73906689,3.818830583,3.962307555,3.59490165,3.976378643,3.070154652,3.546144497,2.990577834,3.658566604,3.63734723,4.260426328,3.344200729,4.046814756,3.826523787,3.447888599,3.796495207,,0.939473684,0.967905125,0.967905125,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,,3.862930849,7.435401228,7.242013792,3.512754946,3.587690837,3.722483676,3.377315498,3.735703094,2.884329502,3.331509436,2.809569176,3.437127047,3.417192003,4.002558419,3.14178858,3.801875969,3.5949184,3.239200605,3.56670734,,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00
353,Lloris,GK,5.4,TOT,82.79847322,83.10264684,30.76419407,,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.785449708,3.812671519,7.15603922,3.238907621,4.106374855,8.222823949,3.070958791,3.68387779,7.984887116,3.163417206,3.85711489,4.375771322,3.682487288,4.271789286,3.87320932,3.762669888,2.983669792,4.267395246,4.12284892,,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.752576066,3.779561477,7.124697106,3.210780265,4.070714231,8.186809518,3.044289938,3.651886219,7.949914804,3.135945425,3.823618892,4.337771203,3.650507793,4.234692168,3.839573554,3.729994071,2.957758975,4.230336287,4.087045232,,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00
69,R Sanchez,GK,4.6,BHA,78.9838826,81.2706878,29.83673849,,87.80904762,87.80904762,175.6180952,87.80904762,0,175.6180952,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.306025669,3.862600928,7.583837584,3.545599172,0.001069,7.628194452,4.376395459,4.131353267,7.68288245,3.265191904,3.143178916,4.578557341,3.489789177,3.398436129,4.218261266,4.030321471,3.583816847,3.777856478,3.97409342,,0.991315789,0.991315789,0.995620187,0.991315789,0,0.995620187,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.277315447,3.829057289,7.550621794,3.514808443,0,7.594784387,4.338389919,4.095475725,7.649232862,3.23683629,3.115882888,4.538796185,3.459483114,3.368923395,4.181628997,3.995321311,3.552694227,3.745048777,3.939581556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00
170,Pickford,GK,4.9,EVE,71.06906171,71.39079148,28.58537603,,86.53571429,175.6180952,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.969019608,7.276098633,3.747335596,3.622072904,3.608723806,7.121654871,3.366753087,2.889225289,2.923420641,3.929471482,3.407985168,3.138164326,3.078283353,3.885500216,2.651036725,3.123566566,3.072242059,3.81781691,3.01867095,,0.986842105,0.995620187,0.991315789,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.916795666,7.244230681,3.714792945,3.590618061,3.577384889,7.090463354,3.337515494,2.864134648,2.898033041,3.895347125,3.378389508,3.110911847,3.051550892,3.851757715,2.628014564,3.096440856,3.045562062,3.784662184,2.992456176,,0.000334263,0.000560784,0.000316017,0.000304375,0.000273096,0.000641058,0.000247117,0.00016621,0.000228659,0.000263977,0.000314932,0.000235914,0.00026768,0.000300365,0.00018741,0.000196881,0.000243851,0.000316364,0.000227389
556,A Fernandez,GK,4.5,BRE,70.8536354,71.16641781,27.83604449,,87.80904762,175.6180952,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,2.990434237,6.755037015,6.203494668,3.943008894,2.875064632,3.900772669,3.097168948,3.988710773,3.770185238,3.905237873,3.150993845,2.965906451,3.495181888,3.461744029,3.281623314,2.863530704,3.735119906,3.385321554,3.649529613,,0.991315789,0.995620187,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,2.964464676,6.725451215,6.176324522,3.908766975,2.850096965,3.866897538,3.070272481,3.954071969,3.737444156,3.871323965,3.123629952,2.940149895,3.464828993,3.431681515,3.253125007,2.8386632,3.702683339,3.355922709,3.61783633,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Meslier,GK,4.9,LEE,70.42352809,72.71894208,27.9836788,,0,175.6180952,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,0.001199,7.73800533,6.208707007,4.09487387,3.410401686,3.47103229,3.211023464,3.371702859,3.239373395,4.22761724,3.686254486,3.844522316,3.554417853,3.293548411,3.674723588,3.100631137,3.189929514,4.028219908,3.634915943,,0,0.995620187,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,0,7.704114313,6.181514031,4.059313123,3.38078504,3.440889115,3.18313826,3.342422282,3.211241995,4.190903722,3.654242276,3.811135675,3.52355054,3.264946543,3.642811515,3.073704603,3.162227494,3.993237998,3.603349568,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
