ID,Name,Pos,Price,Team,xPts GW28-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,28,29,30,31,32,33,34,35,36,37,38,xPts if play,28,29,30,31,32,33,34,35,36,37,38,Probability to play,28,29,30,31,32,33,34,35,36,37,38,xPts,28,29,30,31,32,33,34,35,36,37,38,npG,28,29,30,31,32,33,34,35,36,37,38
143,E Mendy,GK,6.1,CHE,53.66791561,56.04090124,29.30843812,,172.6190476,86.30952381,0,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,172.6190476,172.6190476,86.30952381,,8.578136016,4.540789004,0.001143,4.532215787,3.980258778,4.04739082,4.249033941,4.133933629,8.439401966,7.46285498,4.511879761,,0.999239237,0.973684211,0,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.999239237,0.999239237,0.973684211,,8.571610092,4.421294556,0,4.412946951,3.875515126,3.940880535,4.137217259,4.025145902,8.432981586,7.45717752,4.393146083,,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0.00E+00
559,Ramsdale,GK,5.1,ARS,55.35727426,55.49671915,29.1090059,,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,,4.1677413,7.469947327,3.892748642,4.20780824,4.483093273,7.354042524,3.829486537,3.854917007,4.292328664,7.679396741,4.415455825,,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,,4.131547757,7.469327912,3.858943193,4.171266747,4.444161147,7.35343272,3.796230469,3.821440096,4.255053179,7.678759958,4.377111077,,0.000699796,1.24E-03,0.000542553,5.35E-04,0.000590945,1.07E-03,0.000659891,0.000545009,0.000870331,0.000959572,7.27E-04
295,Dubravka,GK,4.4,NEW,43.46870798,45.65406042,25.66287739,,174.8571429,174.8571429,0,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,,7.055726557,6.33592989,0.001295,2.863232111,3.944858015,3.413933132,3.818452575,2.785665743,6.581159665,3.304830044,3.682050667,,0.999809683,0.999809683,0,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,,7.05438373,6.334724052,0,2.825558005,3.892951988,3.369012959,3.768209778,2.749012246,6.579907156,3.261345438,3.633602632,,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0.00E+00
475,Sa,GK,5.3,WOL,44.5892358,44.76308585,25.8371136,,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,8.20628784,3.65172492,3.901017918,3.82050871,3.725079279,3.189034308,3.881391575,4.071694502,3.192321952,4.371488149,2.898098135,,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,8.205607367,3.620012572,3.867140657,3.787330608,3.692729906,3.161340063,3.847684754,4.03633505,3.164599157,4.333525225,2.872930441,,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0.00E+00
353,Lloris,GK,5.4,TOT,49.19068496,49.34733243,26.95397699,,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.101713503,6.99226476,3.865076775,4.206269748,3.591385464,7.752465935,3.871335793,3.720719769,2.936758499,4.350053663,4.105630844,,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.06609336,6.991684955,3.831511634,4.169741615,3.560197116,7.751823093,3.837716298,3.688408256,2.91125507,4.312276882,4.069976681,,0,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00
231,Alisson,GK,6,LIV,49.33267148,51.54395906,27.01035463,,87.42857143,174.8571429,0,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,,4.31445563,7.969994747,0.001231,4.594098878,3.462723035,4.069711105,4.536652125,4.296932056,7.845791867,4.041763985,4.65049,,0.986842105,0.999809683,0,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,,4.257686477,7.968477918,0,4.533650208,3.41716089,4.016162275,4.476959334,4.240393476,7.844298676,3.98858288,4.589299342,,0.001136489,0.001650498,0,0.001459262,0.00052832,0.000914506,0.001225169,0.001012677,0.002197971,0.000933857,1.07E-03
30,Martinez,GK,5.5,AVL,49.64256091,49.79920838,26.7056757,,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,,7.70509006,3.624440394,3.747760464,3.929089667,3.59732608,3.254536309,3.505305897,4.567402821,4.085933246,8.732623199,3.185311725,,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,,7.704451146,3.592964991,3.715214123,3.894968625,3.566086143,3.22627323,3.474865083,4.527738533,4.050450141,8.731899082,3.157649808,,0.000204452,8.02E-05,9.13327E-05,7.56E-05,9.48144E-05,7.44E-05,8.71E-05,0.000129086,8.93501E-05,0.000207929,4.61E-05
170,Pickford,GK,4.9,EVE,47.72978116,49.83465506,25.53668664,,87.80904762,175.6180952,0,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,2.930994861,7.764684765,0.00117,3.255272016,6.730999769,3.957309616,2.776470048,3.300100829,6.801295969,7.304948889,3.077662341,,0.991315789,0.999917079,0,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,,2.905541485,7.76404091,0,3.227002548,6.730441628,3.922943506,2.752358598,3.271442059,6.800731999,7.304343156,3.050935274,,0.000180955,0.000479052,0,0.000189423,0.000472572,0.000229951,0.000141907,0.000154266,0.000416711,0.000509379,0.00017431
69,R Sanchez,GK,4.6,BHA,44.20423189,46.34351094,24.39378495,,87.80904762,175.6180952,0,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,3.9410825,6.793975939,0.001069,4.561832756,3.436084365,3.294910978,4.022507313,3.943039909,6.72606001,3.772277211,3.982394174,,0.991315789,0.999917079,0,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,,3.90685731,6.793412576,0,4.52221684,3.406244685,3.266297277,3.987575013,3.90879772,6.725502278,3.739517962,3.947810225,,0,0.00E+00,0,0,0,0,0,0,0,0,0
