ID,Name,Pos,Price,Team,xPts GW22-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
112,Pope,GK,5.4,BUR,77.38223981,77.72607352,31.97729904,,174.8571429,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,,7.782932408,3.342135321,3.526374321,6.571554336,3.771788767,3.849724584,7.462770719,3.856915819,4.086103132,3.181688307,4.076017943,3.417020175,4.313503741,3.773175622,3.972968536,6.615285513,4.441168112,,0.999783944,0.986842105,0.986842105,0.999783944,0.986842105,0.986842105,0.999783944,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999783944,0.986842105,,7.781250862,3.298159856,3.479974659,6.570134515,3.722159967,3.799070313,7.461158345,3.806166927,4.032338617,3.139823988,4.022386128,3.372059383,4.256747113,3.723528574,3.920692634,6.613856244,4.38273169,,0.0004606,0.000150977,0.000192012,0.000310982,0.000135069,1.63E-04,0.000350809,0.000161225,0.000203399,1.09E-04,0.000202023,0.000161789,0.000172429,0.000211253,0.000199093,0.000323631,2.34E-04
30,Martinez,GK,5.5,AVL,75.21509404,75.47599702,29.51244591,,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,3.798933399,3.893584359,4.165112955,8.55702674,4.337936115,4.020238419,4.297667051,3.681019346,3.935689462,4.119379896,3.785767639,3.377761781,3.582206696,4.613347535,7.822528222,4.441757445,3.302109093,,0.991315789,0.991315789,0.991315789,0.999905833,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999905833,0.991315789,0.991315789,,3.765942662,3.859771653,4.128942238,8.556220952,4.300264564,3.985325822,4.260345205,3.649052599,3.901511106,4.083606334,3.752891236,3.348428586,3.551098059,4.573284253,7.821791599,4.403184289,3.273432882,,0.000122255,0.000110098,0.000148859,0.00026644,0.000166402,8.60E-05,0.000129505,0.000103012,0.000118923,8.87E-05,0.00011395,9.55384E-05,0.000102546,0.000159131,0.00023855,0.000128551,5.62E-05
353,Lloris,GK,5.4,TOT,76.91301563,79.12219002,29.8469926,,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,7.31181693,3.409571886,4.196743152,4.416277668,3.170705491,3.763981367,4.175909407,3.397492288,0.001353,4.4977974,3.772436425,8.148656717,3.972627297,3.81712577,6.935323512,8.196603265,4.138634951,,0.999905833,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999905833,0.991315789,0.991315789,0.999905833,0.999905833,0.991315789,,7.311128399,3.379962446,4.160297751,4.377925783,3.143170417,3.731294161,4.139644931,3.36798775,0,4.45873758,3.739675792,8.147889384,3.938128165,3.783977046,6.934670434,8.195831417,4.102694174,,0,0,0,0,0,0.00E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0.00E+00
69,R Sanchez,GK,4.6,BHA,73.20741229,77.39921825,29.4632543,,175.6180952,87.80904762,0,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,8.072037919,3.578983393,0.001069,3.968915278,4.373867773,4.181087519,4.198572993,3.350764252,0.001069,4.551058375,3.591500487,7.166123634,4.269360259,4.089892665,6.967647924,7.229930346,4.003918025,,0.999905833,0.991315789,0,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999905833,0.991315789,0.991315789,0.999905833,0.999905833,0.991315789,,8.071277801,3.547902748,0,3.934448382,4.335884185,4.144778075,4.162111701,3.32166551,0,4.511536026,3.56031114,7.165448823,4.232284236,4.054375176,6.966991803,7.229249526,3.969147157,,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00
231,Alisson,GK,6,LIV,74.61066592,79.11196225,28.50354354,,79.19047619,87.42857143,87.42857143,87.42857143,87.42857143,0,87.42857143,174.8571429,0,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,87.42857143,,4.552972827,4.242918645,4.105793601,4.239271829,4.684085126,0.001231,4.20170021,8.463039292,0.001231,4.472157175,3.39963909,4.064840659,4.443625065,4.41415544,7.915448767,7.849585371,4.663449258,,0.894736842,0.986842105,0.986842105,0.986842105,0.986842105,0,0.986842105,0.999783944,0,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999783944,0.999783944,0.986842105,,4.073712529,4.187090768,4.051770001,4.183491936,4.622452427,0,4.146414681,8.461210804,0,4.413313002,3.354906997,4.011355914,4.385156314,4.356074447,7.91373859,7.847889424,4.602088084,,0.0014442,0.001187993,0.001450418,0.001351653,0.001819329,0,0.001457004,0.002685098,0,1.90E-03,0.00064309,0.001171469,0.001557235,0.001374001,0.002700499,0.002295825,1.26E-03
556,A Fernandez,GK,4.5,BRE,62.3576015,64.60113607,26.39868201,,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,6.181276882,4.012534699,2.94852887,3.935066819,3.20204084,4.102858197,3.768252564,3.920734946,0.001582,3.106314341,3.548226348,6.659935693,3.332734085,3.082510103,3.808151671,3.464136707,3.719296312,,0.999905833,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999905833,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,6.180694811,3.977689003,2.922923224,3.90089387,3.174233643,4.067228112,3.735528266,3.886686459,0,3.079338453,3.517412803,6.659308548,3.30379192,3.055740936,3.77508088,3.434053414,3.686997159,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00
270,de Gea,GK,5.1,MUN,64.16243532,67.76338418,26.67335453,,165.1,82.55,82.55,82.55,82.55,82.55,82.55,82.55,0,82.55,82.55,82.55,82.55,82.55,165.1,165.1,82.55,,6.763722883,3.623762834,3.672538353,3.868526187,3.499314471,3.884553474,3.029380521,3.423815889,0.00127,3.531034366,3.548890543,4.101386559,3.292727041,3.96080507,6.247690281,6.975344747,3.681667433,,0.995455891,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0,0.939473684,0.939473684,0.939473684,0.939473684,0.939473684,0.995455891,0.995455891,0.939473684,,6.732987788,3.404429821,3.450253137,3.634378549,3.287513858,3.649435764,2.846023279,3.216584927,0,3.317313865,3.334089274,3.853144741,3.093430404,3.721072131,6.219300095,6.94364802,3.458829667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Ederson,GK,6,MCI,70.86699817,75.09316431,27.27643914,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,3.987040141,4.133400102,4.504286897,4.347951515,4.041379592,4.122048951,4.02991611,4.212835239,0.001257,4.228003068,3.574046893,0.001257,4.455813311,4.061607003,9.10584192,8.14880814,4.385317872,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999905833,0.999905833,0.991315789,,3.952415845,4.097504786,4.465170722,4.310192989,4.006283401,4.08625221,3.99491947,4.176250091,0,4.191286199,3.543009117,0,4.41711809,4.026335153,9.104984452,8.148040793,4.347234849,,0.001071427,0.001286889,0.001561204,0.001581283,0.001400828,0.001353483,0.001502927,0.001277409,0,0.001453387,0.001174491,0,0.002045641,0.001479206,0.003135688,0.00235731,0.001558348
475,Sa,GK,5.1,WOL,69.23983278,71.46618726,26.42778261,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,4.018194192,3.767840398,3.648464069,3.172421248,3.628505625,3.398171056,8.09467069,3.619268834,3.895940786,3.908695273,3.936328608,0.001475,3.748960317,4.07168974,6.445220418,7.410149959,2.891668776,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999905833,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.999905833,0.999905833,0.991315789,,3.983299348,3.735119679,3.616780039,3.144871274,3.596994918,3.368660624,8.093908441,3.587838342,3.862107616,3.87475134,3.902144702,0,3.716403556,4.036330329,6.444613492,7.409452168,2.866556916,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
