ID,Name,Pos,Price,Team,xPts GW19-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
408,Fabianski,GK,5,WHU,74.07297546,75.61400731,27.18365629,,85.19047619,85.19047619,85.19047619,170.3809524,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,,3.958396535,3.636722846,3.723550789,7.944978872,2.998651856,3.970304407,3.318697178,4.222360826,4.164005327,2.833484046,3.85289711,3.176641627,3.926916918,3.709070721,4.110878547,3.077170311,3.556359069,3.92480828,3.091588823,3.762777458,,0.960526316,0.960526316,0.960526316,0.979484072,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,3.80214404,3.493167997,3.576568521,7.781980258,2.88028402,3.813581865,3.187695973,4.055688688,3.999636696,2.721635991,3.700809066,3.051247878,3.77190704,3.562660035,3.948607026,2.955703062,3.415976475,3.769881637,2.969552422,3.614246769,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Pickford,GK,4.9,EVE,71.07610487,73.39783465,26.58037241,,0,86.53571429,175.6180952,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,0.00117,3.97311898,7.303546827,3.710717589,3.613983557,3.60935937,7.122299253,3.359610217,2.876981341,2.947725305,3.92665099,3.408851831,3.141363334,3.078665627,3.863849615,2.651423271,3.12563103,3.098627085,3.820671095,3.020967253,,0,0.986842105,0.995620187,0.991315789,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,0,3.920841099,7.271558657,3.678492936,3.582598963,3.578014933,7.091104914,3.330434654,2.851997029,2.922126638,3.892551127,3.379248644,3.114083074,3.051929846,3.830295131,2.628397753,3.098487392,3.071717955,3.787491583,2.994732537,,0,0.000335557,0.000563579,0.000317222,0.000305111,0.000274153,0.000643082,0.000245956,0.000154718,0.000233814,0.000264571,0.000316219,0.000239761,0.000268578,0.000292258,0.000188043,0.000199168,0.000246465,0.000322096,0.000233845
199,Meslier,GK,4.9,LEE,70.36980332,74.66521731,26.05404884,,0,0,175.6180952,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,0.001199,0.001199,7.732009885,6.196714777,4.10084342,3.405294792,3.471133905,3.210503577,3.398714158,3.258114009,4.186255932,3.685505248,3.836331878,3.554430816,3.295429821,3.657214148,3.089967951,3.192160794,4.021105773,3.634052103,,0,0,0.995620187,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,0,0,7.698145128,6.169574325,4.065230832,3.375722495,3.440989847,3.182622888,3.369199009,3.229819861,4.149901604,3.653499545,3.803016364,3.52356339,3.266811615,3.625454131,3.063134019,3.164439397,3.986185644,3.602493229,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Guaita,GK,4.6,CRY,71.89991546,73.44666061,25.88223841,,85.19047619,85.19047619,85.19047619,157.3333333,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,85.19047619,,3.112006326,4.304139683,3.667284612,6.653128364,2.90865544,3.924828478,3.689198574,3.291170253,4.131726409,3.75749924,2.997116391,3.847197008,3.531021731,3.255415049,3.535744256,3.847681493,3.552654283,4.006472549,3.455616346,3.274624974,,0.960526316,0.960526316,0.960526316,0.976627424,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,0.960526316,,2.989163971,4.134239433,3.522523377,6.497627614,2.793840094,3.769901038,3.543572315,3.161255637,3.968631946,3.609176902,2.878809165,3.695333968,3.391639294,3.126911823,3.396175404,3.695799329,3.41241793,3.848322317,3.319210438,3.145363462,,0.000167035,0.000280361,0.000211901,0.000372871,0.000166192,0.000226621,0.000185996,0.000142284,0.000254374,0.000152778,0.000110529,0.000195853,0.000206672,0.000176073,0.000184022,0.000253798,0.000175709,0.000279474,0.000176188,0.00019187
200,Schmeichel,GK,4.9,LEI,71.92163408,72.24317611,25.2089933,,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,,2.434879081,2.560037917,6.952763896,6.369009439,3.68248678,2.369410181,3.255986735,3.36430238,2.63011262,3.410301427,2.796491086,3.608709284,2.564710993,3.662955232,3.418858198,3.424960356,2.739671607,6.536088336,3.186052133,3.497675607,,0.991315789,0.991315789,0.995620187,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,,2.413734079,2.537806008,6.92231209,6.341114368,3.65050729,2.348833725,3.227711061,3.33508607,2.607272168,3.380685651,2.772205769,3.577370493,2.542438503,3.631145358,3.389168113,3.395217279,2.715879722,6.507461491,3.158383786,3.467301056,,0.000187551,0.000348875,0.000974845,0.000909062,0.000387918,0.000282002,0.000444829,0.000320717,0.000241434,0.000532779,0.00035069,0.000483039,0.000325574,0.000438291,0.00041114,0.000457567,0.000350645,0.000955338,0.000474225,0.000456323
143,E Mendy,GK,6.3,CHE,69.5784279,77.31527001,24.81521367,,86.30952381,81.83333333,24.60526316,61.69047619,0,0,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,4.020207635,4.559315909,3.530404299,8.476989375,0.001143,0.001143,4.081177463,4.210439295,4.143466552,4.248601219,4.65250956,4.378259746,4.502496273,4.094002245,4.029759957,4.209019891,4.079518537,4.601360603,3.525880426,4.436795156,,0.973684211,0.921052632,0.263157895,0.342105263,0,0,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,3.914412697,4.199369916,0.929053763,2.900022681,0,0,3.973778056,4.099638261,4.034427959,4.136795923,4.530075098,4.263042384,4.384009529,3.986265344,3.923713643,4.09825621,3.972162786,4.480272166,3.433094099,4.320037389,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Sa,GK,5,WOL,72.80496831,75.12635951,24.09203077,,0,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,0.001475,3.318133698,3.079199069,4.023844743,3.790978197,3.632092478,3.242536745,7.736758206,3.445032644,4.159322087,3.639944533,3.924528947,3.920933949,3.915926093,3.179947463,3.831762202,4.167666382,3.144582043,4.336630834,2.919346571,,0,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.995620187,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,0,3.289318327,3.052458656,3.988900828,3.758056544,3.600550622,3.214377873,7.702872652,3.415115255,4.123201658,3.608334489,3.890447511,3.886883733,3.881919367,3.15233213,3.798486372,4.13147349,3.11727383,4.298970619,2.893994351,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,Dubravka,GK,4.4,NEW,65.81897933,66.34529512,22.57904894,,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,86.53571429,,3.023328505,3.302829061,3.313976339,3.700168836,3.243400089,3.638194561,3.561030093,3.095269894,3.424866506,3.813741503,2.820657946,3.805491202,2.904479311,3.868290268,3.35519259,3.642344706,2.755589623,2.674067283,3.268549768,3.485097637,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,2.983547866,3.259370784,3.270371387,3.651482404,3.200723772,3.59032358,3.514174434,3.054542658,3.379802473,3.763560694,2.783544026,3.75541895,2.866262478,3.817391712,3.311045319,3.594419117,2.719331865,2.638882187,3.225542534,3.439241089,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Krul,GK,4.5,NOR,59.98994817,61.01695648,21.40627236,,85.86904762,85.86904762,85.86904762,171.7380952,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,85.86904762,,2.868051022,3.046334206,2.665684305,5.869656239,2.982923132,3.418335593,2.449721515,2.269618362,2.905396722,3.387291864,2.844745693,2.67925743,3.077641445,3.450956361,2.350330691,3.547160247,2.816232101,3.005774291,3.088416671,2.810537913,,0.973684211,0.973684211,0.973684211,0.986495845,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,2.792575995,2.966167517,2.595534718,5.790391491,2.904425155,3.328379393,2.38525516,2.209891563,2.828938913,3.298152605,2.769883964,2.608750656,2.996650881,3.36014172,2.288479883,3.453813925,2.74212073,2.926674968,3.007142548,2.736576389,,0.000430236,0.000351326,0.000366537,0.000830494,0.000470272,0.000434638,0.000230093,0.000279652,0.00036578,0.000479013,0.000427066,0.000296197,0.000310948,0.00052954,0.00032286,0.000504397,0.000366777,0.000441122,0.000318044,0.000430181
389,Bachmann,GK,4.2,WAT,31.54258502,53.33497145,20.58971928,,0,33.72631579,172.5519048,165.487619,65.70952381,51.81666667,38.04047619,67.45263158,33.72631579,33.72631579,33.72631579,33.72631579,33.72631579,33.72631579,33.72631579,33.72631579,33.72631579,33.72631579,33.72631579,33.72631579,,0.001389,2.725005685,5.604970113,6.223089996,3.373289218,2.486335961,3.12335918,4.120401761,2.130278071,2.600746634,2.641410494,2.94904357,2.023921461,2.875167353,3.058242227,2.077978111,3.138425364,2.778642575,2.685517054,2.215978743,,0,0.378947368,0.977437327,0.940275277,0.747368421,0.586842105,0.428947368,0.496620499,0.378947368,0.378947368,0.378947368,0.378947368,0.378947368,0.378947368,0.378947368,0.378947368,0.378947368,0.378947368,0.378947368,0.378947368,,0,1.032633733,5.478507005,5.85141767,2.521089836,1.459086629,1.339756701,2.046275977,0.807263269,0.985546093,1.000955556,1.1175323,0.766959712,1.089537102,1.158912844,0.787444337,1.189298033,1.052959291,1.017669621,0.839739313,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,McCarthy,GK,4.6,SOU,54.03623901,60.5625548,18.7997775,,4.631578947,13.89473684,38.16666667,58.26190476,76.57142857,84.07142857,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,2.857349411,3.008849166,3.811740971,3.38586434,2.672047448,2.806145589,2.630353926,3.593982137,3.948700085,3.141502666,3.644712304,3.416133065,3.15550978,2.980793522,3.19850829,3.399246711,3.766818267,3.347463021,2.628837307,2.95219615,,0.052631579,0.157894737,0.421052632,0.657894737,0.868421053,0.947368421,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,0.150386811,0.475081447,1.604943567,2.227542329,2.320462257,2.658453716,2.561134086,3.499403659,3.844786925,3.058831543,3.548798822,3.326234827,3.072470049,2.902351587,3.114337019,3.30979285,3.66769147,3.259371889,2.559657378,2.874506778,,0.003200606,0.003861378,0.004681909,0.002984581,0.002182703,0.003334033,0.003095645,0.004544103,0.005596022,0.00351673,0.005578324,0.004104096,0.004094789,0.002839996,0.004125186,0.002981426,0.004167397,0.003712499,0.003317206,0.003514423
129,Kepa,GK,4.8,CHE,13.41708304,46.41076032,17.21949351,,3.489473684,7.984210526,64.57142857,115.7827694,87.80904762,0,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,,3.339367153,3.953661528,3.230313999,4.374915906,3.942526752,0.001129,3.388010826,3.496142478,3.44731078,3.539864208,3.917335252,3.647785487,3.758512677,3.391646679,3.341954535,3.502709291,3.395701486,3.849201253,2.902642617,3.72183,,0.044736842,0.097368421,0.75,0.993424515,0.991315789,0,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,,0.149392741,0.38496178,2.422735499,4.346148713,3.90828902,0,0.151568905,0.156406374,0.154221798,0.158362346,0.175249209,0.163190403,0.168143988,0.151731562,0.149508492,0.156700153,0.151912961,0.172201109,0.129855064,0.166502921,,0.007479756,0.008247253,0.008140831,0.011359273,0.010572293,0,0.008773885,0.007164662,0.009247408,0.008729029,0.010286268,0.009620779,0.009768602,0.007459415,0.008709234,0.008995875,0.007812302,0.008023973,0.006584148,0.011864576
333,Forster,GK,4.4,SOU,9.554217074,43.48870461,16.06111226,,51.16666667,61.54761905,74.71754386,31.61842105,13.05,5.826315789,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,,2.645091083,2.854037283,4.686694246,3.0569479,2.216414422,2.282870149,2.152972984,3.052390217,3.347088551,2.631723228,3.077433125,2.877009031,2.625597417,2.460988807,2.669183639,2.857697546,3.197613433,2.797007989,2.095430488,2.435968726,,0.578947368,0.697368421,0.627493075,0.355263158,0.15,0.071052632,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,,1.531368522,1.990315474,2.940868183,1.086020964,0.332462163,0.162203932,0.084985776,0.120489088,0.132121917,0.103883812,0.121477623,0.113566146,0.103642003,0.097144295,0.105362512,0.11280385,0.126221583,0.11040821,0.082714361,0.09615666,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
