ID,Name,Pos,Price,Team,xPts GW21-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
140080,Ederson,GK,5.9,MCI,82.34103323,85.35512539,33.67704629,,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,17.56180952,87.80904762,87.80904762,87.80904762,36.8798,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,5.22088414,3.893724402,8.922097639,5.137631573,5.364278798,4.728213187,4.868262424,4.858334355,3.733242981,5.001204691,4.911434736,4.405517291,4.335936434,4.877368715,5.212016015,5.074329701,4.240794168,4.641546727,,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.198263158,0.991315789,0.991315789,0.991315789,0.416352632,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,5.175544883,3.85991048,8.92135781,5.093015299,5.317694272,4.687152388,4.825985408,0.963228711,3.700822713,4.957773177,4.868782802,1.834248718,4.298282249,4.835012618,5.166753771,5.030263154,4.203966219,4.601238558
92390,Alisson,GK,6,LIV,91.31267391,93.24567135,33.5998205,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,118.0285714,87.42857143,37.59428571,87.42857143,87.42857143,87.42857143,69.94285714,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,,4.389455738,5.417406578,5.626557779,4.750869265,5.212392233,6.520984542,5.830718281,5.455406491,3.172931373,4.531805176,5.546759437,5.683631433,4.968474257,4.420908704,5.218730068,5.116691901,9.250657752,5.513542935,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.990928438,0.986842105,0.424342105,0.986842105,0.986842105,0.986842105,0.789473684,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,,4.331699741,5.346124913,5.552524124,4.688357827,5.143808125,6.461829025,5.753998304,2.314958676,3.131182276,4.472176161,5.47377576,4.487077447,4.903099596,4.362738852,5.150062567,5.049367008,9.24889719,5.440996317
192208,Ramsdale,GK,5.1,ARS,85.92889606,87.24054879,32.60566633,,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,66.73487619,87.80904762,87.80904762,87.80904762,62.34442381,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,4.09774119,5.035315781,7.61112782,4.566085188,4.59199664,5.476471923,4.820183061,4.918641247,5.133562413,2.970260793,4.438834659,5.128978021,2.611162111,3.864959961,4.226097001,4.427671681,5.084549853,10.19142963,,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.7534,0.991315789,0.991315789,0.991315789,0.703834211,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,4.062155543,4.991588039,7.610496698,4.526432343,4.552118774,5.428913088,4.778323576,3.705704315,5.088981476,2.944466423,4.400286884,3.609950196,2.58848623,3.831395835,4.189396685,4.389220848,5.040394552,10.19058455
176642,Kepa,GK,5.2,CHE,78.9693413,83.07779599,29.82763495,,83.4,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,79.5952381,43.77738095,79.5952381,79.5952381,79.5952381,79.5952381,159.1904762,79.5952381,,3.330152497,5.313684526,4.79580814,5.466576542,3.97807939,5.484754352,4.953205311,5.499407998,5.102523079,5.262269923,4.752224915,4.216854727,5.077220146,4.107034942,5.689835812,5.555144184,5.988750258,4.793980294,,0.939473684,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.894736842,0.492105263,0.894736842,0.894736842,0.894736842,0.894736842,0.987877917,0.894736842,,3.128590635,4.754349312,4.290986231,4.891147432,3.559334191,4.907411788,4.431815279,4.920522945,4.565415386,4.708346773,4.251990713,2.075136405,4.54277592,3.674715475,5.090905726,4.970392165,5.916154133,4.289350789
131313,Raya,GK,4.8,BRE,76.40734184,79.40160768,29.47068592,,87.80904762,87.80904762,87.80904762,87.80904762,17.56180952,87.80904762,87.80904762,37.75789048,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,5.225974345,5.199321374,3.629795945,4.826485469,3.837431646,4.985392644,5.149760335,4.758913426,4.075671855,4.311594145,4.99537964,4.683710448,3.379070261,5.245838535,2.726482093,4.561399372,3.493805154,7.706326331,,0.991315789,0.991315789,0.991315789,0.991315789,0.198263158,0.991315789,0.991315789,0.426265789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,5.180590884,5.154169373,3.598274033,4.784571254,0.760821316,4.942098444,5.105038732,2.028561988,4.040277863,4.274151354,4.951998712,4.643036121,3.349725703,5.200282568,2.702804748,4.521787219,3.463464215,7.705687315
23173,Meslier,GK,4.5,LEE,70.9328931,73.4018672,28.02542846,,87.80904762,140.4944762,87.80904762,87.80904762,68.49105714,87.80904762,87.80904762,40.3921619,87.80904762,87.80904762,87.80904762,57.07588095,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,4.252145804,6.671042149,3.510337999,4.657896693,4.716863539,2.926338463,3.815989754,4.514134065,3.163183286,4.389202742,2.523531549,4.433308478,4.280383834,4.997736257,1.884152986,3.863209655,3.953606722,7.926447202,,0.991315789,0.996219558,0.991315789,0.991315789,0.773226316,0.991315789,0.991315789,0.456005263,0.991315789,0.991315789,0.991315789,0.644355263,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,4.215219274,6.64582266,3.479853484,4.617446538,3.647203016,2.900925524,3.782850895,2.058468892,3.135713537,4.351085982,2.50161667,2.856625651,4.24321208,4.954334863,1.867790605,3.829660729,3.919272769,7.925789933
192988,E Martinez,GK,4.6,AVL,78.62105695,78.89911753,28.26215366,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,4.819880554,4.552385506,2.306018176,3.735155767,4.842094928,4.698822752,4.207388692,5.30117194,3.28932166,5.036274385,4.218724925,4.345584104,4.762784362,3.622916901,4.724249965,3.609458502,2.672460506,8.49142926,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,4.778023697,4.512851632,2.285992229,3.702718888,4.800045156,4.658017186,4.170850842,5.255135447,3.260756498,4.992538318,4.182088629,4.307846137,4.72142334,3.591454728,4.683223583,3.578113204,2.649252296,8.490725143
23259,de Gea,GK,5.2,MUN,70.80739387,75.13892351,28.53346154,,87.42857143,139.8857143,87.42857143,87.42857143,17.48571429,87.42857143,87.42857143,23.60571429,87.80904762,87.42857143,87.42857143,48.08571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,3.434950261,7.500825039,4.725136985,4.476116052,4.459384975,2.648130549,4.853148772,3.873927931,3.92314236,4.915454676,4.795081547,3.553440765,3.293966869,4.489784169,4.135697349,4.833071905,5.078021266,4.682756222,,0.986842105,0.994235182,0.986842105,0.986842105,0.197368421,0.986842105,0.986842105,0.266447368,0.991315789,0.986842105,0.986842105,0.542763158,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.389753547,7.457584149,4.66296413,4.417219788,0.880141771,2.613286726,4.789291551,1.032197903,3.889072966,4.850777641,4.731988369,1.928676731,3.2506252,4.430708061,4.081280278,4.769478854,5.011205197,4.621141009
24087,R Sanchez,GK,5.1,BHA,78.74999726,83.05542368,28.64068283,,87.80904762,87.80904762,87.80904762,87.80904762,23.70844286,87.80904762,87.80904762,23.70844286,87.80904762,87.80904762,87.80904762,36.8798,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,175.6180952,,4.314159201,5.23979618,4.459462071,4.729767054,3.97169909,4.420920948,4.729113831,3.874232003,4.50865053,3.359043035,3.330175108,2.736189856,4.808368049,4.867795777,4.946129244,3.496700399,9.499746992,9.299327476,,0.991315789,0.991315789,0.991315789,0.991315789,0.267655263,0.991315789,0.991315789,0.267655263,0.991315789,0.991315789,0.991315789,0.416352632,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.999917079,,4.276694134,5.194292687,4.420735163,4.688692761,1.063046165,4.38252874,4.688045211,1.036958586,4.469496459,3.329872399,3.301255166,1.139219847,4.766611168,4.825522813,4.903176016,3.466334317,9.498959264,9.298556367
