ID,Name,Pos,Price,Team,xPts GW8-38,xPts +2 per sub,xPts +2 per sub with 0.87 decay,GW xMins,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
24087,Pope,GK,4.7,NEW,145.6136615,146.1175115,36.52067827,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,5.569559623,5.023459611,4.854858189,3.980347568,5.212484868,3.584714434,4.8409893,5.102532602,3.843926592,4.697115823,5.2704049,3.913796735,5.130355176,9.191388437,4.647130624,5.495471742,3.153669624,4.689436673,2.570884846,5.08511845,5.524742434,4.169697133,4.714373353,4.686041286,3.816211972,5.105652267,5.182139359,4.119882564,5.225667395,4.818073629,3.589401332,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,5.521192395,4.97983483,4.812697578,3.945781392,5.167218553,3.553584019,4.798949129,5.058221134,3.810545124,4.65632508,5.224635595,3.8798085,5.085802091,9.190626279,4.606773964,5.447747909,3.126282493,4.648712618,2.548558741,5.040958211,5.476764408,4.133486605,4.673432743,4.645346717,3.783071184,5.061313708,5.137136569,4.084104636,5.180286599,4.776232464,3.558230215
131313,E Martinez,GK,4.5,AVL,133.1903768,133.9400163,33.47160416,,76.57142857,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.80693248,4.837585348,5.159677293,3.556770903,4.661820483,4.538493554,4.199339294,3.860209359,4.174206243,2.866725356,3.26089299,4.784186106,4.920724354,8.99251196,4.491012002,2.281332133,3.816871802,4.758903148,4.660432529,4.139951153,5.257885235,3.284138093,5.249478256,4.408876331,4.365238755,4.804988436,3.646898677,4.605265138,3.51193612,2.576440594,4.395335579,,0.868421053,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.174441364,4.795574738,5.114869569,3.525883156,4.621336252,4.49908032,4.162871347,3.826686489,4.137956557,2.841830109,3.232574709,4.742639227,4.877991748,8.991766292,4.452011108,2.261520564,3.783725284,4.717575831,4.619960351,4.103998946,5.212224652,3.255617947,5.203890682,4.37058872,4.327330102,4.763260905,3.615228241,4.565272046,3.481437727,2.554066242,4.357165559
23259,Lloris,GK,5.5,TOT,138.8016969,139.4046786,33.48736294,,83.41859524,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.63773645,3.783913304,4.342881805,5.02976394,3.801295733,4.604985477,5.202402346,3.181081662,5.012907108,4.469137834,4.705209543,4.60895791,4.057147037,7.262652849,2.915636777,4.43054783,4.52382955,3.842061442,4.723631554,5.32533711,4.786684765,4.844662354,4.596610368,5.355898507,4.359813197,4.066257025,2.847352793,4.834489309,4.47750003,4.68938985,4.866735543,,0.94175,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.367588302,3.751053004,4.305167306,4.986084411,3.76828448,4.564994814,5.157223589,3.153456479,4.969373967,4.4303269,4.664348513,4.568932749,4.021913918,7.262050623,2.890316773,4.39207202,4.484543662,3.808696171,4.682610543,5.279090762,4.745116187,4.802590286,4.556692436,5.309386756,4.321951661,4.030944793,2.822625782,4.792505586,4.438616478,4.648666201,4.824471787
88472,Leno,GK,4.5,FUL,116.5299579,117.7519846,29.9203023,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,173.5142857,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,4.613542463,3.878527857,3.600528873,4.731493965,3.992774028,4.27332554,4.372212632,1.770468621,3.321417528,3.943765912,4.302638027,3.79136965,3.668987515,5.874153794,2.765928153,4.714598089,3.648156775,4.258250908,3.825662213,3.278426466,2.060285251,4.603728684,3.793032737,4.222290901,4.36181155,3.803730726,2.058508745,3.944652881,4.180663522,4.141620555,3.116020381,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.999512982,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,4.516415253,3.796874639,3.524728265,4.631883566,3.908715627,4.183360791,4.28016605,1.733195598,3.251492949,3.860739262,4.212056174,3.711551341,3.591745673,5.871292974,2.707698087,4.615343393,3.571353474,4.16860352,3.745121956,3.209406961,2.016910824,4.50680808,3.713179416,4.133400566,4.269983939,3.723652184,2.015171718,3.861607557,4.092649553,4.054428544,3.050419952
192208,Raya,GK,4.5,BRE,128.6212391,129.2242208,31.84989248,,83.41859524,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.707856554,5.080717942,4.108269866,4.297593229,3.434652839,4.259584277,4.700442547,5.106829442,2.154190443,3.398541538,4.053876859,2.737016474,5.191354,9.377089305,4.779277623,3.488677249,4.570717582,3.559305368,4.725558549,4.689564009,4.409937508,4.081226848,4.31200011,4.526158367,4.4399208,3.169039294,5.188703629,2.4551319,4.239611612,3.157559636,2.451623877,,0.94175,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.491873909,5.036595918,4.072592785,4.260272025,3.404825591,4.22259315,4.659622914,5.06248066,2.135483,3.369027888,4.018672139,2.713247647,5.146271189,9.376311748,4.73777337,3.458380841,4.531024508,3.528395611,4.684520804,4.648838848,4.371640682,4.045784614,4.274553794,4.486852255,4.401363593,3.14151869,5.143643835,2.433811018,4.202793932,3.130138723,2.430333459
137863,D Henderson,GK,4.7,NFO,110.5770177,115.0461309,28.8189863,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.314698198,3.855733732,4.027210267,4.116573942,3.667066414,2.302044477,3.068917624,4.049085335,4.172579289,0.001461,3.005891573,4.263700265,3.997925275,8.972162732,4.445340231,4.173264839,2.017125569,3.635478572,4.429737525,2.735461641,3.89996957,4.300889767,3.842586082,0.001461,2.027918494,3.888214627,3.881542836,4.374297836,2.746530397,3.282363944,3.973544758,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.27722845,3.822249729,3.992237126,4.080824747,3.635220837,2.282053038,3.042266497,4.013922225,4.136343732,0,2.979787777,4.226673394,3.96320645,8.971418752,4.40673596,4.137023329,1.999608426,3.603907311,4.391268752,2.711706316,3.866101413,4.263539935,3.809216255,0,2.010307622,3.854448552,3.8478347,4.336310513,2.722678949,3.253859205,3.939037659
45113,Ederson,GK,6,MCI,148.4647419,150.934021,34.96934636,,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.932184329,4.395912493,5.150488982,3.296248874,0.001372,4.890825511,4.63798225,5.172980714,4.930935077,5.001676542,5.227359131,3.938903116,4.089542748,9.258176034,7.872494494,4.975602233,5.284770849,5.332538804,4.896307754,4.843404908,4.822047243,3.671443821,4.938445367,4.885699265,4.622219471,4.431241625,4.955079847,5.197367907,5.016035281,4.270404911,4.67837941,,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.889352202,4.357737464,5.105761051,3.267623555,0,4.848352553,4.597705035,5.128057461,4.888113798,4.95824093,5.181963644,3.904696852,4.054028298,9.257408337,7.871841699,4.932393056,5.238876786,5.286229915,4.853787187,4.80134376,4.78017157,3.639560229,4.895558868,4.843270824,4.582079144,4.392759789,4.912048891,5.15223287,4.972474975,4.233319815,4.637751378
23448,Fabianski,GK,5,WHU,114.2653496,118.8579534,29.71945532,,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,162.8333333,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,,4.313831104,4.382352651,4.382236581,4.259915507,2.244608614,4.82620634,3.241940964,4.274495006,4.071312997,3.205006143,4.127231851,4.34260258,4.180651337,7.892519662,3.797384208,3.220479194,2.885380997,4.800696937,3.779606083,4.131641567,1.964964914,4.409555843,4.210458947,3.451400553,4.682371881,2.544743301,4.060882123,3.477258507,3.927555515,4.463229039,3.889010994,,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.993171773,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,,3.97326549,4.036377442,4.036270535,3.923606388,2.067402671,4.44519005,2.985998257,3.937034874,3.74989355,2.951979342,3.801397757,3.999765534,3.850599915,7.838627749,3.497590718,2.966230837,2.657587761,4.421694548,3.481216129,3.805459338,1.809836105,4.061433013,3.878054293,3.178921562,4.312710943,2.343842514,3.740286166,3.202738099,3.617485343,4.110868851,3.58198381
231959,Sa,GK,5.1,WOL,129.5446127,130.0484628,30.33716511,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,2.543515733,4.089209056,3.235138481,5.20402125,4.415791141,4.446065867,4.3139988,4.351619825,3.773258536,4.70756878,3.816158708,4.292046305,4.289736629,4.719841642,2.824100727,4.680550789,5.212901017,4.610201927,3.468431718,4.149047523,4.874794801,5.107417588,3.513908483,4.493834085,4.286259756,4.616581693,4.124114093,4.485814422,3.596437193,4.85757468,3.538567056,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,2.521427307,4.053697504,3.207043857,5.158828434,4.377443481,4.407455295,4.276535126,4.313829442,3.740490764,4.666687262,3.783018383,4.254773271,4.252483653,4.719450269,2.799575642,4.639903901,5.167631087,4.570165963,3.438311127,4.113016321,4.832461057,5.063063698,3.483392962,4.454808684,4.249036973,4.576490326,4.088299418,4.446858665,3.565204975,4.815390478,3.507837394
