ID,Name,Pos,Price,Team,xPts GW9-38,xPts +2 per sub,xPts +2 per sub with 0.87 decay,GW xMins,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
24087,Pope,GK,4.7,NEW,138.7987643,139.2852459,35.27779597,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.966464293,4.820911512,3.935106857,5.17771728,3.533882447,4.804174277,5.051925419,3.814808113,4.639793744,5.230932927,3.861065388,5.081014199,9.114719157,4.631625725,5.433851437,3.115825209,4.640281885,2.542584355,5.041804664,5.507086704,4.130149523,4.671213748,4.638098261,3.770045852,5.064312161,5.139567439,4.072957461,5.178830918,4.768468856,3.556376307,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.923334472,4.779045702,3.90093356,5.132752893,3.503193468,4.762453816,5.008053435,3.781679516,4.599500798,5.185506404,3.827535084,5.036889602,9.113963356,4.591403712,5.386662727,3.088766726,4.5999847,2.520504017,4.998020571,5.459262004,4.094282435,4.630647944,4.597820039,3.737305981,5.020332608,5.094934353,4.037587041,5.13385686,4.727058468,3.525491987
131313,E Martinez,GK,4.5,AVL,129.6965499,130.1830316,33.57047094,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.865026848,5.20998075,3.584025223,4.67498788,4.566527718,4.242843642,3.880691417,4.180884113,2.885692485,3.273274525,4.799255958,4.947587017,9.025118475,4.504194028,2.309995173,3.8294613,4.783844772,4.666189712,4.186084462,5.265500289,3.310809905,5.295371058,4.45035901,4.39086816,4.81812315,3.666311929,4.618477828,3.525308055,2.594685415,4.402940909,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.822777931,5.164736181,3.552900793,4.634389301,4.52687103,4.205997894,3.846990675,4.144576435,2.860632524,3.24484872,4.757578209,4.904621129,9.024370104,4.465078659,2.289934689,3.796205452,4.742300857,4.625667538,4.149731623,5.219773576,3.282058134,5.24938494,4.411711156,4.352736936,4.776281554,3.634472905,4.578369995,3.494693538,2.57215262,4.364704843
90826,Alisson,GK,5.9,LIV,151.2836239,151.9949114,36.93681577,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.948237937,4.200511331,3.389629846,4.922521835,5.540252374,5.362645781,3.899855049,5.295820682,4.868850035,4.993496477,4.847196424,4.719806301,9.418526848,8.944510778,5.357232155,4.770477298,4.960833337,4.459415395,5.521568993,5.287170688,3.040074364,4.461774758,5.234241434,5.64879508,4.707326766,4.191479361,5.047388262,4.802005561,5.073417124,5.144377468,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.883129544,4.145241445,3.345029454,4.85775181,5.467354316,5.292084652,3.848541167,5.226138831,4.804786219,4.927792576,4.783417523,4.657703587,9.416734338,8.942808482,5.286742258,4.70770786,4.895559214,4.400738876,5.448916769,5.217602653,3.000073385,4.403067195,5.165369836,5.574468829,4.645388255,4.136328317,4.980975259,4.738821278,5.006661635,5.076688291
192208,Raya,GK,4.5,BRE,125.7097168,126.1961984,32.60636339,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,5.087580964,4.148841773,4.299553971,3.453438122,4.276289787,4.711576716,5.159860873,2.174337512,3.404355928,4.09763754,2.746173512,5.197559123,9.42732098,4.798729711,3.494608916,4.571867965,3.575405638,4.735806459,4.714113156,4.419799201,4.083619967,4.349146129,4.536535894,4.45995751,3.188797233,5.23541196,2.46542924,4.280163947,3.164469486,2.470783279,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,5.04339934,4.112812358,4.262215739,3.423447738,4.239153586,4.670660392,5.115051554,2.155455107,3.374791785,4.062052793,2.722325164,5.152422425,9.426539257,4.757056532,3.464260996,4.532164901,3.544356063,4.694679719,4.673174805,4.381416734,4.048156951,4.311377228,4.497139661,4.4212263,3.161105047,5.189946541,2.444018934,4.242994102,3.136988567,2.449326477
231959,Sa,GK,5.1,WOL,127.7963526,128.2828342,32.16912961,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.1394008,3.260677675,5.256671714,4.424414281,4.462767123,4.345527541,4.359728635,3.784814678,4.739220651,3.837298999,4.31722435,4.335817506,4.760995408,2.83857127,4.709805873,5.225972284,4.629949969,3.480091127,4.195695905,4.908017951,5.167396398,3.537900745,4.525028792,4.305049791,4.624012117,4.133371448,4.512928781,3.619411617,4.885540314,3.551272114,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.103453372,3.232361263,5.21102167,4.385991736,4.424011513,4.307790065,4.321867833,3.75194655,4.698064261,3.803975087,4.279732665,4.298164354,4.760600621,2.81392052,4.668904927,5.18058884,4.589742509,3.449869283,4.159259599,4.86539569,5.122521639,3.50717687,4.48573249,4.267663832,4.583856222,4.09747638,4.473737558,3.587979885,4.843113253,3.52043212
23259,Lloris,GK,5.5,TOT,134.1193234,134.9517787,33.08866045,,77.20738095,83.41859524,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.78381873,4.340484422,5.045851738,3.811643034,4.632366363,5.207718746,3.17965782,5.033736206,4.490952755,4.722271811,4.606955306,4.055058377,7.280515097,2.923311475,4.438290801,4.554588803,3.850384409,4.732671734,5.365186103,4.805112021,4.864530736,4.592902908,5.359468041,4.391703299,4.073804521,2.848580859,4.83125557,4.494675013,4.709316086,4.892382119,,0.867894737,0.94175,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.283956361,4.087651204,5.002032499,3.778541924,4.592137918,5.16249382,3.152045002,4.990022181,4.451952376,4.681262608,4.566947536,4.019843397,7.279911389,2.897924823,4.39974775,4.515035795,3.816946861,4.691572216,5.318593698,4.763383416,4.822286127,4.553017172,5.312925292,4.353564823,4.038426745,2.823843183,4.78929993,4.455642309,4.668419393,4.849895643
176642,Meslier,GK,4.5,LEE,122.4818762,122.9511553,30.70939778,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.231809558,4.198035358,3.439454067,4.140788107,4.537393105,2.18334277,5.034658644,2.937098144,2.129982906,3.955029036,4.04511704,4.096711249,9.288910168,8.390205927,3.532867709,4.577321278,4.627845125,2.929090141,4.052878445,4.369039131,3.277154207,4.348349828,2.417342151,4.458467123,4.21884662,4.965378584,1.872813358,4.109062597,3.917397833,3.119067025,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.195059633,4.161578735,3.409585124,4.104828632,4.497989428,2.164382162,4.990936609,2.911591765,2.111485686,3.920682731,4.009988392,4.061134546,9.288139923,8.389510203,3.502187542,4.537570856,4.587655943,2.903653305,4.017682395,4.331097475,3.24869471,4.310587843,2.396349443,4.419748856,4.182209268,4.922258191,1.856549452,4.073378633,3.883378326,3.091980391
88472,Leno,GK,4.5,FUL,110.6402388,111.8201602,28.8372071,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,173.5142857,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,3.858547271,3.571935534,4.67338235,3.956178884,4.211276289,4.329866877,1.742868173,3.278588481,3.879902919,4.252003258,3.723875684,3.641482644,5.800188798,2.731083115,4.688095018,3.586684605,4.211678471,3.776154737,3.230494934,2.019205205,4.532739468,3.772794772,4.169778843,4.311926906,3.752688211,2.036006497,3.888603828,4.117835723,4.087931497,3.063950063,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.999512982,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,3.777314697,3.496736891,4.574995353,3.872890907,4.122617841,4.238711785,1.706176211,3.209565565,3.798220753,4.1624874,3.645478301,3.564819852,5.797364001,2.673586628,4.589398281,3.511175456,4.123011556,3.696656742,3.162484515,1.976695622,4.437313374,3.693367514,4.081994025,4.221149497,3.673684248,1.993143203,3.806738484,4.031144445,4.001869781,2.999445851
137863,D Henderson,GK,4.7,NFO,106.889813,111.3415577,28.32948924,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,0,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.883136185,4.049410832,4.137803358,3.674404522,2.29709027,3.077866214,4.079198415,4.173748251,0.001461,3.013503153,4.306317081,4.013969232,9.052049241,4.485615418,4.201760797,2.020054215,3.688883329,4.458637387,2.743847242,3.936501955,4.31543243,3.869049894,0.001461,2.030564045,3.887619262,3.919398922,4.404727276,2.762051286,3.282498166,3.982518619,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.849414213,4.014244896,4.101869802,3.64249522,2.277141854,3.051137376,4.043773797,4.137502542,0,2.987333257,4.268920117,3.979111078,9.051298636,4.44666139,4.165271822,2.002511639,3.656848289,4.419917641,2.720019095,3.902316543,4.277956306,3.83545025,0,2.012930199,3.853858358,3.885362037,4.366475697,2.738065051,3.253992261,3.947933589
