ID,Name,Pos,Price,Team,xPts GW15-38,xPts +2 per sub,xPts +2 per sub with 0.84 decay,GW xMins,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
45113,Ederson,GK,6,MCI,122.2004279,122.5654964,32.43890957,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,5.205837319,4.979198894,5.007132867,5.241706261,3.927943352,4.124246876,9.447991407,7.992326125,5.009460929,5.392004523,5.400931184,4.88569014,4.841474288,4.83856996,3.719639918,5.017798025,4.911462182,4.545667453,4.399356301,4.997995134,5.208873024,5.030648442,4.261736104,4.73192461,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,5.160628731,4.935958482,4.963649871,5.19618618,3.893832265,4.088431047,9.447207971,7.991663393,4.965957715,5.34517922,5.354028361,4.843261778,4.799429906,4.7965508,3.687337782,4.974222411,4.86881001,4.50619192,4.361151364,4.954591492,5.163638074,4.986961232,4.22472629,4.690831581
90826,Alisson,GK,6,LIV,126.3348081,126.888201,32.86501053,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.133657032,5.463233681,4.985232694,5.109597131,5.002859231,4.730602123,9.595723312,9.166830765,5.44855473,4.8219159,5.057335446,4.5641938,5.710109326,5.432056511,3.082716735,4.495778954,5.334971645,5.803857403,4.798941397,4.398042627,5.171643278,4.947665457,5.167769277,5.349434833,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.079266807,5.391349027,4.919637527,5.04236559,4.937032135,4.668357358,9.593897078,9.165086157,5.376863221,4.758469638,4.990791559,4.504138618,5.634976309,5.360582083,3.042154673,4.436623967,5.264774649,5.727490858,4.735797432,4.340173645,5.10359534,4.882564596,5.099772313,5.279047533
23173,de Gea,GK,5.1,MUN,111.2939307,111.8383761,29.69186237,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.80904762,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.26338473,4.613150105,5.221625306,4.56926379,5.224464554,2.586135798,7.737868777,9.246428831,4.638034995,4.426881774,4.514481491,2.605525291,4.822122378,3.99880841,4.092894789,4.820440154,5.089184129,3.540114433,3.351570927,4.488132389,4.063903339,4.772326863,5.079309064,4.770061167,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.991315789,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.207287562,4.552450762,5.15291971,4.509141898,5.155721599,2.552107695,7.736396126,9.244669074,4.577008219,4.36863333,4.455080419,2.571242063,4.7586734,3.94619251,4.057351229,4.75701331,5.02222118,3.49353398,3.307471309,4.429078016,4.010430927,4.709533088,5.01247605,4.707297204
24087,Pope,GK,4.8,NEW,107.1428749,107.525146,28.23681035,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.838729694,3.694943442,4.403488438,4.939559904,3.637135097,4.926823278,8.671396467,4.446423824,5.235569496,3.077781432,4.40390742,2.419442892,4.919042987,5.247006351,3.993921347,4.472419817,4.424755901,3.789491869,4.803782344,4.97706124,3.893091499,4.806116489,4.583975752,3.400371624,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.796709146,3.662855776,4.365247617,4.896663726,3.60554945,4.884037707,8.670677426,4.407810143,5.190102708,3.05105333,4.365662961,2.39843194,4.876324982,5.201440243,3.959237293,4.433580382,4.386330389,3.756583124,4.762065287,4.933839393,3.859283073,4.764379162,4.544167541,3.370842081
23259,Lloris,GK,5.5,TOT,109.4965001,109.8787712,27.63320082,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.258975197,5.049454914,4.584946277,4.771095864,4.645171107,4.050413725,7.414923149,2.92933228,4.515463173,4.581602789,3.863894161,4.843441767,5.462404675,4.935828715,4.911054738,4.544957686,5.464869431,4.386536679,4.136111395,2.935919753,4.860185221,4.552351558,4.785523743,4.906926216,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.23067357,5.005604384,4.545129638,4.729662663,4.604831463,4.015239079,7.414308297,2.903893342,4.47624994,4.541815186,3.83033929,4.801380299,5.414968003,4.89296494,4.868406104,4.505488317,5.417411355,4.348443071,4.100192532,2.910423608,4.81797835,4.512817979,4.743965247,4.864313436
192988,R Sanchez,GK,5.1,BHA,109.8773227,110.2423912,29.47682686,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.539933906,4.491954485,4.627753805,3.765194118,4.606842736,2.971141632,9.157842695,9.695925464,4.343112684,4.758044523,4.080643748,4.29979131,4.596515082,3.852482132,4.507038736,3.355237768,3.255354932,2.642035663,5.036528846,4.762354042,4.804865507,3.476903464,4.802938943,4.245855955,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.500508165,4.452945406,4.587565417,3.73249638,4.566835943,2.945339613,9.157083318,9.695121468,4.305396179,4.716724663,4.045206579,4.262451017,4.556597978,3.819026366,4.467898663,3.326100177,3.227084745,2.619091669,4.992790569,4.720996756,4.763139043,3.446709302,4.76122921,4.208984048
88473,Guaita,GK,4.5,CRY,103.7766117,104.3300045,27.49500475,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,3.898858106,4.8946568,4.602505212,4.89049198,3.504729541,3.109042454,7.787251415,7.184578561,4.117040523,4.133558698,2.810725466,4.099162361,2.483105366,3.328759401,4.267121,4.443576041,4.478428431,4.657846178,4.397066242,4.145096048,3.206414357,5.053509501,4.423415899,5.046623224,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,3.847557342,4.830253421,4.541945933,4.826143401,3.458614678,3.068134,7.785769365,7.183211211,4.062868937,4.079169768,2.773742236,4.045226014,2.450432927,3.284959935,4.210974671,4.385107936,4.419501741,4.596558728,4.339210107,4.090555311,3.164224695,4.987015955,4.365213058,4.980220287
140080,Ramsdale,GK,5,ARS,113.5300602,113.8951287,29.291137,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.506987425,4.799747713,4.534046423,4.245670437,4.573197586,3.612212051,9.046484619,8.537624999,4.741544043,4.506263016,4.474125314,5.425180581,4.845317437,4.812810396,5.009254777,2.878571279,4.30974452,5.042860823,2.535577778,3.807461377,4.338121634,4.494887362,5.301655982,4.992697545,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.476532008,4.758065693,4.494671809,4.208800141,4.533482976,3.580842841,9.045734476,8.536917051,4.700367477,4.467129679,4.435271068,5.378067171,4.803239681,4.771014937,4.965753354,2.85357316,4.272317791,4.999067558,2.513558286,3.774396581,4.300448473,4.455852814,5.255615285,4.949339908
23433,Pickford,GK,4.7,EVE,96.94954854,97.33181965,25.74563093,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.242423717,4.966443861,4.574767338,1.95973965,4.006170217,4.672286356,7.07504846,3.464532211,2.323230629,4.626778427,4.267110434,4.989445766,4.324995212,2.976034837,3.356920257,3.411154207,4.605579118,4.177004406,4.093293401,4.10734632,3.788704336,2.245230142,4.410102253,5.07312518,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.205581616,4.923314217,4.535039095,1.942720859,3.971379791,4.631711238,7.07446179,3.434445484,2.303055205,4.58659851,4.230053949,4.946116368,4.287436043,2.950190323,3.327768055,3.381531026,4.5655833,4.140730421,4.05774638,4.07167726,3.75580243,2.225732091,4.371803997,5.029069093
