ID,Name,Pos,Price,Team,xPts GW17-38,xPts +2 per sub,xPts +2 per sub with 0.84 decay,GW xMins,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
45113,Ederson,GK,6,MCI,108.399254,109.7264842,31.76308769,,87.80904762,87.80904762,87.80904762,149.275381,87.80904762,87.80904762,175.6180952,87.80904762,43.90452381,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,5.053912689,5.275155201,3.921086554,7.059835063,5.279240431,3.891986242,9.081726901,5.3455763,5.372588825,4.861558439,4.879952809,4.867843273,3.750597091,5.046362757,4.92501156,4.524354605,4.442161989,5.026061571,5.245287294,5.073388899,4.252550687,4.738742401,,0.991315789,0.991315789,0.991315789,0.997125726,0.991315789,0.991315789,0.999917079,0.991315789,0.495657895,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,5.010023447,5.229344643,3.887035013,7.039543165,5.233394396,3.858187414,9.080973836,5.29915419,2.662966066,4.819339642,4.837574271,4.825569897,3.718026116,5.00253908,4.882241723,4.485064157,4.403585319,4.982414194,5.199736115,5.029330522,4.215620642,4.697590164
90826,Alisson,GK,6,LIV,117.2353956,117.7361568,30.35796223,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,,4.990620981,5.129479939,5.018226304,4.711049242,4.311382639,5.338708948,5.490572498,4.799774672,5.10135496,4.585259656,5.685798712,5.456934607,3.101394963,4.548603198,5.394657423,5.753581341,4.845405355,4.310021882,5.179324508,4.976506757,9.086861447,10.72270693,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.999809683,,4.924954915,5.061986782,4.952197011,4.649061752,4.25465392,5.268462777,5.418328123,4.736619742,5.034231869,4.524927293,5.610985571,5.385132836,3.060587134,4.488753156,5.323675089,5.677876323,4.781650022,4.253311068,5.111175502,4.911026405,9.085132059,10.72066621
140080,Ramsdale,GK,5,ARS,100.553731,101.0879086,28.93255813,,87.80904762,87.80904762,87.80904762,87.80904762,149.275381,87.80904762,175.6180952,87.80904762,79.02814286,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.483170231,4.132008489,4.464393518,3.428780094,7.467692076,4.815024658,7.403774628,4.413404507,4.390400929,5.296208366,4.761414523,4.76400201,4.954709433,2.8423849,4.25453674,4.969319552,2.47962265,3.729751456,4.219140598,4.390248523,5.123316537,4.982339426,,0.991315789,0.991315789,0.991315789,0.991315789,0.997125726,0.991315789,0.999917079,0.991315789,0.892184211,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.444237436,4.096125258,4.425623785,3.399003846,7.446227885,4.773209971,7.4031607,4.375077573,3.917046387,5.250214977,4.720065397,4.722630413,4.911681693,2.817701031,4.217589447,4.926164935,2.458089085,3.697361509,4.182500692,4.35212268,5.078824578,4.939071741
23259,Lloris,GK,5.5,TOT,100.1225444,100.4756614,28.28891065,,87.80904762,87.80904762,87.80904762,149.275381,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.554267369,4.746540469,4.651353799,5.857408613,4.866564024,2.92592716,4.496266473,4.586199632,3.838703521,4.893422182,5.364324939,4.920369405,4.918436971,4.493455942,5.390776143,4.327510969,4.12458859,2.956229313,4.863650182,4.520771691,4.754711583,4.913838324,,0.991315789,0.991315789,0.991315789,0.997125726,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.514717152,4.705320512,4.610960463,5.840572818,4.824301758,2.900517793,4.457219949,4.546372109,3.805367411,4.850926674,5.317740012,4.877639881,4.875724229,4.454433825,5.343961508,4.289929953,4.088769794,2.930556795,4.82141322,4.481512358,4.713420667,4.871165517
192988,R Sanchez,GK,5.1,BHA,97.78938536,98.72008922,27.28458352,,87.80904762,87.80904762,87.80904762,87.80904762,149.275381,87.80904762,87.80904762,87.80904762,61.46633333,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,4.629771065,3.81194013,4.63081759,3.012644978,7.386580122,5.134076213,4.366109349,4.762398536,4.039945553,4.323792234,4.62150176,3.860955987,4.493743208,3.251220713,3.249271365,2.661635727,4.937908441,4.821975096,4.826855466,3.526893316,4.805315676,8.584899955,,0.991315789,0.991315789,0.991315789,0.991315789,0.997125726,0.991315789,0.991315789,0.991315789,0.693921053,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,4.589565159,3.778836439,4.590602595,2.986482535,7.36534907,5.089490814,4.328193136,4.721040865,2.803403271,4.286243512,4.581367666,3.827426633,4.454718596,3.222986428,3.221054009,2.638521522,4.895026604,4.780100049,4.784938037,3.496265032,4.763585303,8.584188087
24087,Pope,GK,4.8,NEW,98.18877282,99.13109655,26.93764227,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,61.46633333,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,4.447334235,5.005428868,3.719446055,4.96834123,4.575469889,4.501142041,5.211331743,3.135852425,4.393567403,2.45528047,5.01245964,5.18857314,4.030936449,4.501501566,4.443625635,3.708166807,4.871817216,5.019717756,3.966007687,4.884537447,4.618612953,7.6415512,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.693921053,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,4.408712648,4.96196067,3.687145602,4.925195109,4.535735545,4.462053176,5.166075441,3.108620023,3.048788917,2.433958297,4.968930385,5.143514479,3.995930948,4.462409579,4.405036255,3.675964305,4.829509329,4.97612547,3.931566042,4.842119095,4.578503946,7.640917556
88472,Leno,GK,4.6,FUL,88.20665796,89.24552674,26.49112033,,86.75714286,86.75714286,173.5142857,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,78.08142857,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,4.210132773,4.680601221,7.146042856,3.84936169,3.170403472,2.92867948,4.975750665,3.74233939,4.62273059,4.205028662,3.446556433,2.308575472,4.951647298,4.052323399,4.591575364,4.65831057,4.071630448,2.144583186,4.222221764,4.660864517,4.337999676,3.438366226,,0.978947368,0.978947368,0.999512982,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.881052632,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,4.121498399,4.582062247,7.142562603,3.768322497,3.103658135,2.86702307,4.870998019,3.663553298,4.072868951,4.116501743,3.37399735,2.259973883,4.847402092,3.967011328,4.494910619,4.560240874,3.985911912,2.099434067,4.133332884,4.562741054,4.246673367,3.365979568
192208,Raya,GK,4.7,BRE,97.08885957,98.42770963,26.26235938,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,43.90452381,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,,3.6418265,4.415536809,2.981976432,5.478569586,5.162620864,5.179913183,3.759189336,4.799853477,3.908539401,5.098096772,5.07726106,4.715465623,4.200759201,4.462855706,5.004224513,4.677155046,3.371507612,5.45737595,2.747978156,4.532734915,3.461598281,7.691877454,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.495657895,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,,3.610200112,4.377191358,2.956080321,5.430992534,5.117787577,5.134929726,3.726543744,4.758170539,1.937298411,5.053823826,5.033169056,4.674515527,4.164278923,4.424099328,4.960766774,4.636537647,3.34222873,5.409982948,2.724114135,4.493371691,3.431537033,7.691239636
23173,de Gea,GK,5.1,MUN,100.1856411,101.6642972,26.45029896,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,43.71428571,87.42857143,87.42857143,87.42857143,87.80904762,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,174.8571429,,5.135499924,4.645258972,5.162748527,2.592755456,3.525268325,4.604437507,4.674771536,4.426376048,4.501356553,2.63946405,4.828682466,3.960528044,4.051101028,4.84468189,4.9926682,3.527087047,3.243949255,4.478386525,4.092788045,4.835921608,9.697833839,9.045896553,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.493421053,0.986842105,0.986842105,0.986842105,0.991315789,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.999809683,,5.067927556,4.584137143,5.094817625,2.558640252,3.478883215,4.543852803,4.613261384,4.368134258,2.221064089,2.60473426,4.76514717,3.908415833,4.015920414,4.780936076,4.926975198,3.480678007,3.201265712,4.419460387,4.038935571,4.772291061,9.695988172,9.044174961
