ID,Name,Pos,Price,Team,xPts GW3-38,xPts +2 per sub,xPts +2 per sub with 0.87 decay,GW xMins,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
90826,Alisson,GK,6,LIV,170.3580968,171.2791494,36.30345887,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.261382974,5.507878291,4.955442129,5.191726922,5.300784309,3.883838963,4.953924593,4.218868292,3.398982068,4.865624827,5.471575459,5.340038686,3.879486034,5.363966933,4.752212441,4.941139915,4.905932499,4.729538791,4.19056589,5.121272763,5.350040247,4.732809769,4.953859406,4.509398649,5.362930454,5.305400367,3.049183198,4.476794267,5.2112715,5.587695963,4.645161448,4.171166148,5.104923586,4.744743861,4.967211962,5.222764444,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.205312145,5.435406208,4.890238943,5.123414726,5.231037147,3.832735819,4.888741375,4.163356867,3.354258619,4.801603448,5.399581045,5.269775019,3.828440165,5.29338842,4.68968333,4.876124917,4.841380755,4.667308017,4.135426865,5.053887595,5.279644981,4.670535956,4.888677046,4.450064456,5.292365579,5.235592467,3.009062367,4.41788908,5.142702138,5.514173648,4.584040903,4.116282382,5.037753538,4.682313021,4.90185391,5.154043859
45113,Ederson,GK,6,MCI,165.9759157,167.4495999,35.70039806,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,4.621652538,5.072244292,5.440605995,4.633675178,4.149794071,4.979549437,4.447867875,5.227845201,3.264496721,4.14003112,4.893842112,4.592669311,5.205569884,5.010800037,5.005487625,5.23585465,3.843080966,4.151312669,5.203655847,3.815008506,4.893385623,5.267757919,5.196911023,4.885962615,4.832261397,4.792788354,3.637169546,5.028650906,4.842442626,4.629710062,4.440533649,4.987904862,5.196554326,5.027702165,4.185852976,4.764658097,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,4.52435459,4.965460202,5.326066922,4.536124122,4.062429985,4.874716817,4.354228551,5.117785302,3.195770474,4.05287257,4.790813857,4.495981536,5.095978939,4.90530951,4.900108938,5.125626131,3.762173999,4.063916613,5.094105198,3.734692537,4.790366979,5.156857753,5.08750237,4.783100244,4.730529578,4.691887546,3.560597556,4.922784571,4.740496465,4.532242482,4.34704873,4.882896339,5.087153183,4.921855804,4.097729755,4.664349505
185291,E Mendy,GK,5.5,CHE,157.0659003,158.5395845,34.25788913,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,4.812074195,4.616396052,4.838044488,4.551972318,4.771158937,3.316730821,4.620266962,5.002937046,4.396495238,4.552894634,4.195956011,4.392399897,4.171174189,4.391967383,5.199241865,5.094410155,3.110167883,4.864689401,2.955129178,4.991687023,4.285934983,5.032255866,3.53422749,4.994619821,4.372539283,5.042746143,4.657932054,4.774296371,4.661058064,3.906612267,4.799638946,3.873770653,5.002287763,5.265099376,2.735006974,4.659841896,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,4.710767369,4.519208766,4.73619092,4.456141322,4.670713485,3.246904909,4.522998184,4.897612055,4.303937443,4.45704422,4.107620095,4.29992832,4.083359995,4.299504912,5.089784141,4.987159415,3.044690665,4.762274887,2.892915932,4.886598876,4.195704773,4.926313638,3.4598227,4.88946993,4.280485824,4.936583066,4.559870326,4.673784868,4.562930526,3.824367799,4.698593916,3.792217586,4.896976442,5.154255179,2.67742788,4.561739961
23259,Lloris,GK,5.5,TOT,158.8048268,159.4127215,34.05385249,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,5.00313788,5.183258778,4.282510251,4.990480006,2.616804329,4.61065057,3.828655814,4.372132008,5.061167969,3.896431269,4.624992293,5.052997524,3.174858101,5.036061269,4.577383612,4.62529191,4.626697064,4.094328895,4.79801436,2.958498912,4.404956111,4.517030748,3.792304837,4.799276122,5.318171306,4.914683213,4.883072679,4.617563383,5.222750361,4.382495983,4.14873829,2.84745466,4.847885862,4.392279366,4.794938062,4.898048805,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.959689578,5.138246268,4.24532003,4.947141627,2.59407945,4.57061071,3.795406961,4.334163493,5.017215721,3.86259384,4.584827886,5.00911623,3.147286965,4.992327053,4.537632649,4.585124901,4.586517853,4.058772881,4.756347393,2.932806685,4.366702545,4.477803902,3.759371663,4.757598198,5.271987187,4.872003069,4.840667048,4.577463491,5.177394898,4.344437465,4.112709773,2.822726764,4.805785801,4.354135887,4.75329781,4.855513118
140080,Ramsdale,GK,5,ARS,156.1436146,157.0646672,33.98960762,,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,5.067115444,4.978465072,4.599048386,3.883975477,5.055334397,4.578500362,3.716681341,3.100016952,4.938614709,2.877269784,4.946938917,5.331254847,3.425866313,4.798691414,4.491199915,4.349991984,4.593704374,3.438780957,4.117878195,4.895565391,4.778968234,4.382436319,4.415278863,5.219351347,4.803449601,4.821580148,5.051327319,2.785667349,4.274105662,5.079379642,2.547438713,3.728747703,4.365957858,4.581850892,5.218189307,4.986906269,,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,5.000442873,4.912958953,4.538534591,3.832870537,4.988816839,4.518256936,3.66777764,3.059227255,4.873632936,2.839410971,4.881847615,5.261106757,3.380789124,4.735550737,4.432105179,4.292755247,4.533260895,3.393533839,4.063695588,4.831150057,4.716087073,4.324772683,4.357183089,5.150675671,4.740246317,4.758138304,4.984862486,2.749013832,4.217867429,5.0125457,2.513919782,3.679685233,4.308511044,4.52156338,5.149528922,4.921289081
192208,Raya,GK,4.5,BRE,145.0648285,146.5385128,33.12146366,,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,86.75714286,,4.576430595,4.834589072,4.37591306,4.844304249,4.764346086,3.744546058,4.860898494,4.113362567,4.306576896,3.3988682,4.13195031,4.750442697,5.046363205,2.210205686,3.397886121,4.025526239,2.744277494,5.000984816,4.763824861,4.87098841,3.519061008,4.572535989,3.634487376,4.736137065,4.691393967,4.354963226,4.087387933,4.326692513,4.573143671,4.330400703,3.116357165,5.139199163,2.456805345,4.220577432,3.147976598,2.515098002,,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,0.978947368,,4.480084688,4.732808249,4.283788575,4.742318897,4.664044063,3.665713509,4.758563789,4.02676546,4.215912119,3.32731308,4.044961883,4.650433377,4.94012398,2.16367504,3.326351676,3.940778318,2.686503231,4.895700926,4.663533811,4.768441286,3.444975513,4.476272074,3.557971852,4.636428916,4.592627778,4.26327979,4.001337661,4.23560425,4.476866962,4.239234372,3.050749646,5.031005497,2.405083127,4.13172317,3.081703407,2.46214857
192988,R Sanchez,GK,5,BHA,147.9092189,148.5171136,32.01126318,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.019406147,4.815731776,4.547835578,4.368367,4.813019151,4.598259912,2.538272308,3.486280206,4.32588358,5.101520926,2.302332048,3.502418963,4.547102783,4.369755669,4.687928636,3.819383734,4.642250338,2.871835536,4.158604501,4.992404958,4.365873098,4.749183631,4.115088476,4.26087826,4.676439268,3.887632747,4.551844207,3.187004698,3.178347255,2.650855477,4.960940281,4.761510777,4.828332179,3.547013651,4.847089988,4.128318295,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.984500778,4.773910948,4.508341216,4.330431182,4.771221879,4.558327655,2.516229417,3.456004615,4.288316697,5.057218244,2.282338112,3.472003219,4.507614785,4.331807791,4.647217676,3.786215402,4.601936059,2.846895911,4.122490304,4.949049863,4.327958937,4.70794072,4.079352181,4.223875896,4.635828085,3.853871726,4.512315033,3.159328078,3.150745819,2.62783489,4.917858431,4.720160815,4.786401926,3.516210638,4.804996838,4.09246711
131313,E Martinez,GK,4.5,AVL,149.4355221,150.0434168,31.77097955,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.478291684,4.328113916,3.630847487,2.643865316,4.295410565,4.963503339,4.851946283,5.134031334,3.520309422,4.676386373,4.637342073,4.219419945,3.948659238,4.195275513,2.871570521,3.262041088,4.849783571,4.936712618,4.854103922,4.456227025,2.334842377,3.860221916,4.786113169,4.674740778,4.130299156,5.095412025,3.234573346,5.228127131,4.433796762,4.452756498,4.836682157,3.739081005,4.67285968,3.516724611,2.5794693,4.415078925,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.439401256,4.290527663,3.599316443,2.620905433,4.258108315,4.920399231,4.80981096,5.089446325,3.489738314,4.635775649,4.597070418,4.182777613,3.914368249,4.158842857,2.846633198,3.233712836,4.80766703,4.893841166,4.811949862,4.417528211,2.314566115,3.826698936,4.744549555,4.634144345,4.094430769,5.051162394,3.20648363,5.182724974,4.395292738,4.414087823,4.79467939,3.706610038,4.632279583,3.486184634,2.557068646,4.376737451
176642,Meslier,GK,4.5,LEE,139.2149203,139.8228151,30.22823347,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.120238588,3.94186436,4.717252988,4.27108762,5.071380577,3.523062322,4.14608985,4.261340323,3.511475021,4.14134273,4.589580153,2.205783131,4.885162132,2.97069898,2.190752452,3.985112142,4.037286281,4.015623334,4.388362161,5.05191618,3.64842439,4.640000265,4.785721697,2.900036049,4.103050258,4.483284392,3.358049219,4.403532743,2.434228606,4.495117227,4.215257029,4.804742725,1.937416045,4.137422592,3.915536129,3.14725227,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.09314178,3.90763238,4.67628737,4.233996596,5.02733964,3.492467307,4.110084333,4.224333946,3.480980633,4.105378438,4.549723273,2.186627646,4.842738355,2.944900805,2.171727497,3.95050459,4.002225637,3.980750816,4.3502527,5.008044277,3.616740704,4.599705526,4.744161482,2.874851525,4.067418505,4.444350606,3.328887213,4.365291538,2.413089252,4.456080683,4.178650849,4.763017328,1.920591117,4.101492343,3.881532788,3.119920868
