ID,Name,Pos,Price,Team,xPts GW26-38,xPts +2 per sub,xPts +2 per sub with 0.84 decay,GW xMins,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,26,27,28,29,30,31,32,33,34,35,36,37,38
192208,Raya,GK,5.1,BRE,65.04092995,65.21494584,32.53861047,,87.80904762,175.6180952,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,5.055942905,10.3868221,4.78784813,8.055323672,4.476372562,5.006884784,4.920028996,3.499018763,5.504085291,2.842895121,4.662149791,3.619169298,2.63414988,,0.991315789,0.999917079,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,5.012036033,10.38596082,4.746269449,8.054655717,4.4374988,4.963403943,4.877302428,3.468632547,5.456286655,2.818206821,4.621662701,3.587739669,2.611274368
192988,R Sanchez,GK,5.1,BHA,63.5741371,67.67273244,28.42041379,,87.80904762,175.6180952,0,175.6180952,87.80904762,122.9326667,0,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,87.80904762,,4.345078517,9.000651971,0.001132,9.255400315,3.294122897,4.840216858,0.001132,4.825883129,8.411816947,4.815839283,3.358014928,7.351840704,4.32169458,,0.991315789,0.999917079,0,0.999917079,0.991315789,0.994455066,0,0.991315789,0.999917079,0.991315789,0.991315789,0.999917079,0.991315789,,4.30734494,8.999905628,0,9.254632848,3.26551604,4.813378175,0,4.783974144,8.411119431,4.77401752,3.328853219,7.351231082,4.284164074
92390,Kepa,GK,5.3,CHE,60.83727091,63.81731552,28.08882495,,84.07142857,84.07142857,84.07142857,168.1428571,84.07142857,84.07142857,0,84.07142857,84.07142857,84.07142857,84.07142857,152.1692857,84.07142857,,5.16491906,4.727805078,5.311533465,8.205949754,5.031550599,4.672104136,0.001167,4.973194911,3.914978129,5.445707865,5.517852051,5.843007577,4.736365979,,0.947368421,0.947368421,0.947368421,0.996961057,0.947368421,0.947368421,0,0.947368421,0.947368421,0.947368421,0.947368421,0.986700845,0.947368421,,4.893081215,4.478973232,5.031979072,8.181012341,4.766732146,4.426203918,0,4.711447811,3.708926648,5.159091662,5.227438785,5.765300515,4.487083559
90826,Alisson,GK,6,LIV,67.44693278,69.68453615,26.9804183,,87.42857143,87.42857143,0,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,87.42857143,,4.525234748,5.692071357,0.001342,7.068141451,4.425590951,5.259199414,5.725633115,4.900847562,9.638399562,5.192634109,4.987977521,5.28987976,5.421083724,,0.986842105,0.986842105,0,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.986842105,,4.465692185,5.617175681,0,7.06679626,4.367359491,5.189999422,5.650295837,4.836362725,9.636565206,5.124309976,4.922346238,5.220276079,5.349753675
131313,E Martinez,GK,4.5,AVL,55.59981281,55.79103129,25.68956768,,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.525516923,3.983840942,5.011039702,7.117161626,4.955047441,4.07422002,4.146352966,4.547730142,3.368034296,4.412760566,3.410172184,2.466376354,4.006876905,,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.486216381,3.949244428,4.967522778,7.116571464,4.912016766,4.038838636,4.110345164,4.508236696,3.338785577,4.374439224,3.380557531,2.444957823,3.972080343
140080,Ramsdale,GK,5.1,ARS,57.60465749,57.81307854,25.6389106,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,5.38264126,4.797115777,4.942684009,4.967199118,3.002419602,4.439835764,5.106637592,2.582763487,3.897096733,4.293494913,4.467004681,5.205665481,5.024732388,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,5.33589727,4.755456613,4.8997607,4.924062915,2.976345958,4.401279295,5.062290476,2.560334225,3.863253525,4.256209299,4.428212272,5.160458386,4.981096554
24087,Pope,GK,5.2,NEW,58.84555224,59.03049216,25.47334371,,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,122.9326667,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,2.315661228,4.767826911,4.890919787,7.881097736,4.277349306,6.046927033,3.646235484,4.672077132,4.827292436,3.701883762,4.494677379,4.428552176,3.323025063,,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.994455066,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,2.295551539,4.726422098,4.84844601,7.880444228,4.240203905,6.013397221,3.614570808,4.631503831,4.785371212,3.669735824,4.455644655,4.390093696,3.294167213
88473,Guaita,GK,4.6,CRY,57.42169012,57.61290859,25.12477923,,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.260975953,6.218943998,3.262878262,4.28947141,4.384180496,4.554061372,4.736392392,4.426020608,4.241504638,3.198761413,4.987670766,4.37362236,4.936277388,,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.223972741,6.218428318,3.23454274,4.252220737,4.346107349,4.514512945,4.695260563,4.387584113,4.204670519,3.170982695,4.944356783,4.335640903,4.893409716
176642,Meslier,GK,4.5,LEE,54.87715274,55.44507122,24.62425912,,87.80904762,87.80904762,87.80904762,175.6180952,87.80904762,87.80904762,71.12532857,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.215006755,4.110925581,4.647764423,8.443198448,4.655975507,2.830189051,4.624638708,4.451995979,5.15683596,2.126583872,4.190912903,4.201488772,3.50779914,,0.991315789,0.991315789,0.991315789,0.999917079,0.991315789,0.991315789,0.802965789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.18708696,4.075225437,4.607402259,8.44249833,4.615542036,2.805611094,3.713426671,4.413333908,5.112052911,2.10811617,4.154518133,4.165002159,3.477336673
90843,D Ward,GK,4.7,LEI,52.95619127,53.53666016,23.9328352,,86.30952381,86.30952381,86.30952381,172.6190476,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,,4.364126952,3.237679503,3.958104845,8.179407524,4.824080489,1.906937136,4.44948525,4.184017804,4.568627828,4.170680546,2.636344698,3.652800846,4.040471958,,0.973684211,0.973684211,0.973684211,0.999239237,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,4.249281506,3.152477411,3.853944191,8.173184937,4.697131003,1.85675458,4.332393533,4.073912073,4.44840078,4.060925795,2.566967206,3.556674508,3.934143748
23173,de Gea,GK,5.3,MUN,59.29732853,63.42296404,23.6230383,,87.80904762,87.80904762,0,175.6180952,87.80904762,87.80904762,0,87.80904762,175.6180952,87.80904762,87.80904762,158.9343762,87.80904762,,2.721028835,4.893289902,0.001399,8.512268698,4.919694973,4.993438018,0.001399,3.370794278,8.528797878,4.199146371,4.806280394,7.931524171,4.738086391,,0.991315789,0.991315789,0,0.999917079,0.991315789,0.991315789,0,0.991315789,0.999917079,0.991315789,0.991315789,0.99813756,0.991315789,,2.697398848,4.850795543,0,8.511562853,4.876971307,4.950073951,0,3.341521591,8.528090662,4.1626801,4.764541644,7.916752181,4.696939852
